VARIABLE,TYPE,LABEL,GROUP
B06011PR_001E,int,Estimate!!Median income in the past 12 months!!Total,B06011PR
B06011PR_002E,int,Estimate!!Median income in the past 12 months!!Total!!Born in Puerto Rico,B06011PR
B06011PR_003E,int,Estimate!!Median income in the past 12 months!!Total!!Born in other state of the United States,B06011PR
B06011PR_004E,int,Estimate!!Median income in the past 12 months!!Total!!Native; born elsewhere,B06011PR
B06011PR_005E,int,Estimate!!Median income in the past 12 months!!Total!!Foreign born,B06011PR
B06011PR_001M,int,Margin of Error!!Median income in the past 12 months!!Total,B06011PR
B06011PR_002M,int,Margin of Error!!Median income in the past 12 months!!Total!!Born in Puerto Rico,B06011PR
B06011PR_003M,int,Margin of Error!!Median income in the past 12 months!!Total!!Born in other state of the United States,B06011PR
B06011PR_004M,int,Margin of Error!!Median income in the past 12 months!!Total!!Native; born elsewhere,B06011PR
B06011PR_005M,int,Margin of Error!!Median income in the past 12 months!!Total!!Foreign born,B06011PR
B06011PR_001EA,string,Annotation of Estimate!!Median income in the past 12 months!!Total,B06011PR
B06011PR_001MA,string,Annotation of Margin of Error!!Median income in the past 12 months!!Total,B06011PR
B06011PR_002EA,string,Annotation of Estimate!!Median income in the past 12 months!!Total!!Born in Puerto Rico,B06011PR
B06011PR_002MA,string,Annotation of Margin of Error!!Median income in the past 12 months!!Total!!Born in Puerto Rico,B06011PR
B06011PR_003EA,string,Annotation of Estimate!!Median income in the past 12 months!!Total!!Born in other state of the United States,B06011PR
B06011PR_003MA,string,Annotation of Margin of Error!!Median income in the past 12 months!!Total!!Born in other state of the United States,B06011PR
B06011PR_004EA,string,Annotation of Estimate!!Median income in the past 12 months!!Total!!Native; born elsewhere,B06011PR
B06011PR_004MA,string,Annotation of Margin of Error!!Median income in the past 12 months!!Total!!Native; born elsewhere,B06011PR
B06011PR_005EA,string,Annotation of Estimate!!Median income in the past 12 months!!Total!!Foreign born,B06011PR
B06011PR_005MA,string,Annotation of Margin of Error!!Median income in the past 12 months!!Total!!Foreign born,B06011PR
