VARIABLE,TYPE,LABEL,GROUP
C21001B_001E,int,Estimate!!Total,C21001B
C21001B_002E,int,Estimate!!Total!!Male,C21001B
C21001B_003E,int,Estimate!!Total!!Male!!18 to 64 years,C21001B
C21001B_004E,int,Estimate!!Total!!Male!!18 to 64 years!!Veteran,C21001B
C21001B_005E,int,Estimate!!Total!!Male!!18 to 64 years!!Nonveteran,C21001B
C21001B_006E,int,Estimate!!Total!!Male!!65 years and over,C21001B
C21001B_007E,int,Estimate!!Total!!Male!!65 years and over!!Veteran,C21001B
C21001B_008E,int,Estimate!!Total!!Male!!65 years and over!!Nonveteran,C21001B
C21001B_009E,int,Estimate!!Total!!Female,C21001B
C21001B_010E,int,Estimate!!Total!!Female!!18 to 64 years,C21001B
C21001B_011E,int,Estimate!!Total!!Female!!18 to 64 years!!Veteran,C21001B
C21001B_012E,int,Estimate!!Total!!Female!!18 to 64 years!!Nonveteran,C21001B
C21001B_013E,int,Estimate!!Total!!Female!!65 years and over,C21001B
C21001B_014E,int,Estimate!!Total!!Female!!65 years and over!!Veteran,C21001B
C21001B_015E,int,Estimate!!Total!!Female!!65 years and over!!Nonveteran,C21001B
C21001B_001M,int,Margin of Error!!Total,C21001B
C21001B_002M,int,Margin of Error!!Total!!Male,C21001B
C21001B_003M,int,Margin of Error!!Total!!Male!!18 to 64 years,C21001B
C21001B_004M,int,Margin of Error!!Total!!Male!!18 to 64 years!!Veteran,C21001B
C21001B_005M,int,Margin of Error!!Total!!Male!!18 to 64 years!!Nonveteran,C21001B
C21001B_006M,int,Margin of Error!!Total!!Male!!65 years and over,C21001B
C21001B_007M,int,Margin of Error!!Total!!Male!!65 years and over!!Veteran,C21001B
C21001B_008M,int,Margin of Error!!Total!!Male!!65 years and over!!Nonveteran,C21001B
C21001B_009M,int,Margin of Error!!Total!!Female,C21001B
C21001B_010M,int,Margin of Error!!Total!!Female!!18 to 64 years,C21001B
C21001B_011M,int,Margin of Error!!Total!!Female!!18 to 64 years!!Veteran,C21001B
C21001B_012M,int,Margin of Error!!Total!!Female!!18 to 64 years!!Nonveteran,C21001B
C21001B_013M,int,Margin of Error!!Total!!Female!!65 years and over,C21001B
C21001B_014M,int,Margin of Error!!Total!!Female!!65 years and over!!Veteran,C21001B
C21001B_015M,int,Margin of Error!!Total!!Female!!65 years and over!!Nonveteran,C21001B
C21001B_001EA,string,Annotation of Estimate!!Total,C21001B
C21001B_001MA,string,Annotation of Margin of Error!!Total,C21001B
C21001B_002EA,string,Annotation of Estimate!!Total!!Male,C21001B
C21001B_002MA,string,Annotation of Margin of Error!!Total!!Male,C21001B
C21001B_003EA,string,Annotation of Estimate!!Total!!Male!!18 to 64 years,C21001B
C21001B_003MA,string,Annotation of Margin of Error!!Total!!Male!!18 to 64 years,C21001B
C21001B_004EA,string,Annotation of Estimate!!Total!!Male!!18 to 64 years!!Veteran,C21001B
C21001B_004MA,string,Annotation of Margin of Error!!Total!!Male!!18 to 64 years!!Veteran,C21001B
C21001B_005EA,string,Annotation of Estimate!!Total!!Male!!18 to 64 years!!Nonveteran,C21001B
C21001B_005MA,string,Annotation of Margin of Error!!Total!!Male!!18 to 64 years!!Nonveteran,C21001B
C21001B_006EA,string,Annotation of Estimate!!Total!!Male!!65 years and over,C21001B
C21001B_006MA,string,Annotation of Margin of Error!!Total!!Male!!65 years and over,C21001B
C21001B_007EA,string,Annotation of Estimate!!Total!!Male!!65 years and over!!Veteran,C21001B
C21001B_007MA,string,Annotation of Margin of Error!!Total!!Male!!65 years and over!!Veteran,C21001B
C21001B_008EA,string,Annotation of Estimate!!Total!!Male!!65 years and over!!Nonveteran,C21001B
C21001B_008MA,string,Annotation of Margin of Error!!Total!!Male!!65 years and over!!Nonveteran,C21001B
C21001B_009EA,string,Annotation of Estimate!!Total!!Female,C21001B
C21001B_009MA,string,Annotation of Margin of Error!!Total!!Female,C21001B
C21001B_010EA,string,Annotation of Estimate!!Total!!Female!!18 to 64 years,C21001B
C21001B_010MA,string,Annotation of Margin of Error!!Total!!Female!!18 to 64 years,C21001B
C21001B_011EA,string,Annotation of Estimate!!Total!!Female!!18 to 64 years!!Veteran,C21001B
C21001B_011MA,string,Annotation of Margin of Error!!Total!!Female!!18 to 64 years!!Veteran,C21001B
C21001B_012EA,string,Annotation of Estimate!!Total!!Female!!18 to 64 years!!Nonveteran,C21001B
C21001B_012MA,string,Annotation of Margin of Error!!Total!!Female!!18 to 64 years!!Nonveteran,C21001B
C21001B_013EA,string,Annotation of Estimate!!Total!!Female!!65 years and over,C21001B
C21001B_013MA,string,Annotation of Margin of Error!!Total!!Female!!65 years and over,C21001B
C21001B_014EA,string,Annotation of Estimate!!Total!!Female!!65 years and over!!Veteran,C21001B
C21001B_014MA,string,Annotation of Margin of Error!!Total!!Female!!65 years and over!!Veteran,C21001B
C21001B_015EA,string,Annotation of Estimate!!Total!!Female!!65 years and over!!Nonveteran,C21001B
C21001B_015MA,string,Annotation of Margin of Error!!Total!!Female!!65 years and over!!Nonveteran,C21001B
