VARIABLE,TYPE,LABEL,GROUP
C25073_001E,int,Estimate!!Total,C25073
C25073_002E,int,"Estimate!!Total!!1, detached or attached",C25073
C25073_003E,int,"Estimate!!Total!!1, detached or attached!!Less than 30.0 percent",C25073
C25073_004E,int,"Estimate!!Total!!1, detached or attached!!30.0 percent or more",C25073
C25073_005E,int,"Estimate!!Total!!1, detached or attached!!Not computed",C25073
C25073_006E,int,Estimate!!Total!!2 to 4,C25073
C25073_007E,int,Estimate!!Total!!2 to 4!!Less than 30.0 percent,C25073
C25073_008E,int,Estimate!!Total!!2 to 4!!30.0 percent or more,C25073
C25073_009E,int,Estimate!!Total!!2 to 4!!Not computed,C25073
C25073_010E,int,Estimate!!Total!!5 to 19,C25073
C25073_011E,int,Estimate!!Total!!5 to 19!!Less than 30.0 percent,C25073
C25073_012E,int,Estimate!!Total!!5 to 19!!30.0 percent or more,C25073
C25073_013E,int,Estimate!!Total!!5 to 19!!Not computed,C25073
C25073_014E,int,Estimate!!Total!!20 or more,C25073
C25073_015E,int,Estimate!!Total!!20 or more!!Less than 30.0 percent,C25073
C25073_016E,int,Estimate!!Total!!20 or more!!30.0 percent or more,C25073
C25073_017E,int,Estimate!!Total!!20 or more!!Not computed,C25073
C25073_018E,int,Estimate!!Total!!Mobile home and all other types of units,C25073
C25073_019E,int,Estimate!!Total!!Mobile home and all other types of units!!Less than 30.0 percent,C25073
C25073_020E,int,Estimate!!Total!!Mobile home and all other types of units!!30.0 percent or more,C25073
C25073_021E,int,Estimate!!Total!!Mobile home and all other types of units!!Not computed,C25073
C25073_001M,int,Margin of Error!!Total,C25073
C25073_002M,int,"Margin of Error!!Total!!1, detached or attached",C25073
C25073_003M,int,"Margin of Error!!Total!!1, detached or attached!!Less than 30.0 percent",C25073
C25073_004M,int,"Margin of Error!!Total!!1, detached or attached!!30.0 percent or more",C25073
C25073_005M,int,"Margin of Error!!Total!!1, detached or attached!!Not computed",C25073
C25073_006M,int,Margin of Error!!Total!!2 to 4,C25073
C25073_007M,int,Margin of Error!!Total!!2 to 4!!Less than 30.0 percent,C25073
C25073_008M,int,Margin of Error!!Total!!2 to 4!!30.0 percent or more,C25073
C25073_009M,int,Margin of Error!!Total!!2 to 4!!Not computed,C25073
C25073_010M,int,Margin of Error!!Total!!5 to 19,C25073
C25073_011M,int,Margin of Error!!Total!!5 to 19!!Less than 30.0 percent,C25073
C25073_012M,int,Margin of Error!!Total!!5 to 19!!30.0 percent or more,C25073
C25073_013M,int,Margin of Error!!Total!!5 to 19!!Not computed,C25073
C25073_014M,int,Margin of Error!!Total!!20 or more,C25073
C25073_015M,int,Margin of Error!!Total!!20 or more!!Less than 30.0 percent,C25073
C25073_016M,int,Margin of Error!!Total!!20 or more!!30.0 percent or more,C25073
C25073_017M,int,Margin of Error!!Total!!20 or more!!Not computed,C25073
C25073_018M,int,Margin of Error!!Total!!Mobile home and all other types of units,C25073
C25073_019M,int,Margin of Error!!Total!!Mobile home and all other types of units!!Less than 30.0 percent,C25073
C25073_020M,int,Margin of Error!!Total!!Mobile home and all other types of units!!30.0 percent or more,C25073
C25073_021M,int,Margin of Error!!Total!!Mobile home and all other types of units!!Not computed,C25073
