VARIABLE,TYPE,LABEL,GROUP
C15010F_001E,int,Estimate!!Total,C15010F
C15010F_002E,int,Estimate!!Total!!Science and Engineering,C15010F
C15010F_003E,int,Estimate!!Total!!Science and Engineering Related Fields,C15010F
C15010F_004E,int,Estimate!!Total!!Business,C15010F
C15010F_005E,int,Estimate!!Total!!Education,C15010F
C15010F_006E,int,"Estimate!!Total!!Arts, Humanities and Other",C15010F
C15010F_001M,int,Margin of Error!!Total,C15010F
C15010F_002M,int,Margin of Error!!Total!!Science and Engineering,C15010F
C15010F_003M,int,Margin of Error!!Total!!Science and Engineering Related Fields,C15010F
C15010F_004M,int,Margin of Error!!Total!!Business,C15010F
C15010F_005M,int,Margin of Error!!Total!!Education,C15010F
C15010F_006M,int,"Margin of Error!!Total!!Arts, Humanities and Other",C15010F
C15010F_001EA,string,Annotation of Estimate!!Total,C15010F
C15010F_001MA,string,Annotation of Margin of Error!!Total,C15010F
C15010F_002EA,string,Annotation of Estimate!!Total!!Science and Engineering,C15010F
C15010F_002MA,string,Annotation of Margin of Error!!Total!!Science and Engineering,C15010F
C15010F_003EA,string,Annotation of Estimate!!Total!!Science and Engineering Related Fields,C15010F
C15010F_003MA,string,Annotation of Margin of Error!!Total!!Science and Engineering Related Fields,C15010F
C15010F_004EA,string,Annotation of Estimate!!Total!!Business,C15010F
C15010F_004MA,string,Annotation of Margin of Error!!Total!!Business,C15010F
C15010F_005EA,string,Annotation of Estimate!!Total!!Education,C15010F
C15010F_005MA,string,Annotation of Margin of Error!!Total!!Education,C15010F
C15010F_006EA,string,"Annotation of Estimate!!Total!!Arts, Humanities and Other",C15010F
C15010F_006MA,string,"Annotation of Margin of Error!!Total!!Arts, Humanities and Other",C15010F
