VARIABLE,TYPE,LABEL,GROUP
B06007PR_001E,int,Estimate!!Total,B06007PR
B06007PR_002E,int,Estimate!!Total!!Speak only English,B06007PR
B06007PR_003E,int,Estimate!!Total!!Speak Spanish,B06007PR
B06007PR_004E,int,"Estimate!!Total!!Speak Spanish!!Speak English ""very well""",B06007PR
B06007PR_005E,int,"Estimate!!Total!!Speak Spanish!!Speak English less than ""very well""",B06007PR
B06007PR_006E,int,Estimate!!Total!!Speak other languages,B06007PR
B06007PR_007E,int,"Estimate!!Total!!Speak other languages!!Speak English ""very well""",B06007PR
B06007PR_008E,int,"Estimate!!Total!!Speak other languages!!Speak English less than ""very well""",B06007PR
B06007PR_009E,int,Estimate!!Total!!Born in Puerto Rico,B06007PR
B06007PR_010E,int,Estimate!!Total!!Born in Puerto Rico!!Speak only English,B06007PR
B06007PR_011E,int,Estimate!!Total!!Born in Puerto Rico!!Speak Spanish,B06007PR
B06007PR_012E,int,"Estimate!!Total!!Born in Puerto Rico!!Speak Spanish!!Speak English ""very well""",B06007PR
B06007PR_013E,int,"Estimate!!Total!!Born in Puerto Rico!!Speak Spanish!!Speak English less than ""very well""",B06007PR
B06007PR_014E,int,Estimate!!Total!!Born in Puerto Rico!!Speak other languages,B06007PR
B06007PR_015E,int,"Estimate!!Total!!Born in Puerto Rico!!Speak other languages!!Speak English ""very well""",B06007PR
B06007PR_016E,int,"Estimate!!Total!!Born in Puerto Rico!!Speak other languages!!Speak English less than ""very well""",B06007PR
B06007PR_017E,int,Estimate!!Total!!Born in the United States,B06007PR
B06007PR_018E,int,Estimate!!Total!!Born in the United States!!Speak only English,B06007PR
B06007PR_019E,int,Estimate!!Total!!Born in the United States!!Speak Spanish,B06007PR
B06007PR_020E,int,"Estimate!!Total!!Born in the United States!!Speak Spanish!!Speak English ""very well""",B06007PR
B06007PR_021E,int,"Estimate!!Total!!Born in the United States!!Speak Spanish!!Speak English less than ""very well""",B06007PR
B06007PR_022E,int,Estimate!!Total!!Born in the United States!!Speak other languages,B06007PR
B06007PR_023E,int,"Estimate!!Total!!Born in the United States!!Speak other languages!!Speak English ""very well""",B06007PR
B06007PR_024E,int,"Estimate!!Total!!Born in the United States!!Speak other languages!!Speak English less than ""very well""",B06007PR
B06007PR_025E,int,Estimate!!Total!!Native; born elsewhere,B06007PR
B06007PR_026E,int,Estimate!!Total!!Native; born elsewhere!!Speak only English,B06007PR
B06007PR_027E,int,Estimate!!Total!!Native; born elsewhere!!Speak Spanish,B06007PR
B06007PR_028E,int,"Estimate!!Total!!Native; born elsewhere!!Speak Spanish!!Speak English ""very well""",B06007PR
B06007PR_029E,int,"Estimate!!Total!!Native; born elsewhere!!Speak Spanish!!Speak English less than ""very well""",B06007PR
B06007PR_030E,int,Estimate!!Total!!Native; born elsewhere!!Speak other languages,B06007PR
B06007PR_031E,int,"Estimate!!Total!!Native; born elsewhere!!Speak other languages!!Speak English ""very well""",B06007PR
B06007PR_032E,int,"Estimate!!Total!!Native; born elsewhere!!Speak other languages!!Speak English less than ""very well""",B06007PR
B06007PR_033E,int,Estimate!!Total!!Foreign born,B06007PR
B06007PR_034E,int,Estimate!!Total!!Foreign born!!Speak only English,B06007PR
B06007PR_035E,int,Estimate!!Total!!Foreign born!!Speak Spanish,B06007PR
B06007PR_036E,int,"Estimate!!Total!!Foreign born!!Speak Spanish!!Speak English ""very well""",B06007PR
