VARIABLE,TYPE,LABEL,GROUP
B19037F_001E,int,Estimate!!Total,B19037F
B19037F_002E,int,Estimate!!Total!!Householder under 25 years,B19037F
B19037F_003E,int,"Estimate!!Total!!Householder under 25 years!!Less than $10,000",B19037F
B19037F_004E,int,"Estimate!!Total!!Householder under 25 years!!$10,000 to $14,999",B19037F
B19037F_005E,int,"Estimate!!Total!!Householder under 25 years!!$15,000 to $19,999",B19037F
B19037F_006E,int,"Estimate!!Total!!Householder under 25 years!!$20,000 to $24,999",B19037F
B19037F_007E,int,"Estimate!!Total!!Householder under 25 years!!$25,000 to $29,999",B19037F
B19037F_008E,int,"Estimate!!Total!!Householder under 25 years!!$30,000 to $34,999",B19037F
B19037F_009E,int,"Estimate!!Total!!Householder under 25 years!!$35,000 to $39,999",B19037F
B19037F_010E,int,"Estimate!!Total!!Householder under 25 years!!$40,000 to $44,999",B19037F
B19037F_011E,int,"Estimate!!Total!!Householder under 25 years!!$45,000 to $49,999",B19037F
B19037F_012E,int,"Estimate!!Total!!Householder under 25 years!!$50,000 to $59,999",B19037F
B19037F_013E,int,"Estimate!!Total!!Householder under 25 years!!$60,000 to $74,999",B19037F
B19037F_014E,int,"Estimate!!Total!!Householder under 25 years!!$75,000 to $99,999",B19037F
B19037F_015E,int,"Estimate!!Total!!Householder under 25 years!!$100,000 to $124,999",B19037F
B19037F_016E,int,"Estimate!!Total!!Householder under 25 years!!$125,000 to $149,999",B19037F
B19037F_017E,int,"Estimate!!Total!!Householder under 25 years!!$150,000 to $199,999",B19037F
B19037F_018E,int,"Estimate!!Total!!Householder under 25 years!!$200,000 or more",B19037F
B19037F_019E,int,Estimate!!Total!!Householder 25 to 44 years,B19037F
B19037F_020E,int,"Estimate!!Total!!Householder 25 to 44 years!!Less than $10,000",B19037F
B19037F_021E,int,"Estimate!!Total!!Householder 25 to 44 years!!$10,000 to $14,999",B19037F
B19037F_022E,int,"Estimate!!Total!!Householder 25 to 44 years!!$15,000 to $19,999",B19037F
B19037F_023E,int,"Estimate!!Total!!Householder 25 to 44 years!!$20,000 to $24,999",B19037F
B19037F_024E,int,"Estimate!!Total!!Householder 25 to 44 years!!$25,000 to $29,999",B19037F
B19037F_025E,int,"Estimate!!Total!!Householder 25 to 44 years!!$30,000 to $34,999",B19037F
B19037F_026E,int,"Estimate!!Total!!Householder 25 to 44 years!!$35,000 to $39,999",B19037F
