VARIABLE,TYPE,LABEL,GROUP
B21001D_001E,int,Estimate!!Total,B21001D
B21001D_002E,int,Estimate!!Total!!Male,B21001D
B21001D_003E,int,Estimate!!Total!!Male!!18 to 34 years,B21001D
B21001D_004E,int,Estimate!!Total!!Male!!18 to 34 years!!Veteran,B21001D
B21001D_005E,int,Estimate!!Total!!Male!!18 to 34 years!!Nonveteran,B21001D
B21001D_006E,int,Estimate!!Total!!Male!!35 to 54 years,B21001D
B21001D_007E,int,Estimate!!Total!!Male!!35 to 54 years!!Veteran,B21001D
B21001D_008E,int,Estimate!!Total!!Male!!35 to 54 years!!Nonveteran,B21001D
B21001D_009E,int,Estimate!!Total!!Male!!55 to 64 years,B21001D
B21001D_010E,int,Estimate!!Total!!Male!!55 to 64 years!!Veteran,B21001D
B21001D_011E,int,Estimate!!Total!!Male!!55 to 64 years!!Nonveteran,B21001D
B21001D_012E,int,Estimate!!Total!!Male!!65 to 74 years,B21001D
B21001D_013E,int,Estimate!!Total!!Male!!65 to 74 years!!Veteran,B21001D
B21001D_014E,int,Estimate!!Total!!Male!!65 to 74 years!!Nonveteran,B21001D
B21001D_015E,int,Estimate!!Total!!Male!!75 years and over,B21001D
B21001D_016E,int,Estimate!!Total!!Male!!75 years and over!!Veteran,B21001D
B21001D_017E,int,Estimate!!Total!!Male!!75 years and over!!Nonveteran,B21001D
B21001D_018E,int,Estimate!!Total!!Female,B21001D
B21001D_019E,int,Estimate!!Total!!Female!!18 to 34 years,B21001D
B21001D_020E,int,Estimate!!Total!!Female!!18 to 34 years!!Veteran,B21001D
B21001D_021E,int,Estimate!!Total!!Female!!18 to 34 years!!Nonveteran,B21001D
B21001D_022E,int,Estimate!!Total!!Female!!35 to 54 years,B21001D
B21001D_023E,int,Estimate!!Total!!Female!!35 to 54 years!!Veteran,B21001D
B21001D_024E,int,Estimate!!Total!!Female!!35 to 54 years!!Nonveteran,B21001D
B21001D_025E,int,Estimate!!Total!!Female!!55 to 64 years,B21001D
B21001D_026E,int,Estimate!!Total!!Female!!55 to 64 years!!Veteran,B21001D
B21001D_027E,int,Estimate!!Total!!Female!!55 to 64 years!!Nonveteran,B21001D
B21001D_028E,int,Estimate!!Total!!Female!!65 to 74 years,B21001D
B21001D_029E,int,Estimate!!Total!!Female!!65 to 74 years!!Veteran,B21001D
B21001D_030E,int,Estimate!!Total!!Female!!65 to 74 years!!Nonveteran,B21001D
B21001D_031E,int,Estimate!!Total!!Female!!75 years and over,B21001D
B21001D_032E,int,Estimate!!Total!!Female!!75 years and over!!Veteran,B21001D
B21001D_033E,int,Estimate!!Total!!Female!!75 years and over!!Nonveteran,B21001D
B21001D_001M,int,Margin of Error!!Total,B21001D
B21001D_002M,int,Margin of Error!!Total!!Male,B21001D
B21001D_003M,int,Margin of Error!!Total!!Male!!18 to 34 years,B21001D
B21001D_004M,int,Margin of Error!!Total!!Male!!18 to 34 years!!Veteran,B21001D
B21001D_005M,int,Margin of Error!!Total!!Male!!18 to 34 years!!Nonveteran,B21001D
B21001D_006M,int,Margin of Error!!Total!!Male!!35 to 54 years,B21001D
B21001D_007M,int,Margin of Error!!Total!!Male!!35 to 54 years!!Veteran,B21001D
B21001D_008M,int,Margin of Error!!Total!!Male!!35 to 54 years!!Nonveteran,B21001D
B21001D_009M,int,Margin of Error!!Total!!Male!!55 to 64 years,B21001D
B21001D_010M,int,Margin of Error!!Total!!Male!!55 to 64 years!!Veteran,B21001D
B21001D_011M,int,Margin of Error!!Total!!Male!!55 to 64 years!!Nonveteran,B21001D
B21001D_012M,int,Margin of Error!!Total!!Male!!65 to 74 years,B21001D
B21001D_013M,int,Margin of Error!!Total!!Male!!65 to 74 years!!Veteran,B21001D
B21001D_014M,int,Margin of Error!!Total!!Male!!65 to 74 years!!Nonveteran,B21001D
B21001D_015M,int,Margin of Error!!Total!!Male!!75 years and over,B21001D
B21001D_016M,int,Margin of Error!!Total!!Male!!75 years and over!!Veteran,B21001D
B21001D_017M,int,Margin of Error!!Total!!Male!!75 years and over!!Nonveteran,B21001D
B21001D_018M,int,Margin of Error!!Total!!Female,B21001D
B21001D_019M,int,Margin of Error!!Total!!Female!!18 to 34 years,B21001D
B21001D_020M,int,Margin of Error!!Total!!Female!!18 to 34 years!!Veteran,B21001D
B21001D_021M,int,Margin of Error!!Total!!Female!!18 to 34 years!!Nonveteran,B21001D
B21001D_022M,int,Margin of Error!!Total!!Female!!35 to 54 years,B21001D
B21001D_023M,int,Margin of Error!!Total!!Female!!35 to 54 years!!Veteran,B21001D
B21001D_024M,int,Margin of Error!!Total!!Female!!35 to 54 years!!Nonveteran,B21001D
B21001D_025M,int,Margin of Error!!Total!!Female!!55 to 64 years,B21001D
B21001D_026M,int,Margin of Error!!Total!!Female!!55 to 64 years!!Veteran,B21001D
B21001D_027M,int,Margin of Error!!Total!!Female!!55 to 64 years!!Nonveteran,B21001D
B21001D_028M,int,Margin of Error!!Total!!Female!!65 to 74 years,B21001D
B21001D_029M,int,Margin of Error!!Total!!Female!!65 to 74 years!!Veteran,B21001D
B21001D_030M,int,Margin of Error!!Total!!Female!!65 to 74 years!!Nonveteran,B21001D
B21001D_031M,int,Margin of Error!!Total!!Female!!75 years and over,B21001D
B21001D_032M,int,Margin of Error!!Total!!Female!!75 years and over!!Veteran,B21001D
B21001D_033M,int,Margin of Error!!Total!!Female!!75 years and over!!Nonveteran,B21001D
B21001D_001EA,string,Annotation of Estimate!!Total,B21001D
B21001D_001MA,string,Annotation of Margin of Error!!Total,B21001D
B21001D_002EA,string,Annotation of Estimate!!Total!!Male,B21001D
B21001D_002MA,string,Annotation of Margin of Error!!Total!!Male,B21001D
B21001D_003EA,string,Annotation of Estimate!!Total!!Male!!18 to 34 years,B21001D
