VARIABLE,TYPE,LABEL,GROUP
B10051A_001E,int,Estimate!!Total,B10051A
B10051A_002E,int,Estimate!!Total!!Grandparent responsible for own grandchildren under 18 years,B10051A
B10051A_003E,int,Estimate!!Total!!Grandparent responsible for own grandchildren under 18 years!!30 to 59 years,B10051A
B10051A_004E,int,Estimate!!Total!!Grandparent responsible for own grandchildren under 18 years!!60 years and over,B10051A
B10051A_005E,int,Estimate!!Total!!Grandparent not responsible for own grandchildren under 18 years,B10051A
B10051A_006E,int,Estimate!!Total!!Grandparent not responsible for own grandchildren under 18 years!!30 to 59 years,B10051A
B10051A_007E,int,Estimate!!Total!!Grandparent not responsible for own grandchildren under 18 years!!60 years and over,B10051A
B10051A_001M,int,Margin of Error!!Total,B10051A
B10051A_002M,int,Margin of Error!!Total!!Grandparent responsible for own grandchildren under 18 years,B10051A
B10051A_003M,int,Margin of Error!!Total!!Grandparent responsible for own grandchildren under 18 years!!30 to 59 years,B10051A
B10051A_004M,int,Margin of Error!!Total!!Grandparent responsible for own grandchildren under 18 years!!60 years and over,B10051A
B10051A_005M,int,Margin of Error!!Total!!Grandparent not responsible for own grandchildren under 18 years,B10051A
B10051A_006M,int,Margin of Error!!Total!!Grandparent not responsible for own grandchildren under 18 years!!30 to 59 years,B10051A
B10051A_007M,int,Margin of Error!!Total!!Grandparent not responsible for own grandchildren under 18 years!!60 years and over,B10051A
B10051A_001EA,string,Annotation of Estimate!!Total,B10051A
B10051A_001MA,string,Annotation of Margin of Error!!Total,B10051A
B10051A_002EA,string,Annotation of Estimate!!Total!!Grandparent responsible for own grandchildren under 18 years,B10051A
B10051A_002MA,string,Annotation of Margin of Error!!Total!!Grandparent responsible for own grandchildren under 18 years,B10051A
B10051A_003EA,string,Annotation of Estimate!!Total!!Grandparent responsible for own grandchildren under 18 years!!30 to 59 years,B10051A
B10051A_003MA,string,Annotation of Margin of Error!!Total!!Grandparent responsible for own grandchildren under 18 years!!30 to 59 years,B10051A
B10051A_004EA,string,Annotation of Estimate!!Total!!Grandparent responsible for own grandchildren under 18 years!!60 years and over,B10051A
B10051A_004MA,string,Annotation of Margin of Error!!Total!!Grandparent responsible for own grandchildren under 18 years!!60 years and over,B10051A
B10051A_005EA,string,Annotation of Estimate!!Total!!Grandparent not responsible for own grandchildren under 18 years,B10051A
B10051A_005MA,string,Annotation of Margin of Error!!Total!!Grandparent not responsible for own grandchildren under 18 years,B10051A
B10051A_006EA,string,Annotation of Estimate!!Total!!Grandparent not responsible for own grandchildren under 18 years!!30 to 59 years,B10051A
B10051A_006MA,string,Annotation of Margin of Error!!Total!!Grandparent not responsible for own grandchildren under 18 years!!30 to 59 years,B10051A
B10051A_007EA,string,Annotation of Estimate!!Total!!Grandparent not responsible for own grandchildren under 18 years!!60 years and over,B10051A
B10051A_007MA,string,Annotation of Margin of Error!!Total!!Grandparent not responsible for own grandchildren under 18 years!!60 years and over,B10051A
