VARIABLE,TYPE,LABEL,GROUP
B08105G_001E,int,Estimate!!Total,B08105G
B08105G_002E,int,"Estimate!!Total!!Car, truck, or van - drove alone",B08105G
B08105G_003E,int,"Estimate!!Total!!Car, truck, or van - carpooled",B08105G
B08105G_004E,int,Estimate!!Total!!Public transportation (excluding taxicab),B08105G
B08105G_005E,int,Estimate!!Total!!Walked,B08105G
B08105G_006E,int,"Estimate!!Total!!Taxicab, motorcycle, bicycle, or other means",B08105G
B08105G_007E,int,Estimate!!Total!!Worked at home,B08105G
B08105G_001M,int,Margin of Error!!Total,B08105G
B08105G_002M,int,"Margin of Error!!Total!!Car, truck, or van - drove alone",B08105G
B08105G_003M,int,"Margin of Error!!Total!!Car, truck, or van - carpooled",B08105G
B08105G_004M,int,Margin of Error!!Total!!Public transportation (excluding taxicab),B08105G
B08105G_005M,int,Margin of Error!!Total!!Walked,B08105G
B08105G_006M,int,"Margin of Error!!Total!!Taxicab, motorcycle, bicycle, or other means",B08105G
B08105G_007M,int,Margin of Error!!Total!!Worked at home,B08105G
B08105G_001EA,string,Annotation of Estimate!!Total,B08105G
B08105G_001MA,string,Annotation of Margin of Error!!Total,B08105G
B08105G_002EA,string,"Annotation of Estimate!!Total!!Car, truck, or van - drove alone",B08105G
B08105G_002MA,string,"Annotation of Margin of Error!!Total!!Car, truck, or van - drove alone",B08105G
B08105G_003EA,string,"Annotation of Estimate!!Total!!Car, truck, or van - carpooled",B08105G
B08105G_003MA,string,"Annotation of Margin of Error!!Total!!Car, truck, or van - carpooled",B08105G
B08105G_004EA,string,Annotation of Estimate!!Total!!Public transportation (excluding taxicab),B08105G
B08105G_004MA,string,Annotation of Margin of Error!!Total!!Public transportation (excluding taxicab),B08105G
B08105G_005EA,string,Annotation of Estimate!!Total!!Walked,B08105G
B08105G_005MA,string,Annotation of Margin of Error!!Total!!Walked,B08105G
B08105G_006EA,string,"Annotation of Estimate!!Total!!Taxicab, motorcycle, bicycle, or other means",B08105G
B08105G_006MA,string,"Annotation of Margin of Error!!Total!!Taxicab, motorcycle, bicycle, or other means",B08105G
B08105G_007EA,string,Annotation of Estimate!!Total!!Worked at home,B08105G
B08105G_007MA,string,Annotation of Margin of Error!!Total!!Worked at home,B08105G
