VARIABLE,TYPE,LABEL,GROUP
B20004_001E,int,Estimate!!Total,B20004
B20004_002E,int,Estimate!!Total!!Less than high school graduate,B20004
B20004_003E,int,Estimate!!Total!!High school graduate (includes equivalency),B20004
B20004_004E,int,Estimate!!Total!!Some college or associate's degree,B20004
B20004_005E,int,Estimate!!Total!!Bachelor's degree,B20004
B20004_006E,int,Estimate!!Total!!Graduate or professional degree,B20004
B20004_007E,int,Estimate!!Total!!Male,B20004
B20004_008E,int,Estimate!!Total!!Male!!Less than high school graduate,B20004
B20004_009E,int,Estimate!!Total!!Male!!High school graduate (includes equivalency),B20004
B20004_010E,int,Estimate!!Total!!Male!!Some college or associate's degree,B20004
B20004_011E,int,Estimate!!Total!!Male!!Bachelor's degree,B20004
B20004_012E,int,Estimate!!Total!!Male!!Graduate or professional degree,B20004
B20004_013E,int,Estimate!!Total!!Female,B20004
B20004_014E,int,Estimate!!Total!!Female!!Less than high school graduate,B20004
B20004_015E,int,Estimate!!Total!!Female!!High school graduate (includes equivalency),B20004
B20004_016E,int,Estimate!!Total!!Female!!Some college or associate's degree,B20004
B20004_017E,int,Estimate!!Total!!Female!!Bachelor's degree,B20004
B20004_018E,int,Estimate!!Total!!Female!!Graduate or professional degree,B20004
B20004_001M,int,Margin of Error!!Total,B20004
B20004_002M,int,Margin of Error!!Total!!Less than high school graduate,B20004
B20004_003M,int,Margin of Error!!Total!!High school graduate (includes equivalency),B20004
B20004_004M,int,Margin of Error!!Total!!Some college or associate's degree,B20004
B20004_005M,int,Margin of Error!!Total!!Bachelor's degree,B20004
B20004_006M,int,Margin of Error!!Total!!Graduate or professional degree,B20004
B20004_007M,int,Margin of Error!!Total!!Male,B20004
B20004_008M,int,Margin of Error!!Total!!Male!!Less than high school graduate,B20004
B20004_009M,int,Margin of Error!!Total!!Male!!High school graduate (includes equivalency),B20004
B20004_010M,int,Margin of Error!!Total!!Male!!Some college or associate's degree,B20004
B20004_011M,int,Margin of Error!!Total!!Male!!Bachelor's degree,B20004
B20004_012M,int,Margin of Error!!Total!!Male!!Graduate or professional degree,B20004
B20004_013M,int,Margin of Error!!Total!!Female,B20004
B20004_014M,int,Margin of Error!!Total!!Female!!Less than high school graduate,B20004
B20004_015M,int,Margin of Error!!Total!!Female!!High school graduate (includes equivalency),B20004
B20004_016M,int,Margin of Error!!Total!!Female!!Some college or associate's degree,B20004
B20004_017M,int,Margin of Error!!Total!!Female!!Bachelor's degree,B20004
B20004_018M,int,Margin of Error!!Total!!Female!!Graduate or professional degree,B20004
B20004_001EA,string,Annotation of Estimate!!Total,B20004
B20004_001MA,string,Annotation of Margin of Error!!Total,B20004
B20004_002EA,string,Annotation of Estimate!!Total!!Less than high school graduate,B20004
B20004_002MA,string,Annotation of Margin of Error!!Total!!Less than high school graduate,B20004
B20004_003EA,string,Annotation of Estimate!!Total!!High school graduate (includes equivalency),B20004
B20004_003MA,string,Annotation of Margin of Error!!Total!!High school graduate (includes equivalency),B20004
B20004_004EA,string,Annotation of Estimate!!Total!!Some college or associate's degree,B20004
B20004_004MA,string,Annotation of Margin of Error!!Total!!Some college or associate's degree,B20004
B20004_005EA,string,Annotation of Estimate!!Total!!Bachelor's degree,B20004
B20004_005MA,string,Annotation of Margin of Error!!Total!!Bachelor's degree,B20004
B20004_006EA,string,Annotation of Estimate!!Total!!Graduate or professional degree,B20004
B20004_006MA,string,Annotation of Margin of Error!!Total!!Graduate or professional degree,B20004
B20004_007EA,string,Annotation of Estimate!!Total!!Male,B20004
B20004_007MA,string,Annotation of Margin of Error!!Total!!Male,B20004
B20004_008EA,string,Annotation of Estimate!!Total!!Male!!Less than high school graduate,B20004
B20004_008MA,string,Annotation of Margin of Error!!Total!!Male!!Less than high school graduate,B20004
B20004_009EA,string,Annotation of Estimate!!Total!!Male!!High school graduate (includes equivalency),B20004
B20004_009MA,string,Annotation of Margin of Error!!Total!!Male!!High school graduate (includes equivalency),B20004
B20004_010EA,string,Annotation of Estimate!!Total!!Male!!Some college or associate's degree,B20004
B20004_010MA,string,Annotation of Margin of Error!!Total!!Male!!Some college or associate's degree,B20004
B20004_011EA,string,Annotation of Estimate!!Total!!Male!!Bachelor's degree,B20004
B20004_011MA,string,Annotation of Margin of Error!!Total!!Male!!Bachelor's degree,B20004
B20004_012EA,string,Annotation of Estimate!!Total!!Male!!Graduate or professional degree,B20004
B20004_012MA,string,Annotation of Margin of Error!!Total!!Male!!Graduate or professional degree,B20004
B20004_013EA,string,Annotation of Estimate!!Total!!Female,B20004
B20004_013MA,string,Annotation of Margin of Error!!Total!!Female,B20004
B20004_014EA,string,Annotation of Estimate!!Total!!Female!!Less than high school graduate,B20004
B20004_014MA,string,Annotation of Margin of Error!!Total!!Female!!Less than high school graduate,B20004
B20004_015EA,string,Annotation of Estimate!!Total!!Female!!High school graduate (includes equivalency),B20004
B20004_015MA,string,Annotation of Margin of Error!!Total!!Female!!High school graduate (includes equivalency),B20004
B20004_016EA,string,Annotation of Estimate!!Total!!Female!!Some college or associate's degree,B20004
B20004_016MA,string,Annotation of Margin of Error!!Total!!Female!!Some college or associate's degree,B20004
B20004_017EA,string,Annotation of Estimate!!Total!!Female!!Bachelor's degree,B20004
B20004_017MA,string,Annotation of Margin of Error!!Total!!Female!!Bachelor's degree,B20004
B20004_018EA,string,Annotation of Estimate!!Total!!Female!!Graduate or professional degree,B20004
B20004_018MA,string,Annotation of Margin of Error!!Total!!Female!!Graduate or professional degree,B20004
