VARIABLE,TYPE,LABEL,GROUP
B21001B_001E,int,Estimate!!Total,B21001B
B21001B_002E,int,Estimate!!Total!!Male,B21001B
B21001B_003E,int,Estimate!!Total!!Male!!18 to 34 years,B21001B
B21001B_004E,int,Estimate!!Total!!Male!!18 to 34 years!!Veteran,B21001B
B21001B_005E,int,Estimate!!Total!!Male!!18 to 34 years!!Nonveteran,B21001B
B21001B_006E,int,Estimate!!Total!!Male!!35 to 54 years,B21001B
B21001B_007E,int,Estimate!!Total!!Male!!35 to 54 years!!Veteran,B21001B
B21001B_008E,int,Estimate!!Total!!Male!!35 to 54 years!!Nonveteran,B21001B
B21001B_009E,int,Estimate!!Total!!Male!!55 to 64 years,B21001B
B21001B_010E,int,Estimate!!Total!!Male!!55 to 64 years!!Veteran,B21001B
B21001B_011E,int,Estimate!!Total!!Male!!55 to 64 years!!Nonveteran,B21001B
B21001B_012E,int,Estimate!!Total!!Male!!65 to 74 years,B21001B
B21001B_013E,int,Estimate!!Total!!Male!!65 to 74 years!!Veteran,B21001B
B21001B_014E,int,Estimate!!Total!!Male!!65 to 74 years!!Nonveteran,B21001B
B21001B_015E,int,Estimate!!Total!!Male!!75 years and over,B21001B
B21001B_016E,int,Estimate!!Total!!Male!!75 years and over!!Veteran,B21001B
B21001B_017E,int,Estimate!!Total!!Male!!75 years and over!!Nonveteran,B21001B
B21001B_018E,int,Estimate!!Total!!Female,B21001B
B21001B_019E,int,Estimate!!Total!!Female!!18 to 34 years,B21001B
B21001B_020E,int,Estimate!!Total!!Female!!18 to 34 years!!Veteran,B21001B
B21001B_021E,int,Estimate!!Total!!Female!!18 to 34 years!!Nonveteran,B21001B
B21001B_022E,int,Estimate!!Total!!Female!!35 to 54 years,B21001B
B21001B_023E,int,Estimate!!Total!!Female!!35 to 54 years!!Veteran,B21001B
B21001B_024E,int,Estimate!!Total!!Female!!35 to 54 years!!Nonveteran,B21001B
B21001B_025E,int,Estimate!!Total!!Female!!55 to 64 years,B21001B
B21001B_026E,int,Estimate!!Total!!Female!!55 to 64 years!!Veteran,B21001B
B21001B_027E,int,Estimate!!Total!!Female!!55 to 64 years!!Nonveteran,B21001B
B21001B_028E,int,Estimate!!Total!!Female!!65 to 74 years,B21001B
B21001B_029E,int,Estimate!!Total!!Female!!65 to 74 years!!Veteran,B21001B
B21001B_030E,int,Estimate!!Total!!Female!!65 to 74 years!!Nonveteran,B21001B
B21001B_031E,int,Estimate!!Total!!Female!!75 years and over,B21001B
B21001B_032E,int,Estimate!!Total!!Female!!75 years and over!!Veteran,B21001B
B21001B_033E,int,Estimate!!Total!!Female!!75 years and over!!Nonveteran,B21001B
B21001B_001M,int,Margin of Error!!Total,B21001B
B21001B_002M,int,Margin of Error!!Total!!Male,B21001B
B21001B_003M,int,Margin of Error!!Total!!Male!!18 to 34 years,B21001B
B21001B_004M,int,Margin of Error!!Total!!Male!!18 to 34 years!!Veteran,B21001B
B21001B_005M,int,Margin of Error!!Total!!Male!!18 to 34 years!!Nonveteran,B21001B
B21001B_006M,int,Margin of Error!!Total!!Male!!35 to 54 years,B21001B
B21001B_007M,int,Margin of Error!!Total!!Male!!35 to 54 years!!Veteran,B21001B
B21001B_008M,int,Margin of Error!!Total!!Male!!35 to 54 years!!Nonveteran,B21001B
B21001B_009M,int,Margin of Error!!Total!!Male!!55 to 64 years,B21001B
