VARIABLE,TYPE,LABEL,GROUP
S2406_C01_001E,int,Estimate!!Total!!Civilian employed population 16 years and over,S2406
S2406_C01_002E,int,"Estimate!!Total!!Civilian employed population 16 years and over!!Management, business, science, and arts occupations",S2406
S2406_C01_003E,int,Estimate!!Total!!Civilian employed population 16 years and over!!Service occupations,S2406
S2406_C01_004E,int,Estimate!!Total!!Civilian employed population 16 years and over!!Sales and office occupations,S2406
S2406_C01_005E,int,"Estimate!!Total!!Civilian employed population 16 years and over!!Natural resources, construction, and maintenance occupations",S2406
S2406_C01_006E,int,"Estimate!!Total!!Civilian employed population 16 years and over!!Production, transportation, and material moving occupations",S2406
S2406_C01_007E,float,Estimate!!Total!!PERCENT ALLOCATED!!Occupation,S2406
S2406_C02_001E,float,Estimate!!Employee of private company workers!!Civilian employed population 16 years and over,S2406
S2406_C02_002E,float,"Estimate!!Employee of private company workers!!Civilian employed population 16 years and over!!Management, business, science, and arts occupations",S2406
S2406_C02_003E,float,Estimate!!Employee of private company workers!!Civilian employed population 16 years and over!!Service occupations,S2406
S2406_C02_004E,float,Estimate!!Employee of private company workers!!Civilian employed population 16 years and over!!Sales and office occupations,S2406
S2406_C02_005E,float,"Estimate!!Employee of private company workers!!Civilian employed population 16 years and over!!Natural resources, construction, and maintenance occupations",S2406
S2406_C02_006E,float,"Estimate!!Employee of private company workers!!Civilian employed population 16 years and over!!Production, transportation, and material moving occupations",S2406
S2406_C02_007E,int,Estimate!!Employee of private company workers!!PERCENT ALLOCATED!!Occupation,S2406
S2406_C03_001E,float,Estimate!!Self-employed in own incorporated business workers!!Civilian employed population 16 years and over,S2406
S2406_C03_002E,float,"Estimate!!Self-employed in own incorporated business workers!!Civilian employed population 16 years and over!!Management, business, science, and arts occupations",S2406
S2406_C03_003E,float,Estimate!!Self-employed in own incorporated business workers!!Civilian employed population 16 years and over!!Service occupations,S2406
S2406_C03_004E,float,Estimate!!Self-employed in own incorporated business workers!!Civilian employed population 16 years and over!!Sales and office occupations,S2406
S2406_C03_005E,float,"Estimate!!Self-employed in own incorporated business workers!!Civilian employed population 16 years and over!!Natural resources, construction, and maintenance occupations",S2406
S2406_C03_006E,float,"Estimate!!Self-employed in own incorporated business workers!!Civilian employed population 16 years and over!!Production, transportation, and material moving occupations",S2406
S2406_C03_007E,int,Estimate!!Self-employed in own incorporated business workers!!PERCENT ALLOCATED!!Occupation,S2406
S2406_C04_001E,float,Estimate!!Private not-for-profit wage and salary workers!!Civilian employed population 16 years and over,S2406
S2406_C04_002E,float,"Estimate!!Private not-for-profit wage and salary workers!!Civilian employed population 16 years and over!!Management, business, science, and arts occupations",S2406
S2406_C04_003E,float,Estimate!!Private not-for-profit wage and salary workers!!Civilian employed population 16 years and over!!Service occupations,S2406
S2406_C04_004E,float,Estimate!!Private not-for-profit wage and salary workers!!Civilian employed population 16 years and over!!Sales and office occupations,S2406
S2406_C04_005E,float,"Estimate!!Private not-for-profit wage and salary workers!!Civilian employed population 16 years and over!!Natural resources, construction, and maintenance occupations",S2406
S2406_C04_006E,float,"Estimate!!Private not-for-profit wage and salary workers!!Civilian employed population 16 years and over!!Production, transportation, and material moving occupations",S2406
S2406_C04_007E,int,Estimate!!Private not-for-profit wage and salary workers!!PERCENT ALLOCATED!!Occupation,S2406
S2406_C05_001E,float,"Estimate!!Local, state, and federal government workers!!Civilian employed population 16 years and over",S2406
S2406_C05_002E,float,"Estimate!!Local, state, and federal government workers!!Civilian employed population 16 years and over!!Management, business, science, and arts occupations",S2406
S2406_C05_003E,float,"Estimate!!Local, state, and federal government workers!!Civilian employed population 16 years and over!!Service occupations",S2406
S2406_C05_004E,float,"Estimate!!Local, state, and federal government workers!!Civilian employed population 16 years and over!!Sales and office occupations",S2406
S2406_C05_005E,float,"Estimate!!Local, state, and federal government workers!!Civilian employed population 16 years and over!!Natural resources, construction, and maintenance occupations",S2406
S2406_C05_006E,float,"Estimate!!Local, state, and federal government workers!!Civilian employed population 16 years and over!!Production, transportation, and material moving occupations",S2406
S2406_C05_007E,int,"Estimate!!Local, state, and federal government workers!!PERCENT ALLOCATED!!Occupation",S2406
S2406_C06_001E,float,Estimate!!Self-employed in own not incorporated business workers and unpaid family workers!!Civilian employed population 16 years and over,S2406
S2406_C06_002E,float,"Estimate!!Self-employed in own not incorporated business workers and unpaid family workers!!Civilian employed population 16 years and over!!Management, business, science, and arts occupations",S2406
S2406_C06_003E,float,Estimate!!Self-employed in own not incorporated business workers and unpaid family workers!!Civilian employed population 16 years and over!!Service occupations,S2406
S2406_C06_004E,float,Estimate!!Self-employed in own not incorporated business workers and unpaid family workers!!Civilian employed population 16 years and over!!Sales and office occupations,S2406
S2406_C06_005E,float,"Estimate!!Self-employed in own not incorporated business workers and unpaid family workers!!Civilian employed population 16 years and over!!Natural resources, construction, and maintenance occupations",S2406
S2406_C06_006E,float,"Estimate!!Self-employed in own not incorporated business workers and unpaid family workers!!Civilian employed population 16 years and over!!Production, transportation, and material moving occupations",S2406
S2406_C06_007E,int,Estimate!!Self-employed in own not incorporated business workers and unpaid family workers!!PERCENT ALLOCATED!!Occupation,S2406
S2406_C01_001M,int,Margin of Error!!Total MOE!!Civilian employed population 16 years and over,S2406
S2406_C01_002M,int,"Margin of Error!!Total MOE!!Civilian employed population 16 years and over!!Management, business, science, and arts occupations",S2406
S2406_C01_003M,int,Margin of Error!!Total MOE!!Civilian employed population 16 years and over!!Service occupations,S2406
