VARIABLE,TYPE,LABEL,GROUP
B06004G_001E,int,Estimate!!Total,B06004G
B06004G_002E,int,Estimate!!Total!!Born in state of residence,B06004G
B06004G_003E,int,Estimate!!Total!!Born in other state in the United States,B06004G
B06004G_004E,int,Estimate!!Total!!Native; born outside the United States,B06004G
B06004G_005E,int,Estimate!!Total!!Foreign born,B06004G
B06004G_001M,int,Margin of Error!!Total,B06004G
B06004G_002M,int,Margin of Error!!Total!!Born in state of residence,B06004G
B06004G_003M,int,Margin of Error!!Total!!Born in other state in the United States,B06004G
B06004G_004M,int,Margin of Error!!Total!!Native; born outside the United States,B06004G
B06004G_005M,int,Margin of Error!!Total!!Foreign born,B06004G
B06004G_001EA,string,Annotation of Estimate!!Total,B06004G
B06004G_001MA,string,Annotation of Margin of Error!!Total,B06004G
B06004G_002EA,string,Annotation of Estimate!!Total!!Born in state of residence,B06004G
B06004G_002MA,string,Annotation of Margin of Error!!Total!!Born in state of residence,B06004G
B06004G_003EA,string,Annotation of Estimate!!Total!!Born in other state in the United States,B06004G
B06004G_003MA,string,Annotation of Margin of Error!!Total!!Born in other state in the United States,B06004G
B06004G_004EA,string,Annotation of Estimate!!Total!!Native; born outside the United States,B06004G
B06004G_004MA,string,Annotation of Margin of Error!!Total!!Native; born outside the United States,B06004G
B06004G_005EA,string,Annotation of Estimate!!Total!!Foreign born,B06004G
B06004G_005MA,string,Annotation of Margin of Error!!Total!!Foreign born,B06004G
