VARIABLE,TYPE,LABEL,GROUP
C08124_001E,int,Estimate!!Total,C08124
C08124_002E,int,"Estimate!!Total!!Management, business, science, and arts occupations",C08124
C08124_003E,int,Estimate!!Total!!Service occupations,C08124
C08124_004E,int,Estimate!!Total!!Sales and office occupations,C08124
C08124_005E,int,"Estimate!!Total!!Natural resources, construction, and maintenance occupations",C08124
C08124_006E,int,"Estimate!!Total!!Production, transportation, and material moving occupations",C08124
C08124_007E,int,Estimate!!Total!!Military specific occupations,C08124
C08124_008E,int,"Estimate!!Total!!Car, truck, or van - drove alone",C08124
C08124_009E,int,"Estimate!!Total!!Car, truck, or van - drove alone!!Management, business, science, and arts occupations",C08124
C08124_010E,int,"Estimate!!Total!!Car, truck, or van - drove alone!!Service occupations",C08124
C08124_011E,int,"Estimate!!Total!!Car, truck, or van - drove alone!!Sales and office occupations",C08124
C08124_012E,int,"Estimate!!Total!!Car, truck, or van - drove alone!!Natural resources, construction, and maintenance occupations",C08124
C08124_013E,int,"Estimate!!Total!!Car, truck, or van - drove alone!!Production, transportation, and material moving occupations",C08124
C08124_014E,int,"Estimate!!Total!!Car, truck, or van - drove alone!!Military specific occupations",C08124
C08124_015E,int,"Estimate!!Total!!Car, truck, or van - carpooled",C08124
C08124_016E,int,"Estimate!!Total!!Car, truck, or van - carpooled!!Management, business, science, and arts occupations",C08124
C08124_017E,int,"Estimate!!Total!!Car, truck, or van - carpooled!!Service occupations",C08124
C08124_018E,int,"Estimate!!Total!!Car, truck, or van - carpooled!!Sales and office occupations",C08124
C08124_019E,int,"Estimate!!Total!!Car, truck, or van - carpooled!!Natural resources, construction, and maintenance occupations",C08124
C08124_020E,int,"Estimate!!Total!!Car, truck, or van - carpooled!!Production, transportation, and material moving occupations",C08124
C08124_021E,int,"Estimate!!Total!!Car, truck, or van - carpooled!!Military specific occupations",C08124
C08124_022E,int,Estimate!!Total!!Public transportation (excluding taxicab),C08124
C08124_023E,int,"Estimate!!Total!!Public transportation (excluding taxicab)!!Management, business, science, and arts occupations",C08124
C08124_024E,int,Estimate!!Total!!Public transportation (excluding taxicab)!!Service occupations,C08124
C08124_025E,int,Estimate!!Total!!Public transportation (excluding taxicab)!!Sales and office occupations,C08124
C08124_026E,int,"Estimate!!Total!!Public transportation (excluding taxicab)!!Natural resources, construction, and maintenance occupations",C08124
C08124_027E,int,"Estimate!!Total!!Public transportation (excluding taxicab)!!Production, transportation, and material moving occupations",C08124
C08124_028E,int,Estimate!!Total!!Public transportation (excluding taxicab)!!Military specific occupations,C08124
C08124_029E,int,"Estimate!!Total!!Taxicab, motorcycle, bicycle, walked, or other means",C08124
C08124_030E,int,"Estimate!!Total!!Taxicab, motorcycle, bicycle, walked, or other means!!Management, business, science, and arts occupations",C08124
C08124_031E,int,"Estimate!!Total!!Taxicab, motorcycle, bicycle, walked, or other means!!Service occupations",C08124
