VARIABLE,TYPE,LABEL,GROUP
B23027_001E,int,Estimate!!Total,B23027
B23027_002E,int,Estimate!!Total!!16 to 19 years,B23027
B23027_003E,int,Estimate!!Total!!16 to 19 years!!Worked in the past 12 months,B23027
B23027_004E,int,"Estimate!!Total!!16 to 19 years!!Worked in the past 12 months!!Worked full-time, year-round",B23027
B23027_005E,int,"Estimate!!Total!!16 to 19 years!!Worked in the past 12 months!!Worked less than full-time, year-round",B23027
B23027_006E,int,Estimate!!Total!!16 to 19 years!!Did not work in the past 12 months,B23027
B23027_007E,int,Estimate!!Total!!20 to 24 years,B23027
B23027_008E,int,Estimate!!Total!!20 to 24 years!!Worked in the past 12 months,B23027
B23027_009E,int,"Estimate!!Total!!20 to 24 years!!Worked in the past 12 months!!Worked full-time, year-round",B23027
B23027_010E,int,"Estimate!!Total!!20 to 24 years!!Worked in the past 12 months!!Worked less than full-time, year-round",B23027
B23027_011E,int,Estimate!!Total!!20 to 24 years!!Did not work in the past 12 months,B23027
B23027_012E,int,Estimate!!Total!!25 to 44 years,B23027
B23027_013E,int,Estimate!!Total!!25 to 44 years!!Worked in the past 12 months,B23027
B23027_014E,int,"Estimate!!Total!!25 to 44 years!!Worked in the past 12 months!!Worked full-time, year-round",B23027
B23027_015E,int,"Estimate!!Total!!25 to 44 years!!Worked in the past 12 months!!Worked less than full-time, year-round",B23027
B23027_016E,int,Estimate!!Total!!25 to 44 years!!Did not work in the past 12 months,B23027
B23027_017E,int,Estimate!!Total!!45 to 54 years,B23027
B23027_018E,int,Estimate!!Total!!45 to 54 years!!Worked in the past 12 months,B23027
B23027_019E,int,"Estimate!!Total!!45 to 54 years!!Worked in the past 12 months!!Worked full-time, year-round",B23027
B23027_020E,int,"Estimate!!Total!!45 to 54 years!!Worked in the past 12 months!!Worked less than full-time, year-round",B23027
B23027_021E,int,Estimate!!Total!!45 to 54 years!!Did not work in the past 12 months,B23027
B23027_022E,int,Estimate!!Total!!55 to 64 years,B23027
B23027_023E,int,Estimate!!Total!!55 to 64 years!!Worked in the past 12 months,B23027
B23027_024E,int,"Estimate!!Total!!55 to 64 years!!Worked in the past 12 months!!Worked full-time, year-round",B23027
B23027_025E,int,"Estimate!!Total!!55 to 64 years!!Worked in the past 12 months!!Worked less than full-time, year-round",B23027
B23027_026E,int,Estimate!!Total!!55 to 64 years!!Did not work in the past 12 months,B23027
B23027_027E,int,Estimate!!Total!!65 to 69 years,B23027
B23027_028E,int,Estimate!!Total!!65 to 69 years!!Worked in the past 12 months,B23027
B23027_029E,int,"Estimate!!Total!!65 to 69 years!!Worked in the past 12 months!!Worked full-time, year-round",B23027
B23027_030E,int,"Estimate!!Total!!65 to 69 years!!Worked in the past 12 months!!Worked less than full-time, year-round",B23027
B23027_031E,int,Estimate!!Total!!65 to 69 years!!Did not work in the past 12 months,B23027
B23027_032E,int,Estimate!!Total!!70 years and over,B23027
B23027_033E,int,Estimate!!Total!!70 years and over!!Worked in the past 12 months,B23027
B23027_034E,int,"Estimate!!Total!!70 years and over!!Worked in the past 12 months!!Worked full-time, year-round",B23027
