VARIABLE,TYPE,LABEL,GROUP
B13002B_001E,int,Estimate!!Total,B13002B
B13002B_002E,int,Estimate!!Total!!Women who had a birth in the past 12 months,B13002B
B13002B_003E,int,Estimate!!Total!!Women who had a birth in the past 12 months!!Now married (including separated and spouse absent),B13002B
B13002B_004E,int,"Estimate!!Total!!Women who had a birth in the past 12 months!!Unmarried (never married, widowed and divorced)",B13002B
B13002B_005E,int,Estimate!!Total!!Women who did not have a birth in the past 12 months,B13002B
B13002B_006E,int,Estimate!!Total!!Women who did not have a birth in the past 12 months!!Now married (including separated and spouse absent),B13002B
B13002B_007E,int,"Estimate!!Total!!Women who did not have a birth in the past 12 months!!Unmarried (never married, widowed and divorced)",B13002B
B13002B_001M,int,Margin of Error!!Total,B13002B
B13002B_002M,int,Margin of Error!!Total!!Women who had a birth in the past 12 months,B13002B
B13002B_003M,int,Margin of Error!!Total!!Women who had a birth in the past 12 months!!Now married (including separated and spouse absent),B13002B
B13002B_004M,int,"Margin of Error!!Total!!Women who had a birth in the past 12 months!!Unmarried (never married, widowed and divorced)",B13002B
B13002B_005M,int,Margin of Error!!Total!!Women who did not have a birth in the past 12 months,B13002B
B13002B_006M,int,Margin of Error!!Total!!Women who did not have a birth in the past 12 months!!Now married (including separated and spouse absent),B13002B
B13002B_007M,int,"Margin of Error!!Total!!Women who did not have a birth in the past 12 months!!Unmarried (never married, widowed and divorced)",B13002B
B13002B_001EA,string,Annotation of Estimate!!Total,B13002B
B13002B_001MA,string,Annotation of Margin of Error!!Total,B13002B
B13002B_002EA,string,Annotation of Estimate!!Total!!Women who had a birth in the past 12 months,B13002B
B13002B_002MA,string,Annotation of Margin of Error!!Total!!Women who had a birth in the past 12 months,B13002B
B13002B_003EA,string,Annotation of Estimate!!Total!!Women who had a birth in the past 12 months!!Now married (including separated and spouse absent),B13002B
B13002B_003MA,string,Annotation of Margin of Error!!Total!!Women who had a birth in the past 12 months!!Now married (including separated and spouse absent),B13002B
B13002B_004EA,string,"Annotation of Estimate!!Total!!Women who had a birth in the past 12 months!!Unmarried (never married, widowed and divorced)",B13002B
B13002B_004MA,string,"Annotation of Margin of Error!!Total!!Women who had a birth in the past 12 months!!Unmarried (never married, widowed and divorced)",B13002B
B13002B_005EA,string,Annotation of Estimate!!Total!!Women who did not have a birth in the past 12 months,B13002B
B13002B_005MA,string,Annotation of Margin of Error!!Total!!Women who did not have a birth in the past 12 months,B13002B
B13002B_006EA,string,Annotation of Estimate!!Total!!Women who did not have a birth in the past 12 months!!Now married (including separated and spouse absent),B13002B
B13002B_006MA,string,Annotation of Margin of Error!!Total!!Women who did not have a birth in the past 12 months!!Now married (including separated and spouse absent),B13002B
B13002B_007EA,string,"Annotation of Estimate!!Total!!Women who did not have a birth in the past 12 months!!Unmarried (never married, widowed and divorced)",B13002B
B13002B_007MA,string,"Annotation of Margin of Error!!Total!!Women who did not have a birth in the past 12 months!!Unmarried (never married, widowed and divorced)",B13002B
