VARIABLE,TYPE,LABEL,GROUP
B16005I_001E,int,Estimate!!Total,B16005I
B16005I_002E,int,Estimate!!Total!!Native,B16005I
B16005I_003E,int,Estimate!!Total!!Native!!Speak only English,B16005I
B16005I_004E,int,Estimate!!Total!!Native!!Speak another language,B16005I
B16005I_005E,int,"Estimate!!Total!!Native!!Speak another language!!Speak English ""very well""",B16005I
B16005I_006E,int,"Estimate!!Total!!Native!!Speak another language!!Speak English less than ""very well""",B16005I
B16005I_007E,int,Estimate!!Total!!Foreign born,B16005I
B16005I_008E,int,Estimate!!Total!!Foreign born!!Speak only English,B16005I
B16005I_009E,int,Estimate!!Total!!Foreign born!!Speak another language,B16005I
B16005I_010E,int,"Estimate!!Total!!Foreign born!!Speak another language!!Speak English ""very well""",B16005I
B16005I_011E,int,"Estimate!!Total!!Foreign born!!Speak another language!!Speak English less than ""very well""",B16005I
B16005I_001M,int,Margin of Error!!Total,B16005I
B16005I_002M,int,Margin of Error!!Total!!Native,B16005I
B16005I_003M,int,Margin of Error!!Total!!Native!!Speak only English,B16005I
B16005I_004M,int,Margin of Error!!Total!!Native!!Speak another language,B16005I
B16005I_005M,int,"Margin of Error!!Total!!Native!!Speak another language!!Speak English ""very well""",B16005I
B16005I_006M,int,"Margin of Error!!Total!!Native!!Speak another language!!Speak English less than ""very well""",B16005I
B16005I_007M,int,Margin of Error!!Total!!Foreign born,B16005I
B16005I_008M,int,Margin of Error!!Total!!Foreign born!!Speak only English,B16005I
B16005I_009M,int,Margin of Error!!Total!!Foreign born!!Speak another language,B16005I
B16005I_010M,int,"Margin of Error!!Total!!Foreign born!!Speak another language!!Speak English ""very well""",B16005I
B16005I_011M,int,"Margin of Error!!Total!!Foreign born!!Speak another language!!Speak English less than ""very well""",B16005I
B16005I_001EA,string,Annotation of Estimate!!Total,B16005I
B16005I_001MA,string,Annotation of Margin of Error!!Total,B16005I
B16005I_002EA,string,Annotation of Estimate!!Total!!Native,B16005I
B16005I_002MA,string,Annotation of Margin of Error!!Total!!Native,B16005I
B16005I_003EA,string,Annotation of Estimate!!Total!!Native!!Speak only English,B16005I
B16005I_003MA,string,Annotation of Margin of Error!!Total!!Native!!Speak only English,B16005I
B16005I_004EA,string,Annotation of Estimate!!Total!!Native!!Speak another language,B16005I
B16005I_004MA,string,Annotation of Margin of Error!!Total!!Native!!Speak another language,B16005I
B16005I_005EA,string,"Annotation of Estimate!!Total!!Native!!Speak another language!!Speak English ""very well""",B16005I
B16005I_005MA,string,"Annotation of Margin of Error!!Total!!Native!!Speak another language!!Speak English ""very well""",B16005I
B16005I_006EA,string,"Annotation of Estimate!!Total!!Native!!Speak another language!!Speak English less than ""very well""",B16005I
B16005I_006MA,string,"Annotation of Margin of Error!!Total!!Native!!Speak another language!!Speak English less than ""very well""",B16005I
B16005I_007EA,string,Annotation of Estimate!!Total!!Foreign born,B16005I
B16005I_007MA,string,Annotation of Margin of Error!!Total!!Foreign born,B16005I
B16005I_008EA,string,Annotation of Estimate!!Total!!Foreign born!!Speak only English,B16005I
B16005I_008MA,string,Annotation of Margin of Error!!Total!!Foreign born!!Speak only English,B16005I
B16005I_009EA,string,Annotation of Estimate!!Total!!Foreign born!!Speak another language,B16005I
B16005I_009MA,string,Annotation of Margin of Error!!Total!!Foreign born!!Speak another language,B16005I
B16005I_010EA,string,"Annotation of Estimate!!Total!!Foreign born!!Speak another language!!Speak English ""very well""",B16005I
B16005I_010MA,string,"Annotation of Margin of Error!!Total!!Foreign born!!Speak another language!!Speak English ""very well""",B16005I
B16005I_011EA,string,"Annotation of Estimate!!Total!!Foreign born!!Speak another language!!Speak English less than ""very well""",B16005I
B16005I_011MA,string,"Annotation of Margin of Error!!Total!!Foreign born!!Speak another language!!Speak English less than ""very well""",B16005I
