VARIABLE,TYPE,LABEL,GROUP
B09021_001E,int,Estimate!!Total,B09021
B09021_002E,int,Estimate!!Total!!Lives alone,B09021
B09021_003E,int,Estimate!!Total!!Householder living with spouse or spouse of householder,B09021
B09021_004E,int,Estimate!!Total!!Householder living with unmarried partner or unmarried partner of householder,B09021
B09021_005E,int,Estimate!!Total!!Child of householder,B09021
B09021_006E,int,Estimate!!Total!!Other relatives,B09021
B09021_007E,int,Estimate!!Total!!Other nonrelatives,B09021
B09021_008E,int,Estimate!!Total!!18 to 34 years,B09021
B09021_009E,int,Estimate!!Total!!18 to 34 years!!Lives alone,B09021
B09021_010E,int,Estimate!!Total!!18 to 34 years!!Householder living with spouse or spouse of householder,B09021
B09021_011E,int,Estimate!!Total!!18 to 34 years!!Householder living with unmarried partner or unmarried partner of householder,B09021
B09021_012E,int,Estimate!!Total!!18 to 34 years!!Child of householder,B09021
B09021_013E,int,Estimate!!Total!!18 to 34 years!!Other relatives,B09021
B09021_014E,int,Estimate!!Total!!18 to 34 years!!Other nonrelatives,B09021
B09021_015E,int,Estimate!!Total!!35 to 64 years,B09021
B09021_016E,int,Estimate!!Total!!35 to 64 years!!Lives alone,B09021
B09021_017E,int,Estimate!!Total!!35 to 64 years!!Householder living with spouse or spouse of householder,B09021
B09021_018E,int,Estimate!!Total!!35 to 64 years!!Householder living with unmarried partner or unmarried partner of householder,B09021
B09021_019E,int,Estimate!!Total!!35 to 64 years!!Child of householder,B09021
B09021_020E,int,Estimate!!Total!!35 to 64 years!!Other relatives,B09021
B09021_021E,int,Estimate!!Total!!35 to 64 years!!Other nonrelatives,B09021
B09021_022E,int,Estimate!!Total!!65 years and over,B09021
B09021_023E,int,Estimate!!Total!!65 years and over!!Lives alone,B09021
B09021_024E,int,Estimate!!Total!!65 years and over!!Householder living with spouse or spouse of householder,B09021
B09021_025E,int,Estimate!!Total!!65 years and over!!Householder living with unmarried partner or unmarried partner of householder,B09021
B09021_026E,int,Estimate!!Total!!65 years and over!!Child of householder,B09021
B09021_027E,int,Estimate!!Total!!65 years and over!!Other relatives,B09021
B09021_028E,int,Estimate!!Total!!65 years and over!!Other nonrelatives,B09021
B09021_001M,int,Margin of Error!!Total,B09021
B09021_002M,int,Margin of Error!!Total!!Lives alone,B09021
B09021_003M,int,Margin of Error!!Total!!Householder living with spouse or spouse of householder,B09021
B09021_004M,int,Margin of Error!!Total!!Householder living with unmarried partner or unmarried partner of householder,B09021
B09021_005M,int,Margin of Error!!Total!!Child of householder,B09021
B09021_006M,int,Margin of Error!!Total!!Other relatives,B09021
