VARIABLE,TYPE,LABEL,GROUP
C20005B_001E,int,Estimate!!Total,C20005B
C20005B_002E,int,Estimate!!Total!!Male,C20005B
C20005B_003E,int,"Estimate!!Total!!Male!!Worked full-time, year-round in the past 12 months",C20005B
C20005B_004E,int,"Estimate!!Total!!Male!!Worked full-time, year-round in the past 12 months!!No earnings",C20005B
C20005B_005E,int,"Estimate!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings",C20005B
C20005B_006E,int,"Estimate!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings!!$1 to $9,999 or loss",C20005B
C20005B_007E,int,"Estimate!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings!!$10,000 to $19,999",C20005B
C20005B_008E,int,"Estimate!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings!!$20,000 to $29,999",C20005B
C20005B_009E,int,"Estimate!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings!!$30,000 to $49,999",C20005B
C20005B_010E,int,"Estimate!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings!!$50,000 to $74,999",C20005B
C20005B_011E,int,"Estimate!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings!!$75,000 or more",C20005B
C20005B_012E,int,Estimate!!Total!!Male!!Other,C20005B
C20005B_013E,int,Estimate!!Total!!Male!!Other!!No earnings,C20005B
C20005B_014E,int,Estimate!!Total!!Male!!Other!!With earnings,C20005B
C20005B_015E,int,"Estimate!!Total!!Male!!Other!!With earnings!!$1 to $9,999 or loss",C20005B
C20005B_016E,int,"Estimate!!Total!!Male!!Other!!With earnings!!$10,000 to $19,999",C20005B
C20005B_017E,int,"Estimate!!Total!!Male!!Other!!With earnings!!$20,000 to $29,999",C20005B
C20005B_018E,int,"Estimate!!Total!!Male!!Other!!With earnings!!$30,000 to $49,999",C20005B
C20005B_019E,int,"Estimate!!Total!!Male!!Other!!With earnings!!$50,000 to $74,999",C20005B
C20005B_020E,int,"Estimate!!Total!!Male!!Other!!With earnings!!$75,000 or more",C20005B
C20005B_021E,int,Estimate!!Total!!Female,C20005B
C20005B_022E,int,"Estimate!!Total!!Female!!Worked full-time, year-round in the past 12 months",C20005B
C20005B_023E,int,"Estimate!!Total!!Female!!Worked full-time, year-round in the past 12 months!!No earnings",C20005B
C20005B_024E,int,"Estimate!!Total!!Female!!Worked full-time, year-round in the past 12 months!!With earnings",C20005B
C20005B_025E,int,"Estimate!!Total!!Female!!Worked full-time, year-round in the past 12 months!!With earnings!!$1 to $9,999 or loss",C20005B
C20005B_026E,int,"Estimate!!Total!!Female!!Worked full-time, year-round in the past 12 months!!With earnings!!$10,000 to $19,999",C20005B
C20005B_027E,int,"Estimate!!Total!!Female!!Worked full-time, year-round in the past 12 months!!With earnings!!$20,000 to $29,999",C20005B
C20005B_028E,int,"Estimate!!Total!!Female!!Worked full-time, year-round in the past 12 months!!With earnings!!$30,000 to $49,999",C20005B
C20005B_029E,int,"Estimate!!Total!!Female!!Worked full-time, year-round in the past 12 months!!With earnings!!$50,000 to $74,999",C20005B
C20005B_030E,int,"Estimate!!Total!!Female!!Worked full-time, year-round in the past 12 months!!With earnings!!$75,000 or more",C20005B
C20005B_031E,int,Estimate!!Total!!Female!!Other,C20005B
C20005B_032E,int,Estimate!!Total!!Female!!Other!!No earnings,C20005B
C20005B_033E,int,Estimate!!Total!!Female!!Other!!With earnings,C20005B
C20005B_034E,int,"Estimate!!Total!!Female!!Other!!With earnings!!$1 to $9,999 or loss",C20005B
C20005B_035E,int,"Estimate!!Total!!Female!!Other!!With earnings!!$10,000 to $19,999",C20005B
C20005B_036E,int,"Estimate!!Total!!Female!!Other!!With earnings!!$20,000 to $29,999",C20005B
C20005B_037E,int,"Estimate!!Total!!Female!!Other!!With earnings!!$30,000 to $49,999",C20005B
C20005B_038E,int,"Estimate!!Total!!Female!!Other!!With earnings!!$50,000 to $74,999",C20005B
C20005B_039E,int,"Estimate!!Total!!Female!!Other!!With earnings!!$75,000 or more",C20005B
C20005B_001M,int,Margin of Error!!Total,C20005B
C20005B_002M,int,Margin of Error!!Total!!Male,C20005B
C20005B_003M,int,"Margin of Error!!Total!!Male!!Worked full-time, year-round in the past 12 months",C20005B
C20005B_004M,int,"Margin of Error!!Total!!Male!!Worked full-time, year-round in the past 12 months!!No earnings",C20005B
C20005B_005M,int,"Margin of Error!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings",C20005B
C20005B_006M,int,"Margin of Error!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings!!$1 to $9,999 or loss",C20005B
C20005B_007M,int,"Margin of Error!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings!!$10,000 to $19,999",C20005B
C20005B_008M,int,"Margin of Error!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings!!$20,000 to $29,999",C20005B
C20005B_009M,int,"Margin of Error!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings!!$30,000 to $49,999",C20005B
C20005B_010M,int,"Margin of Error!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings!!$50,000 to $74,999",C20005B
C20005B_011M,int,"Margin of Error!!Total!!Male!!Worked full-time, year-round in the past 12 months!!With earnings!!$75,000 or more",C20005B
C20005B_012M,int,Margin of Error!!Total!!Male!!Other,C20005B
C20005B_013M,int,Margin of Error!!Total!!Male!!Other!!No earnings,C20005B
C20005B_014M,int,Margin of Error!!Total!!Male!!Other!!With earnings,C20005B
C20005B_015M,int,"Margin of Error!!Total!!Male!!Other!!With earnings!!$1 to $9,999 or loss",C20005B
C20005B_016M,int,"Margin of Error!!Total!!Male!!Other!!With earnings!!$10,000 to $19,999",C20005B
C20005B_017M,int,"Margin of Error!!Total!!Male!!Other!!With earnings!!$20,000 to $29,999",C20005B
C20005B_018M,int,"Margin of Error!!Total!!Male!!Other!!With earnings!!$30,000 to $49,999",C20005B
C20005B_019M,int,"Margin of Error!!Total!!Male!!Other!!With earnings!!$50,000 to $74,999",C20005B
C20005B_020M,int,"Margin of Error!!Total!!Male!!Other!!With earnings!!$75,000 or more",C20005B
C20005B_021M,int,Margin of Error!!Total!!Female,C20005B
C20005B_022M,int,"Margin of Error!!Total!!Female!!Worked full-time, year-round in the past 12 months",C20005B
C20005B_023M,int,"Margin of Error!!Total!!Female!!Worked full-time, year-round in the past 12 months!!No earnings",C20005B
C20005B_024M,int,"Margin of Error!!Total!!Female!!Worked full-time, year-round in the past 12 months!!With earnings",C20005B
C20005B_025M,int,"Margin of Error!!Total!!Female!!Worked full-time, year-round in the past 12 months!!With earnings!!$1 to $9,999 or loss",C20005B
C20005B_026M,int,"Margin of Error!!Total!!Female!!Worked full-time, year-round in the past 12 months!!With earnings!!$10,000 to $19,999",C20005B
