VARIABLE,TYPE,LABEL,GROUP
B07004IPR_001E,int,Estimate!!Total,B07004IPR
B07004IPR_002E,int,Estimate!!Total!!Same house 1 year ago,B07004IPR
B07004IPR_003E,int,Estimate!!Total!!Moved within same municipio,B07004IPR
B07004IPR_004E,int,Estimate!!Total!!Moved from different municipio,B07004IPR
B07004IPR_005E,int,Estimate!!Total!!Moved from the United States,B07004IPR
B07004IPR_006E,int,Estimate!!Total!!Moved from elsewhere,B07004IPR
B07004IPR_001M,int,Margin of Error!!Total,B07004IPR
B07004IPR_002M,int,Margin of Error!!Total!!Same house 1 year ago,B07004IPR
B07004IPR_003M,int,Margin of Error!!Total!!Moved within same municipio,B07004IPR
B07004IPR_004M,int,Margin of Error!!Total!!Moved from different municipio,B07004IPR
B07004IPR_005M,int,Margin of Error!!Total!!Moved from the United States,B07004IPR
B07004IPR_006M,int,Margin of Error!!Total!!Moved from elsewhere,B07004IPR
B07004IPR_001EA,string,Annotation of Estimate!!Total,B07004IPR
B07004IPR_001MA,string,Annotation of Margin of Error!!Total,B07004IPR
B07004IPR_002EA,string,Annotation of Estimate!!Total!!Same house 1 year ago,B07004IPR
B07004IPR_002MA,string,Annotation of Margin of Error!!Total!!Same house 1 year ago,B07004IPR
B07004IPR_003EA,string,Annotation of Estimate!!Total!!Moved within same municipio,B07004IPR
B07004IPR_003MA,string,Annotation of Margin of Error!!Total!!Moved within same municipio,B07004IPR
B07004IPR_004EA,string,Annotation of Estimate!!Total!!Moved from different municipio,B07004IPR
B07004IPR_004MA,string,Annotation of Margin of Error!!Total!!Moved from different municipio,B07004IPR
B07004IPR_005EA,string,Annotation of Estimate!!Total!!Moved from the United States,B07004IPR
B07004IPR_005MA,string,Annotation of Margin of Error!!Total!!Moved from the United States,B07004IPR
B07004IPR_006EA,string,Annotation of Estimate!!Total!!Moved from elsewhere,B07004IPR
B07004IPR_006MA,string,Annotation of Margin of Error!!Total!!Moved from elsewhere,B07004IPR
