GEO_ID,S2406_C01_001E,S2406_C01_001M,S2406_C01_002E,S2406_C01_002M,S2406_C01_003E,S2406_C01_003M,S2406_C01_004E,S2406_C01_004M,S2406_C01_005E,S2406_C01_005M,S2406_C01_006E,S2406_C01_006M,S2406_C01_007E,S2406_C01_007M,S2406_C02_001M,S2406_C02_002E,S2406_C02_002M,S2406_C02_003E,S2406_C02_003M,S2406_C02_004E,S2406_C02_005E,S2406_C02_005M,S2406_C02_006E,S2406_C02_006M,S2406_C02_007E,S2406_C02_007M,S2406_C03_001E,S2406_C03_001M,S2406_C03_002E,S2406_C02_001E,S2406_C02_004M,S2406_C03_002M,S2406_C03_003E,S2406_C03_003M,S2406_C03_004E,S2406_C03_004M,S2406_C03_005E,S2406_C03_005M,S2406_C03_006E,S2406_C03_006M,S2406_C03_007E,S2406_C03_007M,S2406_C04_001E,S2406_C04_001M,S2406_C04_002E,S2406_C04_002M,S2406_C04_003E,S2406_C04_003M,S2406_C04_004E,S2406_C04_004M,S2406_C04_005E,S2406_C04_005M,S2406_C04_006E,S2406_C04_006M,S2406_C04_007E,S2406_C04_007M,S2406_C05_001E,S2406_C05_001M,S2406_C05_002E,S2406_C05_002M,S2406_C05_003E,S2406_C05_003M,S2406_C05_004E,S2406_C05_004M,S2406_C05_005E,S2406_C05_005M,S2406_C05_006E,S2406_C05_006M,S2406_C05_007E,S2406_C05_007M,S2406_C06_001E,S2406_C06_001M,S2406_C06_002E,S2406_C06_002M,S2406_C06_003E,S2406_C06_003M,S2406_C06_004E,S2406_C06_004M,S2406_C06_005E,S2406_C06_005M,S2406_C06_006E,S2406_C06_006M,S2406_C06_007E,S2406_C06_007M,NAME,S2406_C01_001EA,S2406_C01_001MA,S2406_C01_002MA,S2406_C01_002EA,S2406_C01_003EA,S2406_C01_003MA,S2406_C01_004EA,S2406_C01_004MA,S2406_C01_005EA,S2406_C01_005MA,S2406_C01_006MA,S2406_C01_006EA,S2406_C01_007MA,S2406_C01_007EA,S2406_C02_001MA,S2406_C02_002MA,S2406_C02_002EA,S2406_C02_003MA,S2406_C02_003EA,S2406_C02_004EA,S2406_C02_004MA,S2406_C02_005MA,S2406_C02_005EA,S2406_C02_006MA,S2406_C02_006EA,S2406_C02_007MA,S2406_C02_007EA,S2406_C03_001EA,S2406_C03_001MA,S2406_C03_002MA,S2406_C03_002EA,S2406_C02_001EA,S2406_C03_003MA,S2406_C03_003EA,S2406_C03_004MA,S2406_C03_004EA,S2406_C03_005MA,S2406_C03_005EA,S2406_C03_006MA,S2406_C03_006EA,S2406_C03_007MA,S2406_C03_007EA,S2406_C04_001MA,S2406_C04_001EA,S2406_C04_002MA,S2406_C04_002EA,S2406_C04_003MA,S2406_C04_003EA,S2406_C04_004EA,S2406_C04_004MA,S2406_C04_005EA,S2406_C04_005MA,S2406_C04_006MA,S2406_C04_006EA,S2406_C04_007EA,S2406_C04_007MA,S2406_C05_001MA,S2406_C05_001EA,S2406_C05_002MA,S2406_C05_002EA,S2406_C05_003EA,S2406_C05_003MA,S2406_C05_004EA,S2406_C05_004MA,S2406_C05_005EA,S2406_C05_005MA,S2406_C05_006MA,S2406_C05_006EA,S2406_C05_007MA,S2406_C05_007EA,S2406_C06_001EA,S2406_C06_001MA,S2406_C06_002MA,S2406_C06_002EA,S2406_C06_003MA,S2406_C06_003EA,S2406_C06_004MA,S2406_C06_004EA,S2406_C06_005MA,S2406_C06_005EA,S2406_C06_006MA,S2406_C06_006EA,S2406_C06_007EA,S2406_C06_007MA,state
0400000US13,4193776,27709,1477663,18577,717547,17591,1052201,20477,397513,12483,548852,13929,8.3,-888888888.0,0.5,55.1,0.9,66.3,1.1,79.1,73.1,1.5,86.2,0.9,-888888888,-888888888,4.0,0.2,5.3,68.8,0.8,0.3,2.5,0.4,3.6,0.3,5.6,0.9,1.9,0.3,-888888888,-888888888,6.0,0.3,10.4,0.5,4.8,0.5,4.3,0.4,1.9,0.4,1.9,0.4,-888888888,-888888888,15.4,0.4,24.4,0.7,17.3,1.0,8.9,0.5,7.2,0.7,7.0,0.6,-888888888,-888888888,5.8,0.3,4.8,0.4,9.1,0.8,4.0,0.4,12.2,1.2,3.0,0.5,-888888888,-888888888,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),13
0400000US15,629523,8252,213789,6557,145022,5500,154403,5855,61563,3838,54746,4261,8.5,-888888888.0,1.1,40.6,1.6,68.6,2.2,71.4,69.3,3.1,77.4,3.0,-888888888,-888888888,3.7,0.4,5.7,60.6,1.9,0.9,1.8,0.7,2.8,0.7,4.4,1.6,2.6,1.0,-888888888,-888888888,7.3,0.5,12.3,1.1,5.5,1.2,5.9,0.9,2.0,1.0,2.2,0.9,-888888888,-888888888,21.5,0.8,33.6,1.5,17.1,1.9,15.3,1.4,13.2,2.0,12.4,2.3,-888888888,-888888888,6.9,0.5,7.9,0.9,6.9,1.0,4.6,0.9,11.0,2.2,5.4,1.7,-888888888,-888888888,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),15
0400000US16,684916,9310,231715,8472,119136,5203,168398,6024,82858,4997,82809,5296,6.4,-888888888.0,1.1,45.6,1.7,60.8,2.6,72.2,72.8,2.9,83.1,2.3,-888888888,-888888888,4.2,0.6,5.8,62.6,2.1,0.9,1.3,0.5,5.0,1.4,4.4,1.3,2.1,0.7,-888888888,-888888888,6.6,0.6,10.7,1.1,6.2,1.2,5.5,1.2,1.5,0.7,2.6,1.2,-888888888,-888888888,18.4,0.8,28.3,1.5,21.3,2.2,12.0,1.5,10.7,2.0,7.4,1.6,-888888888,-888888888,8.3,0.6,9.6,1.2,10.4,1.7,5.4,0.9,10.6,1.9,4.8,1.1,-888888888,-888888888,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),16
0400000US17,5926849,21935,2133052,19414,1033410,17432,1489110,18990,445211,11995,826066,15140,7.4,-888888888.0,0.3,56.7,0.5,66.4,0.9,78.8,75.4,1.1,88.3,0.6,-888888888,-888888888,3.4,0.1,4.6,69.7,0.6,0.2,1.7,0.2,3.2,0.2,5.0,0.6,2.0,0.3,-888888888,-888888888,8.7,0.2,14.7,0.4,7.8,0.4,6.0,0.3,1.9,0.3,2.8,0.3,-888888888,-888888888,13.1,0.3,18.9,0.5,16.5,0.7,9.1,0.4,7.2,0.6,4.4,0.4,-888888888,-888888888,5.0,0.2,5.1,0.3,7.6,0.5,2.9,0.2,10.5,0.8,2.6,0.3,-888888888,-888888888,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),17
0400000US18,2934500,17099,937335,15305,504709,10214,703659,12086,255585,7308,533212,12519,5.7,-888888888.0,0.6,55.2,1.0,67.4,1.2,79.7,77.5,1.6,90.2,0.6,-888888888,-888888888,2.7,0.2,3.9,71.5,0.9,0.3,1.3,0.3,2.7,0.3,4.4,0.7,1.2,0.2,-888888888,-888888888,9.0,0.3,17.2,0.6,8.7,0.6,6.1,0.5,2.0,0.4,2.3,0.3,-888888888,-888888888,11.8,0.4,18.9,0.8,15.6,0.9,8.2,0.5,4.8,0.6,3.9,0.4,-888888888,-888888888,5.0,0.3,4.9,0.4,7.1,0.6,3.4,0.4,11.3,1.2,2.5,0.4,-888888888,-888888888,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),18
0400000US19,1538756,8730,520460,9424,262573,7018,370671,8328,147858,5206,237194,6701,5.1,-888888888.0,0.6,48.2,1.1,62.8,1.6,78.1,73.7,1.3,87.8,0.8,-888888888,-888888888,3.3,0.2,5.0,66.5,1.0,0.4,1.2,0.3,3.2,0.4,4.6,0.6,1.3,0.3,-888888888,-888888888,9.3,0.4,15.2,0.8,11.0,0.9,6.3,0.5,2.4,0.6,3.3,0.5,-888888888,-888888888,13.9,0.5,23.7,1.0,14.6,1.1,8.7,0.7,6.7,0.7,4.4,0.5,-888888888,-888888888,7.0,0.3,7.8,0.4,10.4,0.9,3.7,0.4,12.6,1.1,3.2,0.4,-888888888,-888888888,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),19
0400000US20,1389038,10517,504276,11629,235216,6917,326307,9401,141740,5871,181499,6964,4.8,-888888888.0,0.7,49.4,1.1,63.4,1.8,75.6,73.8,1.7,87.0,1.1,-888888888,-888888888,3.1,0.2,4.3,65.3,1.1,0.4,1.6,0.3,3.0,0.4,3.5,0.7,1.9,0.6,-888888888,-888888888,8.3,0.4,14.1,0.7,7.6,0.8,5.7,0.6,2.3,0.6,2.2,0.5,-888888888,-888888888,16.4,0.5,24.5,1.0,18.2,1.3,11.6,0.8,9.0,1.1,5.8,0.7,-888888888,-888888888,6.9,0.4,7.6,0.6,9.2,1.0,4.1,0.5,11.4,1.1,3.2,0.5,-888888888,-888888888,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),20
0400000US21,1838401,13711,605723,10180,314818,7812,440700,9608,177893,6241,299267,9481,5.5,-888888888.0,0.6,50.3,1.1,66.7,1.6,77.1,74.4,1.5,87.6,1.1,-888888888,-888888888,2.7,0.2,3.8,67.9,1.0,0.3,1.3,0.3,2.7,0.3,3.8,0.7,1.1,0.3,-888888888,-888888888,7.8,0.3,14.0,0.6,7.6,0.8,5.6,0.6,1.9,0.5,2.3,0.4,-888888888,-888888888,15.9,0.4,26.1,0.8,17.3,1.2,10.7,0.7,7.8,0.9,6.6,0.8,-888888888,-888888888,5.6,0.2,5.8,0.4,7.1,0.8,3.9,0.5,12.0,1.3,2.5,0.5,-888888888,-888888888,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),21
0400000US22,1973939,15899,614774,11884,385027,10676,489715,10221,244226,8205,240197,9553,8.0,-888888888.0,0.6,50.7,1.2,68.7,1.2,78.0,77.0,1.4,82.9,1.1,-888888888,-888888888,3.6,0.3,5.5,68.2,1.0,0.5,1.5,0.3,3.4,0.5,4.0,0.6,2.2,0.5,-888888888,-888888888,6.0,0.3,11.6,0.7,5.5,0.7,3.7,0.4,1.3,0.3,2.2,0.5,-888888888,-888888888,16.6,0.4,27.1,0.9,17.7,1.1,12.0,0.7,6.4,0.7,7.6,0.8,-888888888,-888888888,5.6,0.3,5.0,0.4,6.6,0.7,2.9,0.4,11.4,1.1,5.1,0.7,-888888888,-888888888,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),22
0400000US23,643104,6412,226028,5336,117467,4863,157641,5626,71007,3648,70961,3495,3.7,-888888888.0,0.8,43.1,1.5,60.9,2.1,74.2,56.8,2.6,84.8,1.9,-888888888,-888888888,3.9,0.4,4.8,60.1,1.6,0.7,2.0,0.6,3.2,0.7,7.7,1.2,1.5,0.5,-888888888,-888888888,12.4,0.7,20.9,1.4,12.8,1.4,8.3,1.1,2.5,0.8,3.4,1.1,-888888888,-888888888,14.3,0.6,24.0,1.1,13.2,1.3,9.3,0.9,5.5,1.3,5.0,1.0,-888888888,-888888888,9.4,0.5,7.2,0.8,11.1,1.3,5.0,0.8,27.4,2.3,5.4,1.2,-888888888,-888888888,Maine,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),23
0400000US24,2894566,15094,1265562,14743,501380,12921,670199,13765,234077,8628,223348,8162,7.4,-888888888.0,0.5,45.0,0.7,62.6,1.1,69.4,73.9,1.5,78.4,1.5,-888888888,-888888888,3.3,0.2,3.9,58.6,0.9,0.3,2.2,0.4,3.1,0.3,4.1,0.6,2.4,0.6,-888888888,-888888888,9.8,0.3,14.4,0.5,7.6,0.6,7.6,0.5,2.0,0.5,3.9,0.7,-888888888,-888888888,23.1,0.5,32.3,0.8,19.4,1.1,16.9,0.8,10.7,1.1,10.7,1.2,-888888888,-888888888,5.2,0.2,4.4,0.3,8.2,0.6,3.0,0.3,9.3,1.0,4.6,0.7,-888888888,-888888888,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),24
0400000US25,3284720,14771,1421520,16474,568813,11815,769346,12843,232711,8271,292330,7776,7.5,-888888888.0,0.4,55.1,0.7,63.4,1.0,77.3,66.8,1.5,85.5,1.2,-888888888,-888888888,2.9,0.2,3.4,65.3,0.8,0.2,1.7,0.3,3.0,0.3,4.7,0.7,1.5,0.5,-888888888,-888888888,12.5,0.3,19.1,0.5,11.2,0.7,7.5,0.5,3.0,0.6,3.2,0.5,-888888888,-888888888,12.7,0.3,16.6,0.5,15.1,0.7,8.4,0.5,6.6,0.8,5.3,0.7,-888888888,-888888888,6.6,0.2,5.7,0.3,8.5,0.6,3.7,0.4,18.9,1.3,4.6,0.8,-888888888,-888888888,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),25
0400000US26,4191878,19640,1448888,17614,775101,13862,1011428,14489,324963,8509,631498,10208,6.6,-888888888.0,0.3,55.5,0.6,67.9,0.8,77.4,74.4,1.1,89.2,0.6,-888888888,-888888888,3.5,0.1,4.8,69.6,0.5,0.3,1.9,0.2,3.2,0.2,5.5,0.6,1.6,0.2,-888888888,-888888888,9.5,0.2,16.3,0.5,8.6,0.5,7.0,0.4,2.0,0.4,2.6,0.3,-888888888,-888888888,12.0,0.2,18.3,0.4,13.5,0.5,8.8,0.4,5.8,0.6,4.0,0.4,-888888888,-888888888,5.4,0.1,5.1,0.3,8.1,0.5,3.5,0.2,12.2,0.8,2.6,0.3,-888888888,-888888888,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),26
0400000US27,2728881,14478,1056849,11394,458596,8148,644074,10449,219300,7373,350062,7368,5.0,-888888888.0,0.4,53.9,0.7,65.7,1.0,76.5,73.2,1.3,86.0,0.7,-888888888,-888888888,3.9,0.2,4.9,66.9,0.6,0.3,1.6,0.3,3.7,0.3,6.9,0.7,2.1,0.3,-888888888,-888888888,10.6,0.3,16.5,0.6,11.3,0.8,7.0,0.4,2.1,0.4,4.0,0.4,-888888888,-888888888,12.4,0.3,18.3,0.6,12.8,0.7,9.1,0.5,6.3,0.6,4.0,0.4,-888888888,-888888888,6.3,0.2,6.4,0.3,8.6,0.5,3.7,0.3,11.6,1.1,4.0,0.5,-888888888,-888888888,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),27
0400000US28,1181295,11380,367372,9105,207984,8702,274230,8235,141290,6001,190419,8645,7.0,-888888888.0,0.8,46.0,1.6,65.0,1.8,74.9,74.5,2.1,86.0,1.3,-888888888,-888888888,3.0,0.3,4.6,65.9,1.6,0.5,1.6,0.5,2.7,0.6,3.6,1.0,1.5,0.4,-888888888,-888888888,5.5,0.4,10.3,0.9,4.6,0.8,4.3,0.6,1.9,0.7,1.8,0.7,-888888888,-888888888,19.6,0.7,34.1,1.4,20.4,1.5,13.6,1.3,7.9,1.2,8.3,1.1,-888888888,-888888888,5.9,0.4,4.9,0.7,8.5,1.0,4.5,0.7,12.1,1.7,2.4,0.6,-888888888,-888888888,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),28
0400000US29,2742057,15252,945122,15091,512995,11940,674356,12300,251332,8438,358252,9686,5.8,-888888888.0,0.5,53.1,0.8,65.3,1.0,76.3,71.6,1.6,87.4,0.9,-888888888,-888888888,2.9,0.2,3.8,67.3,0.8,0.3,1.6,0.3,3.1,0.4,4.3,0.8,1.1,0.2,-888888888,-888888888,9.8,0.3,16.6,0.7,9.2,0.7,7.1,0.5,2.1,0.4,3.3,0.5,-888888888,-888888888,13.8,0.3,20.5,0.6,15.7,0.8,9.9,0.6,8.1,1.0,4.9,0.5,-888888888,-888888888,6.2,0.2,6.0,0.4,8.3,0.6,3.6,0.3,13.9,1.2,3.4,0.6,-888888888,-888888888,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),29
0400000US30,479988,7119,164717,5628,96079,3861,113982,5050,56650,3241,48560,3024,5.6,-888888888.0,1.1,34.7,2.0,61.0,2.5,70.3,64.2,3.1,81.1,2.8,-888888888,-888888888,5.9,0.6,9.0,56.6,2.1,1.3,2.8,0.8,4.7,1.2,7.1,1.7,2.9,1.1,-888888888,-888888888,9.7,0.6,16.2,1.5,9.3,1.3,6.7,1.3,2.0,0.8,4.6,1.7,-888888888,-888888888,18.0,0.8,29.3,1.5,15.7,1.9,11.8,1.3,11.2,1.9,6.1,1.5,-888888888,-888888888,9.8,0.6,10.7,1.2,11.3,1.7,6.5,1.1,15.5,2.3,5.2,1.4,-888888888,-888888888,Montana,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),30
0400000US31,943643,8217,321246,6766,156854,5529,231437,6128,101181,3532,132925,5512,4.2,-888888888.0,0.6,46.5,1.2,63.6,1.6,76.4,73.6,2.2,87.6,1.3,-888888888,-888888888,3.9,0.3,5.7,65.4,1.2,0.5,2.0,0.5,3.4,0.5,5.0,1.0,1.5,0.4,-888888888,-888888888,8.4,0.4,14.9,0.9,8.4,1.0,5.6,0.5,1.6,0.6,2.6,0.8,-888888888,-888888888,14.8,0.5,24.1,1.0,15.8,1.1,10.1,0.8,8.1,1.1,4.2,0.7,-888888888,-888888888,7.6,0.4,8.9,0.5,10.1,1.0,4.5,0.7,11.7,1.6,4.2,0.7,-888888888,-888888888,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),31
0400000US32,1204882,12102,327715,11770,342771,13369,313078,10739,109362,7613,111956,7572,5.4,-888888888.0,1.0,56.4,2.0,83.1,1.6,80.9,80.2,2.7,89.3,1.9,-888888888,-888888888,3.1,0.4,5.9,75.6,1.7,0.9,1.1,0.4,3.0,0.8,2.6,1.1,1.1,0.7,-888888888,-888888888,3.6,0.4,7.8,1.0,1.6,0.4,3.0,0.7,1.5,1.5,1.8,0.7,-888888888,-888888888,13.0,0.8,24.0,1.7,9.5,1.3,9.5,1.2,9.3,2.2,5.4,1.3,-888888888,-888888888,4.7,0.4,5.9,1.0,4.7,0.6,3.6,0.8,6.4,1.3,2.5,0.8,-888888888,-888888888,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),32
0400000US33,684806,8066,272239,8399,103918,4382,168295,6444,62620,3429,77734,4711,5.2,-888888888.0,0.9,52.9,1.5,60.9,2.2,74.0,62.2,3.0,85.8,2.5,-888888888,-888888888,3.3,0.3,4.3,63.9,1.6,0.6,1.5,0.5,2.9,0.7,4.6,1.2,1.5,0.7,-888888888,-888888888,10.6,0.6,16.6,1.2,11.8,1.4,6.8,0.9,2.2,0.9,3.3,1.2,-888888888,-888888888,14.7,0.7,20.6,1.1,16.2,1.5,11.2,1.1,6.9,1.8,5.6,1.4,-888888888,-888888888,7.5,0.5,5.6,0.7,9.5,1.6,5.0,0.8,24.0,3.0,3.8,1.0,-888888888,-888888888,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),33
0400000US34,4152513,17596,1676046,17392,702834,13916,1048880,15070,302381,8894,422372,10916,7.5,-888888888.0,0.4,60.2,0.7,69.5,0.9,78.5,73.8,1.3,84.4,1.0,-888888888,-888888888,3.8,0.2,4.8,69.9,0.6,0.3,2.1,0.3,3.6,0.3,5.9,0.6,1.9,0.3,-888888888,-888888888,7.1,0.2,10.9,0.4,5.7,0.4,4.9,0.3,2.7,0.5,2.9,0.4,-888888888,-888888888,14.4,0.3,19.2,0.6,16.9,0.8,9.6,0.4,8.2,0.7,7.4,0.7,-888888888,-888888888,4.8,0.2,4.9,0.2,5.8,0.4,3.4,0.3,9.4,0.8,3.5,0.5,-888888888,-888888888,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),34
0400000US35,869773,9336,308973,8059,181860,7820,199585,6839,100543,5127,78812,4541,6.9,-888888888.0,0.9,42.7,1.6,63.9,2.3,69.6,75.5,2.3,76.8,2.7,-888888888,-888888888,2.6,0.3,4.0,60.2,1.9,0.6,1.2,0.4,2.4,0.7,2.1,0.7,1.7,0.6,-888888888,-888888888,7.4,0.5,11.8,1.0,7.0,1.2,6.1,0.8,1.7,0.6,2.1,0.7,-888888888,-888888888,22.6,0.8,34.4,1.4,19.5,1.7,16.8,1.6,12.0,1.9,11.4,2.0,-888888888,-888888888,7.1,0.5,7.1,0.8,8.3,1.2,5.1,0.8,8.6,1.4,8.0,1.6,-888888888,-888888888,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),35
0400000US36,8959015,30788,3410666,25902,1844714,23950,2184456,23504,673041,11375,846138,14933,9.1,-888888888.0,0.3,51.2,0.5,65.9,0.6,75.2,70.3,1.0,79.7,0.8,-888888888,-888888888,3.6,0.1,4.9,64.2,0.5,0.2,1.8,0.2,3.5,0.2,5.2,0.4,2.0,0.3,-888888888,-888888888,9.9,0.2,16.1,0.3,8.2,0.4,6.5,0.3,2.9,0.4,3.4,0.3,-888888888,-888888888,16.1,0.2,21.6,0.4,17.1,0.5,11.2,0.4,10.3,0.6,9.3,0.6,-888888888,-888888888,6.1,0.1,6.3,0.2,7.1,0.4,3.6,0.2,11.2,0.7,5.6,0.5,-888888888,-888888888,New York,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),36
