GEO_ID,S2502_C01_001E,S2502_C01_001M,S2502_C01_002E,S2502_C01_002M,S2502_C01_003E,S2502_C01_003M,S2502_C01_004E,S2502_C01_004M,S2502_C01_005E,S2502_C01_005M,S2502_C01_006E,S2502_C01_006M,S2502_C01_007E,S2502_C01_007M,S2502_C01_008E,S2502_C01_008M,S2502_C01_009E,S2502_C01_009M,S2502_C01_010E,S2502_C01_010M,S2502_C01_011E,S2502_C01_011M,S2502_C01_012E,S2502_C01_012M,S2502_C01_013E,S2502_C01_013M,S2502_C01_014E,S2502_C01_014M,S2502_C01_015E,S2502_C01_015M,S2502_C01_016E,S2502_C01_016M,S2502_C01_017E,S2502_C01_017M,S2502_C01_018E,S2502_C01_018M,S2502_C01_019E,S2502_C01_019M,S2502_C01_020E,S2502_C01_020M,S2502_C01_021E,S2502_C01_021M,S2502_C01_022E,S2502_C01_022M,S2502_C01_023E,S2502_C01_023M,S2502_C01_024E,S2502_C01_024M,S2502_C01_025E,S2502_C01_025M,S2502_C01_026E,S2502_C01_026M,S2502_C01_027E,S2502_C01_027M,S2502_C01_028E,S2502_C01_028M,S2502_C02_001E,S2502_C02_001M,S2502_C02_002E,S2502_C02_002M,S2502_C02_003E,S2502_C02_003M,S2502_C02_004E,S2502_C02_004M,S2502_C02_005E,S2502_C02_005M,S2502_C02_006E,S2502_C02_006M,S2502_C02_007E,S2502_C02_007M,S2502_C02_008E,S2502_C02_008M,S2502_C02_009E,S2502_C02_009M,S2502_C02_010E,S2502_C02_010M,S2502_C02_011E,S2502_C02_011M,S2502_C02_012E,S2502_C02_012M,S2502_C02_013E,S2502_C02_013M,S2502_C02_014E,S2502_C02_014M,S2502_C02_015E,S2502_C02_015M,S2502_C02_016E,S2502_C02_016M,S2502_C02_017E,S2502_C02_017M,S2502_C02_018E,S2502_C02_018M,S2502_C02_019E,S2502_C02_019M,S2502_C02_020E,S2502_C02_020M,S2502_C02_021E,S2502_C02_021M,S2502_C02_022E,S2502_C02_022M,S2502_C02_023E,S2502_C02_023M,S2502_C02_024E,S2502_C02_024M,S2502_C02_025E,S2502_C02_025M,S2502_C02_026E,S2502_C02_026M,S2502_C02_027E,S2502_C02_027M,S2502_C02_028E,S2502_C02_028M,S2502_C03_001E,S2502_C03_001M,S2502_C03_002E,S2502_C03_002M,S2502_C03_003E,S2502_C03_003M,S2502_C03_004E,S2502_C03_004M,S2502_C03_005E,S2502_C03_006E,S2502_C03_006M,S2502_C03_007E,S2502_C03_007M,S2502_C03_008E,S2502_C03_008M,S2502_C03_009E,S2502_C03_009M,S2502_C03_010E,S2502_C03_010M,S2502_C03_011E,S2502_C03_011M,S2502_C03_012E,S2502_C03_012M,S2502_C03_013E,S2502_C03_013M,S2502_C03_014E,S2502_C03_014M,S2502_C03_015E,S2502_C03_015M,S2502_C03_016E,S2502_C03_016M,S2502_C03_017E,S2502_C03_017M,S2502_C03_018E,S2502_C03_019E,S2502_C03_019M,S2502_C03_020E,S2502_C03_020M,S2502_C03_021E,S2502_C03_021M,S2502_C03_022E,S2502_C03_022M,S2502_C03_023E,S2502_C03_023M,S2502_C03_024E,S2502_C03_024M,S2502_C03_025E,S2502_C03_026E,S2502_C03_026M,S2502_C03_027E,S2502_C03_027M,S2502_C03_028E,S2502_C03_028M,S2502_C03_025M,S2502_C03_005M,S2502_C03_018M,NAME,S2502_C01_001MA,S2502_C01_001EA,S2502_C01_002MA,S2502_C01_002EA,S2502_C01_003EA,S2502_C01_003MA,S2502_C01_004EA,S2502_C01_004MA,S2502_C01_005EA,S2502_C01_005MA,S2502_C01_006MA,S2502_C01_006EA,S2502_C01_007EA,S2502_C01_007MA,S2502_C01_008MA,S2502_C01_008EA,S2502_C01_009MA,S2502_C01_009EA,S2502_C01_010EA,S2502_C01_010MA,S2502_C01_011EA,S2502_C01_011MA,S2502_C01_012MA,S2502_C01_012EA,S2502_C01_013MA,S2502_C01_013EA,S2502_C01_014MA,S2502_C01_014EA,S2502_C01_015EA,S2502_C01_015MA,S2502_C01_016EA,S2502_C01_016MA,S2502_C01_017MA,S2502_C01_017EA,S2502_C01_018MA,S2502_C01_018EA,S2502_C01_019EA,S2502_C01_019MA,S2502_C01_020EA,S2502_C01_020MA,S2502_C01_021EA,S2502_C01_021MA,S2502_C01_022MA,S2502_C01_022EA,S2502_C01_023EA,S2502_C01_023MA,S2502_C01_024EA,S2502_C01_024MA,S2502_C01_025EA,S2502_C01_025MA,S2502_C01_026EA,S2502_C01_026MA,S2502_C01_027EA,S2502_C01_027MA,S2502_C01_028MA,S2502_C01_028EA,S2502_C02_001MA,S2502_C02_001EA,S2502_C02_002EA,S2502_C02_002MA,S2502_C02_003EA,S2502_C02_003MA,S2502_C02_004MA,S2502_C02_004EA,S2502_C02_005MA,S2502_C02_005EA,S2502_C02_006EA,S2502_C02_006MA,S2502_C02_007MA,S2502_C02_007EA,S2502_C02_008EA,S2502_C02_008MA,S2502_C02_009EA,S2502_C02_009MA,S2502_C02_010EA,S2502_C02_010MA,S2502_C02_011MA,S2502_C02_011EA,S2502_C02_012MA,S2502_C02_012EA,S2502_C02_013EA,S2502_C02_013MA,S2502_C02_014EA,S2502_C02_014MA,S2502_C02_015EA,S2502_C02_015MA,S2502_C02_016MA,S2502_C02_016EA,S2502_C02_017MA,S2502_C02_017EA,S2502_C02_018MA,S2502_C02_018EA,S2502_C02_019EA,S2502_C02_019MA,S2502_C02_020MA,S2502_C02_020EA,S2502_C02_021MA,S2502_C02_021EA,S2502_C02_022MA,S2502_C02_022EA,S2502_C02_023MA,S2502_C02_023EA,S2502_C02_024EA,S2502_C02_024MA,S2502_C02_025MA,S2502_C02_025EA,S2502_C02_026MA,S2502_C02_026EA,S2502_C02_027MA,S2502_C02_027EA,S2502_C02_028MA,S2502_C02_028EA,S2502_C03_001MA,S2502_C03_001EA,S2502_C03_002EA,S2502_C03_002MA,S2502_C03_003EA,S2502_C03_003MA,S2502_C03_004MA,S2502_C03_004EA,S2502_C03_005MA,S2502_C03_005EA,S2502_C03_006MA,S2502_C03_006EA,S2502_C03_007EA,S2502_C03_007MA,S2502_C03_008MA,S2502_C03_008EA,S2502_C03_009MA,S2502_C03_009EA,S2502_C03_010EA,S2502_C03_010MA,S2502_C03_011MA,S2502_C03_011EA,S2502_C03_012MA,S2502_C03_012EA,S2502_C03_013EA,S2502_C03_013MA,S2502_C03_014MA,S2502_C03_014EA,S2502_C03_015MA,S2502_C03_015EA,S2502_C03_016EA,S2502_C03_016MA,S2502_C03_017MA,S2502_C03_017EA,S2502_C03_018MA,S2502_C03_018EA,S2502_C03_019EA,S2502_C03_019MA,S2502_C03_020EA,S2502_C03_020MA,S2502_C03_021MA,S2502_C03_021EA,S2502_C03_022MA,S2502_C03_022EA,S2502_C03_023MA,S2502_C03_023EA,S2502_C03_024EA,S2502_C03_024MA,S2502_C03_025EA,S2502_C03_025MA,S2502_C03_026MA,S2502_C03_026EA,S2502_C03_027MA,S2502_C03_027EA,S2502_C03_028MA,S2502_C03_028EA,state
0400000US01,1844546,11416,71.3,0.3,25.5,0.3,0.5,0.1,1.0,0.1,0.0,0.1,0.8,0.1,0.9,0.1,2.5,0.1,69.7,0.3,19.4,0.3,17.2,0.3,20.9,0.3,19.4,0.3,12.7,0.2,7.7,0.2,2.7,0.2,16.1,0.5,28.7,0.5,31.6,0.6,23.7,0.4,62.5,0.5,18.1,0.4,8.0,0.3,6.1,0.2,5.3,0.2,1.4,-888888888.0,4.1,-888888888.0,1289217,12212,78.1,0.4,19.2,0.4,0.5,0.1,0.9,0.1,-999999999.0,-999999999.0,0.5,0.1,0.8,0.1,1.8,0.2,76.8,0.4,11.2,0.4,16.0,0.4,22.6,0.4,22.4,0.4,15.4,0.2,9.4,0.3,2.9,0.2,14.1,0.5,28.3,0.6,30.6,0.7,27.1,0.5,50.9,0.6,23.3,0.5,10.5,0.3,8.3,0.3,7.0,0.3,-888888888,-888888888,-888888888,-888888888,555329,9348,55.5,0.9,40.0,0.9,0.4,0.1,1.2,-999999999.0,-999999999.0,1.7,0.3,1.2,0.2,4.2,0.4,53.3,0.9,38.3,0.9,20.0,0.8,17.0,0.9,12.3,0.6,6.4,0.5,3.8,0.3,2.3,0.3,20.7,29.5,1.0,33.9,1.2,15.9,0.9,89.5,0.7,6.2,0.5,2.1,0.3,1.0,1.2,0.2,-888888888,-888888888,-888888888,-888888888,0.2,0.2,1.0,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),01
0400000US02,257330,3380,75.3,0.9,3.0,0.5,11.3,0.6,3.7,0.3,0.6,0.1,1.1,0.3,4.9,0.7,4.0,0.5,73.0,0.9,25.0,1.1,18.4,0.8,22.3,0.9,20.1,0.7,9.0,0.5,4.0,0.3,1.2,0.3,7.1,0.7,23.7,1.2,41.2,1.6,28.0,1.5,70.1,1.4,16.1,1.0,8.3,0.8,3.8,0.4,1.6,0.3,0.7,-888888888.0,2.2,-888888888.0,162312,3867,80.3,1.0,1.8,0.5,10.4,0.6,3.4,0.5,0.2,0.1,0.8,0.4,3.2,0.6,3.2,0.6,78.2,1.0,14.9,1.3,17.4,1.4,24.9,1.3,24.6,1.2,11.7,0.7,5.3,0.5,1.2,0.3,6.2,0.8,21.6,1.5,39.5,2.1,32.7,1.9,56.5,2.0,23.2,1.6,12.1,1.2,5.7,0.6,2.5,0.5,-888888888,-888888888,-888888888,-888888888,95018,4471,66.8,2.4,5.0,1.1,12.9,1.5,4.4,1.2,0.4,1.7,0.8,7.9,1.7,5.4,1.2,64.1,2.4,42.3,2.3,20.3,2.1,17.9,1.9,12.4,1.4,4.3,0.9,1.8,0.5,1.0,0.5,8.6,27.4,2.4,44.0,2.5,20.0,1.9,93.4,1.1,4.1,0.6,1.8,0.7,0.7,0.1,0.1,-888888888,-888888888,-888888888,-888888888,0.4,0.9,1.5,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),02
0400000US04,2356055,12130,84.0,0.4,3.8,0.2,3.1,0.2,2.6,0.1,0.1,0.1,4.7,0.2,1.7,0.2,21.8,0.4,67.9,0.4,20.3,0.3,18.0,0.3,19.5,0.3,18.4,0.3,13.4,0.2,7.7,0.2,2.7,0.2,12.1,0.4,21.3,0.6,37.3,0.7,29.3,0.5,74.3,0.5,15.7,0.4,5.7,0.2,2.9,0.2,1.4,0.1,1.3,-888888888.0,3.6,-888888888.0,1501528,15067,88.0,0.5,2.0,0.2,2.6,0.2,2.2,0.2,0.1,0.1,3.7,0.2,1.4,0.2,18.1,0.4,74.4,0.5,10.4,0.4,15.5,0.6,20.8,0.5,22.1,0.4,18.0,0.4,10.2,0.3,3.0,0.2,10.1,0.4,19.6,0.6,35.8,0.8,34.5,0.7,62.5,0.7,22.7,0.6,8.3,0.3,4.3,0.2,2.1,0.2,-888888888,-888888888,-888888888,-888888888,854527,15846,77.1,0.9,7.0,0.6,3.9,0.3,3.2,0.2,0.1,6.3,0.6,2.3,0.3,28.2,0.9,56.5,0.9,37.8,1.0,22.3,0.8,17.2,0.8,11.9,0.6,5.4,0.5,3.3,0.3,2.1,0.3,15.7,24.2,1.0,40.0,1.2,20.0,0.8,95.1,0.4,3.3,0.3,1.1,0.2,0.3,0.3,0.1,-888888888,-888888888,-888888888,-888888888,0.1,0.4,0.8,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),04
0400000US05,1127621,7837,80.7,0.4,14.9,0.3,0.6,0.1,0.9,0.1,0.1,0.1,1.6,0.2,1.3,0.2,4.2,0.3,78.2,0.4,20.9,0.4,17.0,0.4,19.5,0.4,18.7,0.3,13.2,0.2,7.9,0.2,2.9,0.2,15.0,0.6,33.1,0.8,30.4,0.7,21.5,0.6,66.1,0.7,17.1,0.5,8.0,0.4,5.3,0.3,3.5,0.2,1.0,-888888888.0,2.8,-888888888.0,750984,9249,86.2,0.6,10.2,0.5,0.6,0.1,0.7,0.1,0.0,0.1,1.1,0.3,1.0,0.2,3.0,0.3,84.5,0.6,12.0,0.6,15.5,0.5,20.8,0.6,21.9,0.5,16.5,0.4,10.0,0.3,3.3,0.2,13.2,0.6,32.7,0.8,29.2,0.9,24.9,0.7,53.4,0.8,22.9,0.7,11.2,0.6,7.5,0.4,5.0,0.3,-888888888,-888888888,-888888888,-888888888,376637,8537,69.6,1.0,24.2,0.9,0.5,0.2,1.4,0.3,0.1,2.4,0.5,1.7,0.4,6.7,0.7,65.6,1.2,38.5,1.3,19.9,1.2,16.8,1.0,12.4,0.8,6.5,0.5,3.9,0.4,2.0,0.3,18.6,33.9,1.5,32.8,1.2,14.6,1.0,91.3,0.7,5.5,0.6,1.6,0.4,0.9,0.6,0.1,-888888888,-888888888,-888888888,-888888888,0.2,0.3,1.1,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),05
0400000US06,12468743,22250,68.1,0.2,6.6,0.1,0.7,0.1,12.3,0.1,0.3,0.1,9.1,0.1,2.9,0.1,27.7,0.2,50.9,0.2,19.6,0.2,19.9,0.1,21.9,0.1,18.2,0.1,10.8,0.1,6.6,0.1,3.0,0.1,15.1,0.2,18.1,0.2,32.5,0.2,34.2,0.2,67.0,0.2,16.9,0.1,7.8,0.1,5.1,0.1,3.3,0.1,0.8,-888888888.0,3.1,-888888888.0,6843369,25886,73.2,0.2,4.3,0.1,0.7,0.1,12.8,0.1,0.2,0.1,6.3,0.1,2.5,0.1,21.6,0.2,59.1,0.2,8.3,0.2,17.0,0.2,24.3,0.2,23.1,0.2,14.7,0.2,8.9,0.1,3.7,0.1,10.8,0.2,16.5,0.2,32.3,0.3,40.4,0.3,50.2,0.2,23.5,0.2,12.3,0.2,8.4,0.1,5.6,0.1,-888888888,-888888888,-888888888,-888888888,5625374,23999,61.8,0.4,9.3,0.2,0.8,0.1,11.8,0.4,0.1,12.5,0.2,3.4,0.1,35.1,0.3,40.9,0.4,33.3,0.4,23.4,0.3,19.0,0.2,12.4,0.2,6.0,0.2,3.8,0.1,2.2,0.1,20.4,20.1,0.3,32.9,0.3,26.7,0.3,87.4,0.2,8.9,0.2,2.3,0.1,0.9,0.4,0.1,-888888888,-888888888,-888888888,-888888888,0.1,0.2,0.3,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),06
0400000US08,1975388,9057,87.6,0.4,3.8,0.2,0.8,0.1,2.3,0.1,0.1,0.1,3.3,0.2,2.1,0.2,15.4,0.3,76.6,0.3,22.6,0.4,19.6,0.3,20.8,0.3,18.7,0.3,10.2,0.2,5.6,0.2,2.4,0.1,8.3,0.3,19.8,0.4,33.1,0.5,38.8,0.6,72.1,0.5,15.9,0.4,5.9,0.2,3.9,0.2,2.3,0.1,0.9,-888888888.0,2.4,-888888888.0,1271804,10881,90.9,0.4,2.5,0.2,0.6,0.1,2.2,0.2,0.1,0.1,2.2,0.2,1.6,0.2,11.2,0.4,82.6,0.4,12.2,0.4,19.2,0.4,23.1,0.4,23.3,0.4,13.0,0.2,7.0,0.2,2.3,0.2,5.5,0.3,18.3,0.5,31.2,0.6,45.0,0.8,59.8,0.6,22.4,0.6,8.5,0.3,5.8,0.3,3.5,0.2,-888888888,-888888888,-888888888,-888888888,703584,11056,81.7,0.8,6.2,0.5,1.3,0.2,2.4,0.1,0.1,5.2,0.5,3.1,0.4,22.9,0.6,65.7,0.8,41.5,0.9,20.5,0.7,16.6,0.6,10.5,0.5,5.3,0.4,3.0,0.3,2.6,0.3,13.4,22.6,0.8,36.6,1.0,27.4,1.0,94.2,0.5,4.1,0.4,1.1,0.2,0.4,0.3,0.1,-888888888,-888888888,-888888888,-888888888,0.1,0.3,0.7,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),08
0400000US09,1351643,7309,81.5,0.4,9.5,0.3,0.2,0.1,3.0,0.1,0.0,0.1,4.1,0.2,1.6,0.2,10.6,0.3,75.8,0.4,15.5,0.4,18.1,0.3,23.5,0.4,19.9,0.3,11.7,0.2,7.5,0.2,3.9,0.2,10.1,0.4,25.6,0.6,26.6,0.7,37.7,0.7,58.6,0.6,18.4,0.5,10.0,0.4,6.6,0.3,6.4,0.3,0.9,-888888888.0,2.9,-888888888.0,911059,6941,89.2,0.4,5.4,0.3,0.1,0.1,2.6,0.2,0.0,0.1,1.6,0.2,1.0,0.2,5.1,0.3,86.0,0.4,7.7,0.4,17.4,0.5,25.7,0.5,23.1,0.5,13.7,0.3,8.4,0.3,3.8,0.2,6.0,0.4,23.5,0.7,25.9,0.7,44.5,0.8,45.3,0.7,23.2,0.6,13.4,0.6,9.2,0.4,8.8,0.4,-888888888,-888888888,-888888888,-888888888,440584,7734,65.6,1.1,17.9,0.8,0.4,0.1,3.9,0.1,0.1,9.5,0.7,2.6,0.4,22.0,0.9,54.8,1.2,31.6,1.1,19.4,0.9,18.8,1.0,13.2,0.8,7.4,0.6,5.6,0.5,4.0,0.4,18.6,29.8,1.2,28.1,1.2,23.4,1.1,86.1,0.9,8.6,0.7,2.9,0.4,1.2,1.3,0.2,-888888888,-888888888,-888888888,-888888888,0.2,0.5,1.0,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),09
0400000US10,333192,3426,74.5,0.7,19.6,0.6,0.3,0.1,2.8,0.2,0.0,0.1,1.5,0.4,1.2,0.3,5.9,0.4,70.6,0.7,16.9,0.7,17.6,0.7,21.8,0.6,19.3,0.6,13.9,0.4,7.6,0.5,2.8,0.4,10.9,0.8,28.5,1.2,29.0,1.2,31.7,1.0,63.6,1.1,18.5,1.0,8.5,0.7,5.1,0.5,4.4,0.4,0.6,-888888888.0,3.2,-888888888.0,238560,4816,80.8,1.0,14.4,0.9,0.4,0.2,2.3,0.3,-999999999.0,-999999999.0,1.0,0.3,1.1,0.3,4.1,0.6,78.0,1.0,8.8,0.8,17.0,1.2,23.2,0.9,22.7,0.8,16.9,0.7,8.8,0.7,2.6,0.4,8.9,0.8,27.6,1.5,28.4,1.4,35.2,1.4,52.7,1.3,23.1,1.3,11.3,0.9,6.9,0.7,6.0,0.5,-888888888,-888888888,-888888888,-888888888,94632,4248,58.8,2.5,32.8,2.2,0.3,0.2,4.0,-999999999.0,-999999999.0,2.8,0.9,1.3,0.6,10.2,1.7,52.0,2.3,37.2,2.2,19.1,2.0,18.4,2.1,10.9,1.4,6.6,1.1,4.5,1.1,3.4,0.9,15.9,30.7,2.7,30.5,2.3,22.9,1.9,90.9,1.4,6.8,1.3,1.3,0.5,0.6,0.4,0.2,-888888888,-888888888,-888888888,-888888888,0.3,0.5,2.1,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),10
0400000US11,268670,3200,44.3,1.0,47.2,1.0,0.4,0.1,3.2,0.4,0.0,0.1,3.0,0.5,1.9,0.4,7.7,0.5,40.5,0.9,31.5,0.8,18.5,0.7,16.4,0.7,15.4,0.7,10.1,0.4,5.5,0.5,2.7,0.4,11.1,0.9,15.7,1.0,17.4,1.0,55.7,1.3,71.7,1.1,13.2,0.9,6.0,0.6,4.7,0.6,4.4,0.5,1.0,-888888888.0,4.9,-888888888.0,110625,3425,50.7,1.5,43.5,1.6,0.4,0.2,2.2,0.7,-999999999.0,-999999999.0,1.8,0.6,1.5,0.5,5.4,0.9,47.9,1.5,13.3,1.5,19.2,1.5,20.0,1.3,20.7,1.2,14.7,1.0,8.2,1.0,3.9,0.6,5.1,0.8,11.5,1.1,15.5,1.6,67.9,1.9,50.8,1.9,20.4,1.9,10.6,1.3,8.9,1.2,9.3,1.0,-888888888,-888888888,-888888888,-888888888,158045,3930,39.8,1.6,49.7,1.6,0.3,0.2,4.0,-999999999.0,-999999999.0,3.8,0.8,2.3,0.6,9.2,0.9,35.4,1.5,44.2,1.3,17.9,1.3,13.9,1.1,11.6,1.1,6.9,0.8,3.6,0.7,1.8,0.5,15.3,18.7,1.5,18.8,1.6,47.2,1.9,86.4,1.3,8.1,1.1,2.8,0.7,1.8,0.9,0.3,-888888888,-888888888,-888888888,-888888888,0.4,0.8,1.5,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),11
0400000US12,7106283,31131,80.9,0.2,13.7,0.1,0.3,0.1,2.0,0.1,0.0,0.1,1.9,0.1,1.3,0.1,18.2,0.2,65.5,0.2,16.0,0.2,16.8,0.2,20.4,0.2,18.9,0.2,14.5,0.1,9.6,0.1,3.8,0.1,11.8,0.2,27.2,0.4,32.2,0.3,28.8,0.3,69.5,0.3,18.2,0.2,7.4,0.2,3.2,0.1,1.8,0.1,1.4,-888888888.0,4.7,-888888888.0,4741169,31771,85.7,0.2,9.6,0.2,0.2,0.1,2.1,0.1,0.0,0.1,1.2,0.1,1.2,0.1,14.6,0.2,72.9,0.3,7.6,0.2,14.3,0.3,21.0,0.3,22.2,0.3,18.5,0.2,12.2,0.2,4.3,0.2,9.7,0.2,26.3,0.4,31.4,0.4,32.6,0.4,57.5,0.4,24.9,0.4,10.4,0.2,4.6,0.2,2.5,0.1,-888888888,-888888888,-888888888,-888888888,2365114,25972,71.2,0.5,21.8,0.4,0.4,0.1,1.7,0.1,0.1,3.2,0.2,1.5,0.2,25.3,0.4,50.5,0.4,33.0,0.5,21.9,0.6,19.0,0.5,12.3,0.4,6.6,0.3,4.3,0.2,2.9,0.2,16.1,29.1,0.7,33.7,0.6,21.1,0.5,93.4,0.3,4.7,0.2,1.3,0.1,0.4,0.3,0.1,-888888888,-888888888,-888888888,-888888888,0.1,0.1,0.4,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),12
