GEO_ID,S1901_C01_001E,S1901_C01_001M,S1901_C01_002E,S1901_C01_002M,S1901_C01_003E,S1901_C01_003M,S1901_C01_004E,S1901_C01_004M,S1901_C01_005E,S1901_C01_005M,S1901_C01_006E,S1901_C01_006M,S1901_C01_007E,S1901_C01_007M,S1901_C01_008E,S1901_C01_008M,S1901_C01_009E,S1901_C01_009M,S1901_C01_010E,S1901_C01_010M,S1901_C01_011E,S1901_C01_011M,S1901_C01_012E,S1901_C01_012M,S1901_C01_013E,S1901_C01_013M,S1901_C01_014E,S1901_C01_014M,S1901_C01_015E,S1901_C01_015M,S1901_C01_016E,S1901_C01_016M,S1901_C02_001E,S1901_C02_001M,S1901_C02_002E,S1901_C02_002M,S1901_C02_003E,S1901_C02_003M,S1901_C02_004E,S1901_C02_004M,S1901_C02_005E,S1901_C02_005M,S1901_C02_006E,S1901_C02_006M,S1901_C02_007E,S1901_C02_007M,S1901_C02_008E,S1901_C02_008M,S1901_C02_009E,S1901_C02_009M,S1901_C02_010E,S1901_C02_010M,S1901_C02_011E,S1901_C02_011M,S1901_C02_012E,S1901_C02_012M,S1901_C02_013E,S1901_C02_013M,S1901_C02_014E,S1901_C02_014M,S1901_C02_015E,S1901_C02_015M,S1901_C02_016E,S1901_C02_016M,S1901_C03_001E,S1901_C03_001M,S1901_C03_002E,S1901_C03_002M,S1901_C03_003E,S1901_C03_003M,S1901_C03_004E,S1901_C03_004M,S1901_C03_005E,S1901_C03_005M,S1901_C03_006E,S1901_C03_006M,S1901_C03_007E,S1901_C03_007M,S1901_C03_008E,S1901_C03_008M,S1901_C03_009E,S1901_C03_009M,S1901_C03_010E,S1901_C03_010M,S1901_C03_011E,S1901_C03_011M,S1901_C03_012E,S1901_C03_012M,S1901_C03_013E,S1901_C03_013M,S1901_C03_014E,S1901_C03_014M,S1901_C03_015E,S1901_C03_015M,S1901_C03_016E,S1901_C03_016M,S1901_C04_001E,S1901_C04_001M,S1901_C04_002E,S1901_C04_002M,S1901_C04_003E,S1901_C04_003M,S1901_C04_004E,S1901_C04_004M,S1901_C04_005E,S1901_C04_005M,S1901_C04_006E,S1901_C04_006M,S1901_C04_007E,S1901_C04_007M,S1901_C04_008E,S1901_C04_008M,S1901_C04_009E,S1901_C04_009M,S1901_C04_010E,S1901_C04_010M,S1901_C04_011E,S1901_C04_011M,S1901_C04_012E,S1901_C04_012M,S1901_C04_013E,S1901_C04_013M,S1901_C04_014E,S1901_C04_014M,S1901_C04_015E,S1901_C04_015M,S1901_C04_016E,S1901_C04_016M,NAME,S1901_C01_001MA,S1901_C01_001EA,S1901_C01_002MA,S1901_C01_002EA,S1901_C01_003EA,S1901_C01_003MA,S1901_C01_004EA,S1901_C01_004MA,S1901_C01_005MA,S1901_C01_005EA,S1901_C01_006EA,S1901_C01_006MA,S1901_C01_007EA,S1901_C01_007MA,S1901_C01_008EA,S1901_C01_008MA,S1901_C01_009MA,S1901_C01_009EA,S1901_C01_010MA,S1901_C01_010EA,S1901_C01_011MA,S1901_C01_011EA,S1901_C01_012MA,S1901_C01_012EA,S1901_C01_013MA,S1901_C01_013EA,S1901_C01_014MA,S1901_C01_014EA,S1901_C01_015EA,S1901_C01_015MA,S1901_C01_016MA,S1901_C01_016EA,S1901_C02_001MA,S1901_C02_001EA,S1901_C02_002MA,S1901_C02_002EA,S1901_C02_003MA,S1901_C02_003EA,S1901_C02_004MA,S1901_C02_004EA,S1901_C02_005MA,S1901_C02_005EA,S1901_C02_006MA,S1901_C02_006EA,S1901_C02_007EA,S1901_C02_007MA,S1901_C02_008EA,S1901_C02_008MA,S1901_C02_009MA,S1901_C02_009EA,S1901_C02_010EA,S1901_C02_010MA,S1901_C02_011EA,S1901_C02_011MA,S1901_C02_012EA,S1901_C02_012MA,S1901_C02_013MA,S1901_C02_013EA,S1901_C02_014MA,S1901_C02_014EA,S1901_C02_015EA,S1901_C02_015MA,S1901_C02_016EA,S1901_C02_016MA,S1901_C03_001MA,S1901_C03_001EA,S1901_C03_002EA,S1901_C03_002MA,S1901_C03_003EA,S1901_C03_003MA,S1901_C03_004EA,S1901_C03_004MA,S1901_C03_005MA,S1901_C03_005EA,S1901_C03_006MA,S1901_C03_006EA,S1901_C03_007EA,S1901_C03_007MA,S1901_C03_008EA,S1901_C03_008MA,S1901_C03_009MA,S1901_C03_009EA,S1901_C03_010EA,S1901_C03_010MA,S1901_C03_011EA,S1901_C03_011MA,S1901_C03_012MA,S1901_C03_012EA,S1901_C03_013MA,S1901_C03_013EA,S1901_C03_014MA,S1901_C03_014EA,S1901_C03_015EA,S1901_C03_015MA,S1901_C03_016MA,S1901_C03_016EA,S1901_C04_001MA,S1901_C04_001EA,S1901_C04_002MA,S1901_C04_002EA,S1901_C04_003MA,S1901_C04_003EA,S1901_C04_004EA,S1901_C04_004MA,S1901_C04_005MA,S1901_C04_005EA,S1901_C04_006MA,S1901_C04_006EA,S1901_C04_007EA,S1901_C04_007MA,S1901_C04_008MA,S1901_C04_008EA,S1901_C04_009MA,S1901_C04_009EA,S1901_C04_010EA,S1901_C04_010MA,S1901_C04_011EA,S1901_C04_011MA,S1901_C04_012MA,S1901_C04_012EA,S1901_C04_013EA,S1901_C04_013MA,S1901_C04_014MA,S1901_C04_014EA,S1901_C04_015MA,S1901_C04_015EA,S1901_C04_016MA,S1901_C04_016EA,state
0400000US01,1844546,11416,10.3,0.4,7.5,0.3,13.8,0.5,11.7,0.4,14.5,0.4,17.1,0.5,10.5,0.3,9.5,0.3,2.8,0.2,2.4,0.2,41415,550,57208,733,29.1,-888888888.0,-888888888,-888888888,-888888888,-888888888,1251795,13646,6.4,0.4,5.0,0.3,11.3,0.5,10.8,0.5,14.5,0.4,19.5,0.6,13.3,0.5,12.5,0.5,3.7,0.3,3.1,0.2,51991,760,67424,947,-888888888,-888888888,29.5,-888888888.0,-888888888,-888888888,889810,13277,2.0,0.3,2.3,0.3,7.7,0.5,9.4,0.5,15.0,0.5,21.9,0.7,16.4,0.6,16.3,0.6,5.0,0.4,4.1,0.3,64942,980,80240,1153,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,592751,10671,19.8,0.9,13.5,0.7,19.2,0.8,13.6,0.7,14.1,0.7,11.5,0.7,4.1,0.5,2.8,0.3,0.6,0.2,0.8,0.2,23482,640,34096,993,-888888888,-888888888,-888888888,-888888888,27.2,-888888888.0,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,01
0400000US02,257330,3380,4.1,0.5,3.8,0.6,7.2,0.8,8.1,0.8,12.6,1.2,19.9,1.4,15.4,1.1,17.3,1.0,7.4,0.9,4.1,0.6,67825,1948,82665,2364,24.1,-888888888.0,-888888888,-888888888,-888888888,-888888888,173279,4602,3.0,0.6,1.9,0.5,5.7,0.9,7.2,1.1,10.9,1.1,20.7,1.8,15.8,1.4,20.4,1.4,9.3,1.2,5.0,0.8,75786,2534,92339,2831,-888888888,-888888888,23.7,-888888888.0,-888888888,-888888888,127277,4123,1.0,0.4,0.8,0.4,2.6,0.6,5.0,1.0,9.0,1.2,21.2,2.1,17.9,1.5,24.1,1.7,11.7,1.5,6.7,1.0,89241,3707,106710,3627,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,84051,3827,7.6,1.3,8.3,1.5,11.9,1.7,11.8,1.8,16.5,2.4,17.5,1.6,13.2,2.0,8.7,1.7,2.6,0.9,2.0,0.9,42813,2507,57077,3164,-888888888,-888888888,-888888888,-888888888,23.2,-888888888.0,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,02
0400000US04,2356055,12130,8.5,0.4,5.7,0.3,12.3,0.4,11.4,0.4,15.0,0.5,18.4,0.5,11.2,0.4,10.9,0.4,3.6,0.2,3.1,0.2,46709,554,62927,690,29.9,-888888888.0,-888888888,-888888888,-888888888,-888888888,1543923,17041,6.0,0.4,3.9,0.3,9.6,0.5,10.3,0.4,14.9,0.5,19.8,0.6,13.3,0.6,13.6,0.5,4.6,0.3,4.1,0.3,55328,706,72602,940,-888888888,-888888888,30.2,-888888888.0,-888888888,-888888888,1110350,16463,2.4,0.3,2.1,0.3,7.3,0.5,8.8,0.4,14.1,0.6,21.0,0.7,15.8,0.7,17.3,0.7,5.9,0.5,5.4,0.4,67006,1050,84624,1391,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,812132,14770,14.9,0.8,9.7,0.6,17.6,0.8,13.8,0.9,15.3,0.7,14.8,0.7,6.6,0.5,5.1,0.5,1.3,0.2,1.0,0.2,30542,578,41864,1089,-888888888,-888888888,-888888888,-888888888,27.7,-888888888.0,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,04
0400000US05,1127621,7837,10.4,0.4,8.3,0.4,14.7,0.5,12.3,0.5,15.2,0.5,17.1,0.5,9.7,0.4,8.2,0.4,2.4,0.2,1.8,0.2,38758,761,53204,914,27.6,-888888888.0,-888888888,-888888888,-888888888,-888888888,757205,8841,6.3,0.5,4.8,0.4,12.3,0.6,12.1,0.6,15.6,0.6,20.0,0.7,12.3,0.6,11.0,0.5,3.2,0.4,2.4,0.3,48713,1091,62656,1213,-888888888,-888888888,28.7,-888888888.0,-888888888,-888888888,556108,8896,2.3,0.3,2.8,0.4,8.9,0.6,10.8,0.6,16.3,0.7,22.6,0.8,15.2,0.7,13.9,0.7,4.1,0.5,3.1,0.4,57888,1095,73270,1433,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,370416,8084,19.9,1.0,15.9,0.8,20.1,1.1,12.9,0.9,13.9,1.0,10.0,0.8,4.0,0.6,2.1,0.5,0.7,0.2,0.6,0.2,22028,675,32369,1313,-888888888,-888888888,-888888888,-888888888,24.1,-888888888.0,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,05
0400000US06,12468743,22250,6.3,0.1,5.4,0.1,10.4,0.1,9.4,0.1,12.7,0.2,16.9,0.2,11.9,0.2,14.2,0.2,6.2,0.1,6.5,0.1,57287,279,80848,376,30.0,-888888888.0,-888888888,-888888888,-888888888,-888888888,8518518,30469,4.7,0.1,3.5,0.1,9.2,0.2,8.8,0.2,12.5,0.2,17.2,0.2,12.8,0.2,16.1,0.2,7.3,0.1,7.8,0.1,65476,409,89976,512,-888888888,-888888888,30.6,-888888888.0,-888888888,-888888888,6059185,36520,2.0,0.1,2.0,0.1,6.8,0.2,7.2,0.2,11.3,0.2,17.2,0.2,14.4,0.3,19.5,0.3,9.4,0.2,10.4,0.2,80730,449,105625,655,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,3950225,26530,11.6,0.3,10.5,0.3,14.2,0.3,11.0,0.2,13.1,0.3,15.6,0.3,9.0,0.2,8.9,0.2,3.1,0.2,3.0,0.1,37584,519,56372,570,-888888888,-888888888,-888888888,-888888888,26.0,-888888888.0,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,06
0400000US08,1975388,9057,6.8,0.3,4.7,0.2,10.0,0.3,9.6,0.4,14.0,0.4,18.7,0.6,12.4,0.4,13.6,0.4,5.5,0.3,4.7,0.2,55387,605,74852,787,24.3,-888888888.0,-888888888,-888888888,-888888888,-888888888,1256471,12018,4.2,0.3,2.4,0.2,7.3,0.4,7.9,0.4,13.0,0.5,19.6,0.6,14.4,0.6,17.5,0.6,7.4,0.4,6.5,0.3,69110,1054,88859,1097,-888888888,-888888888,24.1,-888888888.0,-888888888,-888888888,970556,12220,1.5,0.2,1.2,0.2,4.9,0.3,6.5,0.4,11.9,0.6,20.0,0.8,16.2,0.6,20.9,0.7,8.9,0.4,7.9,0.4,80504,1178,100756,1478,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,718917,10654,12.3,0.7,9.0,0.5,15.3,0.7,13.0,0.8,15.9,0.7,16.9,0.8,8.5,0.6,5.8,0.5,1.8,0.3,1.6,0.3,35251,756,47866,1299,-888888888,-888888888,-888888888,-888888888,23.2,-888888888.0,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,08
0400000US09,1351643,7309,6.1,0.3,4.4,0.3,8.8,0.3,8.1,0.4,11.4,0.4,16.6,0.4,13.3,0.5,15.6,0.5,7.4,0.3,8.3,0.3,65753,854,92248,1009,28.8,-888888888.0,-888888888,-888888888,-888888888,-888888888,893101,9280,3.7,0.3,2.3,0.3,5.8,0.4,7.0,0.5,10.1,0.5,15.9,0.6,14.8,0.5,19.5,0.6,9.8,0.4,11.2,0.5,83106,1258,110730,1516,-888888888,-888888888,29.8,-888888888.0,-888888888,-888888888,660299,8937,1.0,0.2,0.8,0.2,3.1,0.4,5.0,0.5,8.2,0.5,15.5,0.7,16.1,0.6,23.5,0.7,12.3,0.6,14.5,0.6,100420,1250,130533,1991,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,458542,8328,11.6,0.7,8.8,0.7,15.3,0.7,11.1,0.7,14.1,0.7,17.7,0.8,9.9,0.7,7.0,0.6,2.3,0.3,2.4,0.3,38361,1632,53472,1439,-888888888,-888888888,-888888888,-888888888,25.4,-888888888.0,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,09
0400000US10,333192,3426,5.6,0.6,4.4,0.5,9.2,0.8,9.3,0.9,14.0,0.9,18.7,1.1,14.0,1.1,15.1,1.1,5.0,0.6,4.6,0.5,58814,1586,76400,1722,31.8,-888888888.0,-888888888,-888888888,-888888888,-888888888,227101,3932,3.9,0.6,2.5,0.5,5.8,0.8,8.9,1.0,13.2,1.2,18.9,1.2,16.7,1.4,17.7,1.3,6.5,0.9,5.9,0.7,69663,2509,87135,2494,-888888888,-888888888,31.9,-888888888.0,-888888888,-888888888,161755,3367,1.3,0.5,0.7,0.2,3.4,0.6,6.1,0.9,11.2,1.3,19.2,1.3,20.0,1.7,21.9,1.8,8.3,1.1,7.9,1.0,84436,2361,102608,3373,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,106091,3799,10.7,1.4,9.0,1.3,17.8,2.0,10.6,1.3,16.4,1.6,18.2,2.2,7.2,1.1,7.0,1.3,1.5,0.5,1.7,0.6,36758,2155,48923,2582,-888888888,-888888888,-888888888,-888888888,28.6,-888888888.0,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,10
0400000US11,268670,3200,11.0,0.9,4.3,0.6,7.8,1.0,6.5,0.7,10.9,1.0,15.5,1.3,11.0,1.0,15.0,1.1,6.7,0.7,11.3,0.7,63124,2407,98177,3254,33.8,-888888888.0,-888888888,-888888888,-888888888,-888888888,114045,3666,8.8,1.4,3.9,0.9,8.4,1.5,6.4,1.1,9.2,1.5,13.0,1.6,8.6,1.3,14.0,1.4,9.0,1.4,18.8,1.5,75603,3710,123998,6694,-888888888,-888888888,37.6,-888888888.0,-888888888,-888888888,57247,3022,1.4,0.8,1.1,0.6,3.2,1.4,3.8,1.2,4.7,1.1,9.4,1.6,9.2,2.1,18.1,2.2,14.1,2.3,35.0,2.9,148533,7480,186565,10656,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,154625,3878,13.2,1.1,4.7,0.8,8.0,1.3,6.5,1.0,12.0,1.4,17.3,1.7,12.4,1.4,15.4,1.5,5.0,0.8,5.5,0.8,56745,3245,77492,3944,-888888888,-888888888,-888888888,-888888888,29.7,-888888888.0,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,11
0400000US12,7106283,31131,8.4,0.2,6.3,0.2,13.1,0.2,12.2,0.3,15.1,0.2,18.1,0.3,10.5,0.2,9.7,0.2,3.3,0.1,3.3,0.1,44299,406,63006,529,32.3,-888888888.0,-888888888,-888888888,-888888888,-888888888,4559858,26881,5.4,0.2,4.0,0.2,10.2,0.3,11.5,0.3,15.0,0.3,20.0,0.4,12.8,0.3,12.5,0.3,4.4,0.2,4.4,0.2,53958,499,73821,736,-888888888,-888888888,32.5,-888888888.0,-888888888,-888888888,3293055,25616,2.4,0.2,2.4,0.2,7.3,0.2,9.9,0.3,14.3,0.3,21.7,0.6,15.1,0.4,15.7,0.4,5.6,0.2,5.8,0.2,64848,586,86268,919,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,2546425,26485,15.1,0.4,11.0,0.4,18.8,0.4,13.8,0.5,15.0,0.4,13.8,0.4,5.7,0.3,4.3,0.2,1.2,0.1,1.3,0.1,28348,445,41238,583,-888888888,-888888888,-888888888,-888888888,30.3,-888888888.0,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),null,12
