GEO_ID,S2001_C01_001E,S2001_C01_001M,S2001_C01_002E,S2001_C01_002M,S2001_C01_003E,S2001_C01_003M,S2001_C01_004E,S2001_C01_004M,S2001_C01_005E,S2001_C01_005M,S2001_C01_006E,S2001_C01_006M,S2001_C01_007E,S2001_C01_007M,S2001_C01_008E,S2001_C01_008M,S2001_C01_009E,S2001_C01_009M,S2001_C01_010E,S2001_C01_010M,S2001_C01_011E,S2001_C01_011M,S2001_C01_012E,S2001_C01_012M,S2001_C01_013E,S2001_C01_013M,S2001_C01_014E,S2001_C01_014M,S2001_C01_015E,S2001_C01_015M,S2001_C01_016E,S2001_C01_016M,S2001_C01_017E,S2001_C01_017M,S2001_C01_018E,S2001_C01_018M,S2001_C01_019E,S2001_C01_019M,S2001_C01_020E,S2001_C01_020M,S2001_C01_021E,S2001_C01_021M,S2001_C02_001E,S2001_C02_001M,S2001_C02_002E,S2001_C02_002M,S2001_C02_003E,S2001_C02_003M,S2001_C02_004E,S2001_C02_004M,S2001_C02_005E,S2001_C02_005M,S2001_C02_006E,S2001_C02_006M,S2001_C02_007E,S2001_C02_007M,S2001_C02_008E,S2001_C02_008M,S2001_C02_009E,S2001_C02_009M,S2001_C02_010E,S2001_C02_010M,S2001_C02_011E,S2001_C02_011M,S2001_C02_012E,S2001_C02_012M,S2001_C02_013E,S2001_C02_013M,S2001_C02_014E,S2001_C02_014M,S2001_C02_015E,S2001_C02_015M,S2001_C02_016E,S2001_C02_016M,S2001_C02_017E,S2001_C02_017M,S2001_C02_018E,S2001_C02_018M,S2001_C02_019E,S2001_C02_019M,S2001_C02_020E,S2001_C02_020M,S2001_C02_021E,S2001_C02_021M,S2001_C03_001E,S2001_C03_001M,S2001_C03_002E,S2001_C03_002M,S2001_C03_003E,S2001_C03_003M,S2001_C03_004E,S2001_C03_004M,S2001_C03_005E,S2001_C03_005M,S2001_C03_006E,S2001_C03_006M,S2001_C03_007E,S2001_C03_007M,S2001_C03_008E,S2001_C03_008M,S2001_C03_009E,S2001_C03_009M,S2001_C03_010E,S2001_C03_010M,S2001_C03_011E,S2001_C03_011M,S2001_C03_012E,S2001_C03_012M,S2001_C03_013E,S2001_C03_013M,S2001_C03_014E,S2001_C03_014M,S2001_C03_015E,S2001_C03_015M,S2001_C03_016E,S2001_C03_016M,S2001_C03_017E,S2001_C03_017M,S2001_C03_018E,S2001_C03_018M,S2001_C03_019E,S2001_C03_019M,S2001_C03_020E,S2001_C03_020M,S2001_C03_021E,S2001_C03_021M,NAME,S2001_C01_001MA,S2001_C01_001EA,S2001_C01_002MA,S2001_C01_002EA,S2001_C01_003EA,S2001_C01_003MA,S2001_C01_004MA,S2001_C01_004EA,S2001_C01_005MA,S2001_C01_005EA,S2001_C01_006MA,S2001_C01_006EA,S2001_C01_007MA,S2001_C01_007EA,S2001_C01_008EA,S2001_C01_008MA,S2001_C01_009MA,S2001_C01_009EA,S2001_C01_010MA,S2001_C01_010EA,S2001_C01_011EA,S2001_C01_011MA,S2001_C01_012MA,S2001_C01_012EA,S2001_C01_013EA,S2001_C01_013MA,S2001_C01_014EA,S2001_C01_014MA,S2001_C01_015MA,S2001_C01_015EA,S2001_C01_016MA,S2001_C01_016EA,S2001_C01_017EA,S2001_C01_017MA,S2001_C01_018EA,S2001_C01_018MA,S2001_C01_019MA,S2001_C01_019EA,S2001_C01_020MA,S2001_C01_020EA,S2001_C01_021EA,S2001_C01_021MA,S2001_C02_001EA,S2001_C02_001MA,S2001_C02_002MA,S2001_C02_002EA,S2001_C02_003MA,S2001_C02_003EA,S2001_C02_004EA,S2001_C02_004MA,S2001_C02_005MA,S2001_C02_005EA,S2001_C02_006MA,S2001_C02_006EA,S2001_C02_007MA,S2001_C02_007EA,S2001_C02_008MA,S2001_C02_008EA,S2001_C02_009MA,S2001_C02_009EA,S2001_C02_010MA,S2001_C02_010EA,S2001_C02_011MA,S2001_C02_011EA,S2001_C02_012EA,S2001_C02_012MA,S2001_C02_013MA,S2001_C02_013EA,S2001_C02_014MA,S2001_C02_014EA,S2001_C02_015EA,S2001_C02_015MA,S2001_C02_016MA,S2001_C02_016EA,S2001_C02_017MA,S2001_C02_017EA,S2001_C02_018MA,S2001_C02_018EA,S2001_C02_019EA,S2001_C02_019MA,S2001_C02_020MA,S2001_C02_020EA,S2001_C02_021MA,S2001_C02_021EA,S2001_C03_001MA,S2001_C03_001EA,S2001_C03_002EA,S2001_C03_002MA,S2001_C03_003MA,S2001_C03_003EA,S2001_C03_004MA,S2001_C03_004EA,S2001_C03_005MA,S2001_C03_005EA,S2001_C03_006EA,S2001_C03_006MA,S2001_C03_007EA,S2001_C03_007MA,S2001_C03_008EA,S2001_C03_008MA,S2001_C03_009EA,S2001_C03_009MA,S2001_C03_010EA,S2001_C03_010MA,S2001_C03_011EA,S2001_C03_011MA,S2001_C03_012EA,S2001_C03_012MA,S2001_C03_013MA,S2001_C03_013EA,S2001_C03_014MA,S2001_C03_014EA,S2001_C03_015EA,S2001_C03_015MA,S2001_C03_016EA,S2001_C03_016MA,S2001_C03_017MA,S2001_C03_017EA,S2001_C03_018MA,S2001_C03_018EA,S2001_C03_019MA,S2001_C03_019EA,S2001_C03_020EA,S2001_C03_020MA,S2001_C03_021MA,S2001_C03_021EA,state
0400000US13,4758374,29472,27648,431,2995821,25415,2.2,0.2,4.8,0.3,17.4,0.4,17.9,0.4,20.2,0.5,14.9,0.4,5.3,0.3,7.7,0.3,9.7,0.3,-888888888,-888888888,52675,570,31837,224,17318,503,25312,460,30840,332,48405,1394,60916,693,19.6,-888888888.0,2489626,16874,31685,279,1689948,17202,2.1,0.2,3.8,0.3,15.3,0.6,15.8,0.6,19.3,0.6,15.3,0.6,5.7,0.4,9.3,0.4,13.4,0.5,43902,1054,59923,863,36991,462,20424,569,30113,636,36642,705,60021,2195,76640,1726,-888888888,-888888888,2268748,20382,23772,456,1305873,16822,2.3,0.2,6.1,0.4,20.1,0.7,20.6,0.7,21.2,0.8,14.4,0.7,4.8,0.4,5.6,0.4,4.9,0.4,35438,354,43296,563,27691,573,14001,1039,20965,456,26827,635,40263,953,52308,938,-888888888,-888888888,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),13
0400000US15,726035,7614,31730,367,475022,8376,2.3,0.3,2.7,0.4,14.3,0.9,18.2,1.0,24.5,0.9,16.8,1.0,5.4,0.6,8.3,0.7,7.4,0.5,-888888888,-888888888,51244,1165,35763,493,21880,1235,29958,1131,35088,1198,44453,2544,56555,2474,20.1,-888888888.0,387715,5242,36570,746,272334,5823,2.3,0.5,2.3,0.5,11.8,1.2,15.9,1.3,23.0,1.0,18.4,1.4,7.0,0.9,9.4,0.9,9.9,0.8,45494,1191,55527,1328,40994,678,26559,2663,32409,1992,41426,844,47488,2854,67230,5504,-888888888,-888888888,338320,5284,27484,1219,202688,5204,2.2,0.5,3.3,0.6,17.7,1.3,21.3,1.3,26.4,1.6,14.7,1.3,3.4,0.6,6.8,0.9,4.2,0.7,37242,646,45489,2126,31065,504,18183,2121,25187,1496,27482,2582,40988,1088,49912,1685,-888888888,-888888888,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),15
0400000US16,799428,9471,23192,561,441498,9316,3.5,0.5,5.3,0.7,17.8,1.1,19.7,1.3,21.5,1.1,13.9,1.0,4.6,0.5,7.1,0.7,6.7,0.7,-888888888,-888888888,46072,1081,28197,932,17253,1640,23915,1098,26851,967,37394,2097,54951,5666,16.0,-888888888.0,428317,5630,29855,1098,265558,6779,2.8,0.6,3.9,0.8,14.1,1.4,18.1,1.5,21.7,1.6,15.1,1.2,5.7,0.7,9.3,0.9,9.3,1.1,41528,948,52199,1617,35225,1050,22604,2375,30144,1313,33832,1865,48553,3220,64745,9512,-888888888,-888888888,371111,6793,17743,790,175940,5706,4.4,0.8,7.5,1.1,23.4,1.8,22.0,2.1,21.2,1.7,12.0,1.4,2.9,0.6,3.7,0.8,2.9,0.8,31238,644,36824,1048,21715,483,12080,1187,17305,1225,21476,973,28345,3096,46068,4468,-888888888,-888888888,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),16
0400000US17,6660482,22090,30794,154,4083418,22184,1.7,0.1,3.6,0.2,14.1,0.3,15.9,0.4,20.2,0.4,15.7,0.3,6.7,0.2,10.0,0.3,12.2,0.3,-888888888,-888888888,59449,558,36083,187,20592,393,27112,305,32718,498,50498,398,65860,942,18.8,-888888888.0,3471310,13460,36542,302,2304938,16009,1.5,0.1,2.8,0.2,11.4,0.4,13.8,0.4,19.0,0.5,16.4,0.4,7.2,0.3,11.7,0.4,16.2,0.4,50746,268,68057,899,42114,259,23387,643,32251,332,40986,371,61856,599,82330,2111,-888888888,-888888888,3189172,15574,25295,250,1778480,14872,2.0,0.1,4.6,0.2,17.7,0.4,18.5,0.5,21.7,0.5,14.8,0.5,6.0,0.3,7.8,0.4,6.9,0.3,39150,458,48293,445,30226,213,15863,485,21720,363,27057,401,40951,510,54755,1370,-888888888,-888888888,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),17
0400000US18,3348889,16302,27618,323,1998763,16348,1.9,0.2,3.7,0.2,15.2,0.5,20.1,0.5,22.7,0.5,15.9,0.5,5.9,0.3,7.4,0.3,7.2,0.3,-888888888,-888888888,50339,553,32210,189,18587,835,27070,321,31682,347,44013,1707,59897,1448,15.6,-888888888.0,1757723,11045,33392,537,1159825,12162,1.7,0.2,2.8,0.3,11.8,0.5,16.7,0.6,22.7,0.6,17.9,0.6,7.2,0.4,9.3,0.4,9.9,0.4,45183,428,57088,720,39300,589,21708,852,33109,840,40143,625,55273,1944,70447,1838,-888888888,-888888888,1591166,10099,22349,275,838938,10828,2.2,0.3,4.9,0.4,20.0,0.7,24.7,0.8,22.6,0.7,13.2,0.6,4.2,0.4,4.7,0.4,3.4,0.4,34023,421,41008,627,26671,287,13814,1217,21351,386,26032,616,36891,771,51941,1205,-888888888,-888888888,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),18
0400000US19,1725982,8183,28438,488,1060476,11092,1.9,0.2,3.7,0.3,14.8,0.6,20.8,0.6,24.6,0.6,15.5,0.5,5.0,0.3,6.8,0.4,6.8,0.4,-888888888,-888888888,49166,602,32876,536,21529,630,26876,384,31885,380,42380,1012,57381,1430,14.4,-888888888.0,904283,5989,33997,754,604392,7558,1.7,0.2,3.1,0.3,10.6,0.5,17.7,0.7,25.3,0.9,17.3,0.7,6.2,0.4,8.5,0.6,9.7,0.6,43624,737,56278,921,40192,337,24940,1495,32315,450,40162,635,52123,876,68461,4598,-888888888,-888888888,821699,6091,23132,425,456084,7230,2.3,0.3,4.6,0.5,20.4,0.9,24.9,1.0,23.7,0.9,13.2,0.8,3.5,0.4,4.5,0.5,3.0,0.4,33745,585,39742,486,27170,341,16293,1232,21256,467,25971,549,36596,684,51410,1312,-888888888,-888888888,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),19
0400000US20,1573963,9582,27718,490,990499,10306,2.5,0.2,4.0,0.3,16.2,0.7,19.4,0.7,22.7,0.6,14.1,0.6,5.6,0.3,7.1,0.3,8.3,0.5,-888888888,-888888888,50893,768,32446,374,21372,784,25818,669,30854,498,42277,788,54985,2407,14.2,-888888888.0,830087,5953,33719,795,574211,8532,2.0,0.3,3.1,0.4,12.9,0.7,16.9,0.8,22.2,0.9,15.6,0.8,6.7,0.5,9.1,0.5,11.5,0.7,43993,1068,58809,1269,40044,581,25867,1665,30850,610,38183,1323,52416,2329,70850,2418,-888888888,-888888888,743876,6866,22435,412,416288,6653,3.3,0.4,5.4,0.6,20.8,1.0,22.9,1.0,23.5,0.8,12.1,0.6,4.0,0.4,4.3,0.5,3.8,0.5,33269,775,39974,660,26686,399,14762,1267,21145,591,25006,685,35324,807,47496,1266,-888888888,-888888888,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),20
0400000US21,2109398,14149,25782,255,1276630,12017,2.5,0.2,5.1,0.3,18.3,0.6,19.6,0.6,21.6,0.5,14.3,0.5,5.1,0.3,7.0,0.4,6.6,0.4,-888888888,-888888888,47651,677,30628,260,18053,885,25244,400,29425,696,42212,721,52071,671,14.6,-888888888.0,1101070,9548,30722,349,726297,7863,2.6,0.3,4.2,0.4,15.1,0.7,17.7,0.8,20.4,0.6,15.7,0.7,6.1,0.4,8.9,0.5,9.4,0.5,41612,431,54115,959,35759,474,21054,782,30557,494,37707,1232,51699,1218,65412,2896,-888888888,-888888888,1008328,10246,21545,329,550333,8934,2.5,0.3,6.3,0.5,22.4,0.8,22.1,0.9,23.1,0.9,12.5,0.7,3.7,0.4,4.4,0.4,2.9,0.4,32684,676,39119,641,25672,367,13781,1134,20246,419,25022,621,36764,921,47276,983,-888888888,-888888888,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),21
0400000US22,2241987,13940,27029,327,1415315,16664,2.9,0.3,6.6,0.4,17.3,0.5,17.1,0.6,20.4,0.6,14.5,0.6,5.6,0.3,7.6,0.3,8.0,0.4,-888888888,-888888888,49546,738,31981,267,18760,1031,26795,526,31160,364,45660,792,53647,1736,20.7,-888888888.0,1159848,9402,35061,758,787308,11958,2.8,0.3,4.5,0.4,13.0,0.6,14.1,0.7,19.0,0.7,16.5,0.8,7.2,0.5,10.7,0.5,12.1,0.6,46313,731,58936,1193,40891,456,24017,1298,36079,922,41646,593,55523,2143,72003,3765,-888888888,-888888888,1082139,9803,21408,346,628007,9726,3.0,0.3,9.2,0.7,22.8,0.9,20.7,0.9,22.2,1.0,11.9,0.8,3.6,0.4,3.9,0.4,2.8,0.3,31844,367,37774,564,25399,410,12899,702,20306,541,24410,754,40286,867,48807,1748,-888888888,-888888888,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),22
0400000US23,737620,5513,26504,499,421426,7699,1.9,0.3,4.0,0.5,15.1,0.9,20.4,0.9,22.7,0.9,16.8,0.8,5.4,0.5,6.9,0.5,6.9,0.5,-888888888,-888888888,49779,1190,30912,538,18557,2008,25367,599,29205,1174,40874,1050,52256,1948,12.2,-888888888.0,376188,4074,31390,629,233086,5239,1.7,0.3,3.5,0.6,11.1,1.1,17.6,1.0,23.4,1.3,17.8,1.2,6.7,0.8,8.8,0.7,9.3,0.8,43944,1214,56963,1928,36216,680,20631,2075,30579,783,36623,1223,48500,4304,63821,3972,-888888888,-888888888,361432,3977,22784,719,188340,4544,2.0,0.5,4.6,0.8,20.2,1.5,23.9,1.4,21.7,1.3,15.4,1.3,3.8,0.7,4.4,0.6,3.9,0.8,34599,1066,40889,979,26148,619,14686,3468,20388,747,25225,891,35761,1440,46784,2785,-888888888,-888888888,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),23
0400000US24,3229763,14942,39098,708,2117469,16584,1.6,0.2,2.8,0.2,9.6,0.4,12.5,0.4,18.7,0.5,16.5,0.4,7.6,0.3,13.1,0.4,17.6,0.5,-888888888,-888888888,67433,675,45297,398,22922,946,32233,466,41041,519,56853,1196,77166,1200,17.7,-888888888.0,1633701,9633,43554,1112,1143947,11719,1.7,0.2,2.4,0.2,8.3,0.5,10.8,0.5,17.2,0.6,16.4,0.6,7.7,0.4,13.3,0.6,22.3,0.7,56708,742,74995,1032,51015,347,27556,1652,37700,1682,47888,2084,68782,3090,95775,2575,-888888888,-888888888,1596062,11951,33591,846,973522,13108,1.6,0.2,3.3,0.4,11.2,0.6,14.5,0.6,20.5,0.7,16.6,0.6,7.4,0.4,12.8,0.5,12.1,0.5,48748,855,58547,766,40267,410,16744,912,28196,921,35730,866,50421,679,66037,1197,-888888888,-888888888,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),24
0400000US25,3709716,14753,35508,340,2178423,14903,1.4,0.1,1.9,0.2,9.1,0.4,13.2,0.4,19.8,0.5,17.0,0.4,7.4,0.3,12.4,0.4,17.7,0.4,-888888888,-888888888,69868,731,42086,244,22047,692,30947,359,37345,594,53764,1221,70327,684,19.5,-888888888.0,1886038,9158,42004,317,1230042,10510,1.2,0.1,1.4,0.2,7.7,0.5,10.9,0.5,17.2,0.6,16.6,0.6,7.3,0.5,14.4,0.5,23.3,0.5,60264,398,80260,1089,50918,303,25968,1188,37127,862,45257,922,70019,2378,89724,3005,-888888888,-888888888,1823678,11110,30103,352,948381,10991,1.6,0.2,2.6,0.3,10.9,0.6,16.2,0.6,23.2,0.7,17.6,0.7,7.5,0.4,9.9,0.4,10.4,0.5,46185,439,56389,764,35668,480,18364,1375,24185,761,31617,431,44319,1437,59310,1319,-888888888,-888888888,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),25
0400000US26,4820263,17191,26232,204,2683480,17985,2.6,0.2,4.2,0.2,14.6,0.3,16.2,0.3,20.1,0.4,16.2,0.3,6.9,0.2,9.5,0.3,9.8,0.3,-888888888,-888888888,54816,462,31895,174,17171,595,24625,403,30229,253,46188,567,64207,1316,16.5,-888888888.0,2476787,11775,32074,296,1521334,14400,2.3,0.2,3.4,0.3,11.7,0.4,13.6,0.4,18.8,0.5,17.2,0.5,7.8,0.3,11.5,0.4,13.6,0.4,50053,546,62453,703,40145,289,20487,646,30604,376,38027,1164,59663,2284,78378,3321,-888888888,-888888888,2343476,13442,21449,198,1162146,11331,2.8,0.3,5.4,0.3,18.3,0.4,19.5,0.5,21.7,0.6,14.9,0.5,5.7,0.3,6.8,0.3,4.9,0.3,36931,315,44819,499,26114,267,13567,930,19565,529,24178,482,37070,638,55044,1311,-888888888,-888888888,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),26
0400000US27,3058874,10845,31509,197,1799050,13427,1.8,0.1,3.1,0.2,11.2,0.4,16.5,0.4,23.0,0.5,16.7,0.4,7.0,0.3,9.5,0.3,11.2,0.4,-888888888,-888888888,58370,599,37035,230,19598,999,29201,600,34514,582,48777,1057,65331,1111,14.3,-888888888.0,1589255,7038,36890,351,1025061,10024,1.6,0.2,2.7,0.2,9.1,0.4,13.8,0.5,21.5,0.6,17.9,0.5,7.9,0.4,11.1,0.4,14.5,0.5,50580,309,65426,869,42482,536,21653,1205,34528,884,40818,393,59214,1736,77097,2472,-888888888,-888888888,1469619,8169,26545,332,773989,7912,2.1,0.2,3.7,0.3,13.9,0.6,20.0,0.5,25.1,0.6,15.2,0.6,5.9,0.4,7.5,0.4,6.8,0.4,40416,252,49025,624,31520,281,16870,965,22504,602,29650,691,40251,727,56162,1251,-888888888,-888888888,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),27
0400000US28,1344601,10607,25069,434,855338,11750,2.5,0.4,6.4,0.5,21.4,0.8,19.9,0.8,21.6,0.8,12.4,0.7,4.3,0.4,6.0,0.5,5.5,0.4,-888888888,-888888888,44364,766,28901,630,17724,904,24060,815,28421,761,39605,1313,50325,1943,19.0,-888888888.0,697683,8078,30616,434,469202,8373,1.9,0.4,4.2,0.5,16.4,0.8,18.9,1.0,22.1,1.1,14.6,0.9,5.7,0.6,7.9,0.7,8.4,0.7,40202,581,52081,1188,34627,946,21432,878,30776,628,36043,1421,50828,1547,60624,4005,-888888888,-888888888,646918,8141,20737,437,386136,7684,3.2,0.6,9.2,0.8,27.5,1.5,21.2,1.1,21.0,1.1,9.7,0.9,2.6,0.4,3.6,0.6,2.1,0.4,29548,754,34986,780,23312,650,13394,1078,18443,935,23155,825,34284,1692,45228,2424,-888888888,-888888888,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),28
0400000US29,3123902,14596,26935,269,1908880,15784,2.5,0.2,4.7,0.2,16.7,0.5,19.0,0.5,22.4,0.5,14.1,0.4,5.3,0.3,7.4,0.3,8.0,0.3,-888888888,-888888888,50484,625,31744,239,18165,927,25921,430,30564,398,42271,690,54139,1578,16.8,-888888888.0,1609417,9421,32051,285,1053393,9761,2.0,0.2,3.9,0.3,13.0,0.6,16.7,0.6,21.9,0.6,15.5,0.6,6.0,0.3,9.6,0.5,11.5,0.5,43146,780,58094,948,37466,526,21645,910,31122,492,36838,710,52512,1631,68322,3669,-888888888,-888888888,1514485,11025,22379,305,855487,11170,3.1,0.3,5.5,0.4,21.3,0.9,21.9,0.8,22.9,0.9,12.3,0.6,4.4,0.4,4.7,0.4,3.8,0.2,33865,580,41114,643,26703,363,14759,1039,21178,462,25675,448,36005,809,47073,1089,-888888888,-888888888,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),29
