GEO_ID,S1602_C01_001E,S1602_C01_001M,S1602_C01_002E,S1602_C01_002M,S1602_C01_003E,S1602_C01_003M,S1602_C01_004E,S1602_C01_004M,S1602_C01_005E,S1602_C01_005M,S1602_C01_006E,S1602_C01_006M,S1602_C01_007E,S1602_C01_007M,S1602_C01_008E,S1602_C01_008M,NAME,S1602_C01_001MA,S1602_C01_001EA,S1602_C01_002EA,S1602_C01_002MA,S1602_C01_003EA,S1602_C01_003MA,S1602_C01_004EA,S1602_C01_004MA,S1602_C01_005MA,S1602_C01_005EA,S1602_C01_006MA,S1602_C01_006EA,S1602_C01_007EA,S1602_C01_007MA,S1602_C01_008EA,S1602_C01_008MA,state
0400000US16,2.1,0.3,17.9,3.1,9.7,4.9,34.0,13.8,13.3,9.5,3.5,-888888888.0,3.1,-888888888.0,3.7,-888888888.0,Idaho,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,(X),16
0400000US17,5.1,0.2,24.2,1.0,22.4,1.3,27.7,2.2,15.8,2.7,3.3,-888888888.0,2.7,-888888888.0,3.5,-888888888.0,Illinois,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,(X),17
0400000US18,1.9,0.1,24.7,2.4,11.4,2.0,30.9,5.3,14.9,7.0,3.6,-888888888.0,4.8,-888888888.0,5.9,-888888888.0,Indiana,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,(X),18
0400000US19,1.6,0.2,24.6,3.1,8.2,2.3,27.2,5.2,17.7,11.3,3.1,-888888888.0,4.2,-888888888.0,6.0,-888888888.0,Iowa,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,(X),19
0400000US20,2.5,0.2,25.0,2.7,9.3,2.7,26.9,5.4,18.7,8.8,2.5,-888888888.0,1.8,-888888888.0,2.8,-888888888.0,Kansas,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,(X),20
0400000US21,1.1,0.1,22.6,3.6,13.6,3.2,21.9,5.7,22.7,9.0,3.3,-888888888.0,2.9,-888888888.0,4.9,-888888888.0,Kentucky,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,(X),21
0400000US22,1.8,0.2,23.5,3.0,6.0,1.1,30.0,5.7,20.0,9.9,3.3,-888888888.0,3.2,-888888888.0,3.9,-888888888.0,Louisiana,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,(X),22
0400000US23,0.8,0.1,6.4,4.2,7.3,1.6,12.3,6.5,31.1,16.1,2.5,-888888888.0,1.6,-888888888.0,2.7,-888888888.0,Maine,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,(X),23
0400000US24,2.9,0.2,19.9,2.2,11.7,1.4,24.3,2.5,10.1,2.4,3.6,-888888888.0,2.8,-888888888.0,3.7,-888888888.0,Maryland,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,(X),24
0400000US25,5.8,0.2,28.4,1.6,19.3,1.3,31.9,2.1,14.2,3.2,3.6,-888888888.0,3.7,-888888888.0,4.8,-888888888.0,Massachusetts,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,(X),25
0400000US26,1.6,0.1,15.0,1.5,12.8,1.3,22.4,2.7,19.8,2.6,3.2,-888888888.0,3.1,-888888888.0,4.6,-888888888.0,Michigan,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,(X),26
0400000US27,2.3,0.2,21.2,2.3,10.5,2.0,24.6,2.8,27.9,4.2,2.7,-888888888.0,3.1,-888888888.0,4.9,-888888888.0,Minnesota,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,(X),27
0400000US28,0.8,0.2,19.5,5.0,10.0,5.7,32.8,8.9,11.1,9.2,3.3,-888888888.0,4.4,-888888888.0,5.9,-888888888.0,Mississippi,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,(X),28
0400000US29,1.3,0.1,16.6,2.4,14.8,2.2,23.2,3.4,20.0,5.7,3.5,-888888888.0,2.6,-888888888.0,3.6,-888888888.0,Missouri,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,(X),29
0400000US30,0.3,0.1,2.2,1.5,4.7,3.3,20.1,11.4,0.5,0.6,2.7,-888888888.0,2.6,-888888888.0,6.2,-888888888.0,Montana,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,(X),30
0400000US31,2.9,0.3,28.9,3.0,10.7,3.7,32.0,7.6,32.9,12.5,2.3,-888888888.0,2.1,-888888888.0,3.9,-888888888.0,Nebraska,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,(X),31
0400000US32,6.3,0.4,23.1,1.9,11.5,2.9,24.2,4.3,22.8,7.5,2.3,-888888888.0,1.7,-888888888.0,2.0,-888888888.0,Nevada,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,(X),32
0400000US33,1.4,0.3,9.8,4.1,9.8,2.9,22.2,9.4,25.8,13.3,2.8,-888888888.0,3.0,-888888888.0,4.3,-888888888.0,New Hampshire,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,(X),33
0400000US34,7.5,0.2,29.0,1.1,18.3,1.2,25.2,1.7,14.1,2.5,3.2,-888888888.0,3.5,-888888888.0,4.3,-888888888.0,New Jersey,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,(X),34
0400000US35,5.8,0.4,15.0,1.1,10.1,4.0,16.9,6.5,10.9,1.8,3.4,-888888888.0,2.9,-888888888.0,3.5,-888888888.0,New Mexico,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,(X),35
0400000US36,8.1,0.2,27.9,0.8,22.0,0.8,36.5,1.4,18.6,1.9,4.0,-888888888.0,4.7,-888888888.0,5.4,-888888888.0,New York,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,(X),36
0400000US37,2.5,0.2,30.0,1.9,9.4,1.9,22.9,3.9,11.6,4.5,2.9,-888888888.0,2.4,-888888888.0,3.2,-888888888.0,North Carolina,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,(X),37
0400000US38,0.8,0.2,8.1,5.3,9.5,3.2,22.6,12.4,12.0,6.8,2.0,-888888888.0,1.8,-888888888.0,3.4,-888888888.0,North Dakota,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,(X),38
0400000US39,1.3,0.1,15.5,1.5,14.4,1.3,23.2,2.7,19.6,3.8,3.0,-888888888.0,3.1,-888888888.0,4.9,-888888888.0,Ohio,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,(X),39
0400000US40,2.2,0.2,27.0,2.0,6.2,2.4,29.4,4.5,11.2,3.8,2.7,-888888888.0,2.4,-888888888.0,3.1,-888888888.0,Oklahoma,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,(X),40
0400000US41,2.9,0.2,20.8,2.0,11.9,2.4,27.3,3.7,19.7,7.6,2.7,-888888888.0,1.9,-888888888.0,3.0,-888888888.0,Oregon,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,(X),41
0400000US42,2.3,0.1,20.3,1.5,15.4,1.3,32.0,2.0,18.7,3.5,3.7,-888888888.0,5.1,-888888888.0,6.5,-888888888.0,Pennsylvania,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,(X),42
0400000US44,5.5,0.6,30.7,4.1,19.4,2.8,25.5,7.9,9.7,7.3,3.0,-888888888.0,2.4,-888888888.0,3.2,-888888888.0,Rhode Island,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,(X),44
0400000US45,1.6,0.2,28.8,3.0,5.0,1.7,23.5,5.7,8.4,6.0,3.4,-888888888.0,2.7,-888888888.0,4.1,-888888888.0,South Carolina,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,(X),45
0400000US46,1.3,0.2,22.9,6.8,13.7,5.4,21.0,13.1,10.6,6.5,2.2,-888888888.0,1.4,-888888888.0,4.2,-888888888.0,South Dakota,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,(X),46
0400000US47,1.6,0.1,27.2,2.4,9.2,2.6,25.1,5.0,34.3,10.3,3.1,-888888888.0,3.8,-888888888.0,4.8,-888888888.0,Tennessee,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,(X),47
0400000US48,8.2,0.1,25.1,0.4,11.3,1.3,27.7,1.7,16.1,2.3,2.8,-888888888.0,2.4,-888888888.0,2.8,-888888888.0,Texas,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,(X),48
0400000US49,2.5,0.3,16.7,2.3,7.3,2.3,17.6,4.0,7.1,4.1,2.8,-888888888.0,3.2,-888888888.0,3.9,-888888888.0,Utah,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,(X),49
0400000US50,1.0,0.3,6.0,3.5,8.6,3.2,62.4,17.2,7.7,12.9,2.0,-888888888.0,1.1,-888888888.0,3.4,-888888888.0,Vermont,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,(X),50
0400000US51,2.7,0.2,21.0,1.8,9.0,1.5,20.5,2.1,17.2,4.0,3.1,-888888888.0,2.5,-888888888.0,3.5,-888888888.0,Virginia,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,(X),51
0400000US53,4.2,0.2,24.1,1.9,15.0,1.4,25.4,1.9,27.2,5.4,2.5,-888888888.0,2.4,-888888888.0,3.4,-888888888.0,Washington,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,(X),53
0400000US54,0.3,0.1,7.5,3.4,8.8,5.1,16.8,9.3,6.3,7.6,2.9,-888888888.0,1.5,-888888888.0,4.7,-888888888.0,West Virginia,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,(X),54
0400000US55,1.6,0.1,20.8,2.2,10.7,1.6,21.5,3.6,9.6,4.0,2.7,-888888888.0,3.8,-888888888.0,5.7,-888888888.0,Wisconsin,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,(X),55
0400000US56,0.8,0.3,12.4,5.4,5.0,6.2,15.1,10.8,1.9,3.3,2.5,-888888888.0,3.0,-888888888.0,5.0,-888888888.0,Wyoming,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,(X),56
0400000US72,71.0,0.6,73.9,0.6,39.1,17.4,64.1,23.8,81.8,34.3,1.8,-888888888.0,1.5,-888888888.0,1.8,-888888888.0,Puerto Rico,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),null,(X),72
