S1301_C05_025M,S1301_C05_026E,S1301_C05_026M,S1301_C05_027E,S1301_C05_027M,S1301_C05_028E,S1301_C05_028M,S1301_C05_029E,S1301_C05_029M,S1301_C05_030E,S1301_C05_030M,S1301_C05_031E,S1301_C05_031M,S1301_C05_032E,S1301_C05_032M,GEO_ID,S1301_C01_001E,S1301_C01_001M,S1301_C01_002E,S1301_C01_002M,S1301_C01_003E,S1301_C01_003M,S1301_C01_004E,S1301_C01_004M,S1301_C01_005E,S1301_C01_005M,S1301_C01_006E,S1301_C01_006M,S1301_C01_007E,S1301_C01_007M,S1301_C01_008E,S1301_C01_008M,S1301_C01_009E,S1301_C01_009M,S1301_C01_010E,S1301_C01_010M,S1301_C01_011E,S1301_C01_011M,S1301_C01_012E,S1301_C01_012M,S1301_C01_013E,S1301_C01_013M,S1301_C01_014E,S1301_C01_014M,S1301_C01_015E,S1301_C01_015M,S1301_C01_016E,S1301_C01_016M,S1301_C01_017E,S1301_C01_017M,S1301_C01_018E,S1301_C01_018M,S1301_C01_019E,S1301_C01_019M,S1301_C01_020E,S1301_C01_020M,S1301_C01_021E,S1301_C01_021M,S1301_C01_022E,S1301_C01_022M,S1301_C01_023E,S1301_C01_023M,S1301_C01_024E,S1301_C01_024M,S1301_C01_025E,S1301_C01_025M,S1301_C01_026E,S1301_C01_026M,S1301_C01_027E,S1301_C01_027M,S1301_C01_028E,S1301_C01_028M,S1301_C01_029E,S1301_C01_029M,S1301_C01_030E,S1301_C01_030M,S1301_C01_031E,S1301_C01_031M,S1301_C01_032E,S1301_C01_032M,S1301_C02_001E,S1301_C02_001M,S1301_C02_002E,S1301_C02_002M,S1301_C02_003E,S1301_C02_003M,S1301_C02_004E,S1301_C02_004M,S1301_C02_005E,S1301_C02_005M,S1301_C02_006E,S1301_C02_006M,S1301_C02_007E,S1301_C02_007M,S1301_C02_008E,S1301_C02_008M,S1301_C02_009E,S1301_C02_009M,S1301_C02_010E,S1301_C02_010M,S1301_C02_011E,S1301_C02_011M,S1301_C02_012E,S1301_C02_012M,S1301_C02_013E,S1301_C02_013M,S1301_C02_014E,S1301_C02_014M,S1301_C02_015E,S1301_C02_015M,S1301_C02_016E,S1301_C02_016M,S1301_C02_017E,S1301_C02_017M,S1301_C02_018E,S1301_C02_018M,S1301_C02_019E,S1301_C02_019M,S1301_C02_020E,S1301_C02_020M,S1301_C02_021E,S1301_C02_021M,S1301_C02_022E,S1301_C02_022M,S1301_C02_023E,S1301_C02_023M,S1301_C02_024E,S1301_C02_024M,S1301_C02_025E,S1301_C02_025M,S1301_C02_026E,S1301_C02_026M,S1301_C02_027E,S1301_C02_027M,S1301_C02_028E,S1301_C02_028M,S1301_C02_029E,S1301_C02_029M,S1301_C02_030E,S1301_C02_030M,S1301_C02_031E,S1301_C02_031M,S1301_C02_032E,S1301_C02_032M,S1301_C03_001E,S1301_C03_001M,S1301_C03_002E,S1301_C03_002M,S1301_C03_003E,S1301_C03_003M,S1301_C03_004E,S1301_C03_004M,S1301_C03_005E,S1301_C03_005M,S1301_C03_006E,S1301_C03_006M,S1301_C03_007E,S1301_C03_007M,S1301_C03_008E,S1301_C03_008M,S1301_C03_009E,S1301_C03_009M,S1301_C03_010E,S1301_C03_010M,S1301_C03_011E,S1301_C03_011M,S1301_C03_012E,S1301_C03_012M,S1301_C03_013E,S1301_C03_013M,S1301_C03_014E,S1301_C03_014M,S1301_C03_015E,S1301_C03_015M,S1301_C03_016E,S1301_C03_016M,S1301_C03_017E,S1301_C03_017M,S1301_C03_018E,S1301_C03_018M,S1301_C03_019E,S1301_C03_019M,S1301_C03_020E,S1301_C03_020M,S1301_C03_021E,S1301_C03_021M,S1301_C03_022E,S1301_C03_022M,S1301_C03_023E,S1301_C03_023M,S1301_C03_024E,S1301_C03_024M,S1301_C03_025E,S1301_C03_025M,S1301_C03_026E,S1301_C03_026M,S1301_C03_027E,S1301_C03_027M,S1301_C03_028E,S1301_C03_028M,S1301_C03_029E,S1301_C03_029M,S1301_C03_030E,S1301_C03_030M,S1301_C03_031E,S1301_C03_031M,S1301_C03_032E,S1301_C03_032M,S1301_C04_001E,S1301_C04_001M,S1301_C04_002E,S1301_C04_002M,S1301_C04_003E,S1301_C04_003M,S1301_C04_004E,S1301_C04_004M,S1301_C04_005E,S1301_C04_005M,S1301_C04_006E,S1301_C04_006M,S1301_C04_007E,S1301_C04_007M,S1301_C04_008E,S1301_C04_008M,S1301_C04_009E,S1301_C04_009M,S1301_C04_010E,S1301_C04_010M,S1301_C04_011E,S1301_C04_011M,S1301_C04_012E,S1301_C04_012M,S1301_C04_013E,S1301_C04_013M,S1301_C04_014E,S1301_C04_014M,S1301_C04_015E,S1301_C04_015M,S1301_C04_016E,S1301_C04_016M,S1301_C04_017E,S1301_C04_017M,S1301_C04_018E,S1301_C04_018M,S1301_C04_019E,S1301_C04_019M,S1301_C04_020E,S1301_C04_020M,S1301_C04_021E,S1301_C04_021M,S1301_C04_022E,S1301_C04_022M,S1301_C04_023E,S1301_C04_023M,S1301_C04_024E,S1301_C04_024M,S1301_C04_025E,S1301_C04_025M,S1301_C04_026E,S1301_C04_026M,S1301_C04_027E,S1301_C04_027M,S1301_C04_028E,S1301_C04_028M,S1301_C04_029E,S1301_C04_029M,S1301_C04_030E,S1301_C04_030M,S1301_C04_031E,S1301_C04_031M,S1301_C04_032E,S1301_C04_032M,S1301_C05_001E,S1301_C05_001M,S1301_C05_002E,S1301_C05_002M,S1301_C05_003E,S1301_C05_003M,S1301_C05_004E,S1301_C05_004M,S1301_C05_005E,S1301_C05_005M,S1301_C05_006E,S1301_C05_006M,S1301_C05_007E,S1301_C05_007M,S1301_C05_008E,S1301_C05_008M,S1301_C05_009E,S1301_C05_009M,S1301_C05_010E,S1301_C05_010M,S1301_C05_011E,S1301_C05_011M,S1301_C05_012E,S1301_C05_012M,S1301_C05_013E,S1301_C05_013M,S1301_C05_014E,S1301_C05_014M,S1301_C05_015E,S1301_C05_015M,S1301_C05_016E,S1301_C05_016M,S1301_C05_017E,S1301_C05_017M,S1301_C05_018E,S1301_C05_018M,S1301_C05_019E,S1301_C05_019M,S1301_C05_020E,S1301_C05_020M,S1301_C05_021E,S1301_C05_021M,S1301_C05_022E,S1301_C05_022M,S1301_C05_023E,S1301_C05_023M,S1301_C05_024E,S1301_C05_024M,S1301_C05_025E,S1301_C05_025MA,S1301_C05_026MA,S1301_C05_026EA,S1301_C05_027EA,S1301_C05_027MA,S1301_C05_028EA,S1301_C05_028MA,S1301_C05_029EA,S1301_C05_029MA,S1301_C05_030MA,S1301_C05_030EA,S1301_C05_031MA,S1301_C05_031EA,S1301_C05_032EA,S1301_C05_032MA,NAME,S1301_C01_001EA,S1301_C01_001MA,S1301_C01_002MA,S1301_C01_002EA,S1301_C01_003MA,S1301_C01_003EA,S1301_C01_004MA,S1301_C01_004EA,S1301_C01_005MA,S1301_C01_005EA,S1301_C01_006MA,S1301_C01_006EA,S1301_C01_007EA,S1301_C01_007MA,S1301_C01_008MA,S1301_C01_008EA,S1301_C01_009MA,S1301_C01_009EA,S1301_C01_010EA,S1301_C01_010MA,S1301_C01_011MA,S1301_C01_011EA,S1301_C01_012MA,S1301_C01_012EA,S1301_C01_013MA,S1301_C01_013EA,S1301_C01_014EA,S1301_C01_014MA,S1301_C01_015MA,S1301_C01_015EA,S1301_C01_016MA,S1301_C01_016EA,S1301_C01_017EA,S1301_C01_017MA,S1301_C01_018EA,S1301_C01_018MA,S1301_C01_019MA,S1301_C01_019EA,S1301_C01_020EA,S1301_C01_020MA,S1301_C01_021EA,S1301_C01_021MA,S1301_C01_022EA,S1301_C01_022MA,S1301_C01_023MA,S1301_C01_023EA,S1301_C01_024EA,S1301_C01_024MA,S1301_C01_025EA,S1301_C01_025MA,S1301_C01_026EA,S1301_C01_026MA,S1301_C01_027MA,S1301_C01_027EA,S1301_C01_028EA,S1301_C01_028MA,S1301_C01_029EA,S1301_C01_029MA,S1301_C01_030EA,S1301_C01_030MA,S1301_C01_031EA,S1301_C01_031MA,S1301_C01_032MA,S1301_C01_032EA,S1301_C02_001EA,S1301_C02_001MA,S1301_C02_002EA,S1301_C02_002MA,S1301_C02_003EA,S1301_C02_003MA,S1301_C02_004MA,S1301_C02_004EA,S1301_C02_005MA,S1301_C02_005EA,S1301_C02_006EA,S1301_C02_006MA,S1301_C02_007MA,S1301_C02_007EA,S1301_C02_008MA,S1301_C02_008EA,S1301_C02_009MA,S1301_C02_009EA,S1301_C02_010MA,S1301_C02_010EA,S1301_C02_011MA,S1301_C02_011EA,S1301_C02_012EA,S1301_C02_012MA,S1301_C02_013MA,S1301_C02_013EA,S1301_C02_014MA,S1301_C02_014EA,S1301_C02_015MA,S1301_C02_015EA,S1301_C02_016MA,S1301_C02_016EA,S1301_C02_017EA,S1301_C02_017MA,S1301_C02_018MA,S1301_C02_018EA,S1301_C02_019MA,S1301_C02_019EA,S1301_C02_020MA,S1301_C02_020EA,S1301_C02_021EA,S1301_C02_021MA,S1301_C02_022EA,S1301_C02_022MA,S1301_C02_023MA,S1301_C02_023EA,S1301_C02_024MA,S1301_C02_024EA,S1301_C02_025EA,S1301_C02_025MA,S1301_C02_026EA,S1301_C02_026MA,S1301_C02_027EA,S1301_C02_027MA,S1301_C02_028EA,S1301_C02_028MA,S1301_C02_029EA,S1301_C02_029MA,S1301_C02_030EA,S1301_C02_030MA,S1301_C02_031EA,S1301_C02_031MA,S1301_C02_032EA,S1301_C02_032MA,S1301_C03_001MA,S1301_C03_001EA,S1301_C03_002EA,S1301_C03_002MA,S1301_C03_003EA,S1301_C03_003MA,S1301_C03_004MA,S1301_C03_004EA,S1301_C03_005EA,S1301_C03_005MA,S1301_C03_006EA,S1301_C03_006MA,S1301_C03_007MA,S1301_C03_007EA,S1301_C03_008EA,S1301_C03_008MA,S1301_C03_009MA,S1301_C03_009EA,S1301_C03_010MA,S1301_C03_010EA,S1301_C03_011EA,S1301_C03_011MA,S1301_C03_012MA,S1301_C03_012EA,S1301_C03_013EA,S1301_C03_013MA,S1301_C03_014MA,S1301_C03_014EA,S1301_C03_015MA,S1301_C03_015EA,S1301_C03_016EA,S1301_C03_016MA,S1301_C03_017EA,S1301_C03_017MA,S1301_C03_018EA,S1301_C03_018MA,S1301_C03_019MA,S1301_C03_019EA,S1301_C03_020EA,S1301_C03_020MA,S1301_C03_021MA,S1301_C03_021EA,S1301_C03_022MA,S1301_C03_022EA,S1301_C03_023MA,S1301_C03_023EA,S1301_C03_024MA,S1301_C03_024EA,S1301_C03_025EA,S1301_C03_025MA,S1301_C03_026EA,S1301_C03_026MA,S1301_C03_027MA,S1301_C03_027EA,S1301_C03_028MA,S1301_C03_028EA,S1301_C03_029MA,S1301_C03_029EA,S1301_C03_030EA,S1301_C03_030MA,S1301_C03_031MA,S1301_C03_031EA,S1301_C03_032MA,S1301_C03_032EA,S1301_C04_001EA,S1301_C04_001MA,S1301_C04_002EA,S1301_C04_002MA,S1301_C04_003EA,S1301_C04_003MA,S1301_C04_004MA,S1301_C04_004EA,S1301_C04_005EA,S1301_C04_005MA,S1301_C04_006EA,S1301_C04_006MA,S1301_C04_007EA,S1301_C04_007MA,S1301_C04_008EA,S1301_C04_008MA,S1301_C04_009EA,S1301_C04_009MA,S1301_C04_010EA,S1301_C04_010MA,S1301_C04_011MA,S1301_C04_011EA,S1301_C04_012EA,S1301_C04_012MA,S1301_C04_013EA,S1301_C04_013MA,S1301_C04_014MA,S1301_C04_014EA,S1301_C04_015MA,S1301_C04_015EA,S1301_C04_016EA,S1301_C04_016MA,S1301_C04_017EA,S1301_C04_017MA,S1301_C04_018EA,S1301_C04_018MA,S1301_C04_019EA,S1301_C04_019MA,S1301_C04_020EA,S1301_C04_020MA,S1301_C04_021MA,S1301_C04_021EA,S1301_C04_022EA,S1301_C04_022MA,S1301_C04_023MA,S1301_C04_023EA,S1301_C04_024EA,S1301_C04_024MA,S1301_C04_025MA,S1301_C04_025EA,S1301_C04_026EA,S1301_C04_026MA,S1301_C04_027EA,S1301_C04_027MA,S1301_C04_028MA,S1301_C04_028EA,S1301_C04_029MA,S1301_C04_029EA,S1301_C04_030EA,S1301_C04_030MA,S1301_C04_031MA,S1301_C04_031EA,S1301_C04_032MA,S1301_C04_032EA,S1301_C05_001EA,S1301_C05_001MA,S1301_C05_002EA,S1301_C05_002MA,S1301_C05_003MA,S1301_C05_003EA,S1301_C05_004MA,S1301_C05_004EA,S1301_C05_005EA,S1301_C05_005MA,S1301_C05_006MA,S1301_C05_006EA,S1301_C05_007MA,S1301_C05_007EA,S1301_C05_008MA,S1301_C05_008EA,S1301_C05_009MA,S1301_C05_009EA,S1301_C05_010MA,S1301_C05_010EA,S1301_C05_011MA,S1301_C05_011EA,S1301_C05_012MA,S1301_C05_012EA,S1301_C05_013MA,S1301_C05_013EA,S1301_C05_014MA,S1301_C05_014EA,S1301_C05_015EA,S1301_C05_015MA,S1301_C05_016MA,S1301_C05_016EA,S1301_C05_017MA,S1301_C05_017EA,S1301_C05_018MA,S1301_C05_018EA,S1301_C05_019MA,S1301_C05_019EA,S1301_C05_020EA,S1301_C05_020MA,S1301_C05_021MA,S1301_C05_021EA,S1301_C05_022MA,S1301_C05_022EA,S1301_C05_023MA,S1301_C05_023EA,S1301_C05_024EA,S1301_C05_024MA,S1301_C05_025EA,state
4.3,40.2,3.5,39.4,4.5,40.2,3.5,71.5,15.9,39.0,3.6,-888888888,-888888888,-888888888,-888888888,0400000US01,1173490,4143,164501,3350,482901,3894,526088,4219,-999999999,-999999999,770293,3927,351213,3000,6447,1262,16640,1571,-999999999,-999999999,13685,2678,14761,2255,46040,3031,740597,2369,1122545,4641,50945,3305,229205,6890,282317,7827,417793,8954,166992,6634,77183,4359,1150697,4374,260312,8085,250030,8999,640355,10123,1142969,4602,783624,9342,1173490,4143,21324,2471,1152166,4521,3.4,-888888888.0,4.1,-888888888.0,70601,4956,4937,1135,53474,4035,12190,1845,-999999999,-999999999,44329,4188,21568,2700,526,303,708,338,-999999999,-999999999,1884,790,1586,978,5076,1322,41280,3929,65579,5089,5022,1319,13140,2211,15171,2475,25970,3057,10337,1732,5983,1258,70565,4956,22515,2507,19103,2823,28947,2820,70551,4957,42589,4011,70601,4956,2644,893,67957,5070,-888888888,-888888888,-888888888,-888888888,-888888888.0,-888888888.0,7.0,1.5,75.7,2.6,17.3,2.3,-999999999.0,-999999999.0,62.8,3.4,30.5,3.3,0.7,0.4,1.0,0.5,-999999999.0,-999999999.0,2.7,1.1,2.2,1.4,7.2,1.8,58.5,3.3,92.9,1.9,7.1,1.9,18.6,3.1,21.5,3.0,36.8,3.0,14.6,2.4,8.5,1.7,-888888888.0,-888888888.0,31.9,3.0,27.1,3.2,41.0,3.0,-888888888.0,-888888888.0,60.4,3.7,-888888888.0,-888888888.0,3.7,1.3,96.3,1.3,-888888888,-888888888,-888888888,-888888888,60,4,30,7,111,8,23,4,-999999999,-999999999,58,5,61,8,82,47,43,20,-999999999,-999999999,138,53,107,59,110,29,56,5,58,4,99,25,57,9,54,9,62,7,62,10,78,17,61,4,86,10,76,11,45,4,62,4,54,5,60,4,124,39,59,4,-888888888,-888888888,-888888888,-888888888,40.2,3.5,88.5,6.9,38.0,4.4,30.1,7.0,-999999999.0,-999999999.0,23.3,3.3,71.9,5.6,49.4,31.4,31.6,31.8,-999999999.0,-999999999.0,63.5,26.9,54.4,22.9,34.9,14.4,23.8,3.5,41.3,3.3,25.8,11.3,55.5,8.3,53.0,8.3,41.2,4.8,16.1,5.9,11.6,7.6,40.2,3.5,61.6,6.4,48.9,8.2,17.7,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),Alabama,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,(X),(X),null,null,(X),(X),null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
10.4,35.5,7.7,37.4,10.9,35.5,7.7,42.4,28.3,35.0,8.3,-888888888,-888888888,-888888888,-888888888,0400000US02,178692,1847,24175,1444,76832,1898,77685,1935,164305,2190,117377,1388,5871,907,24816,1420,11023,1168,2386,559,2832,923,14387,2180,11742,725,110497,966,162840,1910,15852,1910,27747,1702,41351,3058,66857,3328,30465,2347,12272,2012,176861,1946,21447,2239,30700,2704,124714,3718,173387,2064,129087,3284,178692,1847,6873,1618,171819,2515,1.8,-888888888.0,2.8,-888888888.0,12883,2123,539,286,9064,1474,3280,1580,11946,1938,7163,1721,345,302,3172,751,829,429,296,245,141,184,937,476,563,284,6748,1700,12072,2103,811,420,919,284,3206,729,5432,1214,2169,767,1157,951,12830,2109,2713,753,2087,565,8030,2006,12883,2123,8468,1996,12883,2123,891,515,11992,2061,-888888888,-888888888,-888888888,-888888888,-888888888.0,-888888888.0,4.2,2.3,70.4,9.7,25.5,10.0,92.7,3.3,55.6,6.8,2.7,2.3,24.6,6.1,6.4,3.4,2.3,1.9,1.1,1.4,7.3,3.3,4.4,2.3,52.4,7.0,93.7,3.3,6.3,3.3,7.1,2.4,24.9,6.2,42.2,6.9,16.8,4.9,9.0,6.7,-888888888.0,-888888888.0,21.1,5.7,16.3,5.1,62.6,8.1,-888888888.0,-888888888.0,65.7,7.0,-888888888.0,-888888888.0,6.9,4.0,93.1,4.0,-888888888,-888888888,-888888888,-888888888,72,12,22,12,118,20,42,20,73,12,61,15,59,55,128,28,75,37,124,99,50,65,65,30,48,24,61,15,74,13,51,26,33,10,78,17,81,18,71,25,94,72,73,12,126,36,68,17,64,16,74,12,66,15,72,12,130,68,70,12,-888888888,-888888888,-888888888,-888888888,35.5,7.7,85.7,13.5,40.4,8.4,13.6,10.2,34.5,7.2,26.9,10.6,45.2,47.0,58.7,11.9,9.5,15.0,32.1,34.2,0.0,42.1,48.5,32.7,27.5,26.1,26.2,11.2,37.9,8.5,0.0,10.8,71.2,15.0,43.6,10.5,36.2,11.9,24.5,17.1,1.9,3.1,35.3,7.7,64.2,12.4,54.5,14.3,20.5,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,(X),(X),null,null,(X),(X),null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
4.6,39.3,3.5,39.9,4.7,39.5,3.5,75.6,12.8,37.7,3.6,-888888888,-888888888,-888888888,-888888888,0400000US04,1529727,4606,222455,3582,643169,3619,664103,4851,1487133,5864,1182244,8824,66227,2506,77911,2237,54290,2226,2242,638,104219,7249,42594,4511,518203,2260,795064,3688,1251927,10105,277800,9421,331716,8542,326942,11468,544073,12139,228503,8490,98493,5407,1509319,5244,336832,11375,308146,11931,864341,11886,1487032,5813,1008120,12361,1529727,4606,38867,3592,1490860,5915,4.1,-888888888.0,5.4,-888888888.0,84696,6441,6549,1680,59582,5587,18565,2991,82194,6391,64053,5945,3130,1178,6628,1307,3400,1254,270,213,4713,1417,2502,886,33456,3685,37338,3902,65599,5424,19097,3093,18621,2924,17075,2456,29211,4051,13256,1994,6533,1765,84322,6465,28074,4009,16032,2664,40216,4767,84405,6417,48573,5018,84696,6441,4065,1091,80631,6361,-888888888,-888888888,-888888888,-888888888,-888888888.0,-888888888.0,7.7,1.9,70.3,3.5,21.9,3.2,97.0,1.0,75.6,3.0,3.7,1.4,7.8,1.6,4.0,1.4,0.3,0.3,5.6,1.7,3.0,1.0,39.5,3.1,44.1,3.0,77.5,3.1,22.5,3.1,22.0,3.1,20.2,2.5,34.5,3.4,15.7,2.3,7.7,2.0,-888888888.0,-888888888.0,33.3,3.9,19.0,3.0,47.7,4.1,-888888888.0,-888888888.0,57.5,3.4,-888888888.0,-888888888.0,4.8,1.3,95.2,1.3,-888888888,-888888888,-888888888,-888888888,55,4,29,8,93,9,28,4,55,4,54,5,47,17,85,17,63,23,120,89,45,13,59,21,65,7,47,5,52,4,69,11,56,9,52,7,54,7,58,9,66,17,56,4,83,11,52,8,47,5,57,4,48,5,55,4,105,28,54,4,-888888888,-888888888,-888888888,-888888888,39.5,3.5,88.6,7.2,39.3,4.0,22.8,7.3,39.4,3.7,36.6,3.8,38.7,22.0,74.7,7.5,10.7,11.9,62.2,42.3,47.2,13.8,42.2,16.6,50.2,5.6,26.5,4.3,41.3,3.9,33.3,8.9,58.2,7.3,46.9,7.1,41.5,6.4,11.7,5.2,14.2,10.5,39.4,3.5,60.0,5.5,40.1,7.6,24.8,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,(X),(X),null,null,(X),(X),null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
6.0,35.7,4.3,34.5,5.3,36.0,4.3,63.3,18.4,34.1,4.2,-888888888,-888888888,-888888888,-888888888,0400000US05,693482,3922,93381,2799,291619,3428,308482,3824,-999999999,-999999999,525572,4267,123985,2277,3906,929,11167,1023,-999999999,-999999999,16683,2467,10891,1970,48248,1714,496940,2239,650902,4478,42580,2347,130116,4470,191112,7026,241904,7930,92792,4559,37558,3202,676089,4146,160900,6071,154081,6796,361108,8540,672896,3846,460761,7427,693482,3922,19485,2488,673997,4642,1.9,-888888888.0,2.8,-888888888.0,36586,3760,3192,936,28877,3236,4517,1482,-999999999,-999999999,27464,3095,6416,1419,263,202,899,564,-999999999,-999999999,857,466,443,269,4248,1199,24190,2793,32866,3341,3720,1271,6606,1439,10430,2111,11146,1759,5666,1347,2738,1008,36116,3776,13019,1750,7595,1529,15502,2494,36396,3754,21133,3179,36586,3760,2368,882,34218,3518,-888888888,-888888888,-888888888,-888888888,-888888888.0,-888888888.0,8.7,2.5,78.9,4.3,12.3,3.6,-999999999.0,-999999999.0,75.1,4.0,17.5,3.4,0.7,0.5,2.5,1.5,-999999999.0,-999999999.0,2.3,1.3,1.2,0.7,11.6,3.0,66.1,4.1,89.8,3.1,10.2,3.1,18.1,3.8,28.5,4.6,30.5,4.0,15.5,3.2,7.5,2.6,-888888888.0,-888888888.0,36.0,3.6,21.0,3.8,42.9,4.5,-888888888.0,-888888888.0,58.1,4.9,-888888888.0,-888888888.0,6.5,2.2,93.5,2.2,-888888888,-888888888,-888888888,-888888888,53,5,34,10,99,11,15,5,-999999999,-999999999,52,6,52,11,67,50,81,49,-999999999,-999999999,51,26,41,24,88,25,49,6,50,5,87,30,51,11,55,11,46,7,61,15,73,25,53,6,81,11,49,10,43,7,54,6,46,7,53,5,122,42,51,5,-888888888,-888888888,-888888888,-888888888,36.0,4.3,66.3,13.5,34.2,4.7,25.9,12.9,-999999999.0,-999999999.0,25.2,4.7,81.5,7.7,69.2,36.5,0.0,15.6,-999999999.0,-999999999.0,56.7,26.8,54.4,32.7,36.2,12.4,24.2,5.1,36.8,4.7,28.6,13.1,64.5,11.4,41.9,7.8,33.0,7.2,14.7,8.8,1.0,2.6,35.6,4.4,56.8,8.1,35.9,8.4,17.6,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),Arkansas,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,(X),(X),null,null,(X),(X),null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
