GEO_ID,S2408_C01_001E,S2408_C01_001M,S2408_C01_002E,S2408_C01_002M,S2408_C01_003E,S2408_C01_003M,S2408_C01_004E,S2408_C01_005E,S2408_C01_005M,S2408_C01_006E,S2408_C01_007E,S2408_C01_007M,S2408_C01_008E,S2408_C01_008M,S2408_C01_004M,S2408_C01_006M,S2408_C01_009E,S2408_C01_009M,S2408_C01_010E,S2408_C01_010M,S2408_C02_001E,S2408_C02_001M,S2408_C02_002E,S2408_C02_002M,S2408_C02_004E,S2408_C02_004M,S2408_C02_005E,S2408_C02_005M,S2408_C02_006E,S2408_C02_006M,S2408_C02_007E,S2408_C02_008E,S2408_C02_008M,S2408_C02_009E,S2408_C02_009M,S2408_C02_010E,S2408_C02_010M,S2408_C03_001E,S2408_C03_001M,S2408_C03_002E,S2408_C03_003E,S2408_C03_003M,S2408_C03_004E,S2408_C03_004M,S2408_C03_005E,S2408_C03_005M,S2408_C03_006E,S2408_C03_006M,S2408_C03_007E,S2408_C03_007M,S2408_C03_008E,S2408_C03_008M,S2408_C03_009E,S2408_C03_009M,S2408_C03_010E,S2408_C04_001E,S2408_C04_001M,S2408_C04_002E,S2408_C04_002M,S2408_C04_003E,S2408_C04_003M,S2408_C04_004E,S2408_C04_004M,S2408_C04_005E,S2408_C04_005M,S2408_C04_006E,S2408_C04_006M,S2408_C04_007E,S2408_C04_007M,S2408_C04_008E,S2408_C04_008M,S2408_C04_009E,S2408_C04_009M,S2408_C04_010E,S2408_C04_010M,S2408_C03_002M,S2408_C02_003E,S2408_C02_003M,S2408_C02_007M,S2408_C03_010M,S2408_C05_001E,S2408_C05_001M,S2408_C05_002E,S2408_C05_002M,S2408_C05_003E,S2408_C05_003M,S2408_C05_004E,S2408_C05_004M,S2408_C05_005E,S2408_C05_005M,S2408_C05_006E,S2408_C05_006M,S2408_C05_007E,S2408_C05_007M,S2408_C05_008E,S2408_C05_008M,S2408_C05_009E,S2408_C05_009M,S2408_C05_010E,S2408_C05_010M,S2408_C06_001E,S2408_C06_001M,S2408_C06_002E,S2408_C06_002M,S2408_C06_003E,S2408_C06_003M,S2408_C06_004E,S2408_C06_004M,S2408_C06_005E,S2408_C06_006M,S2408_C06_007E,S2408_C06_007M,S2408_C06_008M,S2408_C06_009E,S2408_C06_009M,S2408_C06_010E,S2408_C06_010M,S2408_C06_006E,S2408_C06_005M,S2408_C06_008E,NAME,S2408_C01_001EA,S2408_C01_001MA,S2408_C01_002MA,S2408_C01_002EA,S2408_C01_003EA,S2408_C01_003MA,S2408_C01_004MA,S2408_C01_004EA,S2408_C01_005EA,S2408_C01_005MA,S2408_C01_006MA,S2408_C01_006EA,S2408_C01_007MA,S2408_C01_007EA,S2408_C01_008MA,S2408_C01_008EA,S2408_C01_009EA,S2408_C01_009MA,S2408_C01_010EA,S2408_C01_010MA,S2408_C02_001MA,S2408_C02_001EA,S2408_C02_002MA,S2408_C02_002EA,S2408_C02_004EA,S2408_C02_004MA,S2408_C02_005EA,S2408_C02_005MA,S2408_C02_006EA,S2408_C02_006MA,S2408_C02_007MA,S2408_C02_007EA,S2408_C02_008MA,S2408_C02_008EA,S2408_C02_009MA,S2408_C02_009EA,S2408_C02_010EA,S2408_C02_010MA,S2408_C03_001MA,S2408_C03_001EA,S2408_C03_002MA,S2408_C03_002EA,S2408_C03_003MA,S2408_C03_003EA,S2408_C03_004MA,S2408_C03_004EA,S2408_C03_005EA,S2408_C03_005MA,S2408_C03_006EA,S2408_C03_006MA,S2408_C03_007EA,S2408_C03_007MA,S2408_C03_008EA,S2408_C03_008MA,S2408_C03_009EA,S2408_C03_009MA,S2408_C03_010MA,S2408_C03_010EA,S2408_C04_001EA,S2408_C04_001MA,S2408_C04_002EA,S2408_C04_002MA,S2408_C04_003MA,S2408_C04_003EA,S2408_C04_004MA,S2408_C04_004EA,S2408_C04_005MA,S2408_C04_005EA,S2408_C04_006EA,S2408_C04_006MA,S2408_C04_007MA,S2408_C04_007EA,S2408_C04_008MA,S2408_C04_008EA,S2408_C04_009EA,S2408_C04_009MA,S2408_C04_010MA,S2408_C04_010EA,S2408_C02_003MA,S2408_C02_003EA,S2408_C05_001MA,S2408_C05_001EA,S2408_C05_002EA,S2408_C05_002MA,S2408_C05_003EA,S2408_C05_003MA,S2408_C05_004EA,S2408_C05_004MA,S2408_C05_005EA,S2408_C05_005MA,S2408_C05_006EA,S2408_C05_006MA,S2408_C05_007EA,S2408_C05_007MA,S2408_C05_008EA,S2408_C05_008MA,S2408_C05_009MA,S2408_C05_009EA,S2408_C05_010MA,S2408_C05_010EA,S2408_C06_001EA,S2408_C06_001MA,S2408_C06_002MA,S2408_C06_002EA,S2408_C06_003EA,S2408_C06_003MA,S2408_C06_004EA,S2408_C06_004MA,S2408_C06_005EA,S2408_C06_005MA,S2408_C06_006MA,S2408_C06_007MA,S2408_C06_007EA,S2408_C06_008MA,S2408_C06_009EA,S2408_C06_009MA,S2408_C06_010EA,S2408_C06_010MA,S2408_C06_006EA,S2408_C06_008EA,state
0400000US13,4193776,27709,3053559,30234,2886709,28941,166850,252539,10533,316614,188695,8243,139976,6950,7871,10020,242393,10947,6.9,-888888888.0,52.2,0.3,55.3,0.4,71.7,1.9,35.9,1.8,38.0,1.4,36.2,52.9,2.2,61.8,1.8,-888888888,-888888888,47.8,0.3,44.7,45.7,0.4,28.3,1.9,64.1,1.8,62.0,1.4,63.8,2.1,47.1,2.2,38.2,1.8,-888888888,30843,225,30129,285,29645,530,40877,2394,33206,2022,36259,1154,35598,1054,54856,1954,18343,1673,-888888888,-888888888,0.4,54.3,0.4,2.1,-888888888,35462,448,34488,852,33239,892,50075,2760,40605,1644,40367,997,40259,1676,60173,2148,21845,922,-888888888,-888888888,26517,402,24992,470,24944,471,26366,2997,30359,1454,33162,1636,2319,12462,915,-888888888,-888888888,32755,1443,50442,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,13
0400000US15,629523,8252,404912,8198,381597,8455,23315,45850,3313,23740,67479,3585,43899,3333,2572,2580,43643,3330,7.1,-888888888.0,51.5,0.6,52.8,1.1,62.4,4.6,37.5,3.9,60.7,5.7,36.6,66.4,3.3,57.6,4.1,-888888888,-888888888,48.5,0.6,47.2,47.8,1.1,37.6,4.6,62.5,3.9,39.3,5.7,63.4,2.9,33.6,3.3,42.4,4.1,-888888888,33620,1039,31276,607,30904,612,42039,3993,35960,1368,46361,3332,40882,1244,52092,2561,22244,2040,-888888888,-888888888,1.1,52.2,1.1,2.9,-888888888,38961,1902,36303,1091,35766,1119,49947,9497,36922,3961,50800,2476,44321,3953,60185,5230,28099,2906,-888888888,-888888888,30315,578,26891,1099,26542,1028,36712,6636,35444,2885,39648,2663,5799,17254,2938,-888888888,-888888888,41114,2303,42282,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,15
0400000US16,684916,9310,457449,9631,428673,9367,28776,44862,4028,60010,43478,4064,22603,2681,4008,4587,56514,4230,5.5,-888888888.0,53.8,0.7,56.6,1.0,68.9,4.2,36.7,4.2,39.6,3.7,47.5,61.5,4.9,61.5,3.5,-888888888,-888888888,46.2,0.7,43.4,44.2,1.1,31.1,4.2,63.3,4.2,60.4,3.7,52.5,3.9,38.5,4.9,38.5,3.5,-888888888,26717,569,25753,720,25258,749,37305,7407,26994,2310,31018,1000,31228,2019,50650,2461,18943,3244,-888888888,-888888888,1.0,55.8,1.1,3.9,-888888888,32875,1533,32035,996,31304,999,50672,5410,32564,8611,37036,2718,35645,1538,54193,4336,26158,1957,-888888888,-888888888,21112,508,19884,816,19568,966,23864,2957,24394,2864,26525,3719,4116,10207,1333,-888888888,-888888888,26140,2195,45593,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,16
0400000US17,5926849,21935,4335125,23395,4132924,22813,202201,516457,10230,436099,230514,8749,110870,6268,7387,11811,297784,9829,6.3,-888888888.0,52.0,0.2,55.3,0.2,72.6,1.6,32.0,0.9,42.2,1.2,44.0,51.9,2.5,58.4,1.5,-888888888,-888888888,48.0,0.2,44.7,45.5,0.2,27.4,1.6,68.0,0.9,57.8,1.2,56.0,1.6,48.1,2.5,41.6,1.5,-888888888,34013,371,32465,284,32089,196,49149,3141,34055,996,44134,1424,41802,971,54045,1466,21909,578,-888888888,-888888888,0.2,54.5,0.2,1.6,-888888888,40782,277,40129,344,39062,643,56018,3144,37803,1765,54226,1937,50294,2039,56564,1585,29673,2476,-888888888,-888888888,28009,396,26234,313,26127,314,30047,1968,32238,881,37136,1430,1042,15288,988,-888888888,-888888888,37200,609,51690,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,17
0400000US18,2934500,17099,2176603,19221,2097460,20116,79143,264737,8607,187956,109093,6587,48678,3997,5171,6504,147433,7556,5.2,-888888888.0,52.4,0.3,55.6,0.4,73.3,2.3,31.2,1.6,42.2,1.6,43.6,56.0,4.0,62.5,2.1,-888888888,-888888888,47.6,0.3,44.4,45.1,0.4,26.7,2.3,68.8,1.6,57.8,1.6,56.4,2.1,44.0,4.0,37.5,2.1,-888888888,31146,191,30803,229,30579,230,41543,1503,32112,854,35273,756,33700,1560,52832,1780,20814,787,-888888888,-888888888,0.4,54.9,0.4,2.1,-888888888,37168,324,36993,412,36595,416,48131,3379,40160,1872,43492,1764,35895,1161,55987,2396,25548,2193,-888888888,-888888888,25563,287,24375,431,24308,433,26516,2690,29884,995,32070,1616,3541,14387,3006,-888888888,-888888888,30123,1193,47738,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,18
0400000US19,1538756,8730,1073917,10568,1022615,10891,51302,142939,5653,106223,82480,4271,25785,2448,3043,4135,107412,4244,5.0,-888888888.0,52.2,0.3,55.8,0.4,75.8,2.4,30.9,1.5,40.7,1.9,42.1,53.4,3.8,62.3,1.8,-888888888,-888888888,47.8,0.3,44.2,45.2,0.5,24.2,2.4,69.1,1.5,59.3,1.9,57.9,2.7,46.6,3.8,37.7,1.8,-888888888,31094,245,30647,259,30305,277,43581,4173,28628,1518,37400,1490,41820,1075,51773,1806,23083,1561,-888888888,-888888888,0.4,54.8,0.5,2.7,-888888888,36944,418,36395,439,35862,468,50771,1789,32153,2240,45256,2211,44481,2336,54399,3745,30935,1099,-888888888,-888888888,25487,366,24197,492,24014,505,31029,1263,27221,1201,40577,1355,2630,13310,2182,-888888888,-888888888,30836,1232,49473,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,19
0400000US20,1389038,10517,951011,11983,907285,12456,43726,115143,5518,110977,81248,4419,35196,2745,2889,5395,95463,4684,4.6,-888888888.0,52.3,0.4,55.9,0.6,70.2,2.7,33.1,2.2,41.3,1.8,37.2,54.1,3.5,64.3,1.8,-888888888,-888888888,47.7,0.4,44.1,44.8,0.6,29.8,2.7,66.9,2.2,58.7,1.8,62.8,2.4,45.9,3.5,35.7,1.8,-888888888,30863,288,30515,379,30145,441,45073,5052,30832,856,34463,1683,33267,1845,47571,2895,21267,847,-888888888,-888888888,0.6,55.2,0.6,2.4,-888888888,37006,459,36988,556,36435,568,50774,2487,37320,3024,39747,2002,37467,2857,51793,4175,29522,2245,-888888888,-888888888,25087,425,23615,591,23441,597,31032,2892,27871,1225,31014,1350,5441,11807,868,-888888888,-888888888,30675,1334,42055,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,20
0400000US21,1838401,13711,1298149,14215,1248936,14238,49213,143770,5435,120034,127335,5517,45768,3360,3082,5150,103345,4692,5.1,-888888888.0,51.8,0.4,54.8,0.5,70.7,3.1,33.5,1.9,42.9,2.2,39.4,54.0,3.6,63.9,1.9,-888888888,-888888888,48.2,0.4,45.2,45.9,0.5,29.3,3.1,66.5,1.9,57.1,2.2,60.6,1.8,46.0,3.6,36.1,1.9,-888888888,29140,506,27678,608,27302,409,41086,3736,31541,944,32709,1789,34079,1274,51079,1611,19812,1360,-888888888,-888888888,0.5,54.1,0.5,1.8,-888888888,34119,740,33516,946,32818,950,47065,6995,37108,3402,36290,1862,37774,2920,55070,4473,24298,2550,-888888888,-888888888,24218,480,22300,381,22184,379,28526,5819,29710,3023,32047,1271,3782,12809,1741,-888888888,-888888888,28438,1107,46784,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,21
0400000US22,1973939,15899,1417478,15548,1345576,15329,71902,118902,6517,153367,125241,5568,48724,3702,5073,7190,110227,5418,6.7,-888888888.0,51.8,0.4,55.2,0.6,72.9,2.7,31.7,2.2,40.2,1.8,35.3,51.1,3.7,65.4,2.2,-888888888,-888888888,48.2,0.4,44.8,45.7,0.6,27.1,2.7,68.3,2.2,59.8,1.8,64.7,2.1,48.9,3.7,34.6,2.2,-888888888,30576,270,29303,677,28280,690,46680,5757,30146,1572,34436,1982,37682,1886,47750,2373,24938,1739,-888888888,-888888888,0.6,54.3,0.6,2.1,-888888888,37606,1065,37881,1417,36964,678,57208,7476,33569,5221,37880,2643,43412,2695,51077,2395,28476,3501,-888888888,-888888888,23961,459,21580,381,21461,393,28891,4290,28560,1405,34365,2350,3446,16435,2266,-888888888,-888888888,31606,1971,43117,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,22
0400000US23,643104,6412,411302,6918,386419,6497,24883,79549,4631,51140,24606,2136,16013,2032,2429,2955,60494,3521,3.7,-888888888.0,50.6,0.5,54.0,0.7,73.1,3.2,31.9,2.5,36.7,2.5,45.0,59.4,5.9,64.0,2.4,-888888888,-888888888,49.4,0.5,46.0,47.3,0.8,26.9,3.2,68.1,2.5,63.3,2.5,55.0,4.3,40.6,5.9,36.0,2.4,-888888888,30297,528,29016,1232,28303,1342,42478,5191,31783,1063,37464,1541,37412,3264,52244,1778,19478,1724,-888888888,-888888888,0.7,52.7,0.8,4.3,-888888888,35544,671,35535,928,34988,1335,47696,5202,34846,2132,41467,1750,43790,3966,54638,3846,22029,1724,-888888888,-888888888,25616,574,23616,981,23431,985,28875,4961,30544,2568,32632,3009,2948,15001,1575,-888888888,-888888888,34093,1167,50863,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,23
0400000US24,2894566,15094,1792320,18501,1695699,17738,96621,284255,7821,229763,128336,6227,310283,9907,5030,7863,149609,6357,6.1,-888888888.0,50.2,0.3,54.0,0.5,70.9,2.3,35.2,1.3,38.4,1.8,43.6,50.3,1.3,56.3,1.9,-888888888,-888888888,49.8,0.3,46.0,46.9,0.5,29.1,2.3,64.8,1.3,61.6,1.8,56.4,2.0,49.7,1.3,43.7,1.9,-888888888,42088,269,36895,481,36297,503,51783,2125,43887,1967,50657,949,45803,1600,81464,1577,23582,1822,-888888888,-888888888,0.5,53.1,0.5,2.0,-888888888,48667,1263,42882,1185,42133,441,60572,4770,50647,1327,53126,2519,50810,1813,87740,4346,30906,1441,-888888888,-888888888,37193,581,30645,497,30484,493,39908,5437,41176,1987,42261,1621,2383,17134,1544,-888888888,-888888888,48416,1166,76636,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,24
0400000US25,3284720,14771,2239998,15396,2144400,16080,95598,410039,9556,236337,125683,5434,56092,4286,5760,7569,216571,7344,6.6,-888888888.0,50.8,0.2,54.0,0.4,74.2,2.4,35.8,1.0,38.8,1.6,45.0,62.4,3.0,59.6,1.7,-888888888,-888888888,49.2,0.2,46.0,46.9,0.5,25.8,2.4,64.2,1.0,61.2,1.6,55.0,2.3,37.6,3.0,40.4,1.7,-888888888,40269,243,38601,753,37643,735,57451,3790,40972,605,49823,1529,50217,1200,57307,1515,25844,1137,-888888888,-888888888,0.4,53.1,0.5,2.3,-888888888,47571,808,47012,644,46155,695,66550,6657,45314,2022,57921,2805,58647,3166,60829,1773,32078,1401,-888888888,-888888888,32513,618,30883,370,30782,373,38810,3981,38861,1684,42635,1890,3268,19558,1809,-888888888,-888888888,43335,1310,53556,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,25
0400000US26,4191878,19640,3065241,18887,2919238,18516,146003,396401,9207,265472,170444,6003,66328,3587,6329,7831,227992,6041,6.1,-888888888.0,51.1,0.2,54.7,0.3,72.4,1.5,31.9,0.9,40.2,1.5,39.1,49.1,2.4,58.4,1.3,-888888888,-888888888,48.9,0.2,45.3,46.2,0.3,27.6,1.5,68.1,0.9,59.8,1.5,60.9,1.5,50.9,2.4,41.6,1.3,-888888888,30555,173,29374,377,28700,387,43548,3105,33333,1313,39961,1107,43840,1415,55346,1167,17436,916,-888888888,-888888888,0.3,53.8,0.3,1.5,-888888888,37281,398,36803,367,36126,391,51978,1269,39620,3067,47081,1607,51204,1066,60731,1948,22197,999,-888888888,-888888888,24558,334,22171,248,22112,253,25486,2709,31421,2052,40105,1313,1402,12162,556,-888888888,-888888888,33944,717,51060,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,26
0400000US27,2728881,14478,1929946,16683,1824815,15682,105131,289914,7513,186701,110126,5342,41523,2668,4333,6246,170671,5500,4.6,-888888888.0,51.5,0.2,55.2,0.3,72.5,1.8,33.6,1.0,37.4,1.2,42.6,54.1,3.1,61.7,1.3,-888888888,-888888888,48.5,0.2,44.8,45.8,0.4,27.5,1.8,66.4,1.0,62.6,1.2,57.4,1.7,45.9,3.1,38.3,1.3,-888888888,35075,252,34229,519,33566,532,45348,4292,34858,1067,41270,673,41631,717,55180,1738,23355,1496,-888888888,-888888888,0.3,54.2,0.4,1.7,-888888888,41050,260,40885,301,40501,340,50718,1018,40437,1647,51017,1035,45399,1951,59413,3141,30003,2190,-888888888,-888888888,29780,464,27442,469,27301,449,31563,1791,32378,1094,40382,912,1808,16210,750,-888888888,-888888888,36209,797,52116,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,27
0400000US28,1181295,11380,814087,12764,778427,12577,35660,65299,4439,87652,107211,6089,37221,3260,3264,5406,69825,4224,6.5,-888888888.0,51.7,0.5,55.1,0.7,70.8,3.5,40.1,3.1,36.3,2.2,35.1,57.1,4.4,66.1,2.9,-888888888,-888888888,48.3,0.5,44.9,45.7,0.8,29.2,3.5,59.9,3.1,63.7,2.2,64.9,2.2,42.9,4.4,33.9,2.9,-888888888,27597,569,26661,431,26214,429,47303,5536,29123,1927,26990,1406,33068,1700,47354,3596,21547,1209,-888888888,-888888888,0.7,54.3,0.8,2.2,-888888888,32625,804,32269,586,31683,516,57795,8373,33858,2539,30384,2224,36073,1893,55028,4116,26664,3062,-888888888,-888888888,22607,618,21230,476,21184,473,25940,10926,24455,1840,31549,1320,1898,14152,2413,-888888888,-888888888,25326,1375,39805,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,28
0400000US29,2742057,15252,1924007,16677,1844957,16725,79050,269311,7771,177297,131588,5575,69673,4118,4670,6472,170181,6774,5.3,-888888888.0,51.3,0.3,54.4,0.3,70.2,2.4,32.9,1.3,42.0,1.8,41.8,53.5,3.3,62.5,1.6,-888888888,-888888888,48.7,0.3,45.6,46.3,0.3,29.8,2.4,67.1,1.3,58.0,1.8,58.2,1.9,46.5,3.3,37.5,1.6,-888888888,30410,248,29691,473,29208,469,39548,2187,31699,795,34861,947,32609,997,50068,1528,20791,614,-888888888,-888888888,0.3,53.7,0.3,1.9,-888888888,35994,359,35932,387,35532,407,46428,2322,38477,2592,40366,1329,36179,1579,55179,2505,25283,1438,-888888888,-888888888,25317,346,23364,538,23252,541,27460,4553,29824,911,30718,791,4560,13009,1339,-888888888,-888888888,31607,1195,42949,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,29
