VARIABLE,TYPE,LABEL,GROUP
S2802_C01_001E,int,Estimate!!Total!!Total population in households,S2802
S2802_C01_002E,int,Estimate!!Total!!Total population in households!!AGE!!Under 18 years,S2802
S2802_C01_003E,int,Estimate!!Total!!Total population in households!!AGE!!18 to 64 years,S2802
S2802_C01_004E,int,Estimate!!Total!!Total population in households!!AGE!!65 years and over,S2802
S2802_C01_005E,int,Estimate!!Total!!Total population in households!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone,S2802
S2802_C01_006E,int,Estimate!!Total!!Total population in households!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone,S2802
S2802_C01_007E,int,Estimate!!Total!!Total population in households!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone,S2802
S2802_C01_008E,int,Estimate!!Total!!Total population in households!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone,S2802
S2802_C01_009E,int,Estimate!!Total!!Total population in households!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone,S2802
S2802_C01_010E,int,Estimate!!Total!!Total population in households!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone,S2802
S2802_C01_011E,int,Estimate!!Total!!Total population in households!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races,S2802
S2802_C01_012E,int,Estimate!!Total!!Total population in households!!RACE AND HISPANIC OR LATINO ORIGIN!!Hispanic or Latino origin (of any race),S2802
S2802_C01_013E,int,"Estimate!!Total!!Total population in households!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone, not Hispanic or Latino",S2802
S2802_C01_014E,int,Estimate!!Total!!Total population in households!!EDUCATIONAL ATTAINMENT!!Household population 25 years and over,S2802
S2802_C01_015E,int,Estimate!!Total!!Total population in households!!EDUCATIONAL ATTAINMENT!!Household population 25 years and over!!Less than high school graduate or equivalency,S2802
S2802_C01_016E,int,"Estimate!!Total!!Total population in households!!EDUCATIONAL ATTAINMENT!!Household population 25 years and over!!High school graduate (includes equivalency), some college or associate's degree",S2802
S2802_C01_017E,int,Estimate!!Total!!Total population in households!!EDUCATIONAL ATTAINMENT!!Household population 25 years and over!!Bachelor's degree or higher,S2802
