GEO_ID,S2408_C01_001E,S2408_C01_001M,S2408_C01_002E,S2408_C01_002M,S2408_C01_003E,S2408_C01_003M,S2408_C01_004E,S2408_C01_004M,S2408_C01_005E,S2408_C01_005M,S2408_C01_006E,S2408_C01_006M,S2408_C01_007E,S2408_C01_007M,S2408_C01_008E,S2408_C01_008M,S2408_C01_009E,S2408_C01_009M,S2408_C01_010E,S2408_C01_010M,S2408_C02_001E,S2408_C02_001M,S2408_C02_002E,S2408_C02_002M,S2408_C02_003E,S2408_C02_003M,S2408_C02_004E,S2408_C02_004M,S2408_C02_005E,S2408_C02_005M,S2408_C02_006E,S2408_C02_006M,S2408_C02_007E,S2408_C02_007M,S2408_C02_008E,S2408_C02_008M,S2408_C02_009E,S2408_C02_009M,S2408_C02_010E,S2408_C02_010M,S2408_C03_001E,S2408_C03_001M,S2408_C03_002E,S2408_C03_002M,S2408_C03_003E,S2408_C03_003M,S2408_C03_004E,S2408_C03_004M,S2408_C03_005E,S2408_C03_005M,S2408_C03_006E,S2408_C03_006M,S2408_C03_007E,S2408_C03_007M,S2408_C03_008E,S2408_C03_008M,S2408_C03_009E,S2408_C03_009M,S2408_C03_010E,S2408_C03_010M,S2408_C04_001E,S2408_C04_001M,S2408_C04_002E,S2408_C04_002M,S2408_C04_003E,S2408_C04_003M,S2408_C04_004E,S2408_C04_004M,S2408_C04_005E,S2408_C04_005M,S2408_C04_006E,S2408_C04_006M,S2408_C04_007E,S2408_C04_007M,S2408_C04_008E,S2408_C04_008M,S2408_C04_009E,S2408_C04_009M,S2408_C04_010E,S2408_C04_010M,S2408_C05_001E,S2408_C05_001M,S2408_C05_002E,S2408_C05_002M,S2408_C05_003E,S2408_C05_003M,S2408_C05_004E,S2408_C05_004M,S2408_C05_005E,S2408_C05_005M,S2408_C05_006E,S2408_C05_006M,S2408_C05_007E,S2408_C05_007M,S2408_C05_008E,S2408_C05_008M,S2408_C05_009E,S2408_C05_009M,S2408_C05_010E,S2408_C05_010M,S2408_C06_001E,S2408_C06_001M,S2408_C06_002E,S2408_C06_002M,S2408_C06_003E,S2408_C06_003M,S2408_C06_004E,S2408_C06_004M,S2408_C06_005E,S2408_C06_005M,S2408_C06_006E,S2408_C06_006M,S2408_C06_007E,S2408_C06_007M,S2408_C06_008E,S2408_C06_008M,S2408_C06_009E,S2408_C06_009M,S2408_C06_010E,S2408_C06_010M,NAME,S2408_C01_001EA,S2408_C01_001MA,S2408_C01_002EA,S2408_C01_002MA,S2408_C01_003EA,S2408_C01_003MA,S2408_C01_004MA,S2408_C01_004EA,S2408_C01_005MA,S2408_C01_005EA,S2408_C01_006EA,S2408_C01_006MA,S2408_C01_007MA,S2408_C01_007EA,S2408_C01_008MA,S2408_C01_008EA,S2408_C01_009EA,S2408_C01_009MA,S2408_C01_010EA,S2408_C01_010MA,S2408_C02_001MA,S2408_C02_001EA,S2408_C02_002EA,S2408_C02_002MA,S2408_C02_003EA,S2408_C02_003MA,S2408_C02_004EA,S2408_C02_004MA,S2408_C02_005MA,S2408_C02_005EA,S2408_C02_006MA,S2408_C02_006EA,S2408_C02_007EA,S2408_C02_007MA,S2408_C02_008EA,S2408_C02_008MA,S2408_C02_009MA,S2408_C02_009EA,S2408_C02_010MA,S2408_C02_010EA,S2408_C03_001EA,S2408_C03_001MA,S2408_C03_002EA,S2408_C03_002MA,S2408_C03_003EA,S2408_C03_003MA,S2408_C03_004MA,S2408_C03_004EA,S2408_C03_005EA,S2408_C03_005MA,S2408_C03_006EA,S2408_C03_006MA,S2408_C03_007EA,S2408_C03_007MA,S2408_C03_008MA,S2408_C03_008EA,S2408_C03_009EA,S2408_C03_009MA,S2408_C03_010EA,S2408_C03_010MA,S2408_C04_001EA,S2408_C04_001MA,S2408_C04_002EA,S2408_C04_002MA,S2408_C04_003EA,S2408_C04_003MA,S2408_C04_004MA,S2408_C04_004EA,S2408_C04_005EA,S2408_C04_005MA,S2408_C04_006EA,S2408_C04_006MA,S2408_C04_007EA,S2408_C04_007MA,S2408_C04_008EA,S2408_C04_008MA,S2408_C04_009EA,S2408_C04_009MA,S2408_C04_010MA,S2408_C04_010EA,S2408_C05_001MA,S2408_C05_001EA,S2408_C05_002MA,S2408_C05_002EA,S2408_C05_003EA,S2408_C05_003MA,S2408_C05_004EA,S2408_C05_004MA,S2408_C05_005MA,S2408_C05_005EA,S2408_C05_006MA,S2408_C05_006EA,S2408_C05_007EA,S2408_C05_007MA,S2408_C05_008EA,S2408_C05_008MA,S2408_C05_009MA,S2408_C05_009EA,S2408_C05_010MA,S2408_C05_010EA,S2408_C06_001MA,S2408_C06_001EA,S2408_C06_002EA,S2408_C06_002MA,S2408_C06_003MA,S2408_C06_003EA,S2408_C06_004MA,S2408_C06_004EA,S2408_C06_005MA,S2408_C06_005EA,S2408_C06_006EA,S2408_C06_006MA,S2408_C06_007MA,S2408_C06_007EA,S2408_C06_008MA,S2408_C06_008EA,S2408_C06_009EA,S2408_C06_009MA,S2408_C06_010MA,S2408_C06_010EA,state
0400000US27,2693645,12020,1888588,13446,1783341,13651,105247,4823,298305,7296,190784,5720,105028,5077,44258,2484,166682,5611,4.6,-888888888.0,51.3,0.3,55.0,0.4,54.0,0.5,72.8,1.8,31.1,1.1,40.3,1.6,44.4,1.9,55.3,3.1,61.1,1.4,-888888888,-888888888,48.7,0.3,45.0,0.4,46.0,0.5,27.2,1.8,68.9,1.1,59.7,1.6,55.6,1.9,44.7,3.1,38.9,1.4,-888888888,-888888888,33989,509,33048,617,32455,349,41247,1077,34056,1534,41402,592,41637,783,51183,1135,21581,566,-888888888,-888888888,40645,259,40534,284,40301,285,46573,2029,40521,1372,48363,2526,48051,2541,54142,1299,27127,954,-888888888,-888888888,28721,567,26746,399,26644,392,30755,1840,31502,679,37144,1041,38288,1676,44641,4259,14580,1313,-888888888,-888888888,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),27
0400000US28,1175203,12287,797263,12096,763421,12439,33842,3088,67375,4823,92881,6394,108349,6393,39361,3481,69974,4346,5.7,-888888888.0,51.4,0.4,54.5,0.7,53.7,0.7,72.3,3.7,35.0,3.3,41.8,2.5,35.8,2.2,51.2,3.9,68.4,2.5,-888888888,-888888888,48.6,0.4,45.5,0.7,46.3,0.7,27.7,3.7,65.0,3.3,58.2,2.5,64.2,2.2,48.8,3.9,31.6,2.5,-888888888,-888888888,27077,351,26176,414,25854,403,40881,2730,27720,3520,30102,1632,32158,899,44609,4192,19336,1676,-888888888,-888888888,32127,416,31988,477,31628,460,48596,6011,30851,5293,31798,1031,37952,3227,52595,3280,22398,2490,-888888888,-888888888,22563,633,21149,424,21067,425,24199,2965,26742,3104,26795,1077,30688,1027,36282,3180,12213,1290,-888888888,-888888888,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),28
0400000US29,2733876,14184,1931851,17616,1845457,17280,86394,4981,261277,8279,177466,5987,128203,5507,65699,4059,169380,5876,5.4,-888888888.0,50.5,0.3,53.4,0.4,52.5,0.5,71.1,2.4,31.1,1.5,41.4,1.7,39.3,2.1,52.2,2.8,64.9,1.5,-888888888,-888888888,49.5,0.3,46.6,0.4,47.5,0.5,28.9,2.4,68.9,1.5,58.6,1.7,60.7,2.1,47.8,2.8,35.1,1.5,-888888888,-888888888,30190,177,29504,536,28928,532,39887,3002,30749,606,35884,827,31664,597,50846,1416,19445,1248,-888888888,-888888888,35263,375,35535,443,35109,542,43458,3831,35374,2249,40219,1178,34006,2027,54269,2268,22292,1240,-888888888,-888888888,25406,347,23483,558,23365,575,27778,4277,29434,1141,33231,1421,30550,791,43991,4579,12341,917,-888888888,-888888888,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),29
0400000US30,467674,5784,292974,5819,268564,5785,24410,2073,43011,3103,37784,2879,26892,2540,19964,2582,47049,2991,4.4,-888888888.0,51.7,0.6,55.8,1.1,54.2,1.1,73.6,3.2,30.2,3.5,36.8,3.1,45.8,3.8,52.6,5.1,60.8,2.9,-888888888,-888888888,48.3,0.6,44.2,1.1,45.8,1.1,26.4,3.2,69.8,3.5,63.2,3.1,54.2,3.8,47.4,5.1,39.2,2.9,-888888888,-888888888,26950,668,25561,710,25022,850,35839,3155,28623,2322,32770,1692,35849,2227,42439,4243,20347,1228,-888888888,-888888888,32860,1591,32092,810,31660,804,39966,5615,34764,4720,37027,3180,41503,1210,51601,8776,24614,2423,-888888888,-888888888,21825,603,19491,1027,19291,1032,29728,13110,26612,1360,30124,2057,31612,1695,35918,4195,14838,2612,-888888888,-888888888,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),30
0400000US31,935104,7504,639820,8278,606370,8586,33450,2084,88252,4377,71509,3806,43758,2448,20118,2128,71647,3319,4.4,-888888888.0,51.5,0.3,54.9,0.6,53.9,0.7,72.3,3.2,29.9,2.1,39.9,2.1,42.3,3.2,55.9,5.8,63.3,2.5,-888888888,-888888888,48.5,0.3,45.1,0.6,46.1,0.7,27.7,3.2,70.1,2.1,60.1,2.1,57.7,3.2,44.1,5.8,36.7,2.5,-888888888,-888888888,29999,413,29107,591,28541,590,41247,3278,30276,857,34124,1635,32029,1397,49157,3902,21474,1005,-888888888,-888888888,35633,442,35244,521,34310,1303,47296,3478,36792,2995,41520,962,37604,3389,52645,2842,26556,2401,-888888888,-888888888,23940,601,22632,608,22648,635,22366,2178,26869,1369,30174,1711,28230,2587,42082,4015,13173,2159,-888888888,-888888888,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),31
0400000US32,1196894,11450,942147,14612,900055,15370,42092,4064,39787,3833,88613,4852,37546,3698,27237,3357,61564,4801,5.0,-888888888.0,53.6,0.5,55.1,0.6,54.5,0.7,67.7,4.0,40.8,3.7,42.4,2.9,41.9,4.4,59.6,5.9,60.2,3.0,-888888888,-888888888,46.4,0.5,44.9,0.6,45.5,0.7,32.3,4.0,59.2,3.7,57.6,2.9,58.1,4.4,40.4,5.9,39.8,3.0,-888888888,-888888888,31523,294,30541,321,30210,361,51988,3860,31410,2686,47118,1883,47083,3890,50811,2287,24248,2431,-888888888,-888888888,35692,715,33670,1490,32375,696,61416,5503,35817,8434,57730,3658,52237,5962,52780,3816,29020,5061,-888888888,-888888888,28137,996,26611,466,26488,458,32431,9555,30278,5161,42028,1750,42858,4210,45326,4604,16981,3703,-888888888,-888888888,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),32
0400000US33,684575,6620,456321,7647,434582,7710,21739,2446,75428,4634,55760,3812,24358,2466,15788,2055,56920,3489,5.8,-888888888.0,51.6,0.5,55.7,0.8,54.9,0.8,71.8,3.9,30.5,2.1,34.1,3.0,45.5,3.8,63.1,4.7,63.2,2.8,-888888888,-888888888,48.4,0.5,44.3,0.8,45.1,0.8,28.2,3.9,69.5,2.1,65.9,3.0,54.5,3.8,36.9,4.7,36.8,2.8,-888888888,-888888888,35728,524,35456,675,35009,924,48075,5509,34800,2254,41794,1325,38420,2362,53959,3632,25315,2232,-888888888,-888888888,42418,1227,44085,2338,42568,2031,52238,2747,41028,2701,49902,3378,44043,5218,54986,4058,30720,1053,-888888888,-888888888,29700,1206,26580,708,26434,738,32750,7303,33252,2486,38464,3412,34143,3407,51410,5029,17377,3161,-888888888,-888888888,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),33
0400000US34,4143877,17111,3027622,17320,2863305,18338,164317,6404,296734,9278,358193,9013,175091,6692,86998,4679,199239,7267,6.1,-888888888.0,52.3,0.2,54.9,0.3,53.9,0.4,73.3,1.9,35.7,1.3,39.9,1.2,44.5,1.5,61.5,2.2,62.1,1.4,-888888888,-888888888,47.7,0.2,45.1,0.3,46.1,0.4,26.7,1.9,64.3,1.3,60.1,1.2,55.5,1.5,38.5,2.2,37.9,1.4,-888888888,-888888888,41212,205,39758,642,38579,721,52290,2239,40826,749,50996,459,52836,1484,56305,1930,28460,2759,-888888888,-888888888,49639,900,47266,544,46413,527,61928,2220,47039,1965,57837,1983,60956,1489,61552,2193,36451,1614,-888888888,-888888888,34531,840,31146,326,31070,334,35575,4865,37380,1162,47789,1022,49595,1910,51504,1469,18621,1684,-888888888,-888888888,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),34
0400000US35,868276,8614,540213,10544,511667,10738,28546,3589,58021,4082,83268,5102,68221,3691,57542,3752,61011,4278,6.1,-888888888.0,52.6,0.6,56.5,0.8,56.0,0.9,66.1,4.5,35.3,2.4,43.0,2.7,38.6,2.7,58.5,3.4,57.8,3.1,-888888888,-888888888,47.4,0.6,43.5,0.8,44.0,0.9,33.9,4.5,64.7,2.4,57.0,2.7,61.4,2.7,41.5,3.4,42.2,3.1,-888888888,-888888888,28281,1097,25710,536,25250,539,42105,4952,31055,1888,32362,1898,35250,2006,51388,2630,17242,1979,-888888888,-888888888,32325,805,30924,805,30282,858,49796,7904,38217,4301,37469,3756,36389,2987,59094,4834,21133,2628,-888888888,-888888888,24163,928,20427,724,20106,772,34299,8676,28881,2782,30405,1858,34589,2182,42129,2205,13058,3067,-888888888,-888888888,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),35
0400000US36,8913640,31126,5969629,30852,5637897,29919,331732,9162,897222,13851,930964,14738,381254,9781,172980,6536,561591,11217,7.6,-888888888.0,51.3,0.1,54.6,0.3,53.5,0.3,72.7,1.2,35.0,0.8,42.5,0.8,46.4,1.2,58.0,1.9,58.9,1.0,-888888888,-888888888,48.7,0.1,45.4,0.3,46.5,0.3,27.3,1.2,65.0,0.8,57.5,0.8,53.6,1.2,42.0,1.9,41.1,1.0,-888888888,-888888888,36187,156,33554,470,32436,192,50462,612,36418,502,49107,956,50489,510,52451,695,21535,436,-888888888,-888888888,41159,195,39855,587,38260,658,52510,3891,40494,703,56772,963,56532,1231,55521,1105,26397,796,-888888888,-888888888,31423,157,29024,445,28723,452,36061,1784,35071,806,42259,561,45095,1124,48447,2037,16173,645,-888888888,-888888888,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),36
0400000US37,4128576,23489,2949972,21872,2798693,22266,151279,7458,285559,10231,292012,7704,253370,8927,100022,4853,247641,10041,5.2,-888888888.0,51.3,0.2,54.2,0.4,53.3,0.4,71.8,1.4,33.9,1.3,39.5,1.5,37.1,1.6,58.1,2.5,62.9,1.9,-888888888,-888888888,48.7,0.2,45.8,0.4,46.7,0.4,28.2,1.4,66.1,1.3,60.5,1.5,62.9,1.6,41.9,2.5,37.1,1.9,-888888888,-888888888,29968,311,27873,484,27222,267,42566,3775,31634,542,34522,826,36781,673,44872,2596,18970,1200,-888888888,-888888888,32578,549,32117,281,31529,300,49640,2779,37455,2972,36639,839,40006,1249,50395,1746,22181,895,-888888888,-888888888,25915,255,23668,456,23384,469,32768,2655,30105,704,32434,850,35390,786,38932,2447,13375,1648,-888888888,-888888888,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),37
0400000US38,362895,4193,224854,5237,212077,5199,12777,1759,39338,2867,29117,2470,23316,2178,13900,1249,32370,2039,3.5,-888888888.0,52.8,0.6,56.8,1.1,55.8,1.2,73.1,4.2,27.5,2.6,37.4,3.6,49.3,4.3,63.0,5.4,67.8,3.1,-888888888,-888888888,47.2,0.6,43.2,1.1,44.2,1.2,26.9,4.2,72.5,2.6,62.6,3.6,50.7,4.3,37.0,5.4,32.2,3.1,-888888888,-888888888,30301,337,28042,1204,27072,578,43940,6448,29519,1410,32332,1393,40064,2546,43924,4970,24639,2302,-888888888,-888888888,36642,706,35790,763,35084,1173,48900,4408,35707,5040,36911,2753,45440,4791,47604,6034,32319,5468,-888888888,-888888888,23795,844,20929,690,20765,701,33517,6560,27555,1822,30823,1274,32207,2136,40612,5336,15546,1684,-888888888,-888888888,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),38
0400000US39,5176890,20224,3721982,20898,3583705,21884,138277,6223,487108,12064,414942,8768,179715,6573,99917,5373,273226,8021,5.2,-888888888.0,50.9,0.2,53.8,0.3,53.1,0.3,72.3,1.7,31.0,1.1,41.1,1.1,44.8,1.7,55.3,2.0,63.5,1.4,-888888888,-888888888,49.1,0.2,46.2,0.3,46.9,0.3,27.7,1.7,69.0,1.1,58.9,1.1,55.2,1.7,44.7,2.0,36.5,1.4,-888888888,-888888888,30898,141,29903,314,29322,357,42162,1671,31908,496,40292,554,41088,819,52662,1305,21064,489,-888888888,-888888888,37141,285,36450,292,36056,292,50427,1448,35874,1648,46538,951,46333,1311,59380,2529,25842,903,-888888888,-888888888,25416,204,22836,316,22692,333,27383,4820,30998,552,35348,863,37271,1749,45584,2278,13900,1165,-888888888,-888888888,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),39
0400000US40,1666604,12761,1139023,13784,1079114,14007,59909,3898,115049,5244,105278,4459,120665,4678,64818,3799,121771,5591,5.8,-888888888.0,52.9,0.4,56.3,0.5,55.4,0.6,72.6,2.9,32.0,1.8,42.6,2.1,38.4,2.1,58.8,3.1,61.1,2.3,-888888888,-888888888,47.1,0.4,43.7,0.5,44.6,0.6,27.4,2.9,68.0,1.8,57.4,2.1,61.6,2.1,41.2,3.1,38.9,2.3,-888888888,-888888888,27694,557,26778,349,26275,357,41792,1619,25712,1056,31100,723,34185,1443,48848,2671,18633,1654,-888888888,-888888888,32663,874,32351,580,31772,435,50200,3343,30108,2255,33553,1767,39320,3167,54353,2969,23252,2463,-888888888,-888888888,22239,338,21066,379,20950,394,25982,2898,23978,2134,28725,2401,32158,969,36693,3162,13550,1659,-888888888,-888888888,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),40
0400000US41,1701473,13261,1137532,12827,1064107,12281,73425,3852,163095,6624,131177,5411,90039,4596,38191,3025,141439,6060,4.5,-888888888.0,51.4,0.4,55.6,0.6,54.7,0.7,68.2,2.7,33.8,1.5,39.3,1.8,42.5,2.9,57.9,4.4,53.7,1.8,-888888888,-888888888,48.6,0.4,44.4,0.6,45.3,0.7,31.8,2.7,66.2,1.5,60.7,1.8,57.5,2.9,42.1,4.4,46.3,1.8,-888888888,-888888888,29780,573,28223,679,27427,498,40687,1374,31271,757,41019,801,38220,2190,52949,2954,18545,1516,-888888888,-888888888,35741,508,35002,1050,33031,1529,50043,4753,35083,2812,51527,1571,46105,3906,55959,2022,21697,984,-888888888,-888888888,24798,441,22600,581,22449,512,25969,2084,29786,1383,34592,2572,32651,2520,47212,7093,13240,1968,-888888888,-888888888,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),41
0400000US42,5842790,24699,4130324,25656,3968545,24268,161779,7122,679605,12131,377182,10360,192063,7632,125199,4866,338417,9268,6.0,-888888888.0,51.6,0.2,54.3,0.3,53.5,0.3,74.0,1.8,34.4,0.8,40.0,1.1,48.8,1.4,57.8,1.6,65.6,1.4,-888888888,-888888888,48.4,0.2,45.7,0.3,46.5,0.3,26.0,1.8,65.6,0.8,60.0,1.1,51.2,1.4,42.2,1.6,34.4,1.4,-888888888,-888888888,32053,156,31239,186,30927,195,49583,2539,32665,693,41012,473,42353,648,51830,589,22201,578,-888888888,-888888888,39758,413,38774,510,37780,534,55182,3273,38738,1901,47204,939,47336,1235,54217,1945,27565,1362,-888888888,-888888888,26410,223,24360,411,24252,407,30193,2651,30922,501,36161,1155,38293,1407,50132,1446,12831,1212,-888888888,-888888888,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),42
