GEO_ID,S2502_C01_001E,S2502_C01_001M,S2502_C01_002E,S2502_C01_002M,S2502_C01_003E,S2502_C01_003M,S2502_C01_004E,S2502_C01_004M,S2502_C01_005E,S2502_C01_005M,S2502_C01_006E,S2502_C01_006M,S2502_C01_007E,S2502_C01_007M,S2502_C01_008E,S2502_C01_008M,S2502_C01_009E,S2502_C01_009M,S2502_C01_010E,S2502_C01_010M,S2502_C01_011E,S2502_C01_011M,S2502_C01_012E,S2502_C01_012M,S2502_C01_013E,S2502_C01_013M,S2502_C01_014E,S2502_C01_014M,S2502_C01_015E,S2502_C01_015M,S2502_C01_016E,S2502_C01_016M,S2502_C01_017E,S2502_C01_017M,S2502_C01_018E,S2502_C01_018M,S2502_C01_019E,S2502_C01_019M,S2502_C01_020E,S2502_C01_020M,S2502_C01_021E,S2502_C01_021M,S2502_C01_022E,S2502_C01_022M,S2502_C01_023E,S2502_C01_023M,S2502_C01_024E,S2502_C01_024M,S2502_C01_025E,S2502_C01_025M,S2502_C01_026E,S2502_C01_026M,S2502_C01_027E,S2502_C01_027M,S2502_C01_028E,S2502_C01_028M,S2502_C02_001E,S2502_C02_001M,S2502_C02_002E,S2502_C02_002M,S2502_C02_003E,S2502_C02_003M,S2502_C02_004E,S2502_C02_004M,S2502_C02_005E,S2502_C02_005M,S2502_C02_006E,S2502_C02_006M,S2502_C02_007E,S2502_C02_007M,S2502_C02_008E,S2502_C02_008M,S2502_C02_009E,S2502_C02_009M,S2502_C02_010E,S2502_C02_010M,S2502_C02_011E,S2502_C02_011M,S2502_C02_012E,S2502_C02_012M,S2502_C02_013E,S2502_C02_013M,S2502_C02_014E,S2502_C02_014M,S2502_C02_015E,S2502_C02_015M,S2502_C02_016E,S2502_C02_016M,S2502_C02_017E,S2502_C02_017M,S2502_C02_018E,S2502_C02_018M,S2502_C02_019E,S2502_C02_019M,S2502_C02_020E,S2502_C02_020M,S2502_C02_021E,S2502_C02_021M,S2502_C02_022E,S2502_C02_022M,S2502_C02_023E,S2502_C02_023M,S2502_C02_024E,S2502_C02_024M,S2502_C02_025E,S2502_C02_025M,S2502_C02_026E,S2502_C02_026M,S2502_C02_027E,S2502_C02_027M,S2502_C02_028E,S2502_C02_028M,S2502_C03_001E,S2502_C03_001M,S2502_C03_002E,S2502_C03_002M,S2502_C03_003E,S2502_C03_003M,S2502_C03_004E,S2502_C03_004M,S2502_C03_005E,S2502_C03_005M,S2502_C03_006E,S2502_C03_006M,S2502_C03_007E,S2502_C03_007M,S2502_C03_008E,S2502_C03_008M,S2502_C03_009E,S2502_C03_009M,S2502_C03_010E,S2502_C03_010M,S2502_C03_011E,S2502_C03_011M,S2502_C03_012E,S2502_C03_012M,S2502_C03_013E,S2502_C03_013M,S2502_C03_014E,S2502_C03_014M,S2502_C03_015E,S2502_C03_015M,S2502_C03_016E,S2502_C03_016M,S2502_C03_017E,S2502_C03_017M,S2502_C03_018E,S2502_C03_018M,S2502_C03_019E,S2502_C03_019M,S2502_C03_020E,S2502_C03_020M,S2502_C03_021E,S2502_C03_021M,S2502_C03_022E,S2502_C03_022M,S2502_C03_023E,S2502_C03_023M,S2502_C03_024E,S2502_C03_024M,S2502_C03_025E,S2502_C03_025M,S2502_C03_026E,S2502_C03_026M,S2502_C03_027E,S2502_C03_027M,S2502_C03_028E,S2502_C03_028M,NAME,S2502_C01_001MA,S2502_C01_001EA,S2502_C01_002MA,S2502_C01_002EA,S2502_C01_003EA,S2502_C01_003MA,S2502_C01_004MA,S2502_C01_004EA,S2502_C01_005MA,S2502_C01_005EA,S2502_C01_006MA,S2502_C01_006EA,S2502_C01_007EA,S2502_C01_007MA,S2502_C01_008MA,S2502_C01_008EA,S2502_C01_009EA,S2502_C01_009MA,S2502_C01_010EA,S2502_C01_010MA,S2502_C01_011MA,S2502_C01_011EA,S2502_C01_012EA,S2502_C01_012MA,S2502_C01_013MA,S2502_C01_013EA,S2502_C01_014EA,S2502_C01_014MA,S2502_C01_015MA,S2502_C01_015EA,S2502_C01_016MA,S2502_C01_016EA,S2502_C01_017MA,S2502_C01_017EA,S2502_C01_018EA,S2502_C01_018MA,S2502_C01_019EA,S2502_C01_019MA,S2502_C01_020MA,S2502_C01_020EA,S2502_C01_021EA,S2502_C01_021MA,S2502_C01_022MA,S2502_C01_022EA,S2502_C01_023EA,S2502_C01_023MA,S2502_C01_024EA,S2502_C01_024MA,S2502_C01_025MA,S2502_C01_025EA,S2502_C01_026EA,S2502_C01_026MA,S2502_C01_027EA,S2502_C01_027MA,S2502_C01_028MA,S2502_C01_028EA,S2502_C02_001MA,S2502_C02_001EA,S2502_C02_002EA,S2502_C02_002MA,S2502_C02_003MA,S2502_C02_003EA,S2502_C02_004MA,S2502_C02_004EA,S2502_C02_005EA,S2502_C02_005MA,S2502_C02_006EA,S2502_C02_006MA,S2502_C02_007MA,S2502_C02_007EA,S2502_C02_008EA,S2502_C02_008MA,S2502_C02_009EA,S2502_C02_009MA,S2502_C02_010EA,S2502_C02_010MA,S2502_C02_011EA,S2502_C02_011MA,S2502_C02_012EA,S2502_C02_012MA,S2502_C02_013MA,S2502_C02_013EA,S2502_C02_014EA,S2502_C02_014MA,S2502_C02_015MA,S2502_C02_015EA,S2502_C02_016MA,S2502_C02_016EA,S2502_C02_017EA,S2502_C02_017MA,S2502_C02_018MA,S2502_C02_018EA,S2502_C02_019MA,S2502_C02_019EA,S2502_C02_020MA,S2502_C02_020EA,S2502_C02_021MA,S2502_C02_021EA,S2502_C02_022EA,S2502_C02_022MA,S2502_C02_023MA,S2502_C02_023EA,S2502_C02_024MA,S2502_C02_024EA,S2502_C02_025MA,S2502_C02_025EA,S2502_C02_026MA,S2502_C02_026EA,S2502_C02_027MA,S2502_C02_027EA,S2502_C02_028MA,S2502_C02_028EA,S2502_C03_001EA,S2502_C03_001MA,S2502_C03_002EA,S2502_C03_002MA,S2502_C03_003MA,S2502_C03_003EA,S2502_C03_004EA,S2502_C03_004MA,S2502_C03_005EA,S2502_C03_005MA,S2502_C03_006EA,S2502_C03_006MA,S2502_C03_007EA,S2502_C03_007MA,S2502_C03_008EA,S2502_C03_008MA,S2502_C03_009EA,S2502_C03_009MA,S2502_C03_010EA,S2502_C03_010MA,S2502_C03_011EA,S2502_C03_011MA,S2502_C03_012EA,S2502_C03_012MA,S2502_C03_013EA,S2502_C03_013MA,S2502_C03_014EA,S2502_C03_014MA,S2502_C03_015MA,S2502_C03_015EA,S2502_C03_016EA,S2502_C03_016MA,S2502_C03_017MA,S2502_C03_017EA,S2502_C03_018EA,S2502_C03_018MA,S2502_C03_019MA,S2502_C03_019EA,S2502_C03_020MA,S2502_C03_020EA,S2502_C03_021EA,S2502_C03_021MA,S2502_C03_022MA,S2502_C03_022EA,S2502_C03_023MA,S2502_C03_023EA,S2502_C03_024EA,S2502_C03_024MA,S2502_C03_025MA,S2502_C03_025EA,S2502_C03_026MA,S2502_C03_026EA,S2502_C03_027MA,S2502_C03_027EA,S2502_C03_028MA,S2502_C03_028EA,state
0400000US01,1815152,10938,72.3,0.3,24.8,0.3,0.5,0.1,1.0,0.1,0.0,0.1,0.7,0.1,0.8,0.1,2.3,0.2,70.8,0.4,19.3,0.4,17.7,0.3,20.6,0.3,19.2,0.3,13.0,0.2,7.8,0.2,2.5,0.1,16.3,0.5,29.3,0.6,31.0,0.5,23.4,0.5,59.9,0.5,19.0,0.4,8.8,0.3,6.7,0.2,5.6,0.2,1.8,-888888888.0,4.3,-888888888.0,1272846,12811,78.9,0.4,18.8,0.4,0.5,0.1,0.7,0.1,-999999999.0,-999999999.0,0.3,0.1,0.8,0.1,1.2,0.2,78.0,0.4,11.5,0.4,16.3,0.4,22.1,0.4,22.3,0.4,15.9,0.3,9.2,0.3,2.7,0.2,13.9,0.5,29.2,0.7,29.7,0.6,27.1,0.6,47.9,0.7,24.3,0.6,11.5,0.5,8.9,0.3,7.4,0.3,-888888888,-888888888,-888888888,-888888888,542306,10228,56.8,1.0,38.8,0.9,0.4,0.1,1.5,0.3,-999999999.0,-999999999.0,1.5,0.3,1.0,0.2,4.8,0.4,53.8,1.0,37.8,1.0,21.1,0.8,17.0,0.8,11.7,0.7,6.0,0.4,4.5,0.4,1.9,0.3,22.0,1.1,29.3,1.2,34.1,1.2,14.6,0.9,88.1,0.8,6.7,0.6,2.4,0.3,1.5,0.3,1.4,0.2,-888888888,-888888888,-888888888,-888888888,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),01
0400000US02,254610,2804,75.3,0.8,3.4,0.4,12.1,0.7,3.6,0.4,0.6,0.2,0.8,0.3,4.1,0.6,4.1,0.4,72.6,0.8,23.2,0.9,19.1,0.7,24.6,0.8,20.5,0.6,8.3,0.5,3.5,0.4,0.8,0.2,7.4,0.8,23.3,1.2,41.0,1.3,28.4,1.3,67.7,1.3,17.6,1.1,9.1,0.8,4.3,0.6,1.3,0.3,0.7,-888888888.0,2.5,-888888888.0,162785,3878,81.2,1.0,2.0,0.4,10.1,0.9,2.9,0.6,0.1,0.1,0.5,0.3,3.2,0.6,3.3,0.6,78.8,1.1,12.5,1.1,19.0,1.0,27.5,1.0,25.2,1.1,10.8,0.8,4.4,0.6,0.7,0.2,5.2,0.7,21.5,1.3,39.4,1.6,33.9,1.9,53.8,1.7,24.6,1.5,13.2,1.2,6.5,0.9,1.9,0.5,-888888888,-888888888,-888888888,-888888888,91825,3849,64.7,2.4,6.0,1.0,15.7,1.9,5.0,1.0,1.5,0.5,1.3,0.5,5.8,1.3,5.7,1.0,61.6,2.4,42.2,2.1,19.2,2.0,19.4,1.8,12.3,1.4,4.0,0.9,2.0,0.8,1.0,0.4,11.3,1.8,26.5,2.6,43.7,2.2,18.5,1.9,92.4,1.3,5.2,1.1,1.7,0.5,0.4,0.2,0.2,0.2,-888888888,-888888888,-888888888,-888888888,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),02
0400000US04,2334050,12895,84.1,0.3,4.0,0.1,3.3,0.1,2.3,0.1,0.1,0.1,4.6,0.2,1.6,0.1,21.1,0.3,68.4,0.3,21.1,0.3,18.2,0.2,19.7,0.3,18.1,0.3,12.6,0.2,7.4,0.2,2.8,0.2,11.9,0.4,21.8,0.5,37.4,0.5,28.8,0.5,72.5,0.4,17.2,0.4,5.8,0.3,3.0,0.2,1.5,0.1,1.3,-888888888.0,3.8,-888888888.0,1522938,13309,87.4,0.4,2.1,0.2,2.8,0.2,2.3,0.2,0.1,0.1,4.0,0.3,1.4,0.1,17.8,0.4,74.3,0.5,11.5,0.4,16.4,0.4,21.3,0.4,21.6,0.4,16.4,0.3,9.6,0.3,3.1,0.2,9.9,0.4,20.1,0.5,36.1,0.5,33.9,0.6,61.2,0.5,24.0,0.5,8.2,0.3,4.4,0.3,2.2,0.2,-888888888,-888888888,-888888888,-888888888,811112,13574,78.0,0.7,7.4,0.4,4.2,0.4,2.3,0.2,0.2,0.1,5.8,0.5,2.0,0.2,27.4,0.7,57.5,0.7,39.0,0.9,21.7,0.7,16.8,0.6,11.4,0.5,5.6,0.4,3.2,0.3,2.3,0.3,15.7,0.8,25.2,1.0,39.9,1.1,19.3,0.8,93.7,0.4,4.5,0.4,1.1,0.2,0.4,0.1,0.2,0.1,-888888888,-888888888,-888888888,-888888888,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),04
0400000US05,1114902,8104,81.3,0.4,14.7,0.3,0.6,0.1,0.9,0.1,0.1,0.1,1.3,0.2,1.2,0.2,4.0,0.2,78.6,0.4,20.4,0.5,17.6,0.5,20.0,0.4,18.4,0.3,13.0,0.3,7.8,0.3,2.9,0.2,15.8,0.6,32.4,0.6,31.3,0.6,20.5,0.6,63.6,0.5,18.2,0.4,8.3,0.3,6.0,0.3,4.0,0.3,1.2,-888888888.0,3.1,-888888888.0,751568,9191,86.8,0.5,9.8,0.4,0.5,0.1,0.7,0.1,0.0,0.1,1.1,0.2,1.0,0.2,3.0,0.3,84.9,0.5,11.9,0.5,16.0,0.6,21.6,0.5,21.6,0.5,16.4,0.4,9.5,0.4,2.9,0.2,13.6,0.6,31.8,0.7,30.6,0.7,23.9,0.7,50.5,0.7,24.1,0.6,11.4,0.5,8.4,0.4,5.5,0.4,-888888888,-888888888,-888888888,-888888888,363334,8761,69.8,1.1,24.7,1.0,0.6,0.2,1.1,0.4,0.2,0.1,1.9,0.3,1.7,0.3,6.2,0.7,65.6,1.1,37.8,1.4,21.0,1.2,16.8,0.8,11.6,0.9,5.8,0.6,4.3,0.5,2.8,0.4,20.3,1.2,33.7,1.2,32.7,1.3,13.4,0.9,90.6,0.7,5.9,0.6,1.8,0.3,0.8,0.2,0.9,0.2,-888888888,-888888888,-888888888,-888888888,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),05
0400000US06,12406475,16820,67.9,0.2,6.6,0.1,0.8,0.1,12.2,0.1,0.3,0.1,9.4,0.1,2.8,0.1,27.2,0.1,51.4,0.1,19.9,0.1,20.2,0.1,22.2,0.1,17.9,0.1,10.4,0.1,6.5,0.1,2.9,0.1,15.5,0.2,18.0,0.2,32.7,0.2,33.9,0.2,64.9,0.2,18.0,0.2,8.4,0.1,5.3,0.1,3.4,0.1,1.1,-888888888.0,3.5,-888888888.0,6903175,27402,73.3,0.2,4.3,0.1,0.6,0.1,12.5,0.2,0.2,0.1,6.6,0.2,2.5,0.1,21.5,0.2,59.4,0.2,8.7,0.1,17.6,0.2,24.8,0.2,22.7,0.2,14.0,0.2,8.7,0.1,3.5,0.1,11.1,0.2,16.3,0.2,32.5,0.3,40.0,0.3,48.1,0.3,24.4,0.2,13.1,0.2,8.6,0.2,5.8,0.1,-888888888,-888888888,-888888888,-888888888,5503300,25377,61.1,0.3,9.5,0.2,0.9,0.1,11.9,0.2,0.4,0.1,13.0,0.2,3.3,0.1,34.5,0.3,41.3,0.3,34.0,0.3,23.4,0.2,18.8,0.3,11.9,0.2,5.9,0.1,3.8,0.1,2.1,0.1,20.9,0.3,20.1,0.3,32.8,0.4,26.1,0.3,85.9,0.2,9.9,0.2,2.6,0.1,1.1,0.1,0.4,0.1,-888888888,-888888888,-888888888,-888888888,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),06
0400000US08,1960585,9151,86.8,0.3,3.7,0.1,0.9,0.1,2.2,0.1,0.1,0.1,4.0,0.2,2.2,0.2,15.0,0.3,76.9,0.3,23.2,0.4,19.5,0.3,21.3,0.2,18.3,0.3,9.8,0.1,5.6,0.2,2.3,0.1,8.4,0.3,20.8,0.4,32.2,0.6,38.6,0.6,69.5,0.5,17.3,0.4,6.6,0.2,4.0,0.2,2.6,0.1,1.0,-888888888.0,2.9,-888888888.0,1292792,11248,90.6,0.4,2.3,0.2,0.6,0.1,2.1,0.2,0.1,0.1,2.6,0.3,1.7,0.2,11.1,0.4,82.9,0.5,12.9,0.4,19.2,0.4,24.0,0.4,22.5,0.4,12.5,0.2,6.8,0.2,2.2,0.2,5.9,0.3,18.7,0.5,30.3,0.7,45.0,0.7,57.4,0.6,23.8,0.5,9.2,0.3,5.9,0.3,3.8,0.2,-888888888,-888888888,-888888888,-888888888,667793,12023,79.6,0.9,6.5,0.4,1.5,0.2,2.5,0.3,0.1,0.1,6.7,0.5,3.1,0.4,22.4,0.7,65.5,0.8,43.3,0.9,20.2,0.9,16.0,0.7,10.1,0.5,4.6,0.3,3.3,0.3,2.5,0.2,13.2,0.7,24.7,0.7,35.8,1.0,26.2,0.8,93.0,0.5,4.7,0.4,1.5,0.2,0.4,0.1,0.5,0.1,-888888888,-888888888,-888888888,-888888888,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),08
0400000US09,1358809,7109,82.3,0.4,8.9,0.2,0.2,0.1,3.1,0.1,0.1,0.1,4.1,0.3,1.4,0.2,10.2,0.3,76.8,0.3,16.3,0.4,18.4,0.4,23.6,0.3,18.8,0.3,11.4,0.2,7.4,0.3,4.0,0.2,10.4,0.4,25.8,0.6,26.1,0.5,37.7,0.6,57.5,0.6,18.8,0.6,10.1,0.4,6.6,0.3,6.9,0.3,0.9,-888888888.0,3.0,-888888888.0,923617,8286,89.9,0.4,5.0,0.3,0.1,0.1,2.5,0.2,0.0,0.1,1.4,0.2,1.0,0.2,5.0,0.3,86.5,0.4,8.4,0.4,18.1,0.5,26.1,0.5,21.9,0.4,13.4,0.3,8.3,0.3,3.9,0.3,6.7,0.5,23.7,0.6,25.3,0.6,44.3,0.7,44.4,0.7,23.5,0.7,13.5,0.6,9.0,0.4,9.6,0.4,-888888888,-888888888,-888888888,-888888888,435192,8295,66.1,1.0,17.1,0.8,0.3,0.1,4.5,0.4,0.1,0.1,9.8,0.7,2.1,0.4,21.0,0.8,56.3,1.0,33.0,1.0,19.3,0.9,18.4,0.9,12.3,0.7,7.3,0.5,5.5,0.5,4.1,0.5,18.1,1.0,30.4,1.2,27.9,1.2,23.6,1.0,85.3,1.0,9.1,0.7,3.0,0.4,1.4,0.3,1.3,0.3,-888888888,-888888888,-888888888,-888888888,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),09
0400000US10,328765,4178,74.5,0.8,19.6,0.7,0.2,0.1,2.7,0.2,0.1,0.1,1.4,0.3,1.5,0.3,5.2,0.4,71.1,0.9,18.0,0.8,17.8,0.7,21.5,0.8,19.1,0.7,13.3,0.5,7.9,0.5,2.5,0.3,10.3,0.9,29.6,1.1,29.1,1.3,30.9,1.3,61.2,1.2,19.7,0.8,8.9,0.7,5.7,0.6,4.6,0.5,1.0,-888888888.0,2.6,-888888888.0,239884,4113,81.1,0.9,13.8,0.8,0.2,0.1,2.5,0.3,-999999999.0,-999999999.0,0.8,0.3,1.4,0.3,3.8,0.6,78.5,1.0,9.8,0.7,17.4,0.9,23.0,0.9,22.5,1.0,15.5,0.6,9.3,0.6,2.5,0.4,9.2,1.0,27.8,1.3,28.3,1.2,34.7,1.5,51.2,1.4,23.9,1.0,11.6,0.9,7.3,0.8,6.1,0.6,-888888888,-888888888,-888888888,-888888888,88881,3899,56.7,2.7,35.0,2.5,0.2,0.2,3.1,0.7,-999999999.0,-999999999.0,3.0,1.0,1.8,0.7,9.0,1.3,51.2,2.6,39.9,2.9,19.0,2.3,17.4,2.3,10.0,1.6,7.2,1.0,4.1,0.9,2.3,0.7,13.5,2.1,34.4,3.0,31.4,3.3,20.7,2.5,88.1,1.9,8.3,1.6,1.8,0.7,1.3,0.7,0.5,0.3,-888888888,-888888888,-888888888,-888888888,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),10
0400000US11,252388,3730,44.2,1.2,48.0,1.2,0.3,0.2,4.0,0.5,0.0,0.1,1.6,0.4,1.9,0.5,6.8,0.6,39.7,1.2,29.1,1.1,19.2,0.7,16.9,0.8,15.8,0.8,10.0,0.6,6.2,0.5,2.9,0.4,10.4,0.9,17.5,1.1,17.4,1.2,54.6,1.2,68.1,1.3,14.2,1.0,6.9,0.7,5.2,0.7,5.5,0.5,0.7,-888888888.0,7.2,-888888888.0,107193,3924,50.2,1.8,42.9,1.9,0.2,0.2,3.7,0.8,-999999999.0,-999999999.0,0.9,0.4,2.0,0.7,4.7,0.9,46.8,1.9,13.0,1.6,19.9,1.6,19.7,1.6,20.5,1.5,13.7,1.3,8.9,0.8,4.3,0.7,4.7,0.8,11.9,1.4,15.4,1.9,68.0,2.0,49.3,1.7,20.3,1.7,11.1,1.3,8.2,1.1,11.2,1.1,-888888888,-888888888,-888888888,-888888888,145195,4932,39.7,1.8,51.7,1.9,0.4,0.3,4.3,0.8,-999999999.0,-999999999.0,2.1,0.6,1.8,0.6,8.3,1.0,34.4,1.8,41.0,1.6,18.7,1.3,14.8,1.3,12.2,1.3,7.3,0.9,4.2,0.7,1.8,0.5,14.6,1.3,21.7,1.6,19.0,1.5,44.7,1.8,82.0,1.6,9.8,1.1,3.9,0.7,3.1,0.8,1.3,0.4,-888888888,-888888888,-888888888,-888888888,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),11
0400000US12,7035068,25739,81.2,0.2,13.4,0.1,0.3,0.1,1.8,0.1,0.1,0.1,1.8,0.1,1.4,0.1,17.9,0.2,66.0,0.2,16.1,0.2,17.0,0.2,20.7,0.2,18.6,0.2,14.4,0.1,9.5,0.1,3.7,0.1,12.0,0.2,26.8,0.3,32.2,0.3,28.9,0.2,67.5,0.3,19.2,0.2,7.8,0.1,3.5,0.1,1.9,0.1,1.7,-888888888.0,4.6,-888888888.0,4794130,25332,85.8,0.2,9.5,0.2,0.3,0.1,2.0,0.1,0.0,0.1,1.2,0.1,1.2,0.1,14.4,0.2,73.1,0.3,7.8,0.2,15.0,0.2,21.6,0.2,21.5,0.2,18.1,0.2,11.8,0.2,4.1,0.1,9.8,0.2,25.9,0.3,31.6,0.4,32.6,0.3,55.7,0.3,25.8,0.3,10.9,0.2,4.9,0.1,2.7,0.1,-888888888,-888888888,-888888888,-888888888,2240938,20709,71.5,0.5,21.7,0.5,0.4,0.1,1.6,0.1,0.1,0.1,3.0,0.2,1.7,0.2,25.3,0.5,50.8,0.5,33.8,0.5,21.3,0.5,18.7,0.4,12.2,0.4,6.5,0.2,4.5,0.2,2.9,0.2,16.8,0.5,28.8,0.6,33.6,0.6,20.8,0.5,92.8,0.3,5.1,0.3,1.3,0.1,0.5,0.1,0.2,0.1,-888888888,-888888888,-888888888,-888888888,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),12
