GEO_ID,S2406_C01_001E,S2406_C01_001M,S2406_C01_002E,S2406_C01_002M,S2406_C01_003E,S2406_C01_003M,S2406_C01_004E,S2406_C01_004M,S2406_C01_005E,S2406_C01_005M,S2406_C01_006E,S2406_C01_006M,S2406_C01_007E,S2406_C01_007M,S2406_C02_001E,S2406_C02_001M,S2406_C02_002E,S2406_C02_002M,S2406_C02_003E,S2406_C02_003M,S2406_C02_004E,S2406_C02_004M,S2406_C02_005E,S2406_C02_005M,S2406_C02_006E,S2406_C02_006M,S2406_C02_007E,S2406_C02_007M,S2406_C03_001E,S2406_C03_001M,S2406_C03_002E,S2406_C03_002M,S2406_C03_003E,S2406_C03_003M,S2406_C03_004E,S2406_C03_004M,S2406_C03_005E,S2406_C03_005M,S2406_C03_006E,S2406_C03_006M,S2406_C03_007E,S2406_C03_007M,S2406_C04_001E,S2406_C04_001M,S2406_C04_002E,S2406_C04_002M,S2406_C04_003E,S2406_C04_003M,S2406_C04_004E,S2406_C04_004M,S2406_C04_005E,S2406_C04_005M,S2406_C04_006E,S2406_C04_006M,S2406_C04_007E,S2406_C04_007M,S2406_C05_001E,S2406_C05_001M,S2406_C05_002E,S2406_C05_002M,S2406_C05_003E,S2406_C05_003M,S2406_C05_004E,S2406_C05_004M,S2406_C05_005E,S2406_C05_005M,S2406_C05_006E,S2406_C05_006M,S2406_C05_007E,S2406_C05_007M,S2406_C06_001E,S2406_C06_001M,S2406_C06_002E,S2406_C06_002M,S2406_C06_003E,S2406_C06_003M,S2406_C06_004E,S2406_C06_004M,S2406_C06_005E,S2406_C06_005M,S2406_C06_006E,S2406_C06_006M,S2406_C06_007E,S2406_C06_007M,NAME,S2406_C01_001MA,S2406_C01_001EA,S2406_C01_002EA,S2406_C01_002MA,S2406_C01_003MA,S2406_C01_003EA,S2406_C01_004EA,S2406_C01_004MA,S2406_C01_005MA,S2406_C01_005EA,S2406_C01_006MA,S2406_C01_006EA,S2406_C01_007MA,S2406_C01_007EA,S2406_C02_001EA,S2406_C02_001MA,S2406_C02_002MA,S2406_C02_002EA,S2406_C02_003MA,S2406_C02_003EA,S2406_C02_004MA,S2406_C02_004EA,S2406_C02_005MA,S2406_C02_005EA,S2406_C02_006EA,S2406_C02_006MA,S2406_C02_007MA,S2406_C02_007EA,S2406_C03_001MA,S2406_C03_001EA,S2406_C03_002MA,S2406_C03_002EA,S2406_C03_003EA,S2406_C03_003MA,S2406_C03_004MA,S2406_C03_004EA,S2406_C03_005EA,S2406_C03_005MA,S2406_C03_006MA,S2406_C03_006EA,S2406_C03_007MA,S2406_C03_007EA,S2406_C04_001EA,S2406_C04_001MA,S2406_C04_002MA,S2406_C04_002EA,S2406_C04_003MA,S2406_C04_003EA,S2406_C04_004EA,S2406_C04_004MA,S2406_C04_005MA,S2406_C04_005EA,S2406_C04_006EA,S2406_C04_006MA,S2406_C04_007EA,S2406_C04_007MA,S2406_C05_001EA,S2406_C05_001MA,S2406_C05_002MA,S2406_C05_002EA,S2406_C05_003EA,S2406_C05_003MA,S2406_C05_004EA,S2406_C05_004MA,S2406_C05_005EA,S2406_C05_005MA,S2406_C05_006MA,S2406_C05_006EA,S2406_C05_007MA,S2406_C05_007EA,S2406_C06_001EA,S2406_C06_001MA,S2406_C06_002EA,S2406_C06_002MA,S2406_C06_003MA,S2406_C06_003EA,S2406_C06_004MA,S2406_C06_004EA,S2406_C06_005MA,S2406_C06_005EA,S2406_C06_006EA,S2406_C06_006MA,S2406_C06_007MA,S2406_C06_007EA,state
0400000US13,4165453,21585,1475287,19613,695429,17242,1059278,16975,399303,11942,536156,14165,8.6,-888888888.0,67.4,0.5,54.6,0.8,64.5,1.0,76.7,0.7,72.2,1.3,84.7,1.0,-888888888,-888888888,4.3,0.2,5.5,0.3,2.7,0.4,4.2,0.4,5.4,0.7,2.1,0.3,-888888888,-888888888,6.1,0.2,10.1,0.4,5.2,0.7,4.4,0.4,2.3,0.5,2.3,0.4,-888888888,-888888888,16.3,0.3,24.8,0.6,18.5,0.8,10.9,0.5,7.2,0.7,7.5,0.7,-888888888,-888888888,5.9,0.2,5.0,0.3,9.0,0.6,3.8,0.3,12.9,1.2,3.5,0.4,-888888888,-888888888,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),13
0400000US15,638191,8660,210587,7822,143088,6804,168133,6431,64914,5017,51469,3256,7.9,-888888888.0,58.9,1.1,39.4,2.1,67.2,2.4,68.4,1.6,67.4,3.2,73.6,3.7,-888888888,-888888888,3.7,0.4,4.8,0.8,2.3,0.7,3.7,0.9,3.8,1.7,2.8,1.3,-888888888,-888888888,7.5,0.5,12.8,1.3,5.5,1.1,5.8,0.8,2.4,1.0,2.7,1.1,-888888888,-888888888,22.0,1.1,34.6,2.0,17.0,1.6,16.9,1.5,13.5,2.1,11.6,2.4,-888888888,-888888888,8.0,0.6,8.4,1.2,8.0,1.4,5.2,0.8,12.9,2.6,9.3,2.3,-888888888,-888888888,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),15
0400000US16,681907,8831,228923,6423,121781,4971,166657,6313,81854,4173,82692,4784,7.1,-888888888.0,66.0,0.9,48.5,1.8,65.8,2.1,75.5,1.6,74.7,2.4,86.7,1.9,-888888888,-888888888,4.4,0.4,6.6,0.8,1.9,0.6,4.3,0.7,4.5,1.2,2.0,0.6,-888888888,-888888888,6.4,0.5,11.1,1.0,6.2,1.0,4.8,0.9,1.3,0.6,2.1,0.9,-888888888,-888888888,15.5,0.6,25.3,1.2,15.5,1.6,10.4,1.2,9.5,1.7,4.2,1.1,-888888888,-888888888,7.7,0.5,8.4,0.9,10.6,1.3,5.0,0.9,10.0,1.7,4.9,1.4,-888888888,-888888888,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),16
0400000US17,5911495,20593,2133281,18709,1027644,18014,1504329,18872,445231,9996,801010,15646,7.0,-888888888.0,68.9,0.3,55.6,0.5,66.1,0.9,77.6,0.5,75.7,1.0,87.7,0.6,-888888888,-888888888,3.8,0.1,5.2,0.3,1.9,0.3,3.4,0.3,5.7,0.5,1.9,0.3,-888888888,-888888888,8.8,0.2,15.0,0.4,7.8,0.4,5.9,0.4,2.0,0.3,3.0,0.3,-888888888,-888888888,13.4,0.2,19.1,0.3,16.8,0.7,9.5,0.4,6.7,0.5,4.8,0.4,-888888888,-888888888,5.1,0.1,5.1,0.2,7.4,0.4,3.5,0.2,9.9,0.7,2.5,0.3,-888888888,-888888888,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),17
0400000US18,2898761,17568,937631,12881,498276,10667,704712,12210,247713,7365,510429,10275,5.6,-888888888.0,71.1,0.4,55.1,0.8,68.2,1.2,78.3,0.7,76.5,1.6,90.6,0.6,-888888888,-888888888,3.1,0.1,4.5,0.3,1.6,0.2,3.4,0.3,4.0,0.5,1.2,0.2,-888888888,-888888888,8.8,0.2,16.2,0.5,8.4,0.6,6.0,0.4,2.4,0.5,2.2,0.3,-888888888,-888888888,12.0,0.3,19.6,0.6,14.3,0.9,8.7,0.5,5.6,0.7,3.7,0.4,-888888888,-888888888,5.0,0.2,4.5,0.4,7.5,0.5,3.6,0.4,11.4,1.1,2.4,0.3,-888888888,-888888888,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),18
0400000US19,1540038,9548,516128,9879,255949,7328,371744,8243,147194,4524,249023,6797,4.8,-888888888.0,66.0,0.6,47.9,1.0,62.4,1.6,76.6,1.1,73.0,1.7,87.0,0.9,-888888888,-888888888,3.4,0.2,4.5,0.3,1.6,0.3,3.3,0.4,5.7,0.9,1.4,0.3,-888888888,-888888888,9.2,0.3,15.1,0.6,11.1,0.9,6.4,0.6,1.9,0.5,3.3,0.8,-888888888,-888888888,14.2,0.4,24.0,0.9,14.7,1.1,10.0,0.6,7.4,1.0,4.0,0.6,-888888888,-888888888,7.3,0.3,8.4,0.5,10.1,0.9,3.8,0.5,12.0,1.2,4.3,0.6,-888888888,-888888888,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),19
0400000US20,1373030,9726,489231,8507,239552,7940,336508,7680,133405,5180,174334,7200,4.4,-888888888.0,64.8,0.7,48.3,1.2,63.5,1.6,74.9,1.1,74.3,1.9,86.2,1.3,-888888888,-888888888,3.2,0.2,4.1,0.4,1.6,0.4,3.7,0.6,3.6,0.7,1.8,0.6,-888888888,-888888888,8.2,0.3,14.1,0.6,7.7,0.8,5.2,0.5,1.6,0.5,3.1,0.6,-888888888,-888888888,16.7,0.5,25.8,1.0,17.2,1.3,11.9,0.8,9.6,1.1,5.4,0.7,-888888888,-888888888,7.0,0.3,7.7,0.5,9.9,0.9,4.3,0.5,10.9,1.1,3.6,0.6,-888888888,-888888888,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),20
0400000US21,1815971,14352,587109,12018,305141,9444,442802,8980,187330,6523,293589,9320,5.2,-888888888.0,67.6,0.5,49.9,0.9,64.2,1.6,77.4,1.2,73.7,1.6,88.1,1.0,-888888888,-888888888,3.1,0.2,4.4,0.4,1.8,0.3,3.1,0.5,4.4,0.7,1.0,0.3,-888888888,-888888888,7.9,0.3,15.0,0.6,8.2,0.8,5.0,0.5,1.7,0.4,1.9,0.4,-888888888,-888888888,15.5,0.4,25.3,0.7,17.4,1.1,11.1,0.8,6.4,0.9,6.1,0.8,-888888888,-888888888,5.9,0.3,5.4,0.5,8.4,0.9,3.5,0.4,13.8,1.3,2.9,0.4,-888888888,-888888888,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),21
0400000US22,1967523,14502,617804,13199,371192,9356,489709,10817,241585,7823,247233,8492,7.6,-888888888.0,67.4,0.6,50.6,1.1,64.7,1.5,76.8,1.1,77.2,1.6,85.1,1.2,-888888888,-888888888,3.4,0.2,5.1,0.4,1.4,0.3,3.2,0.4,4.1,0.7,1.6,0.5,-888888888,-888888888,6.3,0.3,11.0,0.7,6.6,0.8,4.8,0.5,1.2,0.4,2.1,0.5,-888888888,-888888888,17.3,0.5,28.1,1.0,20.3,1.2,12.3,0.8,5.8,0.7,6.6,0.9,-888888888,-888888888,5.7,0.3,5.1,0.5,6.9,0.7,3.0,0.4,11.6,1.2,4.5,0.7,-888888888,-888888888,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),22
0400000US23,641665,6649,230527,6774,113519,5026,152596,5200,69762,4062,75261,3301,4.2,-888888888.0,58.8,1.0,42.3,1.7,60.1,2.4,73.7,1.6,56.7,3.0,79.4,2.0,-888888888,-888888888,3.9,0.4,4.6,0.6,2.1,0.6,3.4,0.7,6.1,1.4,3.1,1.1,-888888888,-888888888,13.0,0.7,22.5,1.6,13.0,1.3,8.1,1.0,3.0,1.1,3.3,0.9,-888888888,-888888888,15.0,0.7,24.0,1.5,13.1,1.7,10.3,1.1,7.9,1.6,6.4,1.2,-888888888,-888888888,9.2,0.6,6.6,0.7,11.7,1.5,4.4,1.0,26.3,2.0,7.8,1.5,-888888888,-888888888,Maine,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),23
0400000US24,2886015,16857,1272813,14662,481683,12555,675910,14324,231764,9292,223845,7576,6.5,-888888888.0,58.9,0.5,45.2,0.7,63.0,1.5,70.4,0.9,73.8,1.6,77.8,1.6,-888888888,-888888888,3.5,0.2,4.3,0.3,2.2,0.4,2.8,0.4,5.4,0.8,2.3,0.5,-888888888,-888888888,9.7,0.3,14.4,0.5,7.5,0.7,6.9,0.5,2.8,0.6,4.0,0.8,-888888888,-888888888,23.0,0.4,32.1,0.6,19.9,1.0,16.5,0.7,9.2,1.0,11.4,1.1,-888888888,-888888888,4.9,0.2,4.1,0.3,7.5,0.6,3.3,0.3,8.8,1.0,4.4,0.8,-888888888,-888888888,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),24
0400000US25,3225103,15794,1402769,15625,559683,12775,756845,13077,220046,7577,285760,8704,7.1,-888888888.0,65.0,0.4,53.4,0.7,65.4,1.1,77.4,0.8,68.3,1.7,85.4,1.2,-888888888,-888888888,3.0,0.2,3.4,0.2,1.6,0.3,2.9,0.3,4.9,0.9,1.9,0.4,-888888888,-888888888,12.7,0.3,19.6,0.5,10.8,0.7,7.4,0.6,3.1,0.6,3.7,0.7,-888888888,-888888888,13.2,0.3,17.6,0.5,14.3,0.8,9.2,0.5,7.0,0.9,4.7,0.7,-888888888,-888888888,6.2,0.3,6.0,0.3,7.9,0.7,3.1,0.3,16.7,1.2,4.4,0.8,-888888888,-888888888,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),25
0400000US26,4137510,19370,1415633,16079,779092,11780,1033577,16082,326264,9084,582944,11994,6.3,-888888888.0,68.9,0.3,54.2,0.6,68.7,0.8,76.5,0.7,73.5,1.3,89.0,0.5,-888888888,-888888888,3.4,0.2,4.7,0.3,2.0,0.2,3.5,0.3,4.5,0.5,1.6,0.2,-888888888,-888888888,9.7,0.2,17.1,0.4,8.1,0.4,7.0,0.4,2.9,0.4,2.5,0.3,-888888888,-888888888,12.5,0.2,19.2,0.5,13.7,0.6,9.4,0.5,5.4,0.5,4.4,0.4,-888888888,-888888888,5.4,0.2,4.8,0.3,7.5,0.5,3.5,0.3,13.7,1.1,2.5,0.2,-888888888,-888888888,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),26
0400000US27,2693645,12020,1034474,13077,451759,8697,653274,10171,216519,6025,337619,9358,4.9,-888888888.0,66.2,0.4,52.9,0.7,64.5,1.0,76.1,0.7,72.4,1.4,86.2,0.8,-888888888,-888888888,3.9,0.2,4.9,0.3,2.1,0.3,3.9,0.3,6.2,0.7,1.7,0.2,-888888888,-888888888,11.1,0.3,17.2,0.5,11.7,0.7,7.5,0.5,2.0,0.4,4.1,0.5,-888888888,-888888888,12.6,0.3,18.9,0.5,12.5,0.7,9.0,0.5,6.8,0.6,4.2,0.5,-888888888,-888888888,6.2,0.2,6.0,0.3,9.1,0.7,3.5,0.3,12.7,1.1,3.8,0.4,-888888888,-888888888,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),27
0400000US28,1175203,12287,363968,10501,214027,6567,275967,8064,130664,5760,190577,7808,6.6,-888888888.0,65.0,0.8,45.8,1.5,63.1,2.0,74.0,1.5,70.1,2.5,87.0,1.3,-888888888,-888888888,2.9,0.3,3.8,0.5,1.9,0.5,3.5,0.6,2.7,0.8,1.5,0.5,-888888888,-888888888,5.7,0.4,11.4,0.9,4.6,0.9,4.0,0.7,1.4,0.6,1.7,0.6,-888888888,-888888888,20.5,0.7,34.7,1.5,22.9,1.8,14.0,1.1,11.4,1.5,6.1,1.0,-888888888,-888888888,6.0,0.4,4.3,0.5,7.5,1.0,4.5,0.7,14.5,1.8,3.7,0.7,-888888888,-888888888,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),28
0400000US29,2733876,14184,939797,15367,492308,10673,699708,12420,241289,7229,360774,9058,5.7,-888888888.0,67.5,0.5,52.5,0.9,65.4,1.2,77.5,0.8,71.9,1.4,87.1,0.9,-888888888,-888888888,3.2,0.2,4.2,0.3,1.6,0.3,3.1,0.4,4.8,0.8,1.6,0.4,-888888888,-888888888,9.6,0.3,16.8,0.6,9.0,0.7,6.0,0.5,2.1,0.5,3.2,0.5,-888888888,-888888888,13.6,0.4,20.5,0.6,15.3,0.9,9.6,0.6,8.0,0.9,4.6,0.5,-888888888,-888888888,6.2,0.2,6.0,0.3,8.6,0.7,3.8,0.3,13.2,1.0,3.4,0.5,-888888888,-888888888,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),29
0400000US30,467674,5784,167949,5428,89603,4955,108997,4751,58198,3665,42927,3019,5.0,-888888888.0,57.4,1.2,37.8,2.1,60.0,2.3,72.0,1.9,68.3,3.0,77.1,2.7,-888888888,-888888888,5.2,0.4,8.2,0.8,1.5,0.6,4.0,0.9,6.2,1.5,2.9,0.9,-888888888,-888888888,9.2,0.7,15.7,1.4,8.2,1.3,6.7,1.1,1.4,0.6,2.9,1.3,-888888888,-888888888,18.1,0.9,26.3,1.9,19.5,1.8,12.2,1.3,9.3,1.7,9.9,2.1,-888888888,-888888888,10.1,0.6,12.0,1.1,10.9,1.5,5.0,0.9,14.8,2.1,7.3,2.0,-888888888,-888888888,Montana,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),30
0400000US31,935104,7504,328978,7517,157700,5219,232955,5997,89296,4385,126175,4935,4.5,-888888888.0,64.8,0.7,47.8,1.3,60.3,1.8,77.0,1.1,71.1,1.7,88.1,1.1,-888888888,-888888888,3.6,0.2,4.7,0.5,2.5,0.6,3.7,0.5,4.3,0.8,1.3,0.3,-888888888,-888888888,9.4,0.5,16.0,0.9,10.1,1.0,6.3,0.6,2.3,0.7,2.3,0.6,-888888888,-888888888,14.5,0.5,22.3,1.0,16.2,1.4,9.6,0.9,10.0,1.2,4.1,0.8,-888888888,-888888888,7.7,0.3,9.1,0.6,11.0,1.2,3.5,0.5,12.3,1.4,4.1,0.7,-888888888,-888888888,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),31
0400000US32,1196894,11450,338500,10014,327371,10086,313630,9850,104184,6489,113209,6440,6.7,-888888888.0,75.2,0.9,58.5,1.5,81.9,1.1,80.3,1.3,80.6,2.5,86.8,1.8,-888888888,-888888888,3.5,0.3,5.8,0.7,1.5,0.4,4.0,0.7,2.6,1.1,2.1,0.7,-888888888,-888888888,3.3,0.3,6.0,0.7,1.9,0.4,2.6,0.5,1.3,0.6,3.3,1.1,-888888888,-888888888,12.8,0.6,23.4,1.3,10.2,0.9,8.8,1.0,6.7,1.2,5.4,1.3,-888888888,-888888888,5.1,0.4,6.3,0.9,4.5,0.7,4.3,0.6,8.8,1.7,2.4,0.8,-888888888,-888888888,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),32
0400000US33,684575,6620,266097,7025,109991,5580,171566,6667,60459,3435,76462,4620,6.1,-888888888.0,63.5,1.0,51.1,1.5,61.8,2.8,75.3,1.9,58.9,3.2,86.2,2.0,-888888888,-888888888,3.2,0.4,4.0,0.6,1.2,0.5,3.3,0.7,5.5,1.6,1.0,0.5,-888888888,-888888888,11.0,0.7,17.4,1.1,12.4,1.9,6.9,1.1,2.0,0.9,3.1,1.1,-888888888,-888888888,14.0,0.7,20.5,1.1,15.1,1.6,9.3,1.3,8.2,1.7,5.1,1.2,-888888888,-888888888,8.3,0.5,7.0,0.7,9.5,1.6,5.2,0.9,25.3,2.8,4.6,1.2,-888888888,-888888888,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),33
0400000US34,4143877,17111,1670203,15943,683309,13149,1051708,16253,305240,10471,433417,10567,7.3,-888888888.0,69.1,0.3,59.2,0.6,67.8,1.1,77.9,0.7,73.3,1.3,85.1,0.9,-888888888,-888888888,4.0,0.2,4.8,0.3,2.2,0.2,3.8,0.3,6.0,0.7,2.4,0.5,-888888888,-888888888,7.2,0.2,11.1,0.5,6.6,0.5,4.5,0.3,2.4,0.5,2.7,0.4,-888888888,-888888888,15.0,0.3,20.1,0.5,18.0,0.8,10.2,0.4,8.6,0.9,6.4,0.6,-888888888,-888888888,4.8,0.2,4.7,0.2,5.5,0.5,3.7,0.3,9.7,0.9,3.3,0.6,-888888888,-888888888,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),34
0400000US35,868276,8614,308597,7311,174149,8345,207867,6742,101099,5087,76564,4865,6.5,-888888888.0,58.9,1.0,41.3,1.4,60.2,2.1,69.0,1.7,75.2,2.4,78.2,2.7,-888888888,-888888888,3.3,0.4,4.4,0.7,1.1,0.4,3.9,0.9,2.9,0.9,2.5,1.2,-888888888,-888888888,6.7,0.5,10.9,1.0,5.4,0.9,4.9,0.8,2.7,0.9,2.5,0.9,-888888888,-888888888,24.1,0.8,36.8,1.4,24.2,1.7,17.3,1.3,10.1,1.8,9.3,2.0,-888888888,-888888888,7.0,0.5,6.5,0.7,9.0,1.4,4.9,0.8,9.1,1.7,7.5,1.6,-888888888,-888888888,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),35
0400000US36,8913640,31126,3429241,27053,1777109,24940,2176008,24006,669231,14477,862051,17075,8.8,-888888888.0,63.3,0.2,50.5,0.4,64.5,0.7,74.7,0.4,69.0,1.0,78.1,0.7,-888888888,-888888888,3.7,0.1,4.9,0.2,1.7,0.2,3.5,0.2,5.4,0.5,2.3,0.3,-888888888,-888888888,10.1,0.2,16.2,0.3,8.2,0.4,6.8,0.3,2.8,0.4,3.4,0.3,-888888888,-888888888,16.7,0.2,22.0,0.4,18.1,0.6,11.3,0.3,10.7,0.7,10.8,0.5,-888888888,-888888888,6.3,0.1,6.4,0.2,7.5,0.4,3.7,0.2,12.1,0.8,5.5,0.4,-888888888,-888888888,New York,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),36
