GEO_ID,S1903_C01_001E,S1903_C01_001M,S1903_C01_002E,S1903_C01_002M,S1903_C01_003E,S1903_C01_003M,S1903_C01_004E,S1903_C01_004M,S1903_C01_005E,S1903_C01_005M,S1903_C01_006E,S1903_C01_006M,S1903_C01_007E,S1903_C01_007M,S1903_C01_008E,S1903_C01_008M,S1903_C01_009E,S1903_C01_009M,S1903_C01_010E,S1903_C01_010M,S1903_C01_012E,S1903_C01_012M,S1903_C01_013E,S1903_C01_013M,S1903_C01_014E,S1903_C01_014M,S1903_C01_015E,S1903_C01_015M,S1903_C01_016E,S1903_C01_016M,S1903_C01_017E,S1903_C01_017M,S1903_C01_018E,S1903_C01_018M,S1903_C01_019E,S1903_C01_019M,S1903_C01_020E,S1903_C01_020M,S1903_C01_021E,S1903_C01_021M,S1903_C01_022E,S1903_C01_022M,S1903_C01_023E,S1903_C01_023M,S1903_C01_024E,S1903_C01_024M,S1903_C01_025E,S1903_C01_025M,S1903_C01_026E,S1903_C01_026M,S1903_C01_027E,S1903_C01_027M,S1903_C01_028E,S1903_C01_028M,S1903_C01_029E,S1903_C01_029M,S1903_C01_030E,S1903_C01_030M,S1903_C01_031E,S1903_C01_031M,S1903_C02_001E,S1903_C02_001M,S1903_C02_002E,S1903_C02_002M,S1903_C02_003E,S1903_C02_003M,S1903_C02_004E,S1903_C02_004M,S1903_C02_005E,S1903_C02_005M,S1903_C02_006E,S1903_C02_006M,S1903_C02_007E,S1903_C02_007M,S1903_C02_008E,S1903_C02_008M,S1903_C02_009E,S1903_C02_009M,S1903_C02_010E,S1903_C02_010M,S1903_C02_012E,S1903_C02_012M,S1903_C02_013E,S1903_C02_013M,S1903_C02_014E,S1903_C02_014M,S1903_C02_015E,S1903_C02_015M,S1903_C02_016E,S1903_C02_016M,S1903_C02_017E,S1903_C02_017M,S1903_C02_018E,S1903_C02_018M,S1903_C02_019E,S1903_C02_019M,S1903_C02_020E,S1903_C02_020M,S1903_C02_021E,S1903_C02_021M,S1903_C02_022E,S1903_C02_022M,S1903_C02_023E,S1903_C02_023M,S1903_C02_024E,S1903_C02_024M,S1903_C02_025E,S1903_C02_025M,S1903_C02_026E,S1903_C02_026M,S1903_C02_027E,S1903_C02_027M,S1903_C02_028E,S1903_C02_028M,S1903_C02_029E,S1903_C02_029M,S1903_C02_030E,S1903_C02_030M,S1903_C02_031E,S1903_C02_031M,NAME,S1903_C01_001MA,S1903_C01_001EA,S1903_C01_002MA,S1903_C01_002EA,S1903_C01_003EA,S1903_C01_003MA,S1903_C01_004MA,S1903_C01_004EA,S1903_C01_005EA,S1903_C01_005MA,S1903_C01_006EA,S1903_C01_006MA,S1903_C01_007MA,S1903_C01_007EA,S1903_C01_008EA,S1903_C01_008MA,S1903_C01_009EA,S1903_C01_009MA,S1903_C01_010MA,S1903_C01_010EA,S1903_C01_012EA,S1903_C01_012MA,S1903_C01_013MA,S1903_C01_013EA,S1903_C01_014MA,S1903_C01_014EA,S1903_C01_015EA,S1903_C01_015MA,S1903_C01_016MA,S1903_C01_016EA,S1903_C01_017MA,S1903_C01_017EA,S1903_C01_018EA,S1903_C01_018MA,S1903_C01_019MA,S1903_C01_019EA,S1903_C01_020MA,S1903_C01_020EA,S1903_C01_021EA,S1903_C01_021MA,S1903_C01_022EA,S1903_C01_022MA,S1903_C01_023EA,S1903_C01_023MA,S1903_C01_024EA,S1903_C01_024MA,S1903_C01_025MA,S1903_C01_025EA,S1903_C01_026EA,S1903_C01_026MA,S1903_C01_027MA,S1903_C01_027EA,S1903_C01_028EA,S1903_C01_028MA,S1903_C01_029MA,S1903_C01_029EA,S1903_C01_030EA,S1903_C01_030MA,S1903_C01_031MA,S1903_C01_031EA,S1903_C02_001EA,S1903_C02_001MA,S1903_C02_002MA,S1903_C02_002EA,S1903_C02_003MA,S1903_C02_003EA,S1903_C02_004EA,S1903_C02_004MA,S1903_C02_005EA,S1903_C02_005MA,S1903_C02_006EA,S1903_C02_006MA,S1903_C02_007EA,S1903_C02_007MA,S1903_C02_008MA,S1903_C02_008EA,S1903_C02_009EA,S1903_C02_009MA,S1903_C02_010MA,S1903_C02_010EA,S1903_C02_012MA,S1903_C02_012EA,S1903_C02_013EA,S1903_C02_013MA,S1903_C02_014EA,S1903_C02_014MA,S1903_C02_015MA,S1903_C02_015EA,S1903_C02_016EA,S1903_C02_016MA,S1903_C02_017MA,S1903_C02_017EA,S1903_C02_018EA,S1903_C02_018MA,S1903_C02_019MA,S1903_C02_019EA,S1903_C02_020MA,S1903_C02_020EA,S1903_C02_021EA,S1903_C02_021MA,S1903_C02_022EA,S1903_C02_022MA,S1903_C02_023MA,S1903_C02_023EA,S1903_C02_024EA,S1903_C02_024MA,S1903_C02_025EA,S1903_C02_025MA,S1903_C02_026EA,S1903_C02_026MA,S1903_C02_027MA,S1903_C02_027EA,S1903_C02_028EA,S1903_C02_028MA,S1903_C02_029EA,S1903_C02_029MA,S1903_C02_030EA,S1903_C02_030MA,S1903_C02_031MA,S1903_C02_031EA,state
0400000US13,3482420,15694,64.2,0.2,29.7,0.3,0.2,0.1,2.7,0.1,-999999999.0,-999999999.0,2.2,0.1,1.0,0.1,5.8,0.2,60.9,0.2,4.3,0.2,37.7,0.3,39.9,0.3,18.1,0.2,2385969,17984,46.5,0.5,53.5,0.5,70.8,0.5,22.5,0.5,6.7,0.2,1096451,15818,54.4,0.7,47.6,0.7,6.8,0.4,45.6,0.7,36.4,0.8,9.2,0.5,32.5,-888888888.0,33.3,-888888888.0,29.1,-888888888.0,46430,470,53287,724,33567,922,44924,9755,60744,2639,57843,21955,30396,2222,43924,3761,34873,1868,54549,726,22025,1033,49526,981,55187,902,32183,676,55209,574,51898,774,57354,765,68770,851,26849,566,35732,1481,28496,741,25323,589,23447,756,44137,2820,32035,651,29910,1271,50015,2673,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Georgia,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),13
0400000US15,445812,4223,34.0,0.9,1.6,0.2,-999999999.0,-999999999.0,40.0,0.9,7.1,0.4,1.0,0.2,15.8,0.8,7.1,0.5,31.6,0.8,3.7,0.4,30.1,0.9,41.8,0.9,24.4,0.6,303075,5409,39.6,1.2,60.4,1.2,74.0,1.3,18.0,0.9,8.0,1.0,142737,5203,52.0,1.9,40.9,2.0,11.1,1.3,48.0,1.9,35.4,1.8,12.6,1.5,31.7,-888888888.0,32.4,-888888888.0,27.8,-888888888.0,63030,1556,63458,3273,56793,6835,54715,15937,65938,2548,58119,8221,44407,14497,60536,3052,46977,4165,65364,3084,30599,4395,68592,3057,70418,2441,51293,2870,76134,1551,73095,2493,77444,2334,84510,2298,44253,2550,65860,6860,38060,2355,34153,3099,28751,2257,69444,7361,41920,1436,37071,4587,72161,10112,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Hawaii,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),15
0400000US16,576709,5739,94.1,0.4,-999999999.0,-999999999.0,1.2,0.2,1.1,0.2,-999999999.0,-999999999.0,1.5,0.3,1.5,0.2,7.9,0.3,88.3,0.5,6.3,0.5,35.0,0.6,37.7,0.7,21.0,0.4,401806,7285,46.6,1.0,53.4,1.0,80.2,1.0,14.0,0.8,5.9,0.6,174903,5643,51.0,1.5,42.2,1.7,8.8,0.9,49.0,1.5,37.8,1.6,11.2,1.2,26.6,-888888888.0,25.9,-888888888.0,26.2,-888888888.0,43490,1005,44343,1060,23771,7591,40021,9876,36928,7564,-999999999,-999999999,32667,5561,34595,5796,34552,2566,45284,919,23046,3414,46437,1418,53080,1667,33725,1040,52342,855,50176,1078,55096,1574,59169,1815,26608,1469,39984,2941,24800,1085,21327,1071,19237,1260,34773,5114,28804,2116,25024,1651,43046,5319,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Idaho,null,null,null,null,N,N,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),16
0400000US17,4752857,13579,76.6,0.2,14.0,0.2,0.2,0.1,4.0,0.1,-999999999.0,-999999999.0,4.1,0.1,1.1,0.1,10.5,0.1,70.6,0.2,3.7,0.2,35.6,0.2,39.6,0.2,21.2,0.2,3133813,17339,45.8,0.4,54.2,0.4,73.4,0.4,19.5,0.3,7.0,0.2,1619044,15034,53.8,0.5,46.1,0.5,7.7,0.4,46.2,0.5,36.7,0.6,9.5,0.4,30.0,-888888888.0,31.0,-888888888.0,26.6,-888888888.0,52972,439,57527,495,32866,1114,42916,4199,69031,2969,80441,64091,42977,1572,48474,3408,44818,1082,58959,543,23336,1565,56990,587,65752,601,34673,464,65417,429,62305,732,67179,615,78652,730,31704,617,43314,1513,31804,396,27470,578,24849,495,54941,2231,37427,1028,33760,1294,56907,2750,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Illinois,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),17
0400000US18,2470905,11185,87.5,0.2,8.6,0.2,0.3,0.1,1.3,0.1,-999999999.0,-999999999.0,1.4,0.1,0.9,0.1,4.0,0.1,85.0,0.2,4.9,0.2,34.0,0.3,39.5,0.2,21.6,0.2,1656386,11547,44.6,0.5,55.4,0.5,74.7,0.5,18.7,0.4,6.7,0.3,814519,11103,53.1,0.7,45.9,0.7,7.2,0.4,46.9,0.7,37.4,0.7,9.5,0.5,25.1,-888888888.0,25.5,-888888888.0,23.1,-888888888.0,44613,452,46783,476,30071,939,40934,7822,51759,3355,30588,7097,32549,3348,36583,5582,33232,2054,47223,481,20579,1216,49337,941,55184,771,32172,515,55368,500,51788,819,57315,601,65512,584,27271,730,38080,2448,26185,470,22472,565,21180,527,38789,2740,31308,577,28760,996,44906,2875,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Indiana,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),18
0400000US19,1223439,6610,94.0,0.3,2.5,0.2,0.2,0.1,1.3,0.1,-999999999.0,-999999999.0,0.9,0.1,1.1,0.1,2.9,0.2,92.2,0.3,6.1,0.3,32.2,0.3,38.3,0.3,23.4,0.2,793768,7580,43.7,0.6,56.3,0.6,79.8,0.6,14.3,0.6,5.9,0.4,429671,7251,52.6,0.9,44.9,0.9,7.7,0.6,47.4,0.9,36.5,0.8,10.9,0.7,23.9,-888888888.0,23.5,-888888888.0,23.7,-888888888.0,47961,647,49179,621,22810,3197,35391,10757,58854,5977,74304,38073,37554,5038,29130,5932,37192,3207,49414,647,24281,1982,54373,1255,60100,946,32487,854,60917,646,59488,1238,61800,930,69012,871,28679,1246,41938,2057,27786,694,24117,666,22093,502,42396,3470,32482,998,30040,949,47615,2307,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Iowa,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),19
0400000US20,1101658,6952,88.4,0.4,5.5,0.3,0.7,0.1,1.8,0.1,-999999999.0,-999999999.0,1.7,0.2,1.9,0.2,6.8,0.2,83.7,0.4,6.3,0.3,33.5,0.5,38.6,0.4,21.6,0.3,721592,9016,44.9,0.7,55.1,0.7,77.5,0.7,16.0,0.7,6.5,0.5,380066,7942,53.9,1.1,46.1,1.0,7.8,0.6,46.1,1.1,36.4,1.1,9.7,0.8,23.9,-888888888.0,23.9,-888888888.0,22.2,-888888888.0,48257,870,50134,753,29346,2789,35457,4563,56562,7398,46648,46767,35462,4906,36140,4725,35576,2385,50901,696,23231,1683,51616,926,60540,1105,34653,1020,61013,878,57373,1476,63139,1111,70558,969,26072,1186,41461,1707,27982,879,24722,1012,22480,899,41145,3856,32180,1486,30323,1377,43036,3327,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Kansas,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),20
0400000US21,1684348,9801,89.9,0.3,7.5,0.2,0.2,0.1,0.9,0.1,-999999999.0,-999999999.0,0.6,0.1,0.9,0.1,1.9,0.1,88.7,0.3,4.7,0.2,33.7,0.3,39.9,0.3,21.7,0.2,1126685,9960,43.0,0.6,57.0,0.6,74.0,0.6,19.2,0.5,6.8,0.4,557663,8721,54.1,0.9,47.1,0.9,7.0,0.5,45.9,0.9,37.2,0.9,8.7,0.5,25.8,-888888888.0,25.9,-888888888.0,24.3,-888888888.0,40062,502,41241,473,27375,1441,23779,10921,60792,6976,61692,32606,30697,5236,25347,3812,31941,3045,41339,472,20716,1157,45021,1389,47731,1132,27920,756,50392,623,48311,1598,51540,835,60830,583,23798,1152,31362,1322,22271,546,20372,640,18777,654,36561,2735,25662,1125,22306,924,39974,2864,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Kentucky,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),21
0400000US22,1689822,9615,66.5,0.4,29.6,0.4,0.6,0.1,1.3,0.1,-999999999.0,-999999999.0,1.0,0.1,1.0,0.1,3.4,0.2,64.3,0.4,5.2,0.3,34.0,0.4,39.8,0.4,21.1,0.3,1129117,11989,43.6,0.7,56.4,0.7,66.7,0.7,26.2,0.7,7.0,0.4,560705,9659,52.9,0.9,46.1,1.0,6.8,0.5,47.1,0.9,37.5,0.8,9.6,0.7,33.6,-888888888.0,35.0,-888888888.0,29.4,-888888888.0,42505,707,51034,708,27114,734,35115,9688,50601,5925,-999999999,-999999999,41510,4152,45595,4228,44909,3206,51101,703,23452,1879,47691,1403,50552,921,29788,803,52456,918,49612,1580,55005,1259,69074,1395,23981,877,40656,1681,24903,826,20932,688,19084,751,41400,2730,31207,1040,26374,1517,51689,2585,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Louisiana,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),22
0400000US23,545417,5576,96.8,0.3,0.7,0.1,0.5,0.1,0.8,0.2,-999999999.0,-999999999.0,-999999999.0,-999999999.0,1.0,0.2,0.6,0.1,96.4,0.3,3.5,0.3,28.6,0.5,43.9,0.5,24.0,0.4,345328,4830,40.0,1.1,60.0,1.1,77.2,1.0,15.9,0.9,6.8,0.7,200089,5214,56.4,1.4,46.1,1.4,10.3,1.1,43.6,1.4,31.7,1.3,12.0,1.1,22.8,-888888888.0,22.3,-888888888.0,22.0,-888888888.0,45815,953,46346,938,29223,16619,24397,15610,49006,17681,-999999999,-999999999,55387,34422,27077,8588,27161,10831,46470,939,27212,4158,50705,1696,56359,1917,30644,993,58197,1152,54547,2776,60045,1107,65887,997,26843,1731,37319,5418,26543,783,24265,1557,20763,781,55089,5489,30030,1417,24103,1844,55612,8166,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Maine,null,null,null,null,null,null,null,null,null,null,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),23
0400000US24,2127439,8728,62.7,0.3,28.8,0.3,0.3,0.1,4.8,0.1,-999999999.0,-999999999.0,1.8,0.1,1.6,0.1,5.2,0.2,59.8,0.3,3.2,0.2,34.5,0.3,42.0,0.3,20.3,0.2,1431958,12327,45.0,0.6,55.0,0.6,71.4,0.7,21.3,0.6,7.3,0.4,695481,12752,56.6,0.9,48.0,1.0,8.6,0.5,43.4,0.9,34.1,0.9,9.4,0.6,26.9,-888888888.0,27.9,-888888888.0,22.8,-888888888.0,68854,922,76588,1104,54549,1190,68892,18638,83722,4224,72840,21366,57521,6638,60710,5680,60878,2701,77546,1294,35746,2993,71666,1231,83583,1522,44712,1168,83137,1192,80819,1258,85320,1274,101063,1046,45140,1663,55578,2901,42568,1087,38873,1138,34274,1611,73693,5917,49384,1716,44110,2402,71443,4318,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Maryland,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),24
0400000US25,2520419,10488,84.5,0.3,5.9,0.1,0.2,0.1,4.5,0.2,-999999999.0,-999999999.0,3.0,0.1,1.8,0.2,7.4,0.2,80.7,0.3,3.5,0.2,33.0,0.3,41.2,0.2,22.2,0.2,1590257,14005,45.6,0.5,54.4,0.5,73.3,0.6,20.4,0.5,6.3,0.3,930162,11865,56.0,0.7,45.7,0.7,10.4,0.5,44.0,0.7,33.5,0.7,10.5,0.6,29.9,-888888888.0,31.3,-888888888.0,26.3,-888888888.0,62072,408,65594,540,41057,2291,24746,6907,70132,3013,41065,34407,30594,3338,44749,4833,31036,1762,66960,569,25235,2854,70691,928,76886,967,35683,747,78653,1116,80452,1376,77514,1207,95233,1010,36514,1115,50346,1889,36803,755,31295,956,25612,888,72547,3194,43282,1751,35936,1099,73561,4008,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Massachusetts,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),25
0400000US26,3806621,12287,82.1,0.2,13.3,0.2,0.5,0.1,1.9,0.1,-999999999.0,-999999999.0,0.7,0.1,1.4,0.1,3.0,0.1,80.0,0.2,4.0,0.1,31.6,0.2,41.4,0.2,23.0,0.1,2508780,17418,43.3,0.4,56.7,0.4,73.5,0.4,19.7,0.3,6.7,0.3,1297841,15063,53.7,0.5,46.5,0.5,7.3,0.3,46.3,0.5,37.5,0.5,8.7,0.4,28.0,-888888888.0,28.3,-888888888.0,26.1,-888888888.0,45413,306,48125,409,28718,981,36761,4634,70081,4363,-999999999,-999999999,40932,2648,35776,3268,36355,1515,48476,429,19370,940,49989,601,54639,566,33381,474,56101,429,54067,970,57274,581,67183,423,26738,532,37316,1475,26592,427,23456,503,22020,403,37718,1938,31184,560,28516,898,44600,1995,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Michigan,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),26
0400000US27,2091548,8178,90.0,0.2,4.3,0.2,0.9,0.1,2.8,0.1,-999999999.0,-999999999.0,0.8,0.1,1.2,0.1,2.9,0.1,88.0,0.2,4.7,0.2,34.7,0.2,39.7,0.3,20.8,0.2,1353758,11075,46.1,0.6,53.9,0.6,79.0,0.5,14.6,0.4,6.5,0.3,737790,9674,51.9,0.6,43.8,0.6,8.1,0.4,48.1,0.6,36.4,0.8,11.7,0.6,23.0,-888888888.0,23.1,-888888888.0,21.4,-888888888.0,55459,457,57347,499,26867,1698,27209,2811,60474,3336,55707,8602,33274,5975,42141,6312,37906,2917,57802,644,26076,1301,61707,611,68538,1181,34397,738,69625,675,69607,1188,69638,886,79549,675,31597,882,43078,1711,32021,404,27647,805,24764,716,51542,2851,37361,856,32301,702,59720,1972,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Minnesota,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),27
0400000US28,1079999,8323,63.5,0.4,34.1,0.4,0.4,0.1,0.8,0.1,-999999999.0,-999999999.0,0.5,0.1,0.6,0.1,1.6,0.2,62.6,0.5,4.5,0.3,33.1,0.5,39.9,0.5,22.5,0.3,746115,9375,43.3,0.8,56.7,0.8,67.2,0.8,25.9,0.7,6.9,0.5,333884,6854,54.2,1.1,48.7,1.1,5.5,0.8,45.8,1.1,39.1,1.2,6.7,0.8,33.0,-888888888.0,34.2,-888888888.0,28.6,-888888888.0,36851,635,45308,1040,24525,911,38852,8318,49395,10740,-666666666,-222222222,31172,13835,27426,12547,39447,6962,45447,1055,21021,1262,40927,942,42578,1177,27529,872,45484,988,41535,1039,48257,1147,59010,1076,21702,822,31036,2118,20577,705,17967,793,16792,724,39604,4398,24251,1174,22600,1183,38922,4112,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Mississippi,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,-,**,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),28
0400000US29,2350628,10288,85.2,0.3,11.0,0.3,0.4,0.1,1.2,0.1,-999999999.0,-999999999.0,0.7,0.1,1.4,0.1,2.5,0.1,83.6,0.3,4.9,0.2,33.2,0.3,39.3,0.3,22.7,0.2,1524078,14162,43.1,0.5,56.9,0.5,75.2,0.5,18.2,0.4,6.5,0.4,826550,13647,54.8,0.7,47.6,0.6,7.2,0.4,45.2,0.7,35.8,0.7,9.4,0.6,27.9,-888888888.0,28.4,-888888888.0,25.6,-888888888.0,44301,507,46934,532,30070,779,33269,10320,56638,6587,21215,14349,27369,3790,36056,2842,35939,2471,47091,532,22396,1034,49138,993,54685,827,31324,575,56214,603,53439,1019,58060,724,66076,615,28346,813,37173,1610,26022,550,22648,662,21317,478,40802,2272,30832,753,27078,910,46731,2225,-888888888,-888888888,-888888888,-888888888,-888888888,-888888888,Missouri,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),(X),(X),(X),(X),29
