GEO_ID,S2201_C01_001E,S2201_C01_001M,S2201_C01_002E,S2201_C01_002M,S2201_C01_003E,S2201_C01_003M,S2201_C01_004E,S2201_C01_004M,S2201_C01_005E,S2201_C01_005M,S2201_C01_006E,S2201_C01_006M,S2201_C01_007E,S2201_C01_007M,S2201_C01_008E,S2201_C01_008M,S2201_C01_009E,S2201_C01_009M,S2201_C01_010E,S2201_C01_010M,S2201_C01_011E,S2201_C01_011M,S2201_C01_012E,S2201_C01_012M,S2201_C01_013E,S2201_C01_013M,S2201_C01_014E,S2201_C01_014M,S2201_C01_015E,S2201_C01_015M,S2201_C01_016E,S2201_C01_016M,S2201_C01_017E,S2201_C01_017M,S2201_C01_018E,S2201_C01_018M,S2201_C01_019E,S2201_C01_019M,S2201_C01_020E,S2201_C01_020M,S2201_C01_021E,S2201_C01_021M,S2201_C02_001E,S2201_C02_001M,S2201_C02_002E,S2201_C02_002M,S2201_C02_003E,S2201_C02_003M,S2201_C02_004E,S2201_C02_004M,S2201_C02_005E,S2201_C02_005M,S2201_C02_006E,S2201_C02_006M,S2201_C02_007E,S2201_C02_007M,S2201_C02_008E,S2201_C02_008M,S2201_C02_009E,S2201_C02_009M,S2201_C02_010E,S2201_C02_010M,S2201_C02_011E,S2201_C02_011M,S2201_C02_012E,S2201_C02_012M,S2201_C02_013E,S2201_C02_013M,S2201_C02_014E,S2201_C02_014M,S2201_C02_015E,S2201_C02_015M,S2201_C02_016E,S2201_C02_016M,S2201_C02_017E,S2201_C02_017M,S2201_C02_018E,S2201_C02_018M,S2201_C02_019E,S2201_C02_019M,S2201_C02_020E,S2201_C02_020M,S2201_C02_021E,S2201_C02_021M,S2201_C03_001E,S2201_C03_001M,S2201_C03_002E,S2201_C03_002M,S2201_C03_003E,S2201_C03_003M,S2201_C03_004E,S2201_C03_004M,S2201_C03_005E,S2201_C03_005M,S2201_C03_006E,S2201_C03_006M,S2201_C03_007E,S2201_C03_007M,S2201_C03_008E,S2201_C03_008M,S2201_C03_009E,S2201_C03_009M,S2201_C03_010E,S2201_C03_010M,S2201_C03_011E,S2201_C03_011M,S2201_C03_012E,S2201_C03_012M,S2201_C03_013E,S2201_C03_013M,S2201_C03_014E,S2201_C03_014M,S2201_C03_015E,S2201_C03_015M,S2201_C03_016E,S2201_C03_016M,S2201_C03_017E,S2201_C03_017M,S2201_C03_018E,S2201_C03_018M,S2201_C03_019E,S2201_C03_019M,S2201_C03_020E,S2201_C03_020M,S2201_C03_021E,S2201_C03_021M,NAME,S2201_C01_001EA,S2201_C01_001MA,S2201_C01_002MA,S2201_C01_002EA,S2201_C01_003MA,S2201_C01_003EA,S2201_C01_004MA,S2201_C01_004EA,S2201_C01_005MA,S2201_C01_005EA,S2201_C01_006MA,S2201_C01_006EA,S2201_C01_007MA,S2201_C01_007EA,S2201_C01_008EA,S2201_C01_008MA,S2201_C01_009MA,S2201_C01_009EA,S2201_C01_010EA,S2201_C01_010MA,S2201_C01_011MA,S2201_C01_011EA,S2201_C01_012EA,S2201_C01_012MA,S2201_C01_013EA,S2201_C01_013MA,S2201_C01_014MA,S2201_C01_014EA,S2201_C01_015EA,S2201_C01_015MA,S2201_C01_016MA,S2201_C01_016EA,S2201_C01_017EA,S2201_C01_017MA,S2201_C01_018MA,S2201_C01_018EA,S2201_C01_019EA,S2201_C01_019MA,S2201_C01_020EA,S2201_C01_020MA,S2201_C01_021EA,S2201_C01_021MA,S2201_C02_001MA,S2201_C02_001EA,S2201_C02_002MA,S2201_C02_002EA,S2201_C02_003MA,S2201_C02_003EA,S2201_C02_004MA,S2201_C02_004EA,S2201_C02_005MA,S2201_C02_005EA,S2201_C02_006MA,S2201_C02_006EA,S2201_C02_007EA,S2201_C02_007MA,S2201_C02_008MA,S2201_C02_008EA,S2201_C02_009MA,S2201_C02_009EA,S2201_C02_010EA,S2201_C02_010MA,S2201_C02_011EA,S2201_C02_011MA,S2201_C02_012EA,S2201_C02_012MA,S2201_C02_013EA,S2201_C02_013MA,S2201_C02_014EA,S2201_C02_014MA,S2201_C02_015MA,S2201_C02_015EA,S2201_C02_016EA,S2201_C02_016MA,S2201_C02_017MA,S2201_C02_017EA,S2201_C02_018EA,S2201_C02_018MA,S2201_C02_019MA,S2201_C02_019EA,S2201_C02_020MA,S2201_C02_020EA,S2201_C02_021EA,S2201_C02_021MA,S2201_C03_001MA,S2201_C03_001EA,S2201_C03_002MA,S2201_C03_002EA,S2201_C03_003MA,S2201_C03_003EA,S2201_C03_004EA,S2201_C03_004MA,S2201_C03_005MA,S2201_C03_005EA,S2201_C03_006EA,S2201_C03_006MA,S2201_C03_007MA,S2201_C03_007EA,S2201_C03_008MA,S2201_C03_008EA,S2201_C03_009EA,S2201_C03_009MA,S2201_C03_010MA,S2201_C03_010EA,S2201_C03_011EA,S2201_C03_011MA,S2201_C03_012MA,S2201_C03_012EA,S2201_C03_013EA,S2201_C03_013MA,S2201_C03_014EA,S2201_C03_014MA,S2201_C03_015EA,S2201_C03_015MA,S2201_C03_016MA,S2201_C03_016EA,S2201_C03_017EA,S2201_C03_017MA,S2201_C03_018EA,S2201_C03_018MA,S2201_C03_019EA,S2201_C03_019MA,S2201_C03_020EA,S2201_C03_020MA,S2201_C03_021MA,S2201_C03_021EA,state
0400000US13,3482420,15694,30.4,0.2,36.1,0.4,16.0,0.3,23.9,0.3,99.0,0.1,64.2,0.2,29.7,0.3,0.2,0.1,2.7,0.1,0.0,0.1,2.2,0.1,1.0,0.1,5.8,0.2,60.9,0.2,46430,470,2385969,17984,14.2,0.3,36.8,0.5,49.0,0.5,2.1,-888888888.0,469338,10718,22.5,1.0,60.6,1.2,53.6,1.2,40.1,1.3,98.7,0.3,39.9,1.2,54.3,1.1,0.2,0.1,0.9,0.2,0.0,0.1,3.3,0.6,1.3,0.3,8.3,0.8,35.6,1.1,17644,561,361229,9676,22.2,1.2,48.7,1.5,29.0,1.3,-888888888,-888888888,3013082,15059,31.6,0.2,32.3,0.4,10.2,0.3,21.4,0.3,99.0,0.1,67.9,0.3,25.9,0.3,0.2,0.1,3.0,0.1,0.0,0.1,2.0,0.2,1.0,0.1,5.4,0.2,64.8,0.3,51986,410,2024740,18358,12.8,0.3,34.7,0.5,52.6,0.6,-888888888,-888888888,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),13
0400000US15,445812,4223,41.1,0.7,32.5,1.0,11.1,0.7,23.0,0.8,84.2,0.8,34.0,0.9,1.6,0.2,0.3,0.1,40.0,0.9,7.1,0.4,1.0,0.2,15.8,0.8,7.1,0.5,31.6,0.8,63030,1556,303075,5409,11.7,0.7,30.7,1.3,57.6,1.4,1.0,-888888888.0,40594,3167,40.4,3.9,54.8,3.5,41.1,4.0,48.0,4.4,69.8,4.0,22.0,3.0,0.6,0.6,0.9,0.8,27.8,2.9,17.7,2.7,0.8,0.7,30.2,4.0,14.1,2.7,19.2,3.0,24756,3151,29825,2509,15.2,3.1,44.1,4.3,40.7,4.5,-888888888,-888888888,405218,4610,41.2,0.7,30.3,1.0,8.1,0.7,20.5,1.0,85.6,0.8,35.3,0.9,1.7,0.2,0.3,0.1,41.2,1.0,6.0,0.5,1.1,0.2,14.4,0.8,6.4,0.5,32.9,0.8,66859,1685,273250,5269,11.3,0.7,29.2,1.4,59.5,1.5,-888888888,-888888888,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),15
0400000US16,576709,5739,32.6,0.6,35.4,0.8,14.9,0.7,26.1,0.8,-999999999.0,-999999999.0,94.1,0.4,0.5,0.2,1.2,0.2,1.1,0.2,-999999999.0,-999999999.0,1.5,0.3,1.5,0.2,7.9,0.3,88.3,0.5,43490,1005,401806,7285,14.5,0.8,32.3,1.3,53.3,1.1,1.1,-888888888.0,71990,3633,15.9,2.1,61.8,2.8,49.0,2.9,41.2,3.2,-999999999.0,-999999999.0,87.2,2.2,1.2,0.8,3.2,1.1,0.7,0.5,-999999999.0,-999999999.0,4.1,1.2,3.6,1.2,20.2,2.1,72.4,2.5,20608,1501,51159,3128,14.7,2.7,49.1,3.3,36.3,3.6,-888888888,-888888888,504719,5808,35.0,0.6,31.6,0.9,10.1,0.6,23.9,0.8,-999999999.0,-999999999.0,95.0,0.4,0.4,0.2,0.9,0.2,1.1,0.2,-999999999.0,-999999999.0,1.2,0.3,1.2,0.2,6.2,0.4,90.5,0.6,48387,1025,350647,7035,14.4,0.8,29.8,1.3,55.7,1.1,-888888888,-888888888,Idaho,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),16
0400000US17,4752857,13579,32.8,0.2,33.3,0.3,12.7,0.2,21.5,0.3,-999999999.0,-999999999.0,76.6,0.2,14.0,0.2,0.2,0.1,4.0,0.1,-999999999.0,-999999999.0,4.1,0.1,1.1,0.1,10.5,0.1,70.6,0.2,52972,439,3133813,17339,13.4,0.2,32.4,0.5,54.2,0.4,1.2,-888888888.0,523580,9393,24.5,0.9,58.2,1.0,50.2,1.2,39.2,1.3,-999999999.0,-999999999.0,49.6,1.0,38.3,0.9,0.3,0.1,2.7,0.3,-999999999.0,-999999999.0,7.5,0.6,1.6,0.3,17.5,0.8,40.5,1.0,19424,579,387314,9368,22.7,1.0,47.9,1.5,29.4,1.4,-888888888,-888888888,4229277,16503,33.8,0.2,30.2,0.3,8.0,0.2,19.3,0.3,-999999999.0,-999999999.0,80.0,0.2,11.0,0.2,0.2,0.1,4.1,0.1,-999999999.0,-999999999.0,3.7,0.1,1.0,0.1,9.7,0.2,74.3,0.2,58412,491,2746499,17858,12.0,0.2,30.2,0.5,57.8,0.5,-888888888,-888888888,Illinois,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),17
0400000US18,2470905,11185,32.6,0.3,33.0,0.4,13.8,0.3,25.2,0.4,-999999999.0,-999999999.0,87.5,0.2,8.6,0.2,0.3,0.1,1.3,0.1,-999999999.0,-999999999.0,1.4,0.1,0.9,0.1,4.0,0.1,85.0,0.2,44613,452,1656386,11547,14.7,0.4,34.0,0.5,51.3,0.6,0.9,-888888888.0,286289,8136,19.4,0.9,58.7,1.5,55.1,1.6,45.7,1.5,-999999999.0,-999999999.0,72.5,1.3,22.1,1.2,0.6,0.3,0.8,0.3,-999999999.0,-999999999.0,2.5,0.4,1.4,0.3,6.7,0.7,68.7,1.3,16896,582,206602,7124,24.2,1.5,52.9,2.0,22.8,1.7,-888888888,-888888888,2184616,11773,34.3,0.3,29.6,0.5,8.3,0.3,22.5,0.4,-999999999.0,-999999999.0,89.4,0.2,6.8,0.2,0.2,0.1,1.4,0.1,-999999999.0,-999999999.0,1.3,0.1,0.9,0.1,3.6,0.1,87.2,0.2,49461,523,1449784,11144,13.3,0.3,31.3,0.5,55.4,0.5,-888888888,-888888888,Indiana,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),18
0400000US19,1223439,6610,34.1,0.3,30.4,0.4,11.9,0.4,22.0,0.5,-999999999.0,-999999999.0,94.0,0.3,2.5,0.2,0.2,0.1,1.3,0.1,-999999999.0,-999999999.0,0.9,0.1,1.1,0.1,2.9,0.2,92.2,0.3,47961,647,793768,7580,12.7,0.4,27.4,0.7,59.8,0.7,1.0,-888888888.0,132295,5162,18.0,1.6,54.6,2.2,50.7,2.1,39.8,2.1,-999999999.0,-999999999.0,84.3,1.6,9.5,1.3,0.6,0.3,1.1,0.5,-999999999.0,-999999999.0,1.9,0.7,2.6,0.6,6.0,1.1,80.7,1.7,18392,973,88685,4146,15.8,1.9,52.9,2.5,31.3,2.4,-888888888,-888888888,1091144,7927,36.1,0.3,27.4,0.5,7.1,0.3,19.8,0.5,-999999999.0,-999999999.0,95.2,0.3,1.7,0.2,0.2,0.1,1.3,0.1,-999999999.0,-999999999.0,0.7,0.1,0.9,0.1,2.5,0.2,93.7,0.3,52262,552,705083,7855,12.4,0.4,24.2,0.8,63.4,0.7,-888888888,-888888888,Iowa,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),19
0400000US20,1101658,6952,32.5,0.4,32.2,0.6,13.1,0.5,24.7,0.6,-999999999.0,-999999999.0,88.4,0.4,5.5,0.3,0.7,0.1,1.8,0.1,-999999999.0,-999999999.0,1.7,0.2,1.9,0.2,6.8,0.2,83.7,0.4,48257,870,721592,9016,11.8,0.5,30.9,0.8,57.3,0.8,0.9,-888888888.0,96281,4932,20.3,1.7,56.3,2.3,56.1,2.4,45.8,2.6,-999999999.0,-999999999.0,73.5,2.3,14.3,1.7,1.9,0.6,1.6,0.6,-999999999.0,-999999999.0,2.8,0.9,5.8,1.4,13.2,1.9,65.1,2.5,16631,942,65385,4170,16.3,2.2,53.2,2.7,30.5,2.6,-888888888,-888888888,1005377,8368,33.7,0.4,29.9,0.5,8.9,0.4,22.7,0.6,-999999999.0,-999999999.0,89.8,0.4,4.6,0.3,0.5,0.1,1.9,0.1,-999999999.0,-999999999.0,1.6,0.2,1.5,0.2,6.2,0.3,85.5,0.4,51678,604,656207,9272,11.3,0.5,28.7,0.8,60.0,0.9,-888888888,-888888888,Kansas,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),20
0400000US21,1684348,9801,33.7,0.4,32.2,0.4,18.1,0.5,31.5,0.5,99.1,0.1,89.9,0.3,7.5,0.2,0.2,0.1,0.9,0.1,0.0,0.1,0.6,0.1,0.9,0.1,1.9,0.1,88.7,0.3,40062,502,1126685,9960,19.0,0.5,33.9,0.7,47.1,0.7,1.0,-888888888.0,280171,8002,23.3,1.2,51.5,1.3,60.6,1.4,53.3,1.6,98.4,0.4,83.5,1.1,13.5,1.0,0.4,0.1,0.4,0.2,0.0,0.1,0.7,0.3,1.6,0.4,2.4,0.5,81.9,1.1,14171,414,192312,6689,31.9,1.7,46.0,1.8,22.1,1.5,-888888888,-888888888,1404177,11523,35.8,0.4,28.4,0.5,9.6,0.5,27.2,0.5,99.2,0.1,91.2,0.3,6.3,0.2,0.2,0.1,1.0,0.1,0.0,0.1,0.5,0.1,0.8,0.1,1.8,0.1,90.0,0.3,46563,669,934373,10560,16.3,0.5,31.5,0.8,52.2,0.8,-888888888,-888888888,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),21
0400000US22,1689822,9615,32.8,0.4,34.2,0.6,17.7,0.4,29.6,0.5,-999999999.0,-999999999.0,66.5,0.4,29.6,0.4,0.6,0.1,1.3,0.1,-999999999.0,-999999999.0,1.0,0.1,1.0,0.1,3.4,0.2,64.3,0.4,42505,707,1129117,11989,15.4,0.5,36.9,0.7,47.7,0.7,1.1,-888888888.0,258527,7669,25.2,1.4,60.1,1.7,55.9,1.6,47.3,1.5,-999999999.0,-999999999.0,38.6,1.3,58.0,1.3,0.6,0.2,0.6,0.2,-999999999.0,-999999999.0,1.0,0.3,1.1,0.3,2.6,0.5,37.2,1.4,16743,516,196156,7323,24.3,1.7,50.9,2.1,24.9,1.5,-888888888,-888888888,1431295,10365,34.2,0.4,29.5,0.6,10.8,0.4,26.5,0.6,-999999999.0,-999999999.0,71.5,0.5,24.5,0.5,0.6,0.1,1.4,0.1,-999999999.0,-999999999.0,1.0,0.1,0.9,0.1,3.6,0.2,69.2,0.5,49002,773,932961,9922,13.6,0.5,33.9,0.7,52.5,0.7,-888888888,-888888888,Louisiana,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),22
0400000US23,545417,5576,37.9,0.7,27.4,0.8,12.9,0.6,28.2,0.8,-999999999.0,-999999999.0,96.8,0.3,0.7,0.1,0.5,0.1,0.8,0.2,-999999999.0,-999999999.0,0.1,0.1,1.0,0.2,0.6,0.1,96.4,0.3,45815,953,345328,4830,16.4,0.8,28.7,1.0,54.9,0.9,0.9,-888888888.0,88303,3819,25.8,2.3,46.6,2.2,46.4,2.4,51.5,2.6,-999999999.0,-999999999.0,92.6,1.2,2.5,0.8,1.7,0.5,0.6,0.4,-999999999.0,-999999999.0,0.2,0.1,2.2,0.7,1.2,0.6,91.7,1.3,17275,1053,54445,2914,24.3,2.7,46.0,3.2,29.7,2.8,-888888888,-888888888,457114,5601,40.3,0.7,23.7,0.9,6.4,0.5,23.7,0.9,-999999999.0,-999999999.0,97.6,0.3,0.4,0.1,0.3,0.1,0.8,0.2,-999999999.0,-999999999.0,0.1,0.1,0.7,0.2,0.5,0.1,97.3,0.3,53304,1282,290883,4477,14.9,0.8,25.5,1.0,59.6,1.0,-888888888,-888888888,Maine,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),23
0400000US24,2127439,8728,33.4,0.3,34.2,0.5,9.1,0.3,21.1,0.4,-999999999.0,-999999999.0,62.7,0.3,28.8,0.3,0.3,0.1,4.8,0.1,-999999999.0,-999999999.0,1.8,0.1,1.6,0.1,5.2,0.2,59.8,0.3,68854,922,1431958,12327,10.7,0.4,30.9,0.6,58.4,0.6,1.0,-888888888.0,178730,6549,24.7,1.9,59.7,1.9,43.0,2.0,41.7,2.1,-999999999.0,-999999999.0,37.7,2.1,55.3,2.1,0.5,0.2,2.2,0.5,-999999999.0,-999999999.0,2.6,0.6,1.6,0.5,6.6,1.0,34.7,2.1,22774,1349,133737,5664,23.0,1.8,45.8,2.1,31.2,2.1,-888888888,-888888888,1948709,10508,34.2,0.3,31.9,0.5,6.0,0.3,19.2,0.4,-999999999.0,-999999999.0,65.0,0.4,26.4,0.4,0.2,0.1,5.0,0.1,-999999999.0,-999999999.0,1.8,0.1,1.6,0.1,5.1,0.2,62.1,0.3,73687,897,1298221,13072,9.4,0.3,29.3,0.6,61.2,0.6,-888888888,-888888888,Maryland,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),24
0400000US25,2520419,10488,35.1,0.3,31.2,0.3,12.0,0.3,22.0,0.4,-999999999.0,-999999999.0,84.5,0.3,5.9,0.1,0.2,0.1,4.5,0.2,-999999999.0,-999999999.0,3.0,0.1,1.8,0.2,7.4,0.2,80.7,0.3,62072,408,1590257,14005,12.9,0.4,29.4,0.5,57.7,0.6,1.2,-888888888.0,288633,7655,30.1,1.2,47.2,1.3,50.5,1.6,48.9,1.6,-999999999.0,-999999999.0,66.5,1.3,14.1,1.0,0.9,0.3,4.0,0.6,-999999999.0,-999999999.0,10.4,0.9,4.1,0.6,26.5,1.2,54.4,1.3,16006,578,181892,6108,30.3,2.0,44.2,2.1,25.5,1.9,-888888888,-888888888,2231786,11573,35.7,0.3,29.1,0.4,7.0,0.3,18.5,0.4,-999999999.0,-999999999.0,86.8,0.3,4.9,0.2,0.1,0.1,4.6,0.2,-999999999.0,-999999999.0,2.1,0.1,1.5,0.1,5.0,0.2,84.1,0.3,70002,673,1408365,14757,10.7,0.4,27.5,0.5,61.8,0.6,-888888888,-888888888,Massachusetts,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),25
0400000US26,3806621,12287,34.9,0.2,31.4,0.3,15.0,0.3,26.5,0.3,98.6,0.1,82.1,0.2,13.3,0.2,0.5,0.1,1.9,0.1,0.0,0.1,0.7,0.1,1.4,0.1,3.0,0.1,80.0,0.2,45413,306,2508780,17418,18.4,0.3,33.8,0.5,47.8,0.4,1.8,-888888888.0,641615,11644,22.1,0.7,50.9,0.8,52.1,0.9,44.5,0.9,97.4,0.3,64.7,0.8,29.5,0.8,1.0,0.2,0.9,0.2,0.0,0.1,1.4,0.2,2.6,0.3,5.3,0.4,61.4,0.9,17328,342,437279,9985,26.9,1.1,47.1,1.2,26.0,1.0,-888888888,-888888888,3165006,13888,37.5,0.3,27.4,0.3,7.5,0.2,22.9,0.3,98.8,0.1,85.6,0.2,10.0,0.2,0.5,0.1,2.1,0.1,0.0,0.1,0.6,0.1,1.2,0.1,2.6,0.1,83.8,0.2,51930,298,2071501,15870,16.6,0.3,31.0,0.5,52.4,0.5,-888888888,-888888888,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),26
0400000US27,2091548,8178,31.3,0.3,31.6,0.5,11.0,0.3,20.0,0.4,-999999999.0,-999999999.0,90.0,0.2,4.3,0.2,0.9,0.1,2.8,0.1,-999999999.0,-999999999.0,0.8,0.1,1.2,0.1,2.9,0.1,88.0,0.2,55459,457,1353758,11075,12.3,0.3,27.4,0.6,60.4,0.5,1.1,-888888888.0,158090,5400,20.7,1.3,53.7,1.8,55.5,1.9,43.4,1.7,-999999999.0,-999999999.0,65.3,1.8,20.1,1.6,3.6,0.6,5.9,1.0,-999999999.0,-999999999.0,1.7,0.6,3.4,0.7,6.4,1.0,61.0,1.7,16428,590,102539,4373,22.4,1.8,49.3,2.1,28.3,2.0,-888888888,-888888888,1933458,9580,32.2,0.3,29.8,0.4,7.3,0.3,18.1,0.4,-999999999.0,-999999999.0,92.1,0.2,3.0,0.1,0.6,0.1,2.5,0.2,-999999999.0,-999999999.0,0.7,0.1,1.0,0.1,2.6,0.2,90.3,0.2,59368,612,1251219,10895,11.4,0.3,25.6,0.6,63.0,0.5,-888888888,-888888888,Minnesota,null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),27
