DP05_0062PE,DP05_0062PM,DP05_0063E,DP05_0063M,DP05_0063PE,DP05_0063PM,DP05_0064E,DP05_0064M,DP05_0064PE,DP05_0064PM,DP05_0065E,DP05_0065M,DP05_0065PE,DP05_0065PM,DP05_0066E,DP05_0066M,DP05_0066PE,DP05_0066PM,DP05_0067E,DP05_0067M,DP05_0067PE,DP05_0067PM,DP05_0068E,DP05_0068M,DP05_0068PE,DP05_0068PM,DP05_0069E,DP05_0069M,DP05_0069PE,DP05_0069PM,DP05_0070E,DP05_0070M,DP05_0070PE,DP05_0070PM,DP05_0071E,DP05_0071M,DP05_0071PE,DP05_0071PM,DP05_0072E,DP05_0072M,DP05_0072PE,DP05_0072PM,DP05_0073E,DP05_0073M,DP05_0073PE,DP05_0073PM,DP05_0074E,DP05_0074M,DP05_0074PE,DP05_0074PM,DP05_0075E,DP05_0075M,DP05_0075PE,DP05_0075PM,DP05_0076E,DP05_0076M,DP05_0076PE,DP05_0076PM,DP05_0077E,DP05_0077M,DP05_0077PE,DP05_0077PM,DP05_0078E,DP05_0078M,DP05_0078PE,DP05_0078PM,DP05_0079E,DP05_0079M,DP05_0079PE,DP05_0079PM,DP05_0080E,DP05_0080M,DP05_0080PE,DP05_0080PM,DP05_0081E,DP05_0081M,DP05_0081PE,DP05_0081PM,DP05_0082E,DP05_0082M,DP05_0082PE,DP05_0082PM,DP05_0083E,DP05_0083M,DP05_0083PE,DP05_0083PM,DP05_0084E,DP05_0084M,DP05_0084PE,DP05_0084PM,DP05_0085E,DP05_0085M,DP05_0085PE,DP05_0085PM,DP05_0086E,DP05_0086M,DP05_0086PE,DP05_0086PM,DP05_0087E,DP05_0087M,DP05_0087PE,DP05_0087PM,DP05_0088E,DP05_0088M,DP05_0088PE,DP05_0088PM,DP05_0089E,DP05_0089M,DP05_0089PE,DP05_0089PM,GEO_ID,DP05_0001E,DP05_0001M,DP05_0001PE,DP05_0001PM,DP05_0002E,DP05_0002M,DP05_0002PE,DP05_0002PM,DP05_0003E,DP05_0003M,DP05_0003PE,DP05_0003PM,DP05_0004E,DP05_0004M,DP05_0004PE,DP05_0004PM,DP05_0005E,DP05_0005M,DP05_0005PE,DP05_0005PM,DP05_0006E,DP05_0006M,DP05_0006PE,DP05_0006PM,DP05_0007E,DP05_0007M,DP05_0007PE,DP05_0007PM,DP05_0008E,DP05_0008M,DP05_0008PE,DP05_0008PM,DP05_0009E,DP05_0009M,DP05_0009PE,DP05_0009PM,DP05_0010E,DP05_0010M,DP05_0010PE,DP05_0010PM,DP05_0011E,DP05_0011M,DP05_0011PE,DP05_0011PM,DP05_0012E,DP05_0012M,DP05_0012PE,DP05_0012PM,DP05_0013E,DP05_0013M,DP05_0013PE,DP05_0013PM,DP05_0014E,DP05_0014M,DP05_0014PE,DP05_0014PM,DP05_0015E,DP05_0015M,DP05_0015PE,DP05_0015PM,DP05_0016E,DP05_0016M,DP05_0016PE,DP05_0016PM,DP05_0017E,DP05_0017M,DP05_0017PE,DP05_0017PM,DP05_0018E,DP05_0018M,DP05_0018PE,DP05_0018PM,DP05_0019E,DP05_0019M,DP05_0019PE,DP05_0019PM,DP05_0020E,DP05_0020M,DP05_0020PE,DP05_0020PM,DP05_0021E,DP05_0021M,DP05_0021PE,DP05_0021PM,DP05_0022E,DP05_0022M,DP05_0022PE,DP05_0022PM,DP05_0023E,DP05_0023M,DP05_0023PE,DP05_0023PM,DP05_0024E,DP05_0024M,DP05_0024PE,DP05_0024PM,DP05_0025E,DP05_0025M,DP05_0025PE,DP05_0025PM,DP05_0026E,DP05_0026M,DP05_0026PE,DP05_0026PM,DP05_0027E,DP05_0027M,DP05_0027PE,DP05_0027PM,DP05_0028E,DP05_0028M,DP05_0028PE,DP05_0028PM,DP05_0029E,DP05_0029M,DP05_0029PE,DP05_0029PM,DP05_0030E,DP05_0030M,DP05_0030PE,DP05_0030PM,DP05_0031E,DP05_0031M,DP05_0031PE,DP05_0031PM,DP05_0032E,DP05_0032M,DP05_0032PE,DP05_0032PM,DP05_0033E,DP05_0033M,DP05_0033PE,DP05_0033PM,DP05_0034E,DP05_0034M,DP05_0034PE,DP05_0034PM,DP05_0035E,DP05_0035M,DP05_0035PE,DP05_0035PM,DP05_0036E,DP05_0036M,DP05_0036PE,DP05_0036PM,DP05_0037E,DP05_0037M,DP05_0037PE,DP05_0037PM,DP05_0038E,DP05_0038M,DP05_0038PE,DP05_0038PM,DP05_0039E,DP05_0039M,DP05_0039PE,DP05_0039PM,DP05_0040E,DP05_0040M,DP05_0040PE,DP05_0040PM,DP05_0041E,DP05_0041M,DP05_0041PE,DP05_0041PM,DP05_0042E,DP05_0042M,DP05_0042PE,DP05_0042PM,DP05_0043E,DP05_0043M,DP05_0043PE,DP05_0043PM,DP05_0044E,DP05_0044M,DP05_0044PE,DP05_0044PM,DP05_0045E,DP05_0045M,DP05_0045PE,DP05_0045PM,DP05_0046E,DP05_0046M,DP05_0046PE,DP05_0046PM,DP05_0047E,DP05_0047M,DP05_0047PE,DP05_0047PM,DP05_0048E,DP05_0048M,DP05_0048PE,DP05_0048PM,DP05_0049E,DP05_0049M,DP05_0049PE,DP05_0049PM,DP05_0050E,DP05_0050M,DP05_0050PE,DP05_0050PM,DP05_0051E,DP05_0051M,DP05_0051PE,DP05_0051PM,DP05_0052E,DP05_0052M,DP05_0052PE,DP05_0052PM,DP05_0053E,DP05_0053M,DP05_0053PE,DP05_0053PM,DP05_0054E,DP05_0054M,DP05_0054PE,DP05_0054PM,DP05_0055E,DP05_0055M,DP05_0055PE,DP05_0055PM,DP05_0056E,DP05_0056M,DP05_0056PE,DP05_0056PM,DP05_0057E,DP05_0057M,DP05_0057PE,DP05_0057PM,DP05_0058E,DP05_0058M,DP05_0058PE,DP05_0058PM,DP05_0059E,DP05_0059M,DP05_0059PE,DP05_0059PM,DP05_0060E,DP05_0060M,DP05_0060PE,DP05_0060PM,DP05_0061E,DP05_0061M,DP05_0061PE,DP05_0061PM,DP05_0062E,DP05_0062M,DP05_0062PEA,DP05_0062PMA,DP05_0063MA,DP05_0063EA,DP05_0063PMA,DP05_0063PEA,DP05_0064MA,DP05_0064EA,DP05_0064PEA,DP05_0064PMA,DP05_0065EA,DP05_0065MA,DP05_0065PEA,DP05_0065PMA,DP05_0066MA,DP05_0066EA,DP05_0066PMA,DP05_0066PEA,DP05_0067EA,DP05_0067MA,DP05_0067PEA,DP05_0067PMA,DP05_0068EA,DP05_0068MA,DP05_0068PMA,DP05_0068PEA,DP05_0069MA,DP05_0069EA,DP05_0069PMA,DP05_0069PEA,DP05_0070EA,DP05_0070MA,DP05_0070PEA,DP05_0070PMA,DP05_0071EA,DP05_0071MA,DP05_0071PMA,DP05_0071PEA,DP05_0072MA,DP05_0072EA,DP05_0072PEA,DP05_0072PMA,DP05_0073EA,DP05_0073MA,DP05_0073PEA,DP05_0073PMA,DP05_0074MA,DP05_0074EA,DP05_0074PEA,DP05_0074PMA,DP05_0075MA,DP05_0075EA,DP05_0075PEA,DP05_0075PMA,DP05_0076EA,DP05_0076MA,DP05_0076PMA,DP05_0076PEA,DP05_0077EA,DP05_0077MA,DP05_0077PMA,DP05_0077PEA,DP05_0078EA,DP05_0078MA,DP05_0078PEA,DP05_0078PMA,DP05_0079MA,DP05_0079EA,DP05_0079PMA,DP05_0079PEA,DP05_0080EA,DP05_0080MA,DP05_0080PMA,DP05_0080PEA,DP05_0081EA,DP05_0081MA,DP05_0081PEA,DP05_0081PMA,DP05_0082MA,DP05_0082EA,DP05_0082PEA,DP05_0082PMA,DP05_0083MA,DP05_0083EA,DP05_0083PEA,DP05_0083PMA,DP05_0084EA,DP05_0084MA,DP05_0084PMA,DP05_0084PEA,DP05_0085MA,DP05_0085EA,DP05_0085PMA,DP05_0085PEA,DP05_0086MA,DP05_0086EA,DP05_0086PEA,DP05_0086PMA,DP05_0087EA,DP05_0087MA,DP05_0087PEA,DP05_0087PMA,DP05_0088MA,DP05_0088EA,DP05_0088PMA,DP05_0088PEA,DP05_0089EA,DP05_0089MA,DP05_0089PEA,DP05_0089PMA,NAME,DP05_0001EA,DP05_0001MA,DP05_0001PMA,DP05_0001PEA,DP05_0002MA,DP05_0002EA,DP05_0002PMA,DP05_0002PEA,DP05_0003EA,DP05_0003MA,DP05_0003PEA,DP05_0003PMA,DP05_0004MA,DP05_0004EA,DP05_0004PMA,DP05_0004PEA,DP05_0005MA,DP05_0005EA,DP05_0005PEA,DP05_0005PMA,DP05_0006EA,DP05_0006MA,DP05_0006PMA,DP05_0006PEA,DP05_0007MA,DP05_0007EA,DP05_0007PMA,DP05_0007PEA,DP05_0008MA,DP05_0008EA,DP05_0008PEA,DP05_0008PMA,DP05_0009EA,DP05_0009MA,DP05_0009PMA,DP05_0009PEA,DP05_0010MA,DP05_0010EA,DP05_0010PMA,DP05_0010PEA,DP05_0011MA,DP05_0011EA,DP05_0011PMA,DP05_0011PEA,DP05_0012EA,DP05_0012MA,DP05_0012PEA,DP05_0012PMA,DP05_0013EA,DP05_0013MA,DP05_0013PMA,DP05_0013PEA,DP05_0014MA,DP05_0014EA,DP05_0014PEA,DP05_0014PMA,DP05_0015EA,DP05_0015MA,DP05_0015PEA,DP05_0015PMA,DP05_0016MA,DP05_0016EA,DP05_0016PMA,DP05_0016PEA,DP05_0017EA,DP05_0017MA,DP05_0017PEA,DP05_0017PMA,DP05_0018EA,DP05_0018MA,DP05_0018PEA,DP05_0018PMA,DP05_0019MA,DP05_0019EA,DP05_0019PEA,DP05_0019PMA,DP05_0020EA,DP05_0020MA,DP05_0020PEA,DP05_0020PMA,DP05_0021EA,DP05_0021MA,DP05_0021PMA,DP05_0021PEA,DP05_0022EA,DP05_0022MA,DP05_0022PEA,DP05_0022PMA,DP05_0023EA,DP05_0023MA,DP05_0023PEA,DP05_0023PMA,DP05_0024MA,DP05_0024EA,DP05_0024PMA,DP05_0024PEA,DP05_0025EA,DP05_0025MA,DP05_0025PEA,DP05_0025PMA,DP05_0026EA,DP05_0026MA,DP05_0026PMA,DP05_0026PEA,DP05_0027MA,DP05_0027EA,DP05_0027PEA,DP05_0027PMA,DP05_0028EA,DP05_0028MA,DP05_0028PEA,DP05_0028PMA,DP05_0029MA,DP05_0029EA,DP05_0029PMA,DP05_0029PEA,DP05_0030MA,DP05_0030EA,DP05_0030PEA,DP05_0030PMA,DP05_0031EA,DP05_0031MA,DP05_0031PMA,DP05_0031PEA,DP05_0032MA,DP05_0032EA,DP05_0032PMA,DP05_0032PEA,DP05_0033EA,DP05_0033MA,DP05_0033PEA,DP05_0033PMA,DP05_0034MA,DP05_0034EA,DP05_0034PMA,DP05_0034PEA,DP05_0035MA,DP05_0035EA,DP05_0035PMA,DP05_0035PEA,DP05_0036MA,DP05_0036EA,DP05_0036PMA,DP05_0036PEA,DP05_0037EA,DP05_0037MA,DP05_0037PEA,DP05_0037PMA,DP05_0038EA,DP05_0038MA,DP05_0038PMA,DP05_0038PEA,DP05_0039MA,DP05_0039EA,DP05_0039PEA,DP05_0039PMA,DP05_0040EA,DP05_0040MA,DP05_0040PEA,DP05_0040PMA,DP05_0041MA,DP05_0041EA,DP05_0041PMA,DP05_0041PEA,DP05_0042MA,DP05_0042EA,DP05_0042PEA,DP05_0042PMA,DP05_0043EA,DP05_0043MA,DP05_0043PEA,DP05_0043PMA,DP05_0044MA,DP05_0044EA,DP05_0044PMA,DP05_0044PEA,DP05_0045EA,DP05_0045MA,DP05_0045PEA,DP05_0045PMA,DP05_0046EA,DP05_0046MA,DP05_0046PMA,DP05_0046PEA,DP05_0047EA,DP05_0047MA,DP05_0047PMA,DP05_0047PEA,DP05_0048EA,DP05_0048MA,DP05_0048PEA,DP05_0048PMA,DP05_0049MA,DP05_0049EA,DP05_0049PEA,DP05_0049PMA,DP05_0050MA,DP05_0050EA,DP05_0050PEA,DP05_0050PMA,DP05_0051EA,DP05_0051MA,DP05_0051PMA,DP05_0051PEA,DP05_0052MA,DP05_0052EA,DP05_0052PEA,DP05_0052PMA,DP05_0053MA,DP05_0053EA,DP05_0053PEA,DP05_0053PMA,DP05_0054EA,DP05_0054MA,DP05_0054PMA,DP05_0054PEA,DP05_0055EA,DP05_0055MA,DP05_0055PMA,DP05_0055PEA,DP05_0056EA,DP05_0056MA,DP05_0056PEA,DP05_0056PMA,DP05_0057MA,DP05_0057EA,DP05_0057PMA,DP05_0057PEA,DP05_0058EA,DP05_0058MA,DP05_0058PMA,DP05_0058PEA,DP05_0059EA,DP05_0059MA,DP05_0059PEA,DP05_0059PMA,DP05_0060MA,DP05_0060EA,DP05_0060PMA,DP05_0060PEA,DP05_0061MA,DP05_0061EA,DP05_0061PEA,DP05_0061PMA,DP05_0062EA,DP05_0062MA,state
0.1,0.1,4874747,-555555555,4874747,-888888888,3395370,8380,69.7,0.2,1356161,4594,27.8,0.1,59414,4721,1.2,0.1,83555,3415,1.7,0.1,3573,1180,0.1,0.1,77543,7058,1.6,0.1,4874747,-555555555,4874747,-888888888,201970,2353,4.1,0.1,117518,6831,2.4,0.1,22027,4530,0.5,0.1,4541,1860,0.1,0.1,57884,6045,1.2,0.1,4672777,2353,95.9,0.1,3191450,2158,65.5,0.1,1302295,6305,26.7,0.1,22209,2353,0.5,0.1,65494,2691,1.3,0.1,1432,772,0.0,0.1,8106,3642,0.2,0.1,81791,6172,1.7,0.1,2182,978,0.0,0.1,79609,6237,1.6,0.1,2258669,277,-888888888,-888888888,3688249,5643,3688249,-888888888,1750050,4591,47.4,0.1,1938199,3826,52.6,0.1,0400000US01,4874747,-555555555,4874747,-888888888,2359896,5397,48.4,0.1,2514851,5397,51.6,0.1,93.8,0.4,-888888888,-888888888,288897,2856,5.9,0.1,299117,8379,6.1,0.2,314609,7313,6.5,0.2,336176,5248,6.9,0.1,326341,6661,6.7,0.1,628878,5391,12.9,0.1,596006,4975,12.2,0.1,630330,5020,12.9,0.1,329812,7545,6.8,0.2,321365,7882,6.6,0.2,480913,3308,9.9,0.1,239635,4065,4.9,0.1,82668,3814,1.7,0.1,38.9,0.2,-888888888,-888888888,1094061,1656,22.4,0.1,3906384,4456,80.1,0.1,3780686,1656,77.6,0.1,3564164,6940,73.1,0.1,993444,6773,20.4,0.1,803216,2822,16.5,0.1,3780686,1656,3780686,-888888888,1799902,2714,47.6,0.1,1980784,2660,52.4,0.1,90.9,0.2,-888888888,-888888888,803216,2822,803216,-888888888,348847,2173,43.4,0.2,454369,1926,56.6,0.2,76.8,0.6,-888888888,-888888888,4874747,-555555555,4874747,-888888888,4781163,6810,98.1,0.1,93584,6810,1.9,0.1,4781163,6810,98.1,0.1,3312718,7193,68.0,0.1,1307467,6809,26.8,0.1,25181,3067,0.5,0.1,8841,2084,0.2,0.1,18,27,0.0,0.1,63,96,0.0,0.1,15,23,0.0,0.1,66908,2994,1.4,0.1,12572,2352,0.3,0.1,13258,2262,0.3,0.1,6084,1539,0.1,0.1,3828,1449,0.1,0.1,11348,2445,0.2,0.1,9939,3724,0.2,0.1,9879,2617,0.2,0.1,1581,800,0.0,0.1,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,-999999999,-999999999,-999999999.0,-999999999.0,67308,6742,1.4,0.1,93584,6810,1.9,0.1,33543,4475,0.7,0.1,23388,2482,0.5,0.1,10983,1779,0.2,0.1,5995,2221,null,null,*****,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,(X),null,null,null,null,null,null,null,null,Alabama,null,*****,(X),null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,*****,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0.2,0.1,739795,-555555555,739795,-888888888,531861,6052,71.9,0.8,34537,1646,4.7,0.2,150704,3109,20.4,0.4,63830,1764,8.6,0.2,12626,1160,1.7,0.2,15089,2793,2.0,0.4,739795,-555555555,739795,-888888888,51712,110,7.0,0.1,27896,3181,3.8,0.4,7737,2320,1.0,0.3,636,346,0.1,0.1,15443,2850,2.1,0.4,688083,110,93.0,0.1,448081,1095,60.6,0.1,21192,1803,2.9,0.2,105146,3312,14.2,0.4,48569,2031,6.6,0.3,8699,620,1.2,0.1,1210,973,0.2,0.1,55186,4674,7.5,0.6,774,631,0.1,0.1,54412,4566,7.4,0.6,316968,147,-888888888,-888888888,531653,3005,531653,-888888888,281264,1631,52.9,0.2,250389,2104,47.1,0.2,0400000US02,739795,-555555555,739795,-888888888,385776,2177,52.1,0.3,354019,2177,47.9,0.3,109.0,1.3,-888888888,-888888888,52919,844,7.2,0.1,54491,2772,7.4,0.4,48746,2328,6.6,0.3,47758,2036,6.5,0.3,54320,2689,7.3,0.4,118149,2355,16.0,0.3,97124,2737,13.1,0.4,89052,2406,12.0,0.3,49003,2184,6.6,0.3,45192,2156,6.1,0.3,56838,1340,7.7,0.2,20163,1333,2.7,0.2,6040,959,0.8,0.1,34.5,0.3,-888888888,-888888888,185181,156,25.0,0.1,573196,1289,77.5,0.2,554614,156,75.0,0.1,525783,2284,71.1,0.3,107917,1913,14.6,0.3,83041,1041,11.2,0.1,554614,156,554614,-888888888,291715,933,52.6,0.2,262899,911,47.4,0.2,111.0,0.7,-888888888,-888888888,83041,1041,83041,-888888888,41539,690,50.0,0.6,41502,753,50.0,0.6,100.1,2.4,-888888888,-888888888,739795,-555555555,739795,-888888888,676405,5290,91.4,0.7,63390,5290,8.6,0.7,676405,5290,91.4,0.7,474856,3312,64.2,0.4,22107,1923,3.0,0.3,109948,4628,14.9,0.6,878,522,0.1,0.1,447,279,0.1,0.1,56,91,0.0,0.1,216,277,0.0,0.1,49385,2179,6.7,0.3,272,228,0.0,0.1,2005,777,0.3,0.1,26637,4703,3.6,0.6,1436,551,0.2,0.1,4142,1346,0.6,0.2,1487,1320,0.2,0.2,13406,4462,1.8,0.6,8830,643,1.2,0.1,493,496,0.1,0.1,212,226,0.0,0.1,4614,2122,0.6,0.3,3511,2219,0.5,0.3,11279,2328,1.5,0.3,63390,5290,8.6,0.7,7772,1908,1.1,0.3,32874,3263,4.4,0.4,8085,1979,1.1,0.3,1829,948,null,null,*****,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,(X),null,null,null,null,null,null,null,null,Alaska,null,*****,(X),null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,*****,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0.1,0.1,7016270,-555555555,7016270,-888888888,5666683,27216,80.8,0.4,399987,6497,5.7,0.1,404869,9641,5.8,0.1,302879,4075,4.3,0.1,36763,3845,0.5,0.1,494491,23379,7.0,0.3,7016270,-555555555,7016270,-888888888,2202173,-555555555,31.4,-888888888.0,1961646,12116,28.0,0.2,44901,5649,0.6,0.1,14561,3082,0.2,0.1,181065,11252,2.6,0.2,4814097,-555555555,68.6,-888888888.0,3836639,4499,54.7,0.1,290379,6061,4.1,0.1,274496,5403,3.9,0.1,225810,4694,3.2,0.1,14951,2047,0.2,0.1,12312,4550,0.2,0.1,159510,9473,2.3,0.1,6986,2909,0.1,0.1,152524,9154,2.2,0.1,2999185,422,-888888888,-888888888,4895706,14005,4895706,-888888888,2412036,9375,49.3,0.1,2483670,9203,50.7,0.1,0400000US04,7016270,-555555555,7016270,-888888888,3487722,3229,49.7,0.1,3528548,3229,50.3,0.1,98.8,0.2,-888888888,-888888888,435041,1331,6.2,0.1,439162,9140,6.3,0.1,478839,9200,6.8,0.1,476414,3912,6.8,0.1,475452,3817,6.8,0.1,953327,3874,13.6,0.1,859457,3277,12.2,0.1,850441,3004,12.1,0.1,433857,7736,6.2,0.1,413430,7701,5.9,0.1,701165,1746,10.0,0.1,368747,5290,5.3,0.1,130938,5417,1.9,0.1,37.7,0.1,-888888888,-888888888,1632728,1374,23.3,0.1,5571583,4735,79.4,0.1,5383542,1374,76.7,0.1,5084668,7288,72.5,0.1,1447871,6567,20.6,0.1,1200850,1541,17.1,0.1,5383542,1374,5383542,-888888888,2655396,1668,49.3,0.1,2728146,1323,50.7,0.1,97.3,0.1,-888888888,-888888888,1200850,1541,1200850,-888888888,553556,1200,46.1,0.1,647294,1143,53.9,0.1,85.5,0.3,-888888888,-888888888,7016270,-555555555,7016270,-888888888,6749869,12035,96.2,0.2,266401,12035,3.8,0.2,6749869,12035,96.2,0.2,5442417,25445,77.6,0.4,307655,6923,4.4,0.1,317974,8724,4.5,0.1,2712,855,0.0,0.1,441,316,0.0,0.1,148420,5391,2.1,0.1,1207,726,0.0,0.1,232517,4814,3.3,0.1,62673,6496,0.9,0.1,43520,5155,0.6,0.1,45846,5354,0.7,0.1,8688,1923,0.1,0.1,14210,2509,0.2,0.1,30312,4426,0.4,0.1,27268,4253,0.4,0.1,16453,2059,0.2,0.1,4138,1374,0.1,0.1,2616,1070,0.0,0.1,880,718,0.0,0.1,8819,2642,0.1,0.1,432853,21141,6.2,0.3,266401,12035,3.8,0.2,63062,5954,0.9,0.1,57171,6167,0.8,0.1,46362,4298,0.7,0.1,6877,2071,null,null,*****,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,(X),null,*****,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,(X),null,null,null,null,null,null,null,null,Arizona,null,*****,(X),null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,(X),null,null,null,null,null,null,null,null,null,null,(X),(X),null,null,(X),null,null,null,null,null,null,null,null,null,null,null,(X),(X),null,*****,null,(X),null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
