VARIABLE,TYPE,LABEL,GROUP
B12002E_001E,int,Estimate!!Total,B12002E
B12002E_002E,int,Estimate!!Total!!Male,B12002E
B12002E_003E,int,Estimate!!Total!!Male!!Never married,B12002E
B12002E_004E,int,Estimate!!Total!!Male!!Now married (except separated),B12002E
B12002E_005E,int,Estimate!!Total!!Male!!Separated,B12002E
B12002E_006E,int,Estimate!!Total!!Male!!Widowed,B12002E
B12002E_007E,int,Estimate!!Total!!Male!!Divorced,B12002E
B12002E_008E,int,Estimate!!Total!!Female,B12002E
B12002E_009E,int,Estimate!!Total!!Female!!Never married,B12002E
B12002E_010E,int,Estimate!!Total!!Female!!Now married (except separated),B12002E
B12002E_011E,int,Estimate!!Total!!Female!!Separated,B12002E
B12002E_012E,int,Estimate!!Total!!Female!!Widowed,B12002E
B12002E_013E,int,Estimate!!Total!!Female!!Divorced,B12002E
B12002E_001M,int,Margin of Error!!Total,B12002E
B12002E_002M,int,Margin of Error!!Total!!Male,B12002E
B12002E_003M,int,Margin of Error!!Total!!Male!!Never married,B12002E
B12002E_004M,int,Margin of Error!!Total!!Male!!Now married (except separated),B12002E
B12002E_005M,int,Margin of Error!!Total!!Male!!Separated,B12002E
B12002E_006M,int,Margin of Error!!Total!!Male!!Widowed,B12002E
B12002E_007M,int,Margin of Error!!Total!!Male!!Divorced,B12002E
B12002E_008M,int,Margin of Error!!Total!!Female,B12002E
B12002E_009M,int,Margin of Error!!Total!!Female!!Never married,B12002E
B12002E_010M,int,Margin of Error!!Total!!Female!!Now married (except separated),B12002E
B12002E_011M,int,Margin of Error!!Total!!Female!!Separated,B12002E
B12002E_012M,int,Margin of Error!!Total!!Female!!Widowed,B12002E
B12002E_013M,int,Margin of Error!!Total!!Female!!Divorced,B12002E
B12002E_001EA,string,Annotation of Estimate!!Total,B12002E
B12002E_001MA,string,Annotation of Margin of Error!!Total,B12002E
B12002E_002EA,string,Annotation of Estimate!!Total!!Male,B12002E
B12002E_002MA,string,Annotation of Margin of Error!!Total!!Male,B12002E
B12002E_003EA,string,Annotation of Estimate!!Total!!Male!!Never married,B12002E
B12002E_003MA,string,Annotation of Margin of Error!!Total!!Male!!Never married,B12002E
B12002E_004EA,string,Annotation of Estimate!!Total!!Male!!Now married (except separated),B12002E
B12002E_004MA,string,Annotation of Margin of Error!!Total!!Male!!Now married (except separated),B12002E
B12002E_005EA,string,Annotation of Estimate!!Total!!Male!!Separated,B12002E
B12002E_005MA,string,Annotation of Margin of Error!!Total!!Male!!Separated,B12002E
B12002E_006EA,string,Annotation of Estimate!!Total!!Male!!Widowed,B12002E
B12002E_006MA,string,Annotation of Margin of Error!!Total!!Male!!Widowed,B12002E
B12002E_007EA,string,Annotation of Estimate!!Total!!Male!!Divorced,B12002E
B12002E_007MA,string,Annotation of Margin of Error!!Total!!Male!!Divorced,B12002E
B12002E_008EA,string,Annotation of Estimate!!Total!!Female,B12002E
B12002E_008MA,string,Annotation of Margin of Error!!Total!!Female,B12002E
B12002E_009EA,string,Annotation of Estimate!!Total!!Female!!Never married,B12002E
B12002E_009MA,string,Annotation of Margin of Error!!Total!!Female!!Never married,B12002E
B12002E_010EA,string,Annotation of Estimate!!Total!!Female!!Now married (except separated),B12002E
B12002E_010MA,string,Annotation of Margin of Error!!Total!!Female!!Now married (except separated),B12002E
B12002E_011EA,string,Annotation of Estimate!!Total!!Female!!Separated,B12002E
B12002E_011MA,string,Annotation of Margin of Error!!Total!!Female!!Separated,B12002E
B12002E_012EA,string,Annotation of Estimate!!Total!!Female!!Widowed,B12002E
B12002E_012MA,string,Annotation of Margin of Error!!Total!!Female!!Widowed,B12002E
B12002E_013EA,string,Annotation of Estimate!!Total!!Female!!Divorced,B12002E
B12002E_013MA,string,Annotation of Margin of Error!!Total!!Female!!Divorced,B12002E
