VARIABLE,TYPE,LABEL,GROUP
C01001D_001E,int,Estimate!!Total,C01001D
C01001D_002E,int,Estimate!!Total!!Male,C01001D
C01001D_003E,int,Estimate!!Total!!Male!!Under 18 years,C01001D
C01001D_004E,int,Estimate!!Total!!Male!!18 to 64 years,C01001D
C01001D_005E,int,Estimate!!Total!!Male!!65 years and over,C01001D
C01001D_006E,int,Estimate!!Total!!Female,C01001D
C01001D_007E,int,Estimate!!Total!!Female!!Under 18 years,C01001D
C01001D_008E,int,Estimate!!Total!!Female!!18 to 64 years,C01001D
C01001D_009E,int,Estimate!!Total!!Female!!65 years and over,C01001D
C01001D_001M,int,Margin of Error!!Total,C01001D
C01001D_002M,int,Margin of Error!!Total!!Male,C01001D
C01001D_003M,int,Margin of Error!!Total!!Male!!Under 18 years,C01001D
C01001D_004M,int,Margin of Error!!Total!!Male!!18 to 64 years,C01001D
C01001D_005M,int,Margin of Error!!Total!!Male!!65 years and over,C01001D
C01001D_006M,int,Margin of Error!!Total!!Female,C01001D
C01001D_007M,int,Margin of Error!!Total!!Female!!Under 18 years,C01001D
C01001D_008M,int,Margin of Error!!Total!!Female!!18 to 64 years,C01001D
C01001D_009M,int,Margin of Error!!Total!!Female!!65 years and over,C01001D
C01001D_001EA,string,Annotation of Estimate!!Total,C01001D
C01001D_001MA,string,Annotation of Margin of Error!!Total,C01001D
C01001D_002EA,string,Annotation of Estimate!!Total!!Male,C01001D
C01001D_002MA,string,Annotation of Margin of Error!!Total!!Male,C01001D
C01001D_003EA,string,Annotation of Estimate!!Total!!Male!!Under 18 years,C01001D
C01001D_003MA,string,Annotation of Margin of Error!!Total!!Male!!Under 18 years,C01001D
C01001D_004EA,string,Annotation of Estimate!!Total!!Male!!18 to 64 years,C01001D
C01001D_004MA,string,Annotation of Margin of Error!!Total!!Male!!18 to 64 years,C01001D
C01001D_005EA,string,Annotation of Estimate!!Total!!Male!!65 years and over,C01001D
C01001D_005MA,string,Annotation of Margin of Error!!Total!!Male!!65 years and over,C01001D
C01001D_006EA,string,Annotation of Estimate!!Total!!Female,C01001D
C01001D_006MA,string,Annotation of Margin of Error!!Total!!Female,C01001D
C01001D_007EA,string,Annotation of Estimate!!Total!!Female!!Under 18 years,C01001D
C01001D_007MA,string,Annotation of Margin of Error!!Total!!Female!!Under 18 years,C01001D
C01001D_008EA,string,Annotation of Estimate!!Total!!Female!!18 to 64 years,C01001D
C01001D_008MA,string,Annotation of Margin of Error!!Total!!Female!!18 to 64 years,C01001D
C01001D_009EA,string,Annotation of Estimate!!Total!!Female!!65 years and over,C01001D
C01001D_009MA,string,Annotation of Margin of Error!!Total!!Female!!65 years and over,C01001D
