VARIABLE,TYPE,LABEL,GROUP
C15002D_001E,int,Estimate!!Total,C15002D
C15002D_002E,int,Estimate!!Total!!Male,C15002D
C15002D_003E,int,Estimate!!Total!!Male!!Less than high school diploma,C15002D
C15002D_004E,int,"Estimate!!Total!!Male!!High school graduate, GED, or alternative",C15002D
C15002D_005E,int,Estimate!!Total!!Male!!Some college or associate's degree,C15002D
C15002D_006E,int,Estimate!!Total!!Male!!Bachelor's degree or higher,C15002D
C15002D_007E,int,Estimate!!Total!!Female,C15002D
C15002D_008E,int,Estimate!!Total!!Female!!Less than high school diploma,C15002D
C15002D_009E,int,"Estimate!!Total!!Female!!High school graduate, GED, or alternative",C15002D
C15002D_010E,int,Estimate!!Total!!Female!!Some college or associate's degree,C15002D
C15002D_011E,int,Estimate!!Total!!Female!!Bachelor's degree or higher,C15002D
C15002D_001M,int,Margin of Error!!Total,C15002D
C15002D_002M,int,Margin of Error!!Total!!Male,C15002D
C15002D_003M,int,Margin of Error!!Total!!Male!!Less than high school diploma,C15002D
C15002D_004M,int,"Margin of Error!!Total!!Male!!High school graduate, GED, or alternative",C15002D
C15002D_005M,int,Margin of Error!!Total!!Male!!Some college or associate's degree,C15002D
C15002D_006M,int,Margin of Error!!Total!!Male!!Bachelor's degree or higher,C15002D
C15002D_007M,int,Margin of Error!!Total!!Female,C15002D
C15002D_008M,int,Margin of Error!!Total!!Female!!Less than high school diploma,C15002D
C15002D_009M,int,"Margin of Error!!Total!!Female!!High school graduate, GED, or alternative",C15002D
C15002D_010M,int,Margin of Error!!Total!!Female!!Some college or associate's degree,C15002D
C15002D_011M,int,Margin of Error!!Total!!Female!!Bachelor's degree or higher,C15002D
C15002D_001EA,string,Annotation of Estimate!!Total,C15002D
C15002D_001MA,string,Annotation of Margin of Error!!Total,C15002D
C15002D_002EA,string,Annotation of Estimate!!Total!!Male,C15002D
C15002D_002MA,string,Annotation of Margin of Error!!Total!!Male,C15002D
C15002D_003EA,string,Annotation of Estimate!!Total!!Male!!Less than high school diploma,C15002D
C15002D_003MA,string,Annotation of Margin of Error!!Total!!Male!!Less than high school diploma,C15002D
C15002D_004EA,string,"Annotation of Estimate!!Total!!Male!!High school graduate, GED, or alternative",C15002D
C15002D_004MA,string,"Annotation of Margin of Error!!Total!!Male!!High school graduate, GED, or alternative",C15002D
C15002D_005EA,string,Annotation of Estimate!!Total!!Male!!Some college or associate's degree,C15002D
C15002D_005MA,string,Annotation of Margin of Error!!Total!!Male!!Some college or associate's degree,C15002D
C15002D_006EA,string,Annotation of Estimate!!Total!!Male!!Bachelor's degree or higher,C15002D
C15002D_006MA,string,Annotation of Margin of Error!!Total!!Male!!Bachelor's degree or higher,C15002D
C15002D_007EA,string,Annotation of Estimate!!Total!!Female,C15002D
C15002D_007MA,string,Annotation of Margin of Error!!Total!!Female,C15002D
C15002D_008EA,string,Annotation of Estimate!!Total!!Female!!Less than high school diploma,C15002D
C15002D_008MA,string,Annotation of Margin of Error!!Total!!Female!!Less than high school diploma,C15002D
C15002D_009EA,string,"Annotation of Estimate!!Total!!Female!!High school graduate, GED, or alternative",C15002D
C15002D_009MA,string,"Annotation of Margin of Error!!Total!!Female!!High school graduate, GED, or alternative",C15002D
C15002D_010EA,string,Annotation of Estimate!!Total!!Female!!Some college or associate's degree,C15002D
C15002D_010MA,string,Annotation of Margin of Error!!Total!!Female!!Some college or associate's degree,C15002D
C15002D_011EA,string,Annotation of Estimate!!Total!!Female!!Bachelor's degree or higher,C15002D
C15002D_011MA,string,Annotation of Margin of Error!!Total!!Female!!Bachelor's degree or higher,C15002D
