VARIABLE,TYPE,LABEL,GROUP
C15002H_001E,int,Estimate!!Total,C15002H
C15002H_002E,int,Estimate!!Total!!Male,C15002H
C15002H_003E,int,Estimate!!Total!!Male!!Less than high school diploma,C15002H
C15002H_004E,int,"Estimate!!Total!!Male!!High school graduate, GED, or alternative",C15002H
C15002H_005E,int,Estimate!!Total!!Male!!Some college or associate's degree,C15002H
C15002H_006E,int,Estimate!!Total!!Male!!Bachelor's degree or higher,C15002H
C15002H_007E,int,Estimate!!Total!!Female,C15002H
C15002H_008E,int,Estimate!!Total!!Female!!Less than high school diploma,C15002H
C15002H_009E,int,"Estimate!!Total!!Female!!High school graduate, GED, or alternative",C15002H
C15002H_010E,int,Estimate!!Total!!Female!!Some college or associate's degree,C15002H
C15002H_011E,int,Estimate!!Total!!Female!!Bachelor's degree or higher,C15002H
C15002H_001M,int,Margin of Error!!Total,C15002H
C15002H_002M,int,Margin of Error!!Total!!Male,C15002H
C15002H_003M,int,Margin of Error!!Total!!Male!!Less than high school diploma,C15002H
C15002H_004M,int,"Margin of Error!!Total!!Male!!High school graduate, GED, or alternative",C15002H
C15002H_005M,int,Margin of Error!!Total!!Male!!Some college or associate's degree,C15002H
C15002H_006M,int,Margin of Error!!Total!!Male!!Bachelor's degree or higher,C15002H
C15002H_007M,int,Margin of Error!!Total!!Female,C15002H
C15002H_008M,int,Margin of Error!!Total!!Female!!Less than high school diploma,C15002H
C15002H_009M,int,"Margin of Error!!Total!!Female!!High school graduate, GED, or alternative",C15002H
C15002H_010M,int,Margin of Error!!Total!!Female!!Some college or associate's degree,C15002H
C15002H_011M,int,Margin of Error!!Total!!Female!!Bachelor's degree or higher,C15002H
C15002H_001EA,string,Annotation of Estimate!!Total,C15002H
C15002H_001MA,string,Annotation of Margin of Error!!Total,C15002H
C15002H_002EA,string,Annotation of Estimate!!Total!!Male,C15002H
C15002H_002MA,string,Annotation of Margin of Error!!Total!!Male,C15002H
C15002H_003EA,string,Annotation of Estimate!!Total!!Male!!Less than high school diploma,C15002H
C15002H_003MA,string,Annotation of Margin of Error!!Total!!Male!!Less than high school diploma,C15002H
C15002H_004EA,string,"Annotation of Estimate!!Total!!Male!!High school graduate, GED, or alternative",C15002H
C15002H_004MA,string,"Annotation of Margin of Error!!Total!!Male!!High school graduate, GED, or alternative",C15002H
C15002H_005EA,string,Annotation of Estimate!!Total!!Male!!Some college or associate's degree,C15002H
C15002H_005MA,string,Annotation of Margin of Error!!Total!!Male!!Some college or associate's degree,C15002H
C15002H_006EA,string,Annotation of Estimate!!Total!!Male!!Bachelor's degree or higher,C15002H
C15002H_006MA,string,Annotation of Margin of Error!!Total!!Male!!Bachelor's degree or higher,C15002H
C15002H_007EA,string,Annotation of Estimate!!Total!!Female,C15002H
C15002H_007MA,string,Annotation of Margin of Error!!Total!!Female,C15002H
C15002H_008EA,string,Annotation of Estimate!!Total!!Female!!Less than high school diploma,C15002H
C15002H_008MA,string,Annotation of Margin of Error!!Total!!Female!!Less than high school diploma,C15002H
C15002H_009EA,string,"Annotation of Estimate!!Total!!Female!!High school graduate, GED, or alternative",C15002H
C15002H_009MA,string,"Annotation of Margin of Error!!Total!!Female!!High school graduate, GED, or alternative",C15002H
C15002H_010EA,string,Annotation of Estimate!!Total!!Female!!Some college or associate's degree,C15002H
C15002H_010MA,string,Annotation of Margin of Error!!Total!!Female!!Some college or associate's degree,C15002H
C15002H_011EA,string,Annotation of Estimate!!Total!!Female!!Bachelor's degree or higher,C15002H
C15002H_011MA,string,Annotation of Margin of Error!!Total!!Female!!Bachelor's degree or higher,C15002H
