GEO_ID,B16009_001E,B16009_001M,B16009_002E,B16009_002M,B16009_003E,B16009_003M,B16009_004E,B16009_004M,B16009_005E,B16009_005M,B16009_006E,B16009_006M,B16009_007E,B16009_007M,B16009_008E,B16009_008M,B16009_009E,B16009_009M,B16009_010E,B16009_010M,B16009_011E,B16009_011M,B16009_012E,B16009_012M,B16009_013E,B16009_013M,B16009_014E,B16009_014M,B16009_015E,B16009_015M,B16009_016E,B16009_016M,B16009_017E,B16009_017M,B16009_018E,B16009_018M,B16009_019E,B16009_019M,B16009_020E,B16009_020M,B16009_021E,B16009_021M,B16009_022E,B16009_022M,B16009_023E,B16009_023M,B16009_024E,B16009_024M,B16009_025E,B16009_025M,B16009_026E,B16009_026M,B16009_027E,B16009_027M,NAME,B16009_001MA,B16009_001EA,B16009_002EA,B16009_002MA,B16009_003EA,B16009_003MA,B16009_004EA,B16009_004MA,B16009_005MA,B16009_005EA,B16009_006MA,B16009_006EA,B16009_007EA,B16009_007MA,B16009_008EA,B16009_008MA,B16009_009EA,B16009_009MA,B16009_010EA,B16009_010MA,B16009_011MA,B16009_011EA,B16009_012MA,B16009_012EA,B16009_013EA,B16009_013MA,B16009_014EA,B16009_014MA,B16009_015EA,B16009_015MA,B16009_016MA,B16009_016EA,B16009_017MA,B16009_017EA,B16009_018MA,B16009_018EA,B16009_019EA,B16009_019MA,B16009_020EA,B16009_020MA,B16009_021EA,B16009_021MA,B16009_022MA,B16009_022EA,B16009_023MA,B16009_023EA,B16009_024EA,B16009_024MA,B16009_025EA,B16009_025MA,B16009_026EA,B16009_026MA,B16009_027MA,B16009_027EA,state
0400000US13,8885715,5783,1629784,37250,448865,16623,351244,15055,81214,7821,5656,1670,5238,1736,5513,3698,1180919,27613,979368,24517,145401,11457,23633,3890,21836,4320,10681,3030,7255931,37839,1341342,16477,1174016,17198,100410,7417,27057,4204,29963,3720,9896,3190,5914589,28124,5193722,28288,371934,14767,157960,12742,143963,9821,47010,8007,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1251902,1137,146803,10619,36347,4375,25410,4008,837,853,20,33,10042,2388,38,64,110456,7722,76118,5578,2510,848,1931,743,29676,4858,221,223,1105099,10742,176182,4482,146544,5008,2931,942,1891,931,24592,2740,224,213,928917,7740,688236,11638,19020,3031,13052,2215,207867,9548,742,416,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1434652,2674,227012,12152,57158,5667,43432,4927,12125,2914,588,466,758,432,255,414,169854,8754,143590,7370,20120,3591,2843,1331,2125,1514,1176,736,1207640,12520,244314,6316,220548,6056,18870,3222,2589,1105,1928,825,379,278,963326,8977,877693,8934,61495,4050,12489,2379,8483,1927,3166,1307,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11752009,4443,1679718,30573,458093,14026,312775,11602,125624,9360,8363,1942,4702,1247,6629,2609,1221625,21713,886513,15490,222170,10857,55514,5467,36317,4008,21111,4515,10072291,30561,1781534,14158,1365594,14378,280143,9326,76502,7475,39615,3921,19680,4558,8290757,21666,6499212,24320,965948,13641,512122,16817,237438,10018,76037,7331,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5898811,3709,898857,23290,248699,11792,208081,10149,34034,3745,2596,1036,2351,1092,1637,1050,650158,14770,563979,14528,57544,5069,10778,2158,11491,1809,6366,2976,4999954,23293,897520,11435,821997,12345,39451,4129,27965,3537,5007,1293,3100,1626,4102434,15454,3816757,17547,145488,7050,90343,5407,39427,3060,10419,2375,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2768091,2721,339772,10999,83736,5817,66063,5461,12963,2335,1451,657,946,470,2313,1386,256036,7576,224006,6857,19092,2849,4912,1282,5177,1209,2849,1212,2428319,11139,431248,5886,398298,6489,20621,2335,7561,1642,3578,876,1190,578,1997071,8270,1879528,8727,58225,3447,32968,3720,20395,2264,5955,1577,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2588263,2680,334622,11242,84711,5070,63797,4441,17264,3043,978,536,1432,479,1240,1056,249911,8454,206873,7659,33486,3683,3768,1135,3555,930,2229,998,2253641,12247,426503,6046,376336,5907,37149,3941,4795,1445,5898,1024,2325,1102,1827138,8578,1645176,10804,105987,5221,31095,3654,32329,2825,12551,3379,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3963641,3612,723417,21202,187534,9267,172479,8436,8766,1962,2367,1288,1017,1010,2905,1344,535883,14964,501276,13955,20051,2834,6664,2012,2895,1178,4997,1522,3240224,22111,541882,9578,514263,9314,13974,1880,8373,1994,4608,1132,664,509,2698342,15442,2585929,15843,50287,3967,34294,3830,20212,2841,7620,1914,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4137176,3427,809094,19519,218187,8112,206231,7828,8444,1678,1223,767,1939,737,350,310,590907,14787,533594,13831,24544,3346,21944,2467,7906,1888,2919,1550,3328082,19789,576858,8846,536776,9136,22430,2904,11343,2145,5294,1475,1015,620,2751224,14841,2500737,16068,95704,4776,112810,5319,37175,3086,4798,1501,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1227319,1945,166837,7628,33950,2939,31773,2887,429,267,801,387,121,150,826,666,132887,6369,122014,5888,2598,770,4986,1180,873,454,2416,1046,1060482,7920,164819,3239,157374,3443,1884,768,4133,1497,1026,593,402,238,895663,6298,836264,7022,6697,1511,44182,3376,6876,1541,1644,675,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5330007,3067,515966,17619,122804,8485,101948,7996,13505,3750,4573,1836,1679,745,1099,657,393162,12650,308732,11466,43291,5767,19106,3342,12315,2276,9718,2485,4814041,18146,844680,8845,705464,10914,67067,4574,34477,4336,27473,3045,10199,2014,3969361,12675,3316759,15639,247080,7975,183319,10683,150283,6389,71920,7589,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6007609,1839,676026,20913,149301,8454,88571,8015,40285,4224,12251,2998,5609,1306,2585,1181,526725,15004,329683,10446,97129,6716,55188,5946,35530,3930,9195,2168,5331583,20823,882057,8252,723398,8795,60954,4393,61126,5382,27765,2697,8814,2371,4449526,15023,3537543,18150,284626,8893,416495,13192,162866,6135,47996,5921,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9082827,3458,1520996,24970,387811,13436,332175,12341,23968,3060,10548,2340,2264,891,18856,3058,1133185,16099,993448,14800,46466,4163,30500,3136,15320,2568,47451,4684,7561831,24996,1294361,12593,1188483,12891,39967,3516,31568,3612,18577,2602,15766,2860,6267470,16506,5742463,18659,147359,5404,204033,8818,92590,5154,81025,7037,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4874445,2746,557858,15441,130148,6937,91993,5315,15283,3214,2863,1062,8614,2140,11395,3688,427710,11446,348831,9241,28860,3013,12365,2039,16814,2494,20840,3714,4316587,16047,782098,7567,697033,8002,37661,3970,13436,1773,25568,2467,8400,1844,3534489,11910,3208862,12141,109410,5013,77299,4674,95187,4136,43731,3787,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2681598,2884,577393,18702,162596,7198,156577,7112,4838,1356,289,285,478,568,414,448,414797,13795,395958,14568,12853,2364,1995,941,2296,1074,1695,917,2104205,18221,375309,7147,361304,7538,7827,1700,1465,676,4133,1164,580,312,1728896,13772,1671192,14545,29932,2471,10230,1832,12419,2091,5123,1916,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5455573,3595,820551,19648,206471,10275,183375,10349,12696,2232,6520,2042,2061,903,1819,938,614080,12777,554044,12836,26794,3137,17208,3502,9430,2705,6604,2216,4635022,19549,803123,9969,751979,9484,25092,2670,15344,3156,8024,1530,2684,1142,3831899,12756,3615876,15611,83225,4909,70576,6231,44844,3234,17378,3422,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,914045,1775,130461,8131,29517,3168,27082,3042,900,629,347,248,284,216,904,580,100944,6169,92958,5596,1865,643,2283,832,776,552,3062,1047,783584,8216,129370,3594,123966,3868,2987,1199,1643,718,109,132,665,250,654214,6240,627880,6294,8955,1597,7860,1369,2584,1024,6935,1909,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1660823,2191,205716,9189,52949,4656,38105,4099,10508,1920,1351,1045,1530,843,1455,1110,152767,6015,123227,5458,19708,3096,3143,976,3674,1334,3015,1356,1455107,8941,270488,4409,244918,4575,20004,2514,2322,705,2268,992,976,423,1184619,6073,1083372,7251,63346,3667,17480,2460,15325,1906,5096,1121,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2501541,2581,384250,19122,101949,8169,52877,6641,45597,5617,1077,643,1492,1028,906,666,282301,13303,175726,9306,78913,8283,7630,2719,16082,4302,3950,1402,2117291,19694,368822,8413,256146,8938,91046,6010,5941,1918,13574,2844,2115,1424,1748469,13280,1269812,14477,307679,11887,49776,7107,107115,6806,14087,3040,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1212211,1275,102653,7484,22969,3350,20072,3171,1900,898,184,158,69,95,744,624,79684,5390,69146,4985,3918,1291,3665,1110,1057,620,1898,896,1109558,7742,186310,3752,175492,3940,3771,1032,3851,1014,1842,664,1354,1027,923248,5454,853125,7267,16394,2329,38430,3851,11730,1679,3569,1335,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8117982,2370,800662,22133,199484,10817,116932,8224,65558,5555,7350,1501,6718,2689,2926,1172,601178,15343,343670,12416,177753,8191,47776,5309,21895,2709,10084,2251,7317320,22335,1291837,11204,956606,13036,180815,7042,83283,5978,55244,4269,15889,2881,6025483,15316,4214735,19586,846627,12556,572313,17390,310160,10199,81648,7120,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1900089,2097,388976,15292,106445,7070,55995,5831,43189,5337,233,241,520,450,6508,1288,282531,10339,135868,7352,113423,7045,2507,849,2661,979,28072,2754,1511113,14998,263574,7172,195049,6600,54739,4897,2911,890,1369,716,9506,1869,1247539,10591,822118,11413,337393,8847,20933,3048,10237,1642,56858,3716,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,17817522,3612,2745009,38623,668588,15316,373912,13657,178406,9062,69406,5367,23504,2819,23360,3753,2076421,29548,1163076,20426,526437,16364,204566,9775,131887,8418,50455,6494,15072513,38931,2408310,15574,1812755,18191,296907,10457,183456,8771,81145,4845,34047,5126,12664203,29457,9065686,30075,1646371,18525,1180448,19436,599793,14221,171905,10546,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8785582,5707,1492921,31617,391683,14782,306920,14423,74706,6285,4106,1403,3861,1514,2090,866,1101238,21975,927097,20468,139257,8183,17719,3375,10515,2335,6650,1939,7292661,32593,1253121,15985,1114384,15849,97312,7089,16787,2850,17584,3149,7054,3025,6039540,22291,5490673,21968,331544,10540,100867,6634,85284,5826,31172,5149,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,614978,1288,71913,4653,12858,1847,11353,1695,116,103,340,291,145,166,904,644,59055,3824,53148,3718,1435,679,1915,811,562,256,1995,839,543065,4918,90666,1964,87075,2018,1386,488,1166,450,416,378,623,493,452399,4078,431954,4124,6182,1312,9236,1095,2807,739,2220,788,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10534621,4588,1637987,30411,433071,14493,391042,13869,19758,3090,11701,2946,2288,1248,8282,2336,1204916,19667,1096838,19813,41940,4304,31355,3783,12800,2163,21983,3918,8896634,31334,1516659,15274,1416451,14871,35374,3270,40397,3703,15762,2105,8675,1877,7379975,20340,6929381,20651,134388,5808,189792,9075,83897,5609,42517,4377,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3419927,2480,561479,16162,143985,7211,120290,6731,19416,2568,985,611,2204,797,1090,431,417494,11459,360889,10338,40802,4294,4497,1441,5922,1298,5384,1621,2858448,16660,517781,7418,468772,7185,37501,3520,3794,1212,5867,1204,1847,599,2340667,11661,2150401,11181,119338,5374,21792,2103,34556,2696,14580,2281,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3562225,3184,601397,18155,138603,7429,91908,6141,36682,5330,4606,1630,2593,754,2814,1504,462794,13899,366860,11522,60094,6696,12178,2068,18866,3175,4796,1582,2960828,18003,473060,7526,390205,8058,55181,4640,12904,2501,11587,1745,3183,1200,2487768,14408,2181390,13394,166762,8933,59775,5389,67077,4547,12764,3425,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11616980,3185,1531281,32169,367278,13955,291330,12738,50216,4580,15170,3026,6209,1933,4353,1432,1164003,21055,971561,21584,105192,7519,43238,4116,32659,4024,11353,2447,10085699,32896,1642226,14928,1489342,16350,62833,5625,57817,5314,27112,2982,5122,1811,8443473,21381,7678201,25061,275808,8092,304662,11497,150879,6348,33923,3433,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,955159,1258,133031,7863,31339,3054,18895,3001,10480,2319,484,369,1314,836,166,171,101692,6031,65554,5282,23919,2785,6896,1522,4452,1679,871,592,822128,7941,129363,3125,104914,3254,14914,2375,6635,1880,1847,719,1053,642,692765,6000,563379,7445,54614,3582,55725,4861,13642,1855,5405,1853,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4238932,3594,758620,19906,198441,9897,175884,8775,20316,3892,1409,1613,767,668,65,111,560179,14635,512964,13703,37683,4717,5517,1692,3338,1328,677,472,3480312,20253,570006,9764,537624,9878,21991,3720,5925,1768,4037,1179,429,326,2910306,15011,2732855,15799,102081,6401,41964,5082,28706,2833,4700,1626,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,737564,1187,97224,5433,22336,2355,18649,2224,1263,632,153,166,38,42,2233,980,74888,4166,65157,4063,2162,1080,2051,679,871,597,4647,944,640340,5666,117449,2414,110884,2554,2859,944,2031,912,1069,501,606,305,522891,4174,495214,4744,10457,1485,7750,1647,3429,952,6041,1351,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5851371,4067,1020667,25811,264299,10758,230478,10897,23063,4095,3931,1396,2880,1199,3947,1767,756368,18380,681345,17121,52350,5863,10709,3055,5824,1837,6140,1708,4830704,25853,810396,10679,753257,11879,38895,4863,9851,1985,6701,1512,1692,1020,4020308,19213,3780404,20350,126542,6866,54614,5312,42651,3770,16097,3430,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
