GEO_ID,C17001G_001E,C17001G_001M,C17001G_002E,C17001G_002M,C17001G_003E,C17001G_003M,C17001G_004E,C17001G_004M,C17001G_005E,C17001G_005M,C17001G_006E,C17001G_006M,C17001G_007E,C17001G_007M,C17001G_008E,C17001G_008M,C17001G_009E,C17001G_009M,C17001G_010E,C17001G_010M,C17001G_011E,C17001G_011M,C17001G_012E,C17001G_012M,C17001G_013E,C17001G_013M,C17001G_014E,C17001G_014M,C17001G_015E,C17001G_015M,C17001G_016E,C17001G_016M,C17001G_017E,C17001G_017M,C17001G_018E,C17001G_018M,C17001G_019E,C17001G_019M,NAME,C17001G_001MA,C17001G_001EA,C17001G_002MA,C17001G_002EA,C17001G_003MA,C17001G_003EA,C17001G_004MA,C17001G_004EA,C17001G_005MA,C17001G_005EA,C17001G_006EA,C17001G_006MA,C17001G_007EA,C17001G_007MA,C17001G_008MA,C17001G_008EA,C17001G_009EA,C17001G_009MA,C17001G_010MA,C17001G_010EA,C17001G_011EA,C17001G_011MA,C17001G_012MA,C17001G_012EA,C17001G_013EA,C17001G_013MA,C17001G_014MA,C17001G_014EA,C17001G_015EA,C17001G_015MA,C17001G_016MA,C17001G_016EA,C17001G_017EA,C17001G_017MA,C17001G_018EA,C17001G_018MA,C17001G_019EA,C17001G_019MA,state
0400000US22,73967,6370,19683,3631,9150,2075,6887,1960,2204,669,59,77,10533,2633,5711,1924,4117,1225,705,317,54284,5446,26915,3716,13589,2661,11528,1851,1798,525,27369,2941,9883,1765,15392,2249,2094,637,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,22438,2863,6902,1793,4120,1435,2484,1088,1615,771,21,33,2782,838,1557,621,1132,409,93,117,15536,2496,8626,1689,4275,1189,3500,781,851,473,6910,1392,3280,893,3126,790,504,308,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,146997,8295,22950,4312,11696,2379,8122,2229,3482,895,92,109,11254,2614,7413,2269,3428,902,413,262,124047,7834,62162,4486,28879,2985,31201,3505,2082,622,61885,4795,29799,3327,28636,2689,3450,908,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,161026,11005,32438,4891,12531,2248,6198,1304,5873,1518,460,357,19907,3249,7383,1628,11384,2063,1140,502,128588,10434,69333,6327,29194,3178,37312,4546,2827,789,59255,5613,23795,2966,31942,3827,3518,846,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,244974,10013,70991,5823,32438,3407,21029,3173,10977,1403,432,262,38553,3465,21114,2456,16341,1920,1098,342,173983,8751,87544,5318,41279,3424,41673,3473,4592,842,86439,4794,40415,3568,40878,2877,5146,986,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,130975,8718,30761,4293,15700,2518,9679,2297,5650,1205,371,363,15061,2435,7645,1558,7028,1399,388,275,100214,6964,50830,4012,29603,2992,19625,2364,1602,440,49384,4094,26827,2767,20560,2422,1997,600,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,33724,4637,10368,2565,5743,1695,4506,1738,1198,751,39,51,4625,1352,2896,1223,1485,672,244,198,23356,3779,10745,2021,5188,1469,4923,1123,634,384,12611,2568,7182,2022,4345,1097,1084,535,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,138867,7993,35292,5476,15405,2801,10249,2237,5047,1204,109,95,19887,3432,11397,2383,8090,1586,400,247,103575,6017,52515,4095,24612,2793,25326,2831,2577,659,51060,4440,22141,2818,25313,3019,3606,864,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,23362,2770,6736,1748,3298,1176,1237,582,1996,968,65,103,3438,1124,1911,907,1454,532,73,115,16626,2201,7364,1419,3345,949,3555,877,464,288,9262,1619,4870,1110,3896,1023,496,283,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,38507,3706,9449,2272,3754,1151,2249,837,1498,621,7,13,5695,1851,3843,1713,1644,620,208,239,29058,3498,13984,2106,8216,1248,5174,1487,594,299,15074,2109,8083,1503,6382,1167,609,430,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,104766,10615,14448,2792,6182,1416,3144,1064,2931,908,107,167,8266,1987,3755,1301,4257,1405,254,218,90318,9976,42531,5416,20498,3600,20385,3079,1648,540,47787,6352,22238,4093,23627,3608,1922,574,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,21732,2395,2717,890,1146,623,369,312,657,431,120,147,1571,706,835,587,736,419,0,184,19015,2451,9170,1671,5204,1346,3477,859,489,306,9845,1678,4357,972,4637,1017,851,483,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,212959,12748,36010,5453,16090,3300,9412,2353,6349,1714,329,236,19920,2867,8549,1623,10848,1984,523,281,176949,11096,85205,6361,36540,3756,45042,3852,3623,834,91744,6556,38208,3526,48357,4212,5179,999,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,62743,5894,15216,3101,7167,1991,4204,1498,2706,918,257,256,8049,1831,3823,1250,3811,1077,415,233,47527,4947,24950,2902,11089,2069,12437,1771,1424,471,22577,3287,9105,2441,11838,1770,1634,525,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,506574,16031,112719,8723,49400,4313,28808,3517,18968,1990,1624,614,63319,5691,28340,3619,30977,3584,4002,976,393855,14157,196122,8018,74838,4621,109488,5511,11796,1584,197733,9022,77589,5605,106415,5275,13729,1749,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,197923,14502,57618,8657,24623,4215,15965,3388,8550,1764,108,98,32995,5397,18485,3583,14345,2963,165,106,140305,11006,68378,6200,40363,4916,25383,3171,2632,800,71927,6640,35678,4122,31941,3856,4308,1169,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,12060,1882,2722,1075,979,461,584,363,395,258,0,143,1743,940,1227,896,456,299,60,88,9338,1796,4122,975,2145,690,1814,613,163,111,5216,1134,2769,785,2182,735,265,211,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,258136,11124,91404,8425,45657,4507,32144,3692,13059,1859,454,275,45747,5071,26741,3242,18117,2814,889,447,166732,9309,85384,5324,46473,4191,35189,2984,3722,813,81348,5200,42170,3496,34754,2831,4424,914,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,290650,9029,68330,6731,32139,3335,15996,2065,15114,2049,1029,425,36191,4177,17574,2489,16896,2132,1721,629,222320,7842,108263,4599,44981,3060,56239,2600,7043,669,114057,4760,46556,3065,58309,3117,9192,943,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,129168,6980,27346,3761,11837,2083,4947,1399,6758,1366,132,119,15509,2362,6348,1560,8324,1554,837,421,101822,6065,51029,4476,20244,2447,28082,3159,2703,781,50793,2884,20359,2170,27136,2400,3298,989,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,236274,11269,62348,7308,30825,4461,21197,3793,9029,1673,599,327,31523,3855,19626,2853,11485,1919,412,258,173926,9293,86166,5302,48389,3497,34609,3106,3168,903,87760,5556,45541,3909,38261,3096,3958,777,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,26545,4143,6220,2179,2033,1006,1592,980,441,313,0,207,4187,1418,2583,1041,1516,675,88,108,20325,3264,11810,2216,4562,1260,6661,1603,587,320,8515,1533,3303,786,4475,1092,737,379,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,80321,6954,19786,4026,9752,2784,6721,2519,3003,953,28,50,10034,2330,4779,1518,4616,1440,639,442,60535,6903,27479,3322,16677,2877,9601,2138,1201,507,33056,4636,16982,3326,14957,2536,1117,496,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,18951,2658,2935,929,1099,369,871,331,228,127,0,155,1836,745,714,325,1122,593,0,155,16016,2636,7830,1623,3549,1156,3980,1063,301,263,8186,1577,3698,817,3850,1079,638,469,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,118019,7862,34357,5190,14609,3253,8791,2411,5538,1557,280,310,19748,3089,10935,2340,6992,1857,1821,945,83662,6116,43634,3877,21729,3165,19495,2358,2410,808,40028,3907,19211,2373,19567,2766,1250,461,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,583801,18893,110217,8721,47191,4554,27144,3706,18829,2659,1218,473,63026,6138,29192,4094,31032,3411,2802,789,473584,16284,240569,10060,108706,6665,119871,7580,11992,1672,233015,9108,108170,6291,111598,5401,13247,1813,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,67541,6341,13342,2697,6842,1735,4805,1499,1985,631,52,85,6500,1453,2693,1001,3714,1025,93,154,54199,5393,27032,3570,14370,2256,12128,2478,534,318,27167,3031,15220,2096,10838,1725,1109,516,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,12330,1479,2202,826,1504,591,477,381,1003,482,24,44,698,374,446,326,228,156,24,43,10128,1337,4991,922,1952,503,2720,872,319,211,5137,782,1923,556,3077,555,137,130,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,233989,14494,38982,6599,18927,4459,12287,3398,6455,2027,185,161,20055,3393,10096,2120,9231,1983,728,475,195007,13186,101168,7970,49852,4918,48078,4614,3238,967,93839,7468,41070,4092,48836,4978,3933,981,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,311227,12510,56199,5756,24652,3438,12679,2046,11503,2163,470,251,31547,3596,15690,2518,15149,2301,708,343,255028,11759,131067,7089,64234,4632,62395,4293,4438,931,123961,6978,59293,4818,60717,4455,3951,899,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,35882,2772,12428,2377,5278,1170,3204,897,1916,647,158,333,7150,1680,3385,934,3271,1090,494,324,23454,2305,12652,1709,5837,935,5963,1096,852,532,10802,1400,4763,886,5249,1068,790,301,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,112033,6244,30107,3712,15119,2192,8762,1800,6198,1361,159,131,14988,2300,7922,1605,6855,1484,211,157,81926,5059,41604,3736,22129,2531,18361,2194,1114,446,40322,3183,19934,2186,18660,2117,1728,608,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,14843,2486,2909,1157,1488,629,1114,514,368,289,6,10,1421,645,732,418,655,422,34,65,11934,2357,6722,1849,2605,1169,3938,1306,179,188,5212,1262,1940,714,2672,844,600,425,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,492910,15764,244881,12525,113474,6863,41965,4286,62115,4594,9394,1633,131407,7374,40356,3928,77474,4995,13577,1531,248029,13907,123942,7659,28379,3045,82619,5320,12944,1801,124087,7902,26033,2798,80719,5792,17335,2270,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
