GEO_ID,C27006_001E,C27006_001M,C27006_002E,C27006_002M,C27006_003E,C27006_003M,C27006_004E,C27006_004M,C27006_005E,C27006_005M,C27006_006E,C27006_006M,C27006_007E,C27006_007M,C27006_008E,C27006_008M,C27006_009E,C27006_009M,C27006_010E,C27006_010M,C27006_011E,C27006_011M,C27006_012E,C27006_012M,C27006_013E,C27006_013M,C27006_014E,C27006_014M,C27006_015E,C27006_015M,C27006_016E,C27006_016M,C27006_017E,C27006_017M,C27006_018E,C27006_018M,C27006_019E,C27006_019M,C27006_020E,C27006_020M,C27006_021E,C27006_021M,NAME,C27006_001MA,C27006_001EA,C27006_002EA,C27006_002MA,C27006_003EA,C27006_003MA,C27006_004MA,C27006_004EA,C27006_005MA,C27006_005EA,C27006_006MA,C27006_006EA,C27006_007MA,C27006_007EA,C27006_008EA,C27006_008MA,C27006_009EA,C27006_009MA,C27006_010MA,C27006_010EA,C27006_011MA,C27006_011EA,C27006_012MA,C27006_012EA,C27006_013EA,C27006_013MA,C27006_014EA,C27006_014MA,C27006_015MA,C27006_015EA,C27006_016MA,C27006_016EA,C27006_017MA,C27006_017EA,C27006_018EA,C27006_018MA,C27006_019EA,C27006_019MA,C27006_020EA,C27006_020MA,C27006_021MA,C27006_021EA,state
0400000US15,1326065,2252,648083,2516,154837,1314,986,447,153851,1321,405415,2400,11948,1732,393467,2523,87831,795,82404,1311,5427,984,677982,1697,149240,1289,604,383,148636,1284,418293,1442,10930,1715,407363,2150,110449,862,104415,1410,6034,1215,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1565645,611,781563,3084,219386,1887,633,336,218753,1898,469860,2439,17552,2187,452308,3293,92317,1051,90484,1216,1833,626,784082,2928,207678,2030,237,188,207441,2052,468671,2378,14955,1867,453716,3062,107733,1470,106130,1630,1603,713,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12688006,1765,6188923,5482,1573940,3455,7342,1598,1566598,3957,3938823,4767,113678,6022,3825145,6531,676160,2302,645899,3478,30261,2959,6499083,5643,1517947,3778,10918,2976,1507029,4298,4075272,4311,113011,5479,3962261,6691,905864,2673,872597,4000,33267,2851,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6417644,1247,3143871,4244,813719,3325,3230,1159,810489,3420,1974747,3330,76123,4205,1898624,4773,355405,1738,345770,2196,9635,1561,3273773,4020,779917,3375,3992,1053,775925,3471,2029923,2898,76034,4110,1953889,4916,463933,1865,454901,2485,9032,1635,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3017465,552,1490070,3240,367185,2411,1419,585,365766,2414,933898,2372,30522,2471,903376,3600,188987,1222,185837,1496,3150,627,1527395,3237,354376,2608,1900,665,352476,2654,927513,2142,30295,2664,897218,3416,245506,1490,241103,1583,4403,868,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2813530,1400,1382914,2916,369059,2400,1881,936,367178,2453,854325,2376,27272,2425,827053,3225,159530,1374,153876,1558,5654,1074,1430616,2615,352152,2316,2150,997,350002,2457,874124,2119,30055,2846,844069,3232,204340,1529,200089,1996,4251,984,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4284357,1582,2086414,4688,522385,2891,4314,1446,518071,3061,1314390,3622,92665,4292,1221725,5496,249639,1672,245323,2003,4316,959,2197943,4284,500563,3430,5369,1509,495194,3542,1375640,2700,77989,4112,1297651,4914,321740,2167,315907,2267,5833,999,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4473068,1771,2158999,4614,570660,3714,4238,1375,566422,3999,1351449,3301,74642,3694,1276807,4641,236890,1371,229432,1878,7458,1379,2314069,4598,546633,3673,3052,762,543581,3711,1453631,2778,62127,3951,1391504,4704,313805,1603,304389,2056,9416,1576,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1314121,520,643061,2022,139682,1323,405,232,139277,1363,409496,1432,22052,1822,387444,2242,93883,903,91859,965,2024,528,671060,2018,130219,1149,566,317,129653,1182,424525,1389,20173,1657,404352,2034,116316,1011,113284,1139,3032,608,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5736588,2191,2754848,4094,684352,2367,3013,884,681339,2526,1767349,3001,45824,3371,1721525,4207,303147,1740,287197,2566,15950,2117,2981740,3865,660146,2478,5314,1959,654832,3271,1917189,2589,56820,4811,1860369,5193,404405,1788,382994,2989,21411,2368,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6507596,1342,3141830,2921,715493,1727,3073,1126,712420,1944,2051709,2075,62780,3778,1988929,4260,374628,1583,357735,2590,16893,1803,3365766,2676,686380,1555,2379,1131,684001,1945,2171430,1380,72366,4629,2099064,4655,507956,1760,488366,2943,19590,2154,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9762306,764,4769289,3587,1172552,2841,6197,1534,1166355,3306,3006529,3249,142051,5572,2864478,6053,590208,1578,578310,2274,11898,1563,4993017,3459,1116979,2849,6141,1577,1110838,3318,3116224,2316,138066,5414,2978158,5566,759814,1926,746467,2456,13347,1426,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5286728,677,2622717,3650,653369,2915,2545,1214,650824,3215,1671781,2675,46644,3038,1625137,4234,297567,1342,290738,1623,6829,1073,2664011,3589,622666,2908,2365,930,620301,3129,1668552,2448,44233,2805,1624319,3752,372793,1634,366068,1898,6725,957,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2911811,1630,1395784,4952,383591,4348,2161,803,381430,4385,852684,2888,53669,4136,799015,5112,159509,1272,155923,1742,3586,1069,1516027,4544,365981,3740,2855,1192,363126,4024,935528,2210,60001,3670,875527,4398,214518,1415,211164,1681,3354,926,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5898968,1584,2870998,4884,721274,4558,4729,1297,716545,4551,1791555,3545,83297,4643,1708258,5174,358169,2147,349216,2527,8953,1383,3027970,4474,687981,3310,3327,1057,684654,3460,1879520,3731,90471,4540,1789049,6068,460469,2109,450584,2493,9885,1567,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,983214,886,490234,2032,114224,1467,450,336,113774,1443,307118,1691,12784,1725,294334,2152,68892,823,67043,1078,1849,609,492980,2079,107878,1313,606,347,107272,1423,307688,1749,11154,1610,296534,2169,77414,840,76370,930,1044,394,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1814388,1030,895007,3064,234486,2252,1093,477,233393,2290,556403,2107,16883,2153,539520,2757,104118,896,101528,950,2590,628,919381,2970,224705,2262,1028,473,223677,2279,560897,1716,17116,1864,543781,2434,133779,1113,131858,1208,1921,400,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2686989,2047,1343045,3155,337713,2028,2539,1043,335174,2510,846310,2703,26127,3582,820183,4434,159022,1042,149498,2493,9524,2113,1343944,2668,324646,1944,1896,1084,322750,2142,842156,1886,24819,3002,817337,3674,177142,1025,167622,2594,9520,2414,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1303868,471,642689,2013,143055,1304,479,368,142576,1447,419863,1462,16224,1950,403639,2129,79771,666,76925,889,2846,706,661179,1916,136155,1318,110,113,136045,1300,427871,1381,18783,2140,409088,2518,97153,885,94401,1070,2752,734,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8712982,1438,4227328,2797,1040986,2162,6177,1745,1034809,2785,2692258,2068,77077,4087,2615181,4845,494084,1545,466384,2904,27700,2496,4485654,2739,997181,2184,6794,1734,990387,2820,2814680,2047,79374,3838,2735306,3810,673793,1775,645232,3496,28561,2908,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2047242,1765,1007333,3034,268233,2597,955,415,267278,2723,613238,2387,24987,2939,588251,3924,125862,1130,120675,1531,5187,1084,1039909,2929,248554,2440,1203,657,247351,2442,639011,1634,24606,2276,614405,2702,152344,1101,147182,1699,5162,1181,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19208419,2296,9270690,4851,2185880,3162,13186,2224,2172694,3858,6010741,4944,204256,7110,5806485,7747,1074069,2291,1022174,4685,51895,4053,9937729,4336,2084230,3065,12314,1935,2071916,3764,6363833,3326,209141,7274,6154692,8309,1489666,2786,1430870,5411,58796,4579,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9461018,4189,4539904,8117,1155966,6532,3892,1335,1152074,6707,2851076,6828,129268,6965,2721808,9194,532862,2520,522592,3321,10270,1743,4921114,7089,1130906,6585,5258,1352,1125648,6673,3088412,4665,137764,6058,2950648,7738,701796,2554,690766,3124,11030,1915,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,669425,795,335551,1835,75524,1096,142,148,75382,1097,218238,1669,6129,1135,212109,2148,41789,463,40735,665,1054,428,333874,1741,75329,1307,64,57,75265,1308,207927,1469,5036,1018,202891,1770,50618,580,49554,813,1064,666,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11369102,1441,5532152,4862,1375424,3977,10659,2095,1364765,4542,3476121,3790,137526,5247,3338595,6627,680607,2449,663012,3179,17595,1895,5836950,4795,1312916,4189,6403,1367,1306513,4227,3624965,3414,141170,5037,3483795,6209,899069,2439,875536,3508,23533,2088,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3710368,1361,1818156,3716,478619,2841,3746,856,474873,3007,1119457,2808,48513,3232,1070944,4482,220080,1210,214263,1386,5817,1027,1892212,3734,455274,2948,2807,967,452467,3210,1158279,2271,55989,3296,1102290,4001,278659,1612,273107,1756,5552,920,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3832640,865,1883948,3399,440927,2637,1583,781,439344,2674,1200443,2573,42092,3037,1158351,3910,242578,1514,236206,1820,6372,1240,1948692,3419,420132,3249,2162,595,417970,3313,1227937,2609,40395,3325,1187542,3987,300623,1503,294252,1568,6371,1275,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12539757,1068,6083908,4866,1410802,3114,7382,1502,1403420,3543,3860832,3301,154371,5784,3706461,6404,812274,2259,788653,3089,23621,2390,6455849,4779,1343939,2898,7305,1552,1336634,2978,4022534,3041,159514,6263,3863020,8029,1089376,2261,1063609,3092,25767,2202,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1035117,804,498833,1374,111762,804,773,472,110989,933,325451,1275,13055,1628,312396,1979,61620,818,59801,1066,1819,509,536284,1199,106862,905,569,445,106293,1160,344983,887,16651,1977,328332,1973,84439,732,82873,891,1566,505,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4579231,2414,2197940,5760,548534,4831,4410,1414,544124,5418,1369762,3746,73762,4278,1296000,5141,279644,1917,273361,2565,6283,1688,2381291,5395,530942,4886,3543,1116,527399,4902,1492814,2738,78047,4635,1414767,5487,357535,2085,352652,1968,4883,1246,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,805505,1055,399329,2316,101316,1360,451,259,100865,1401,247393,1792,8501,1383,238892,2279,50620,787,49666,792,954,370,406176,2315,99388,1423,920,437,98468,1390,244121,1350,7671,1380,236450,1890,62667,984,61818,998,849,383,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6302351,2349,3049501,6199,758768,4350,7138,2223,751630,4894,1919354,5584,96105,4839,1823249,7533,371379,1814,362876,2101,8503,1619,3252850,5528,729011,4788,7116,2074,721895,5022,2043501,3488,105454,5913,1938047,6528,480338,2246,472523,2594,7815,1609,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25197453,4761,12368825,9265,3550908,7006,21306,3015,3529602,7458,7657968,7559,223050,7365,7434918,10677,1159949,3783,1105992,5365,53957,4435,12828628,8404,3396061,6679,19724,3832,3376337,7391,7965935,6195,237189,8485,7728746,10264,1466632,3842,1408185,5945,58447,4544,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2789648,1314,1396734,3221,450726,2194,2173,1355,448553,2661,829388,2458,19435,2534,809953,3521,116620,998,111342,1487,5278,1101,1392914,2903,427086,2240,2461,1167,424625,2555,828356,2279,19665,2026,808691,2951,137472,997,133749,1309,3723,932,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,620159,306,304952,1163,64139,930,733,340,63406,965,199868,975,7468,1028,192400,1403,40945,522,40103,646,842,327,315207,1148,61460,757,324,161,61136,770,204295,802,10066,972,194229,1218,49452,389,48654,482,798,282,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7887164,4700,3813943,8695,949389,5674,8060,1865,941329,5908,2435829,6019,85153,4558,2350676,7504,428725,2403,411028,3030,17697,2306,4073221,7383,899692,5775,8339,2201,891353,6198,2620133,4853,89874,5238,2530259,7134,553396,2886,534864,3255,18532,2456,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6716822,3208,3320222,5430,807613,3255,3462,1139,804151,3568,2133930,4308,67080,3909,2066850,5484,378679,1924,366410,2674,12269,1662,3396600,4920,770566,3438,3573,1109,766993,3536,2163969,3806,72216,4560,2091753,6137,462065,2315,449480,2732,12585,1573,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1826485,271,895205,3472,198068,2308,1859,879,196209,2492,568091,2966,48543,3470,519548,3503,129046,1176,126955,1342,2091,591,931280,3467,187234,2479,289,225,186945,2455,580463,2419,35815,2784,544648,3776,163583,1220,161222,1274,2361,641,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5634063,895,2782575,3899,676554,2398,4835,1174,671719,2779,1770176,3201,54932,2537,1715244,4047,335845,1539,328994,1797,6851,1001,2851488,3662,646367,2579,4737,1053,641630,2961,1779475,2421,56170,3135,1723305,4208,425646,1864,418466,2423,7180,1189,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,558832,750,283253,2015,68949,1750,332,310,68617,1765,181644,1506,5928,1259,175716,1821,32660,388,31643,535,1017,453,275579,2027,65645,1497,963,822,64682,1778,172954,1374,4964,1161,167990,1756,36980,650,36354,718,626,402,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3680339,638,1749062,2891,443921,2806,3234,1338,440687,3215,1062796,796,74159,3999,988637,4078,242345,609,233895,1729,8450,1460,1931277,2889,431568,2800,2625,821,428943,2846,1183616,446,77961,5028,1105655,5073,316093,511,306875,1355,9218,1292,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
