GEO_ID,B25096_001E,B25096_001M,B25096_002E,B25096_002M,B25096_003E,B25096_003M,B25096_004E,B25096_004M,B25096_005E,B25096_005M,B25096_006E,B25096_006M,B25096_007E,B25096_007M,B25096_008E,B25096_008M,B25096_009E,B25096_009M,B25096_010E,B25096_010M,B25096_011E,B25096_011M,B25096_012E,B25096_012M,B25096_013E,B25096_013M,B25096_014E,B25096_014M,B25096_015E,B25096_015M,B25096_016E,B25096_016M,B25096_017E,B25096_017M,NAME,B25096_001MA,B25096_001EA,B25096_002MA,B25096_002EA,B25096_003EA,B25096_003MA,B25096_004EA,B25096_004MA,B25096_005EA,B25096_005MA,B25096_006MA,B25096_006EA,B25096_007MA,B25096_007EA,B25096_008EA,B25096_008MA,B25096_009EA,B25096_009MA,B25096_010EA,B25096_010MA,B25096_011MA,B25096_011EA,B25096_012MA,B25096_012EA,B25096_013MA,B25096_013EA,B25096_014EA,B25096_014MA,B25096_015EA,B25096_015MA,B25096_016EA,B25096_016MA,B25096_017MA,B25096_017EA,state
0400000US13,2256703,18001,1565587,17156,93391,4570,290026,9365,354400,11557,291650,9145,281213,8287,184556,7516,70351,4952,691116,12765,146302,5888,156546,5834,112505,5642,96406,5190,93953,5111,52058,3709,33346,3288,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,254700,5244,172002,5256,1288,605,1925,505,3934,1126,5914,1308,20480,2462,56137,3477,82324,3722,82698,3364,1530,581,3215,1099,2698,679,2820,549,9020,1424,22934,2111,40481,2386,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,398816,6649,268395,6015,11193,1788,38266,2756,64969,4211,59913,4403,55789,3810,28761,2627,9504,1547,130421,4691,19371,1995,20994,2190,26302,2365,26276,2216,21611,1952,9371,1452,6496,1079,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3190282,18062,2170602,16316,91275,3680,308740,6906,358918,9759,392060,9686,491479,10764,368333,8442,159797,5774,1019680,10859,132781,4032,185108,4678,164823,5296,157587,5625,190177,6594,125992,4569,63212,3897,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1720062,14287,1184826,12589,71375,3494,321068,8426,318754,8528,213570,6649,157939,6702,79455,4374,22665,2074,535236,8785,104502,3760,147114,5082,113805,4099,78304,3747,55055,3546,24961,2478,11495,1601,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,880368,8898,547912,7680,39696,2639,133406,4469,141862,4643,97198,4179,86867,4218,38552,2721,10331,1178,332456,5794,61625,3066,92177,3090,70172,3135,48455,2163,39187,2440,13817,1269,7023,1044,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,747079,8180,472920,7447,39033,2797,105304,4305,106910,4741,91265,3963,79209,3941,37796,2482,13403,1585,274159,6002,65118,2997,73686,3236,46727,2957,36164,2040,30874,2418,13566,1865,8024,1396,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1151479,11521,696506,10453,57839,4084,164451,5897,179321,6075,118977,4979,104482,5004,51948,3395,19488,1855,454973,8287,118604,4829,118476,4458,83531,4813,55465,3221,47709,3081,19417,2102,11771,1555,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1130694,10222,618525,9452,51315,3920,102934,4589,128321,5802,138196,4882,117169,5032,59572,3701,21018,2458,512169,8821,126187,5485,121516,4678,77313,3499,74852,3789,66724,2908,31976,2807,13601,1622,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,391697,5080,254013,5110,13002,1576,30009,2046,46311,2789,55938,3054,61014,3454,35080,2624,12659,1444,137684,3811,19699,1703,23508,1795,22275,1796,23656,1819,25155,2308,15452,1407,7939,1173,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1437447,9760,1093872,10296,18366,2086,35253,2647,72839,4048,136517,6801,303034,8303,333638,7967,194225,5994,343575,7983,23637,1973,22150,1920,31341,2433,38926,2486,86575,4590,87021,3952,53925,2929,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1573279,12931,1132340,11701,13351,1862,14380,1842,48278,3546,109574,4531,296049,7866,430948,8797,219760,6508,440939,8213,16737,2083,13637,1898,22068,2107,41506,2582,112133,4556,147123,4523,87735,4231,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2706280,14314,1750985,14733,188658,5904,458206,8929,383571,9024,309816,6339,251971,5589,117002,4229,41761,2680,955295,10627,221272,6376,249345,5554,171997,5039,134226,4899,103756,3716,46108,2732,28591,1755,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1525449,9656,1065984,9518,37413,1954,99177,2951,185111,5933,248211,6256,278398,5857,161207,5058,56467,3063,459465,6015,56114,2904,66103,2467,75673,2863,88445,3856,94988,3447,53301,2743,24841,1797,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,754663,8918,409463,9142,52379,3491,115001,4712,88753,5168,67915,4514,54535,3892,23845,2860,7035,1277,345200,6947,109697,4814,100690,4942,48825,3115,37213,3189,31324,2909,10058,1481,7393,1233,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1593031,12451,1042163,10082,70164,3929,213829,7150,252666,8167,199085,6607,181324,5703,91416,4740,33679,2477,550868,8039,111871,4572,128285,4951,105941,4371,86390,3682,64091,3158,34707,3010,19583,1844,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,274570,4597,159673,5383,6723,1251,14976,1625,26249,2797,32894,2678,45304,2738,23930,2355,9597,1585,114897,3386,21134,1860,18086,1607,14562,1252,16138,1405,21024,2073,12494,1408,11459,1527,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,484308,5955,305164,5726,19075,1737,63806,2797,91422,3969,53781,3190,50313,2864,21567,1789,5200,744,179144,4080,36939,1988,45980,2131,39783,1984,26495,1675,18032,1779,7556,1057,4359,761,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,552991,9890,407138,10472,18540,2420,71976,5039,92220,5883,81298,5743,77715,5539,49576,4306,15813,2497,145853,5869,24028,2392,24561,2632,24475,2703,21210,2499,21787,2440,20155,2137,9637,1822,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,369070,5978,259962,6138,5114,983,10336,1790,20229,2035,47268,3086,98203,4579,65103,3393,13709,1412,109108,4359,11984,1792,9034,1416,10116,1392,16300,1757,32664,2242,21206,1962,7804,1199,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2060480,13626,1447682,13951,16139,1933,31047,2877,69584,3803,133281,4931,365489,8193,528869,9158,303273,7586,612798,10373,25218,2095,32374,2203,40652,2648,61739,3089,138602,4951,202005,6048,112208,4998,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,523004,7065,310502,6505,18781,2016,40677,3031,60696,4172,61497,3866,66918,4554,42943,3132,18990,1983,212502,5774,50950,3169,40365,2594,30013,2428,29771,2439,32794,2675,17712,1793,10897,1582,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3851687,18573,2464911,17189,72543,4122,259826,6042,280733,7419,246837,6097,359328,7595,675915,10883,569729,10461,1386776,12786,130302,5456,199922,5650,158984,5100,124247,4704,166314,5027,292158,7478,314849,8236,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2449902,20860,1647194,19549,72867,4255,261977,8779,371072,12020,325113,10974,320958,9964,204867,9226,90340,4825,802708,14103,162442,6936,183280,6960,133483,5935,115687,5852,105739,6193,62170,3840,39907,3422,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,186254,3477,102589,2984,8860,1079,18530,1615,25340,2018,22852,2234,17823,1592,7395,1095,1789,625,83665,2921,22604,1655,19269,1349,14627,1259,11544,1104,10307,1174,3480,710,1834,453,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,3039713,16684,2041379,15602,112824,3962,499414,8005,524247,10603,387151,7764,322600,8292,146985,5685,48158,2902,998334,10894,166243,5144,262359,6644,229563,6002,157999,4472,112078,4300,45721,2547,24371,2080,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,966998,7973,569832,7963,51036,2962,157768,4737,144488,5158,96835,4423,72121,4047,33854,2348,13730,1634,397166,6322,104076,3551,112390,4187,67275,3002,48465,2383,38352,2006,17105,1543,9503,1138,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,922012,11388,633548,10107,18215,1994,25683,2233,67973,4061,124824,5074,188635,6623,149105,5590,59113,3570,288464,7559,38726,3059,19175,1990,29208,2304,44205,3345,70325,3522,55885,3053,30940,3049,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3431023,18207,2142717,15324,105550,5051,332233,7561,379838,7637,394462,7659,476128,9662,330382,6168,124124,5040,1288306,11488,205906,5478,276189,6101,202450,5257,212845,6198,217983,5536,122873,4863,50060,3573,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,249754,5701,177698,5450,2472,668,4852,1059,14263,1850,33628,3051,63393,4143,41772,3176,17318,1757,72056,3128,2486,710,2374,753,6092,1119,11566,1359,25159,1916,16546,1743,7833,1199,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1223474,12626,759498,11761,54336,4073,144813,6140,172944,7121,136732,6491,126897,6248,78890,5544,44886,4243,463976,8631,124331,5298,105676,4473,73729,4411,51374,3375,55568,4116,29409,3086,23889,2817,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,221382,3961,130058,3941,10059,1215,22937,2242,32746,2897,28537,2426,21702,2205,11450,1406,2627,762,91324,3514,25761,1740,18211,1362,16857,1745,12605,1439,9796,1537,5198,980,2896,724,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1660076,14005,1028144,13392,62332,4251,212335,6748,251865,8060,192240,6822,171312,6648,95610,5590,42450,3066,631932,10653,112919,4907,155780,4937,113222,4516,92441,4457,81754,4420,50279,3381,25537,2192,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5568300,32153,3425023,26983,198291,7445,754567,14523,853752,14663,625966,13604,543005,13524,307676,8991,141766,7177,2143277,21112,483161,11579,612520,10466,368845,8559,254265,8970,223588,7798,122770,5266,78128,4193,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,613499,6550,448161,6682,10826,1557,16917,2078,69802,3292,110836,4771,132924,4417,80052,4162,26804,2606,165338,4687,16133,1864,9512,1168,21659,1949,34988,2579,45270,2671,26549,2373,11227,1569,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,183452,2866,122457,2800,3191,702,7004,937,15280,1618,27200,1709,37896,2206,23860,2077,8026,993,60995,2511,5673,856,6562,985,7499,980,11149,1192,15992,1403,9540,1036,4580,725,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2013595,16957,1438099,16038,30595,2697,84152,4446,154917,5711,212856,7497,360873,9669,359290,9380,235416,7124,575496,9834,71124,4146,73086,3906,72596,3902,85001,4085,111949,4762,89360,3689,72380,3877,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1653712,13459,1185543,13488,21190,2169,37882,3250,106656,5172,198282,6809,344660,8515,317472,7786,159401,5546,468169,8039,53623,3699,32397,2276,43756,2772,63401,3783,107203,4673,108276,4578,59513,3462,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,531392,6308,262304,6792,32103,2121,76287,4093,55342,3794,40855,2836,37492,2954,15404,2070,4821,1014,269088,5106,84468,3482,74899,3335,41492,2736,32065,2306,22822,1846,8101,1342,5241,946,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1543908,11604,1032279,10841,29970,2170,132968,4876,239037,7130,230378,6801,248461,5851,116554,3897,34911,1929,511629,6661,48554,2333,84330,3006,107075,3481,105721,4542,96586,3645,48509,3203,20854,1584,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,157223,3270,96851,3212,4576,913,8762,1332,18302,1926,22428,2188,26623,2239,12117,1402,4043,886,60372,2344,12066,1606,6983,991,7883,1109,10512,1417,11791,1582,7637,1270,3500,768,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,876741,9559,343107,8848,5777,1035,71764,4083,106042,5192,76148,4143,51538,3280,23609,2348,8229,1290,533634,8759,54711,3786,174563,5555,153321,5094,86283,3467,43428,2512,14550,1666,6778,1099,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
