GEO_ID,C02003_001E,C02003_001M,C02003_002E,C02003_002M,C02003_003E,C02003_003M,C02003_004E,C02003_004M,C02003_005E,C02003_005M,C02003_006E,C02003_006M,C02003_007E,C02003_007M,C02003_008E,C02003_008M,C02003_009E,C02003_009M,C02003_010E,C02003_010M,C02003_011E,C02003_011M,C02003_012E,C02003_012M,C02003_013E,C02003_013M,C02003_014E,C02003_014M,C02003_015E,C02003_015M,C02003_016E,C02003_016M,C02003_017E,C02003_017M,C02003_018E,C02003_018M,C02003_019E,C02003_019M,NAME,C02003_001EA,C02003_001MA,C02003_002EA,C02003_002MA,C02003_003MA,C02003_003EA,C02003_004MA,C02003_004EA,C02003_005EA,C02003_005MA,C02003_006EA,C02003_006MA,C02003_007EA,C02003_007MA,C02003_008MA,C02003_008EA,C02003_009MA,C02003_009EA,C02003_010EA,C02003_010MA,C02003_011EA,C02003_011MA,C02003_012EA,C02003_012MA,C02003_013MA,C02003_013EA,C02003_014MA,C02003_014EA,C02003_015MA,C02003_015EA,C02003_016EA,C02003_016MA,C02003_017EA,C02003_017MA,C02003_018EA,C02003_018MA,C02003_019EA,C02003_019MA,state
0400000US13,9815210,-555555555,9624976,12372,5961961,19867,3021927,14079,24980,4510,322841,7505,5659,2702,287608,19454,190234,12372,26079,4788,164155,11433,175611,11403,64213,6736,26418,4814,34047,4926,10763,3241,40170,5712,13073,3028,1550,1807,Georgia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1374810,-555555555,1043258,13187,343352,3503,26281,1452,3942,1158,523824,9782,128087,5294,17772,3259,331552,13187,9336,2687,322216,13960,209116,10188,3626,1083,7073,1020,68751,6082,1009,546,128657,8469,111143,8220,11293,2570,Hawaii,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1584985,-555555555,1545525,4126,1465484,5687,8392,1656,20511,2685,20913,2460,1287,682,28938,5066,39460,4126,4935,1616,34525,3632,37188,3869,6959,1547,14481,2088,8793,2368,609,362,6346,1721,2183,1008,89,154,Idaho,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12869259,-555555555,12605700,12406,9328438,27666,1867304,10690,25818,3305,599115,6487,1378,632,783647,28478,263559,12405,55819,6037,207740,11389,248458,12349,74800,6367,32290,2925,59982,5596,11593,3893,69793,6745,13398,2357,1703,1132,Illinois,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6516922,-555555555,6374553,7286,5512023,8881,589109,7189,12817,1863,102695,4396,786,503,157123,10274,142369,7286,20049,3898,122320,6182,135639,6817,57231,4631,33974,2641,18200,2990,2871,893,23363,4315,5552,1551,1178,743,Indiana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3062309,-555555555,3001421,4827,2800812,4987,88258,3256,12009,1482,56040,2355,1010,428,43292,5237,60888,4827,6250,2007,54638,4214,56691,4931,21804,3177,18161,3001,7793,1469,1190,618,7743,2124,3777,1454,420,463,Iowa,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2871238,-555555555,2774699,6414,2442531,6705,167669,4848,23830,2669,67235,3040,1642,771,71792,6124,96539,6414,10330,2388,86209,5598,89621,6214,26763,3498,31598,2729,12610,2567,4926,2218,13724,2619,6301,1976,617,564,Kansas,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4369356,-555555555,4289109,6532,3837605,5487,348778,6594,9662,1761,50424,2713,729,449,41911,5188,80247,6532,6141,1663,74106,6415,74904,6014,38711,4731,16180,2006,8316,1954,1291,737,10406,2111,5167,1516,176,185,Kentucky,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4574836,-555555555,4497175,6414,2874839,6593,1469876,6384,28830,2237,72484,2804,3126,2331,48020,6386,77661,6414,9259,1992,68402,6003,69957,5946,25781,4295,18412,2633,10270,1874,4019,1717,11475,2266,7271,2703,433,345,Louisiana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1328188,-555555555,1303121,2640,1264494,1599,13598,1448,8148,1581,13498,1852,134,116,3249,1000,25067,2640,1140,606,23927,2547,24137,2541,4751,1273,13073,1626,4147,1130,540,444,1626,717,930,551,0,157,Maine,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5828289,-555555555,5676344,8308,3414300,13228,1725923,6990,14530,1385,329770,4691,1924,1095,189897,13333,151945,8308,19794,3941,132151,7275,139587,7903,52010,5231,15950,1897,31424,3296,10253,2522,29950,4226,12181,2926,177,153,Maryland,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6587536,-555555555,6419478,11199,5305948,12504,451127,7855,13160,2325,365968,4987,858,443,282417,13444,168058,11199,33692,4484,134366,10032,157545,10935,65768,7933,18375,1930,31802,4236,3135,1223,38465,4557,9454,2716,1059,831,Massachusetts,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9876187,-555555555,9623356,9915,7830903,9530,1388139,7863,54719,3625,242232,5033,2118,889,105245,7698,252831,9915,25908,3717,226923,9568,236743,9588,87065,6367,58560,2923,40238,4056,15661,3486,35219,4185,15296,2799,792,496,Michigan,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5344861,-555555555,5209890,8828,4577875,7618,279142,6224,60842,3167,216270,3768,763,342,74998,7403,134971,8828,10804,2087,124167,8111,124308,7826,44558,5219,31811,3453,27662,3616,4732,1610,15545,2438,10331,2335,332,385,Minnesota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2978512,-555555555,2944170,4658,1770546,4486,1115359,5473,11815,1722,27077,3206,108,122,19265,3669,34342,4658,4724,2092,29618,4244,31296,4310,14245,3311,6995,1719,3005,1066,1412,575,5639,2216,2806,1277,240,263,Mississippi,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,6010688,-555555555,5865554,7914,4991510,7231,688379,6563,22326,2594,96187,3149,5692,1498,61460,6179,145134,7914,12836,2613,132298,7311,137338,8324,49956,5681,42233,3181,20840,2867,5242,1729,19067,3073,7507,2492,289,300,Missouri,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,998199,-555555555,974074,2788,891294,2197,4305,1404,66644,3337,5714,1173,968,838,5149,1668,24125,2788,803,554,23322,2731,22441,2762,1677,850,16086,2494,3035,1003,181,192,1462,706,1499,840,185,306,Montana,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1842641,-555555555,1802266,3846,1624885,5966,83693,3632,17985,1896,34517,1779,693,303,40493,4982,40375,3846,6545,2137,33830,3756,37820,3686,12872,2360,8261,1627,6043,1575,2799,1740,7845,2239,2387,1233,168,247,Nebraska,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2723322,-555555555,2617477,10551,1948463,15765,222551,5616,32805,3070,194695,6015,16360,1595,202603,14069,105845,10551,13132,2937,92713,10076,98798,9749,20079,4415,12881,1958,31358,5573,3391,1685,31089,4659,6540,2081,507,653,Nevada,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1318194,-555555555,1295552,2360,1240868,2868,14655,1344,2154,701,29002,2149,117,129,8756,2720,22642,2360,1761,803,20881,2301,21519,2304,4909,1309,6750,793,7733,1746,0,184,2127,796,1039,658,84,119,New Hampshire,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8821155,-555555555,8604339,12912,6104543,20959,1182905,11416,21103,3871,747620,6615,3365,1571,544803,20644,216816,12912,56275,5151,160541,11429,200138,11625,63610,6939,18373,2996,39163,4807,10400,2560,68592,5971,15026,3131,1652,1058,New Jersey,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2082224,-555555555,2018009,5875,1492790,15175,44365,3969,190825,4587,25637,1939,1171,614,263221,13689,64215,5875,22519,3662,41696,4712,59916,5558,9889,1989,16169,2845,7697,1578,1321,791,24840,3872,3696,1285,603,732,New Mexico,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19465197,-555555555,18938414,16971,12710382,29843,3036099,16183,67731,4685,1447760,9725,5562,2536,1670880,32891,526783,16971,161456,12351,365327,12488,494801,16594,147626,10359,50066,3895,86569,7327,22301,3247,188239,12196,30070,3507,1912,782,New York,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9656401,-555555555,9451546,14449,6768523,16949,2091558,11959,111633,4192,211328,5649,4132,986,264372,16180,204855,14449,27403,5287,177452,13500,184190,12303,73280,7756,34453,3560,27993,4700,12689,3242,35775,5435,19441,5566,1224,834,North Carolina,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,683932,-555555555,671278,1852,614327,1430,6857,1255,38515,1701,7070,1051,147,158,4362,1325,12654,1852,473,280,12181,1858,11881,1851,3178,1177,5298,1321,2331,712,167,188,907,395,773,388,0,143,North Dakota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11544951,-555555555,11278852,11306,9566847,8300,1396483,10548,19589,2047,194814,5015,1981,808,99138,7672,266099,11306,18248,3181,247851,10729,243513,9841,131030,8494,44497,2406,32335,3942,8124,2004,27527,3763,21354,5474,1232,776,Ohio,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3791508,-555555555,3489861,9225,2792094,7616,275392,4430,260733,7642,65513,3141,5393,1210,90736,6574,301647,9225,14276,2296,287371,8863,287681,8855,29890,3432,211620,7941,12986,2028,15583,1981,17602,2475,12814,2205,1152,650,Oklahoma,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3871859,-555555555,3737178,7065,3279357,12288,70067,2807,52026,4557,152909,4397,15100,2454,167719,11405,134681,7065,16578,3768,118103,5730,123420,6548,20150,2813,47208,3468,26825,3163,1655,711,27582,4584,10072,2111,1189,851,Oregon,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12742886,-555555555,12495625,11270,10485910,11661,1372685,12132,17315,2084,358168,4389,2009,811,259538,11861,247261,11270,32372,3830,214889,11309,228519,10258,104663,7991,31832,2483,40665,4274,9745,2620,41614,4229,17444,3527,1298,805,Pennsylvania,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1051302,-555555555,1022546,4167,859000,5950,63397,3762,4370,1273,33235,1460,188,215,62356,6489,28756,4167,6847,1857,21909,3436,26091,4002,7971,1978,2658,940,4488,1289,3802,1733,7172,1915,2643,1113,22,43,Rhode Island,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4679230,-555555555,4594839,7046,3135216,8956,1305093,7192,13244,1991,63356,2782,2042,1524,75888,8400,84391,7046,8289,2501,76102,6431,79398,6943,33450,4817,18040,3508,9377,1706,6306,2816,12225,2624,4993,1649,0,217,South Carolina,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,824082,-555555555,803942,2746,707944,2394,9517,1203,71532,2373,7855,869,63,71,7031,1805,20140,2746,984,638,19156,2621,19038,2601,3662,1139,12455,2051,1115,602,659,450,1147,622,981,643,121,198,South Dakota,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6403353,-555555555,6281879,7801,4990068,8309,1071463,6624,18732,3475,92286,4046,2299,1197,107031,8493,121474,7801,12083,2887,109391,7275,114510,7318,40195,4970,37743,3598,15572,2648,3777,1897,17223,3520,5891,1855,1073,580,Tennessee,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25674681,-555555555,25077779,18892,19149157,45618,3011795,13895,128773,11133,999118,10194,18726,4172,1770210,43137,596902,18892,155873,12345,441029,16945,565318,18879,135267,8910,118796,7807,97054,8317,19930,4024,194271,13971,29364,4409,2220,1169,Texas,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2817222,-555555555,2747864,6379,2486869,10393,32524,3943,31795,3102,56679,3028,27209,2416,112788,10140,69358,6379,12369,3121,56989,4947,64270,5980,9478,1967,12248,2429,16352,2405,1999,1476,24193,4754,4751,1377,337,301,Utah,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,626431,-555555555,612792,1462,596253,999,5194,937,2140,607,7733,983,245,186,1227,792,13639,1462,764,455,12875,1435,12952,1451,2978,941,5149,947,3559,853,309,289,957,478,687,425,0,145,Vermont,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,8096604,-555555555,7855858,14173,5615742,14273,1581452,10391,24374,3459,455242,7971,5084,1580,173964,12649,240746,14173,27514,5814,213232,14159,216916,13855,76721,8538,24019,2761,61688,7869,10289,2601,44199,7510,22337,4536,1493,848,Virginia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6830038,-555555555,6509219,12964,5357161,15858,239665,6363,91703,5026,501712,7684,40300,2479,278678,16551,320819,12964,31919,5323,288900,12029,289701,11821,61509,5333,74303,4975,81389,5619,5941,1703,66559,7513,28170,4151,2948,1129,Washington,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1855364,-555555555,1816997,2797,1741915,2269,56178,2868,2834,1024,11492,1378,126,128,4452,1701,38367,2797,1436,712,36931,2663,36539,2779,14737,2176,15374,1844,3068,1138,1605,809,1755,758,1669,558,159,244,West Virginia,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5711767,-555555555,5594970,6125,4980495,8349,356550,4844,48065,2516,130617,3336,1485,695,77758,7682,116797,6125,14003,2386,102794,5634,108617,5667,35505,4139,29716,2499,18854,2799,5586,1924,18956,2739,8033,1980,147,182,Wisconsin,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,568158,-555555555,552518,2461,515335,2893,5079,937,12241,1370,4833,1100,201,169,14829,2941,15640,2461,2057,752,13583,2398,14833,2405,2540,1156,8262,1691,1692,998,84,89,2255,762,795,564,12,23,Wyoming,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3706690,-555555555,3209027,15956,2539680,21485,290083,11977,8254,2052,9489,2369,0,210,361521,14515,497663,15956,20501,2915,477162,16008,484062,15454,458390,15468,1758,1265,1209,616,2002,1089,20703,2874,13321,3850,280,455,Puerto Rico,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
