GEO_ID,C14003_001E,C14003_001M,C14003_002E,C14003_002M,C14003_003E,C14003_003M,C14003_004E,C14003_004M,C14003_005E,C14003_005M,C14003_006E,C14003_006M,C14003_007E,C14003_007M,C14003_008E,C14003_008M,C14003_009E,C14003_009M,C14003_010E,C14003_010M,C14003_011E,C14003_011M,C14003_012E,C14003_012M,C14003_013E,C14003_013M,C14003_014E,C14003_014M,C14003_015E,C14003_015M,C14003_016E,C14003_016M,C14003_017E,C14003_017M,C14003_018E,C14003_018M,C14003_019E,C14003_019M,C14003_020E,C14003_020M,C14003_021E,C14003_021M,C14003_022E,C14003_022M,C14003_023E,C14003_023M,C14003_024E,C14003_024M,C14003_025E,C14003_025M,C14003_026E,C14003_026M,C14003_027E,C14003_027M,C14003_028E,C14003_028M,NAME,C14003_001MA,C14003_001EA,C14003_002MA,C14003_002EA,C14003_003EA,C14003_003MA,C14003_004EA,C14003_004MA,C14003_005EA,C14003_005MA,C14003_006MA,C14003_006EA,C14003_007MA,C14003_007EA,C14003_008EA,C14003_008MA,C14003_009EA,C14003_009MA,C14003_010EA,C14003_010MA,C14003_011MA,C14003_011EA,C14003_012MA,C14003_012EA,C14003_013MA,C14003_013EA,C14003_014EA,C14003_014MA,C14003_015EA,C14003_015MA,C14003_016EA,C14003_016MA,C14003_017MA,C14003_017EA,C14003_018MA,C14003_018EA,C14003_019EA,C14003_019MA,C14003_020EA,C14003_020MA,C14003_021EA,C14003_021MA,C14003_022MA,C14003_022EA,C14003_023MA,C14003_023EA,C14003_024MA,C14003_024EA,C14003_025EA,C14003_025MA,C14003_026EA,C14003_026MA,C14003_027EA,C14003_027MA,C14003_028MA,C14003_028EA,state
0400000US13,9421810,8662,2375035,21882,81724,5749,606648,13187,635399,13729,362774,6329,191189,7991,231923,7333,140425,7424,124953,6546,407945,14789,54715,4786,65509,5276,59537,6052,31885,3372,32235,3392,58013,5500,45556,4909,60495,4780,6638830,17465,144188,7388,25908,3185,11919,2821,14463,2109,90293,5404,414527,10233,1140512,12061,4797020,10881,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1323495,2376,258156,6872,9057,1600,65074,3089,66603,3458,39130,1773,14853,1541,26625,2465,20656,2722,16158,2367,78568,4746,9776,1524,12791,1861,15631,2183,9329,1457,5229,1096,7083,1315,9002,1570,9727,1883,986771,5816,17872,1856,3778,1015,1560,628,2441,799,12307,1449,64844,2646,162967,3343,721002,3128,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1516203,2886,395130,6593,8091,1430,105678,4683,109526,4625,62478,1774,28603,2632,36157,3369,24963,3302,19634,2278,57210,4457,8176,1332,10318,2160,7055,1385,2737,991,6599,1313,10738,1768,5772,1218,5815,1279,1063863,7037,33437,2652,6815,1593,2695,953,1865,693,12870,1937,63905,3712,175641,3896,766635,3512,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12392392,7296,2854199,20492,113283,5189,714943,12592,761632,11052,476202,4640,226177,5663,282080,8992,154723,7360,125159,6105,662720,17330,76976,4735,110005,6358,92422,6465,47669,3712,55933,3964,114305,5665,98696,5893,66714,4493,8875473,15901,159844,6041,33337,3243,13251,2370,20109,2384,87177,4959,485353,9241,1527768,10471,6548634,9083,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6271959,5781,1476235,12977,39092,3258,353284,7165,395353,7910,239984,4007,121531,4182,162243,5514,90967,4565,73781,4013,285613,9239,37377,3567,58823,4737,50277,3855,23740,2694,28247,2615,43573,2646,20283,2489,23293,2778,4510111,12572,106892,5241,28451,3156,8063,1609,10958,1519,48681,3499,259931,6753,719580,6897,3327555,6955,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2946262,3544,682338,8551,26280,2669,168954,4804,180699,4906,111085,1833,57933,2411,75131,4114,35253,2716,27003,2495,127525,6691,13013,1940,23361,2455,18031,2209,8011,1290,17197,1573,23780,2482,13280,2538,10852,1837,2136399,8749,42862,2698,8085,1453,3303,729,4125,810,19232,2086,117979,4840,338297,4877,1602516,4660,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2753908,2924,691214,9344,24890,2095,165592,4666,179580,5208,103538,2274,57685,2780,80440,4587,46835,3726,32654,2575,110384,6629,11971,1820,24404,2567,21270,2524,11591,1416,8715,1646,12358,1584,9941,1548,10134,1455,1952310,8326,47849,3000,8294,1456,2992,1097,3112,894,21432,2096,116101,4656,317769,4544,1434761,4263,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4206686,4595,969548,11887,30670,2679,246782,6158,247856,7046,150211,2844,79528,3603,99937,5241,65801,4216,48763,4078,158160,7601,18731,2232,29824,3253,31482,3218,18633,1993,12776,2087,18838,1963,14549,2053,13327,2038,3078978,10324,67027,3818,12600,1967,3472,901,5041,1100,32614,2581,178314,5512,484301,5484,2295609,5858,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4397701,5144,985389,11818,43694,3253,240051,6955,256482,6756,148622,2872,79972,3931,117147,5718,60658,4577,38763,3145,227839,8283,25274,2769,52531,3698,55052,3887,28688,2395,15536,2004,19836,2347,17076,2148,13846,2019,3184473,10098,66872,4165,11707,2278,4616,1329,8524,1441,40887,3807,209473,6395,554327,7457,2288067,6114,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1290199,1962,252026,4570,6546,1113,63828,3248,69783,3257,43634,1241,21238,1827,20308,1824,13140,1406,13549,1855,52505,4014,5236,1141,9351,1609,7358,1227,4895,1015,6924,1224,8815,1760,4262,932,5664,1085,985668,4333,16450,1853,2987,814,1064,384,1201,536,8384,1191,49660,2636,127376,2354,778546,2918,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5614887,5149,1262262,13362,31106,2569,296698,7920,318442,7548,197387,3642,104170,3796,138013,7084,91848,5396,84598,4602,315577,10843,44556,3493,54477,3922,55664,4075,30034,2859,24159,2251,34180,3055,36958,3445,35549,3068,4037048,13238,74057,4424,15209,2428,6822,1691,8778,1470,38519,3571,226959,6657,650755,6595,3015949,6660,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6376038,4508,1284634,13198,42072,3186,317024,7962,358710,8400,221967,3063,99824,4424,122921,5692,67016,4709,55100,3959,479837,14866,49288,3196,49824,4034,40283,3742,29338,2661,67667,3491,132150,5680,71254,5250,40033,3085,4611567,11410,59699,3181,13449,2090,5443,1174,6512,1564,37287,3130,220532,5529,725049,6491,3543596,5433,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9535715,5970,2336298,15575,79904,3988,528634,7884,587152,9894,373280,3758,202185,4620,273644,7644,158448,5802,133051,4923,359343,9576,39058,2664,73808,3900,63842,4017,35234,3171,26446,2086,47135,3798,33523,3058,40297,2880,6840074,16285,123959,5457,22831,2798,10849,1742,14062,1605,69872,3687,375496,8013,976813,7173,5246192,7429,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5137489,3526,1184661,10667,40051,3032,296293,6617,308654,6483,197390,2292,98799,3241,116679,4982,76752,3754,50043,3343,238838,8513,27231,2362,46405,3626,36507,2780,13738,1190,24548,2548,39298,3328,27043,2472,24068,2121,3713990,9243,77945,3731,15372,1436,5460,936,5243,1021,29427,2380,197648,4275,621731,5564,2761164,4520,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2862804,4160,722596,9515,33834,3371,170693,5782,195302,5892,107186,2385,68195,3862,77788,5222,39626,3544,29972,2883,108219,6983,15258,2199,21986,2636,20117,2590,11168,1727,9262,1950,10952,2224,9178,1657,10298,1695,2031989,9117,40597,3241,8946,2079,6052,1748,5094,1056,26547,3194,121119,4980,329033,6329,1494601,4818,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5789094,4166,1252195,13341,43035,2758,311734,8064,329917,7497,206326,3925,105900,4148,122842,5180,76560,5117,55881,3328,317362,10767,32691,2507,58858,4807,54816,4431,28506,2645,24071,2165,48714,3498,36918,3251,32788,3018,4219537,13798,84297,4185,24860,3236,7385,1555,9676,1461,43607,3020,243305,5754,671710,7365,3134697,6065,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,963796,1739,207445,4884,5232,978,50658,3160,52771,3213,34805,1481,15748,1162,25992,2288,12825,2161,9414,1534,35536,3558,6094,1156,9298,1761,5330,1084,3037,946,2363,669,2898,939,3019,694,3497,1150,720815,4926,14720,1744,3872,1064,1000,421,1851,641,8305,1527,43029,2931,109161,3142,538877,2830,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1765872,2539,428420,6500,16278,2355,107001,3439,107499,3761,63781,1486,37039,2237,47382,2444,29889,2950,19551,1708,87227,4371,9601,1184,18116,2260,15023,1683,9201,1171,8947,1620,11647,1862,8194,1545,6498,1121,1250225,6121,28334,2242,5557,975,1671,507,1795,537,10644,1665,70244,3172,207762,3638,924218,2839,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2616097,3930,604812,10707,12350,2188,162375,6061,161445,6903,100943,2727,41603,3023,58761,5276,35718,4747,31617,4434,79197,7012,12298,2370,15946,2841,9653,2148,5155,1458,3663,1212,8560,2294,10556,2409,13366,2339,1932088,10414,53313,4046,13271,3241,2909,935,6220,1886,21334,2380,115338,5373,339971,6167,1379732,5137,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1278979,2217,256768,4467,5468,1021,64027,3783,74583,3171,45966,1285,22918,2001,22437,2403,10655,1837,10714,1345,67818,3332,9765,1218,9371,1620,6097,1286,5563,1156,7829,1513,14186,1850,7772,1733,7235,1255,954393,4052,13158,1809,4041,1164,1527,750,888,396,7878,1251,49070,2481,127765,3179,750066,2528,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8513085,5753,1848394,13542,72725,4901,466206,10198,513533,10991,312787,3113,146337,4103,185528,6033,85388,5310,65890,4113,441005,11992,68507,3916,74145,3672,58349,4331,40511,2586,38758,2380,69338,3954,49835,3699,41562,2906,6223686,13278,86242,5004,19759,2491,11205,2432,10386,1655,42674,3088,291482,5947,986864,6959,4775074,5336,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1997708,3571,516026,8596,16093,2444,120775,5592,137684,5054,75940,2196,39993,2405,52947,4622,41300,4036,31294,3121,55131,4424,7036,1492,11108,1800,9820,1720,4740,1116,3525,696,6968,1424,5288,1542,6646,1332,1426551,7976,36755,3098,8462,1674,1861,736,2963,819,17974,2470,88878,5034,227816,5158,1041842,4728,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18777502,7486,3818974,18197,142181,6149,949331,11777,1019559,11882,645516,4788,313798,6842,409482,9023,203602,7466,135505,4819,1201966,21545,129320,6315,170064,6433,154450,6221,99516,4958,131710,5710,253495,9311,158832,8109,104579,4981,13756562,19203,198261,6484,37872,3385,18943,2519,26914,2446,118260,5069,761126,11271,2346477,11116,10248709,8595,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9291132,7227,2197205,18463,57997,4670,533690,12560,590558,13537,331144,4915,182338,5947,227522,8811,136502,7080,137454,6298,360099,12154,53581,4190,63657,4398,58491,5113,28530,2791,35482,2905,43917,3985,36367,3774,40074,3730,6733828,17156,149876,6606,31537,4025,11663,2028,13149,2078,73248,5396,405395,10918,1073526,10049,4975434,10299,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,655499,1392,154060,3874,4701,1136,35668,2124,33338,1856,21714,741,15780,1134,24934,2216,11901,1885,6024,1182,18876,2530,2262,737,3980,1084,2594,871,1390,530,1272,450,3579,1112,1898,718,1901,1118,482563,3604,10870,1422,3198,783,1700,457,1430,363,5044,901,33900,2173,79642,1971,346779,1975,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11136156,6385,2522143,18134,79829,4796,598402,9022,646976,9653,407154,3665,207265,5205,267185,7760,169714,6344,145618,5836,555071,12538,59440,3701,112780,6291,100580,5375,51245,2744,49285,3012,76160,5444,54239,4226,51342,3304,8058942,16350,160379,5909,38855,3399,12585,1765,15352,1616,72431,4178,431017,7887,1197955,8570,6130368,8570,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3635095,3670,884824,9963,34760,2694,229067,5075,237086,6429,135312,2502,72389,3117,82262,4834,54515,4009,39433,3000,109699,6673,10733,1364,19138,2565,19282,2209,10900,1364,8071,1428,16197,2340,14008,2008,11370,1749,2640572,9056,62290,3764,10535,1641,5079,1012,5038,903,32646,2369,175114,4805,443931,5603,1905939,4454,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3735547,4652,832037,9159,17026,2220,191886,6448,221357,5962,128080,2276,64094,3733,90180,4994,67820,4828,51594,4009,141176,7111,21576,2421,28333,3281,19745,2719,12297,1760,10110,1636,17561,2390,16045,2217,15509,2357,2762334,9947,63755,4301,13981,2052,2911,952,4761,1110,28371,2562,154769,5263,447099,6024,2046687,5738,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12329010,5777,2408673,16627,69241,4101,586289,8783,667208,10707,428155,4113,206850,4801,240247,8010,115749,5717,94934,4450,769140,14791,79552,4082,122248,5622,103146,5576,62769,3484,98870,4242,155208,6236,76814,4447,70533,3838,9151197,16323,158305,5508,40419,3519,14403,1797,15303,1891,82521,3398,484041,9395,1343705,7995,7012500,7017,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1019489,1801,206443,4325,6248,1114,47720,2784,55823,3231,33238,1518,19257,1649,23070,2138,10498,1747,10589,1622,71480,4697,5681,1103,9343,1845,6160,1331,5491,951,12127,1341,19805,2645,8060,1965,4813,1055,741566,5117,11704,1539,3671,1053,476,279,1706,788,6239,1222,39464,2714,110755,2500,567551,2410,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4509457,5878,1028637,11258,36058,3831,259693,7314,272067,8008,161105,3363,85754,3962,103176,5419,61825,5048,48959,3671,170825,8568,25307,2733,28778,3430,24491,3837,12414,1807,18306,2012,24660,2773,16270,3315,20599,3129,3309995,11858,71583,4933,12254,2427,3078,1024,5412,1230,43840,4140,210949,7339,512777,8717,2450102,6716,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
