GEO_ID,B01002G_001E,B01002G_001M,B01002G_002E,B01002G_002M,B01002G_003E,B01002G_003M,NAME,B01002G_001EA,B01002G_001MA,B01002G_002EA,B01002G_002MA,B01002G_003MA,B01002G_003EA,state
0400000US01,20.3,2.0,19.9,2.7,21.1,3.4,Alabama,null,null,null,null,null,null,01
0400000US02,16.5,0.9,15.5,2.0,17.6,2.1,Alaska,null,null,null,null,null,null,02
0400000US04,18.1,0.9,18.2,1.2,18.1,1.4,Arizona,null,null,null,null,null,null,04
0400000US05,20.8,3.6,20.7,3.6,22.0,5.8,Arkansas,null,null,null,null,null,null,05
0400000US06,20.9,0.4,20.6,0.5,21.4,0.5,California,null,null,null,null,null,null,06
0400000US08,19.8,1.1,18.8,1.4,20.8,2.0,Colorado,null,null,null,null,null,null,08
0400000US09,19.8,1.5,19.0,2.2,21.3,2.5,Connecticut,null,null,null,null,null,null,09
0400000US10,15.6,2.0,14.9,2.2,16.7,4.8,Delaware,null,null,null,null,null,null,10
0400000US11,28.9,1.5,28.6,3.1,29.1,1.4,District of Columbia,null,null,null,null,null,null,11
0400000US12,19.9,1.2,19.8,1.3,20.1,1.3,Florida,null,null,null,null,null,null,12
0400000US13,16.5,1.0,15.1,1.4,18.6,1.9,Georgia,null,null,null,null,null,null,13
0400000US15,24.5,0.7,24.2,1.0,25.0,1.2,Hawaii,null,null,null,null,null,null,15
0400000US16,19.0,1.8,19.3,2.0,18.4,4.4,Idaho,null,null,null,null,null,null,16
0400000US17,18.5,1.0,18.6,1.2,18.4,1.4,Illinois,null,null,null,null,null,null,17
0400000US18,16.7,0.8,16.7,1.1,16.6,1.4,Indiana,null,null,null,null,null,null,18
0400000US19,14.9,0.9,14.2,1.1,15.6,1.0,Iowa,null,null,null,null,null,null,19
0400000US20,17.2,1.3,16.8,1.2,17.9,1.9,Kansas,null,null,null,null,null,null,20
0400000US21,14.3,1.2,13.3,2.2,14.8,1.5,Kentucky,null,null,null,null,null,null,21
0400000US22,18.9,1.9,16.6,1.7,21.6,1.4,Louisiana,null,null,null,null,null,null,22
0400000US23,16.5,3.0,15.0,3.0,18.8,2.0,Maine,null,null,null,null,null,null,23
0400000US24,18.0,1.1,18.3,1.4,17.8,1.3,Maryland,null,null,null,null,null,null,24
0400000US25,22.7,1.5,21.4,1.7,24.1,1.5,Massachusetts,null,null,null,null,null,null,25
0400000US26,18.0,0.6,17.7,1.0,18.3,0.9,Michigan,null,null,null,null,null,null,26
0400000US27,15.5,0.7,14.6,1.3,16.5,0.9,Minnesota,null,null,null,null,null,null,27
0400000US28,14.4,2.5,14.6,3.4,14.1,2.9,Mississippi,null,null,null,null,null,null,28
0400000US29,18.4,0.6,17.7,1.3,19.0,1.4,Missouri,null,null,null,null,null,null,29
0400000US30,20.2,3.4,21.7,1.2,17.4,2.5,Montana,null,null,null,null,null,null,30
0400000US31,14.9,1.2,14.4,2.2,15.2,1.9,Nebraska,null,null,null,null,null,null,31
0400000US32,19.4,1.4,19.0,2.8,19.6,1.4,Nevada,null,null,null,null,null,null,32
0400000US33,19.7,2.5,15.8,7.9,20.9,7.7,New Hampshire,null,null,null,null,null,null,33
0400000US34,22.4,1.2,21.3,1.8,23.6,1.7,New Jersey,null,null,null,null,null,null,34
0400000US35,21.0,2.3,19.8,3.3,22.3,3.4,New Mexico,null,null,null,null,null,null,35
0400000US36,22.7,0.7,22.0,0.8,23.6,1.2,New York,null,null,null,null,null,null,36
0400000US37,16.0,0.9,14.9,1.0,17.4,1.5,North Carolina,null,null,null,null,null,null,37
0400000US38,14.8,3.7,17.8,5.3,12.9,5.8,North Dakota,null,null,null,null,null,null,38
0400000US39,14.9,0.7,14.0,0.8,16.0,0.9,Ohio,null,null,null,null,null,null,39
0400000US40,22.6,0.7,21.9,0.8,23.8,1.2,Oklahoma,null,null,null,null,null,null,40
0400000US41,22.4,1.2,21.9,1.2,23.5,2.6,Oregon,null,null,null,null,null,null,41
0400000US42,15.5,0.7,15.1,0.9,16.1,0.9,Pennsylvania,null,null,null,null,null,null,42
0400000US44,19.8,2.1,20.5,3.5,19.5,1.2,Rhode Island,null,null,null,null,null,null,44
0400000US45,15.8,1.8,13.0,2.3,17.6,2.4,South Carolina,null,null,null,null,null,null,45
0400000US46,19.2,1.9,17.7,4.2,19.5,1.6,South Dakota,null,null,null,null,null,null,46
0400000US47,17.3,1.8,16.9,2.0,17.9,2.3,Tennessee,null,null,null,null,null,null,47
0400000US48,20.0,0.8,19.8,1.0,20.2,0.8,Texas,null,null,null,null,null,null,48
0400000US49,16.1,1.5,15.1,2.3,16.6,1.4,Utah,null,null,null,null,null,null,49
0400000US50,21.8,2.1,21.0,5.5,21.9,1.8,Vermont,null,null,null,null,null,null,50
0400000US51,19.5,0.8,17.8,1.7,20.9,1.0,Virginia,null,null,null,null,null,null,51
0400000US53,18.9,0.8,18.8,1.0,19.0,1.0,Washington,null,null,null,null,null,null,53
0400000US54,19.4,1.3,18.5,1.8,20.2,2.2,West Virginia,null,null,null,null,null,null,54
0400000US55,16.8,1.0,16.0,1.5,17.6,1.7,Wisconsin,null,null,null,null,null,null,55
0400000US56,21.3,4.2,20.1,4.9,23.2,3.9,Wyoming,null,null,null,null,null,null,56
0400000US72,32.7,0.7,30.8,0.9,34.4,1.0,Puerto Rico,null,null,null,null,null,null,72
