GEO_ID,C08528_001E,C08528_001M,C08528_002E,C08528_002M,C08528_003E,C08528_003M,C08528_004E,C08528_004M,C08528_005E,C08528_005M,C08528_006E,C08528_006M,C08528_007E,C08528_007M,C08528_008E,C08528_008M,C08528_009E,C08528_009M,C08528_010E,C08528_010M,C08528_011E,C08528_011M,C08528_012E,C08528_012M,C08528_013E,C08528_013M,C08528_014E,C08528_014M,C08528_015E,C08528_015M,C08528_016E,C08528_016M,C08528_017E,C08528_017M,C08528_018E,C08528_018M,C08528_019E,C08528_019M,C08528_020E,C08528_020M,C08528_021E,C08528_021M,C08528_022E,C08528_022M,C08528_023E,C08528_023M,C08528_024E,C08528_024M,C08528_025E,C08528_025M,C08528_026E,C08528_026M,C08528_027E,C08528_027M,C08528_028E,C08528_028M,C08528_029E,C08528_029M,C08528_030E,C08528_030M,NAME,C08528_001EA,C08528_001MA,C08528_002MA,C08528_002EA,C08528_003MA,C08528_003EA,C08528_004MA,C08528_004EA,C08528_005MA,C08528_005EA,C08528_006EA,C08528_006MA,C08528_007MA,C08528_007EA,C08528_008EA,C08528_008MA,C08528_009EA,C08528_009MA,C08528_010MA,C08528_010EA,C08528_011EA,C08528_011MA,C08528_012MA,C08528_012EA,C08528_013MA,C08528_013EA,C08528_014EA,C08528_014MA,C08528_015EA,C08528_015MA,C08528_016MA,C08528_016EA,C08528_017EA,C08528_017MA,C08528_018MA,C08528_018EA,C08528_019EA,C08528_019MA,C08528_020EA,C08528_020MA,C08528_021EA,C08528_021MA,C08528_022EA,C08528_022MA,C08528_023EA,C08528_023MA,C08528_024MA,C08528_024EA,C08528_025EA,C08528_025MA,C08528_026EA,C08528_026MA,C08528_027MA,C08528_027EA,C08528_028EA,C08528_028MA,C08528_029MA,C08528_029EA,C08528_030EA,C08528_030MA,state
0400000US13,4154601,29139,3241182,28336,679049,18015,228158,10513,6212,1645,3300185,26976,2596569,27650,556260,15493,143802,7256,3554,1000,437135,15761,340804,13670,69357,4944,25656,3054,1318,954,88499,6246,69981,5881,15175,2440,3120,1439,223,360,135142,9005,101669,8120,21213,3081,11890,2372,370,271,193640,9587,132159,8098,17044,2196,43690,4506,747,517,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,650007,8074,440969,8368,166628,5245,41869,3347,541,263,436367,7614,296620,6842,117897,4991,21652,2493,198,155,92382,4785,62696,3671,23393,2638,6164,1578,129,115,38441,3611,31333,3232,6184,1250,924,365,0,193,53225,4755,36755,3797,13999,1869,2422,816,49,83,29592,2924,13565,1793,5155,1252,10707,1698,165,177,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,650977,9066,477538,9547,119893,5623,51993,3973,1553,764,506000,9777,381736,9212,95332,5859,28267,3151,665,372,61989,4825,46266,3758,11494,1719,4202,1097,27,50,4809,1034,3455,924,1354,580,0,193,0,193,36708,3953,23410,3093,9163,1671,4086,1128,49,68,41471,4792,22671,3492,2550,1183,15438,2260,812,597,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5812277,24156,4751418,22019,769808,17896,282690,9219,8361,1740,4263484,24963,3503501,24555,599489,15211,156879,6735,3615,1091,508876,13404,425410,12034,58282,4133,23523,2691,1661,747,523276,14182,452974,13281,57461,4257,12651,2070,190,211,278291,10288,225322,8935,37308,3433,15205,2171,456,200,238350,9003,144211,6853,17268,1864,74432,5001,2439,934,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2836280,19856,2361433,20467,332376,10932,139230,7364,3241,964,2368404,19385,2000298,20991,282603,9716,84047,5074,1456,514,251209,9835,209217,7933,28016,3010,13570,2127,406,297,26293,2923,19991,2587,5788,1247,514,270,0,193,99580,5181,78129,4823,12285,1678,8530,1738,636,588,90794,5194,53798,4188,3684,1106,32569,2717,743,426,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1516771,10252,1203276,10292,207782,6447,102374,3837,3339,840,1219223,10778,995866,10309,166262,5612,55158,3341,1937,649,136708,5496,109760,5052,19139,2203,7576,888,233,201,16591,2472,10498,1609,5794,1586,299,221,0,193,74477,4361,53550,3589,13948,1529,6557,1038,422,354,69772,3681,33602,2321,2639,641,32784,2214,747,334,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1388460,12936,1058966,13717,236075,7147,90902,4851,2517,609,1134036,14005,882291,14091,193525,6324,57184,3422,1036,351,140663,6612,107485,6463,24434,2282,8477,1506,267,167,4762,1443,3916,1333,583,291,263,191,0,193,49568,3960,34226,3175,10735,1587,4354,878,253,152,59431,3662,31048,2486,6798,1299,20624,2021,961,377,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1834339,14693,1420320,14705,314705,7888,96726,4616,2588,722,1528184,14492,1196878,15319,267965,7765,62035,3496,1306,583,171533,8430,133066,7297,28089,2792,10127,1484,251,194,20543,3065,16890,2943,3305,975,238,199,110,180,61347,5200,44811,4332,11083,1881,5122,1159,331,237,52732,4271,28675,2906,4263,794,19204,2675,590,420,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1954590,17940,1513982,17292,332018,9487,107054,5619,1536,655,1602237,18194,1243199,16721,280552,8479,77657,4543,829,389,200680,8528,156414,7125,33087,3115,10744,1977,435,443,26140,2875,21489,2529,3557,1102,1052,574,42,70,83538,5474,66449,5242,11670,1817,5272,1237,147,169,41995,3794,26431,2901,3152,1080,12329,1740,83,98,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,613827,6974,467270,6736,89188,3902,56444,3027,925,478,484129,7157,376311,6569,75581,3800,31589,2245,648,441,59979,3880,44591,3453,9221,1578,6158,1132,9,15,2836,628,2217,558,211,138,408,301,0,193,32528,2396,25511,2187,3038,764,3914,900,65,82,34355,2580,18640,1904,1137,398,14375,1673,203,119,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2578497,21068,1880242,20817,560053,12211,134868,6126,3334,934,1963215,18890,1434052,18687,451800,11174,75924,4004,1439,638,263494,11708,199705,9928,50291,4613,12671,2242,827,572,142735,8174,108668,7094,31307,3094,2737,970,23,38,92529,5274,70362,4562,17192,2671,4879,1076,96,158,116524,5620,67455,3910,9463,1507,38657,3433,949,484,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3276451,15331,2648730,16239,414680,10102,208885,7259,4156,1045,2372110,18115,1910762,17197,333419,9459,125916,5541,2013,783,268484,10276,224801,9711,25346,2628,17655,2762,682,504,293289,10317,255891,9206,30234,3052,6926,1447,238,221,198136,7903,170071,7368,19035,1946,8770,1650,260,189,144432,6149,87205,4104,6646,1062,49618,3342,963,544,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4053376,20143,3349654,20703,485158,10566,211920,5669,6644,1419,3346298,16529,2808387,16834,404980,9217,129055,5428,3876,1175,364175,8798,298170,7890,43190,3219,21483,2879,1332,566,58049,3443,47280,3168,9383,1730,1337,590,49,81,140734,6128,111665,5224,18326,2885,10513,1438,230,121,144120,4998,84152,3964,9279,1274,49532,3038,1157,419,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2690486,14684,2192906,16034,333005,8292,160178,5147,4397,763,2093038,14681,1739075,14785,266172,6667,85867,3907,1924,480,250969,7840,208669,7276,31094,2356,10857,1654,349,221,92178,5038,78253,4336,12809,1787,1116,508,0,193,114637,4844,86706,4602,16797,1627,10425,988,709,453,139664,4396,80203,3790,6133,897,51913,2113,1415,360,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1116963,12403,817027,13499,234502,7935,63925,3843,1509,561,932726,12250,693263,13016,196434,7940,42148,2761,881,431,119764,6228,84205,5395,26751,2776,8539,2035,269,262,4812,1258,2872,744,1560,896,380,269,0,193,33340,3501,23182,3115,7910,1083,2090,687,158,170,26321,2757,13505,1955,1847,674,10768,2045,201,196,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2743037,18723,2182618,17869,396768,9370,159865,6290,3786,952,2233482,20654,1810075,18504,326369,8994,95338,5040,1700,578,266836,9548,208709,8217,38492,3473,19065,2035,570,266,42309,3942,36691,3889,4754,1140,812,453,52,85,86564,5021,65373,4400,13119,1711,7882,1274,190,155,113846,5023,61770,4176,14034,1369,36768,3085,1274,433,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,469707,6897,337311,6475,87079,4296,42271,2796,3046,883,355775,7579,262421,6840,67827,3968,24441,2140,1086,467,49480,4183,34315,3371,9776,1707,5136,1559,253,166,4142,1037,3498,952,556,405,57,84,31,55,33234,3118,23303,2676,6998,1209,2435,509,498,244,27076,2304,13774,1946,1922,567,10202,1306,1178,569,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,949370,8967,736428,8972,141849,4936,68452,3730,2641,665,772662,9818,616029,9904,117743,4519,37387,2681,1503,494,88109,5434,69778,4670,12462,1500,5843,1406,26,24,6671,1363,5087,1041,1404,559,180,167,0,193,38467,2583,27259,2134,8111,1349,2881,495,216,176,43461,3037,18275,1936,2129,600,22161,1873,896,561,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1198381,13544,984826,15610,159016,9184,53991,5070,548,355,940864,16311,771532,16733,134643,8887,34381,3932,308,250,133002,8280,111932,7452,15377,2642,5590,1453,103,175,41467,4746,39732,4703,1457,630,278,249,0,193,50236,4274,41839,3580,5161,1279,3236,1349,0,193,32812,3536,19791,2673,2378,964,10506,1997,137,179,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,627188,8849,489806,9151,90532,3948,46306,3106,544,268,502064,8572,396071,8749,76131,3557,29660,2633,202,145,55684,4290,44958,4037,7009,1330,3700,909,17,30,2803,953,2400,842,309,246,94,128,0,193,26863,2537,20185,2395,4654,1073,1960,597,64,96,39774,2855,26192,2347,2429,799,10892,1613,261,223,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3794403,21862,3054941,22529,555029,12093,179616,7467,4817,1243,2884394,22028,2308438,20373,469628,10753,103718,6383,2610,933,341707,11015,280864,10691,42989,3744,17139,2212,715,409,219451,8325,194426,7926,19292,2272,5733,1356,0,193,192893,8026,163898,7553,17673,2037,11033,2114,289,205,155958,7186,107315,6472,5447,962,41993,3429,1203,603,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,859943,10035,598744,11236,201049,6924,58287,4150,1863,723,682315,10124,485490,10242,163284,6146,32602,3268,939,503,86561,5889,58877,5347,22607,2804,4555,1031,522,374,8757,1786,5676,1403,2913,928,168,222,0,193,38897,3061,26556,3047,9207,1745,2961,893,173,146,43413,3993,22145,2626,3038,978,18001,2653,229,218,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9097120,33737,7097889,37774,1454472,19317,535640,13090,9119,1519,4797346,26984,3613929,25579,963056,14859,216640,6495,3721,966,594899,12746,457628,11078,101707,4361,34347,3640,1217,499,2616958,28425,2217043,29997,291419,8863,107213,5412,1283,882,745696,16039,605665,14780,82363,5478,57013,4453,655,403,342221,9658,203624,7927,15927,1999,120427,6226,2243,724,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4187840,29483,3227499,29212,715321,14766,238983,9390,6037,1409,3403310,27228,2656885,25168,597324,13641,145499,6393,3602,1017,411797,13980,316460,12460,68720,5401,25822,3150,795,520,49206,4789,39486,4430,8851,1739,869,489,0,193,126343,8017,91839,7353,25458,2545,8851,2025,195,186,197184,9085,122829,6526,14968,2357,57942,4653,1445,801,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,399147,5838,298097,4975,66895,3264,33099,2136,1056,417,313773,5630,243147,5186,54515,3119,15778,1493,333,200,40075,3118,30950,2680,6087,836,3023,684,15,25,1717,689,1376,628,323,218,18,22,0,193,22389,2659,15892,2341,4199,850,2166,510,132,135,21193,1801,6732,1123,1771,438,12114,1482,576,359,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5115608,24381,4169899,25129,676464,13231,262835,8669,6410,1094,4266811,26158,3514070,25261,584084,11747,165116,7503,3541,745,415082,10244,345261,9313,47083,3836,21938,2401,800,441,83821,4652,68639,4020,13018,1760,2164,729,0,193,175069,6430,136610,5793,23900,2535,13775,1700,784,460,174825,6103,105319,4994,8379,1626,59842,3140,1285,510,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1652713,12098,1234928,12255,303908,8592,109903,4959,3974,1022,1354541,12677,1027092,11503,254181,7595,71097,3394,2171,786,180502,6421,135477,6359,31377,2941,12886,1946,762,435,8231,1495,6287,1223,1624,579,320,186,0,193,52246,3285,37573,3048,10463,1219,3828,801,382,356,57193,3749,28499,2525,6263,1313,21772,2591,659,377,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1720784,15297,1331082,16621,251978,7692,135073,6468,2651,688,1241002,15421,978541,15264,190601,7001,70400,4923,1460,523,178995,9621,142549,8725,22567,2490,13208,2431,671,525,74130,4924,59971,4209,12015,1825,2144,948,0,193,119477,5942,92546,5615,19788,1891,7088,1106,55,94,107180,5646,57475,4040,7007,1331,42233,3571,465,277,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5676766,24255,4729230,25364,642079,12996,298485,8262,6972,1103,4331013,23143,3642087,22271,512284,11752,174296,5644,2346,590,511384,13768,426274,12876,56922,3695,26997,2076,1191,545,315514,9489,273309,9245,36573,2786,5503,1322,129,122,298609,9718,248346,9006,27387,2816,22191,2213,685,261,220246,7712,139214,5767,8913,1199,69498,4340,2621,663,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,485597,7769,389503,7696,69274,4486,26105,2667,715,478,394240,8014,317837,7768,60021,4419,15884,1902,498,343,39696,4022,32387,3919,4832,1098,2477,1509,0,193,11955,2079,10772,2028,1041,497,142,231,0,193,21176,2433,18154,2064,2237,547,761,463,24,47,18530,2682,10353,1804,1143,551,6841,1423,193,314,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
