GEO_ID,C27018_001E,C27018_001M,C27018_002E,C27018_002M,C27018_003E,C27018_003M,C27018_004E,C27018_004M,C27018_005E,C27018_005M,C27018_006E,C27018_006M,C27018_007E,C27018_007M,C27018_008E,C27018_008M,C27018_009E,C27018_009M,C27018_010E,C27018_010M,C27018_011E,C27018_011M,C27018_012E,C27018_012M,C27018_013E,C27018_013M,C27018_014E,C27018_014M,C27018_015E,C27018_015M,C27018_016E,C27018_016M,C27018_017E,C27018_017M,C27018_018E,C27018_018M,C27018_019E,C27018_019M,C27018_020E,C27018_020M,C27018_021E,C27018_021M,C27018_022E,C27018_022M,C27018_023E,C27018_023M,C27018_024E,C27018_024M,C27018_025E,C27018_025M,C27018_026E,C27018_026M,C27018_027E,C27018_027M,C27018_028E,C27018_028M,C27018_029E,C27018_029M,C27018_030E,C27018_030M,C27018_031E,C27018_031M,C27018_032E,C27018_032M,C27018_033E,C27018_033M,C27018_034E,C27018_034M,C27018_035E,C27018_035M,C27018_036E,C27018_036M,C27018_037E,C27018_037M,C27018_038E,C27018_038M,C27018_039E,C27018_039M,C27018_040E,C27018_040M,C27018_041E,C27018_041M,NAME,C27018_001MA,C27018_001EA,C27018_002EA,C27018_002MA,C27018_003EA,C27018_003MA,C27018_004MA,C27018_004EA,C27018_005EA,C27018_005MA,C27018_006EA,C27018_006MA,C27018_007MA,C27018_007EA,C27018_008EA,C27018_008MA,C27018_009EA,C27018_009MA,C27018_010MA,C27018_010EA,C27018_011EA,C27018_011MA,C27018_012MA,C27018_012EA,C27018_013EA,C27018_013MA,C27018_014EA,C27018_014MA,C27018_015MA,C27018_015EA,C27018_016EA,C27018_016MA,C27018_017EA,C27018_017MA,C27018_018MA,C27018_018EA,C27018_019MA,C27018_019EA,C27018_020MA,C27018_020EA,C27018_021EA,C27018_021MA,C27018_022EA,C27018_022MA,C27018_023MA,C27018_023EA,C27018_024MA,C27018_024EA,C27018_025MA,C27018_025EA,C27018_026MA,C27018_026EA,C27018_027EA,C27018_027MA,C27018_028EA,C27018_028MA,C27018_029EA,C27018_029MA,C27018_030MA,C27018_030EA,C27018_031MA,C27018_031EA,C27018_032MA,C27018_032EA,C27018_033EA,C27018_033MA,C27018_034EA,C27018_034MA,C27018_035EA,C27018_035MA,C27018_036MA,C27018_036EA,C27018_037MA,C27018_037EA,C27018_038EA,C27018_038MA,C27018_039EA,C27018_039MA,C27018_040EA,C27018_040MA,C27018_041MA,C27018_041EA,state
0400000US13,9518529,5986,2623614,48661,887262,24826,606773,19933,280489,15592,1524656,28706,361396,13697,1163260,25995,211696,8214,204637,7689,7059,1625,1189462,37259,340126,15654,154936,13184,185190,11881,699000,25096,98370,7143,600630,22979,150336,5901,148138,5856,2198,715,2811351,44578,674625,19163,136065,8460,538560,19155,1792697,28636,154248,9096,1638449,28326,344029,10934,334778,10773,9251,2024,2894102,43582,552750,17435,31862,4433,520888,17039,2001326,32326,88981,7290,1912345,32072,340026,10357,325546,9374,14480,2895,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1313658,2695,229381,13744,69992,6720,47496,6094,22496,3193,129329,7873,54848,5624,74481,5342,30060,2915,28674,2922,1386,479,130335,9169,37460,4633,15867,3353,21593,2965,72433,4976,15702,1880,56731,4566,20442,2280,19491,2203,951,535,429948,15550,109511,5568,20185,3372,89326,5143,260213,9952,28943,3649,231270,9178,60224,3505,56682,3465,3542,1058,523994,15359,82207,5342,6724,1740,75483,5119,354233,10012,19638,2637,334595,9463,87554,3706,82497,3724,5057,869,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1548284,2957,390000,17073,129527,8715,87215,7576,42312,4935,227132,9980,53373,4759,173759,8348,33341,2436,32684,2375,657,472,235474,15337,70673,6831,21910,3727,48763,6007,131222,9037,14562,2728,116660,8157,33579,2791,33483,2803,96,104,541074,17025,151053,8756,19844,2804,131209,8836,311409,10333,26079,2951,285330,10262,78612,4308,77064,4409,1548,640,381736,14847,65649,6641,4783,2126,60866,6490,261569,10551,12970,2251,248599,10697,54518,3490,53462,3548,1056,534,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12558069,4206,2788792,48652,943548,22616,772955,19624,170593,12223,1589722,29187,561398,15179,1028324,23700,255522,7217,244626,6734,10896,2115,1334841,32985,366575,14600,217107,11860,149468,11026,749174,18783,161722,7437,587452,16767,219092,7271,215070,7178,4022,1106,3762941,50794,889343,22575,205299,10529,684044,18625,2322318,31107,217964,8273,2104354,29778,551280,10658,533497,10748,17783,2083,4671495,45188,855066,18566,44272,4940,810794,18465,3260299,29498,110709,6733,3149590,29904,556130,10166,526776,9753,29354,3381,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6315227,3744,1469824,30953,492053,16666,365191,13891,126862,9563,848689,16881,267860,9019,580829,14287,129082,5539,125047,5175,4035,1591,770080,21264,218294,10195,87008,5700,131286,8665,424455,13906,73918,4857,350537,13460,127331,5011,126938,5050,393,217,2158212,37198,522639,15980,71915,6013,450724,13963,1312542,23745,107273,5369,1205269,22879,323031,7532,318365,7445,4666,1165,1917111,28646,333364,9860,15707,2721,317657,9585,1343853,21333,52588,3855,1291265,20234,239894,6237,231152,6369,8742,1340,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2962043,1834,578296,16275,180056,8534,137379,8082,42677,5049,329292,9736,117404,5876,211888,7243,68948,3352,67831,3291,1117,446,342674,11521,101485,6051,45771,4665,55714,4920,173743,5628,33480,3306,140263,4908,67446,3774,66654,3759,792,514,1035738,16785,257742,7368,39766,3344,217976,7298,610908,11470,55815,3799,555093,10474,167088,4811,164688,4852,2400,729,1005335,16103,171212,7225,6039,1267,165173,7085,703112,11875,26323,2516,676789,11765,131011,4507,127890,4427,3121,829,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2774483,2650,579078,16718,200541,8510,136102,7121,64439,5888,325622,10328,75787,4635,249835,9407,52915,3161,51309,3087,1606,665,345977,14313,103980,6478,37022,4299,66958,5424,189203,8588,24869,2697,164334,7409,52794,3381,52160,3364,634,430,923701,20324,236087,9530,29357,3345,206730,8833,551899,12980,40379,3302,511520,12008,135715,4643,132422,4644,3293,1093,925727,16776,169198,7738,5244,1466,163954,7712,634083,11210,22040,2195,612043,11236,122446,4361,118419,4226,4027,821,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4229921,3668,1162295,25010,365924,12725,289147,11408,76777,6348,668938,15041,246538,9389,422400,10887,127433,5474,125524,5402,1909,723,522082,17378,128557,9127,58077,5512,70480,6489,296826,10672,62910,4709,233916,9472,96699,4204,95952,4236,747,384,1343924,27099,300849,11480,50211,4863,250638,10554,838385,17901,91708,5368,746677,17860,204690,5768,201926,5874,2764,781,1201620,23562,208728,9818,9714,2019,199014,9576,850335,16029,44224,3386,806111,15430,142557,4492,138326,4417,4231,1003,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4434602,3663,1284484,23746,418914,11097,345030,10626,73884,7057,731671,14841,241084,8169,490587,12357,133899,5244,130425,5187,3474,1078,527738,19771,137854,8265,83364,7130,54490,6195,301935,12164,61321,4291,240614,11439,87949,4557,87031,4580,918,456,1282404,28148,300883,12130,87449,6871,213434,10907,805447,18943,87109,5370,718338,17380,176074,6149,172101,6048,3973,967,1339976,26057,245618,10461,22167,3334,223451,9974,941585,15825,46375,4159,895210,16496,152773,5809,144812,5908,7961,1579,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1290123,1970,286666,10333,76443,4755,64040,4680,12403,2209,172310,7154,97783,4625,74527,5548,37913,2630,37530,2656,383,230,159599,8966,36408,3630,21602,2641,14806,1985,88863,5962,33696,3535,55167,4781,34328,2549,34051,2506,277,160,419006,12027,86162,4516,14326,2294,71836,4448,256188,8323,32874,3312,223314,7546,76656,3537,75383,3566,1273,459,424852,12008,64045,4464,3362,836,60683,4512,299505,8588,15952,1836,283553,8398,61302,3255,58296,3307,3006,742,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5668087,4295,834701,24564,253014,12425,192046,10598,60968,7657,484300,15303,192307,10036,291993,12926,97387,4832,92839,4710,4548,1188,493341,24531,147900,11198,83051,8153,64849,7575,272685,14373,65594,5465,207091,11825,72756,4190,71108,4070,1648,719,1502826,30300,373977,12049,96753,7042,277224,12198,931705,21006,105760,6068,825945,19668,197144,6649,189861,6741,7283,1443,2837219,33536,547998,13255,25726,3561,522272,12828,1948956,22246,79463,5094,1869493,21669,340265,7654,317035,7488,23230,2476,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6362374,2147,1083758,26842,292720,11910,245536,11354,47184,5735,637686,16786,385194,12987,252492,11618,153352,5265,149397,4969,3955,1280,528626,20553,126554,8294,68846,6305,57708,5831,292640,14008,125221,8837,167419,9339,109432,5634,107661,5487,1771,746,1727234,27087,382647,11151,98461,7048,284186,8930,1064503,21018,216898,10475,847605,18287,280084,8232,272135,8102,7949,1358,3022756,29684,588976,11176,29149,4286,559827,10690,2094064,20787,111874,7472,1982190,20562,339716,8293,317511,8068,22205,2250,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9652460,2990,2393123,30581,754661,16307,610178,15555,144483,9059,1420948,17235,610342,14561,810606,15562,217514,6028,212865,6158,4649,1149,1094862,25791,274538,11314,130110,8455,144428,8432,625651,15251,149708,7357,475943,12989,194673,6160,192809,6167,1864,706,3063418,39748,682860,14925,125291,7409,557569,13115,1847769,24838,207411,7384,1640358,23255,532789,8568,526986,8270,5803,1014,3101057,29280,543546,11616,27534,3968,516012,11941,2152465,22626,92115,4670,2060350,22483,405046,8346,393267,8287,11779,1735,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5220730,2281,932939,17674,281585,9636,206532,8925,75053,5638,545991,10894,252153,8567,293838,8359,105363,4218,103432,4201,1931,582,510059,16453,148464,7510,50808,4200,97656,6178,270146,10335,64490,4392,205656,8568,91449,3590,90789,3551,660,297,1640190,22022,415653,9230,51164,4719,364489,9065,989938,14320,97429,4903,892509,13549,234599,5097,231339,5014,3260,855,2137542,22327,414655,9511,11626,1776,403029,9602,1483938,14682,52369,3375,1431569,13976,238949,6486,231600,6429,7349,1037,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2876586,2741,937794,19490,320927,8499,253923,8793,67004,6207,519242,13217,173284,7206,345958,11167,97625,4853,96325,4850,1300,579,404762,15866,112149,7265,60280,5002,51869,5946,228481,10093,48705,4665,179776,8889,64132,4183,63485,4166,647,476,872483,24474,202456,10250,46660,5211,155796,8552,549407,16000,63938,5626,485469,15085,120620,6155,119006,6020,1614,716,661547,21453,104990,7534,6223,1661,98767,7617,464907,15539,26128,3021,438779,15176,91650,4921,88538,4936,3112,969,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5823193,3488,1374612,25646,435965,13410,318547,12252,117418,9022,793241,15726,246065,7820,547176,12961,145406,4666,142607,4786,2799,986,701790,20299,186463,10007,68791,6896,117672,8684,388172,10546,69252,4849,318920,9770,127155,5297,125921,5153,1234,463,1925405,30163,446456,12318,57116,5087,389340,11375,1178774,18866,104696,6567,1074078,19499,300175,8221,294242,8100,5933,1375,1821386,29387,316667,10937,10386,1657,306281,10774,1258817,20074,48618,3865,1210199,19971,245902,6217,237880,6452,8022,1377,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,971647,1520,227351,10111,64998,4592,43430,4214,21568,2842,135864,6875,33494,3656,102370,5222,26489,2238,26115,2206,374,214,129900,7571,35312,3563,10939,2366,24373,3031,72038,4884,9196,1518,62842,4504,22550,2333,22166,2330,384,270,329210,11581,77228,4584,13179,2525,64049,4346,199271,7431,17753,2337,181518,6994,52711,3513,51784,3567,927,451,285186,9829,41329,3741,3533,1867,37796,3317,199301,7123,12251,1901,187050,6708,44556,3077,43478,3036,1078,454,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
