GEO_ID,C17023_001E,C17023_001M,C17023_002E,C17023_002M,C17023_003E,C17023_003M,C17023_004E,C17023_004M,C17023_005E,C17023_005M,C17023_006E,C17023_006M,C17023_007E,C17023_007M,C17023_008E,C17023_008M,C17023_009E,C17023_009M,C17023_010E,C17023_010M,C17023_011E,C17023_011M,C17023_012E,C17023_012M,C17023_013E,C17023_013M,C17023_014E,C17023_014M,C17023_015E,C17023_015M,C17023_016E,C17023_016M,C17023_017E,C17023_017M,C17023_018E,C17023_018M,C17023_019E,C17023_019M,C17023_020E,C17023_020M,C17023_021E,C17023_021M,C17023_022E,C17023_022M,C17023_023E,C17023_023M,NAME,C17023_001MA,C17023_001EA,C17023_002EA,C17023_002MA,C17023_003EA,C17023_003MA,C17023_004EA,C17023_004MA,C17023_005MA,C17023_005EA,C17023_006MA,C17023_006EA,C17023_007MA,C17023_007EA,C17023_008MA,C17023_008EA,C17023_009MA,C17023_009EA,C17023_010EA,C17023_010MA,C17023_011EA,C17023_011MA,C17023_012EA,C17023_012MA,C17023_013EA,C17023_013MA,C17023_014MA,C17023_014EA,C17023_015EA,C17023_015MA,C17023_016EA,C17023_016MA,C17023_017EA,C17023_017MA,C17023_018MA,C17023_018EA,C17023_019MA,C17023_019EA,C17023_020MA,C17023_020EA,C17023_021EA,C17023_021MA,C17023_022EA,C17023_022MA,C17023_023MA,C17023_023EA,state
0400000US23,347960,7218,32495,2540,11639,1519,5548,1086,6091,1011,20856,2363,4282,1125,638,282,3644,1043,16574,2027,2926,690,13648,1921,315465,6969,259320,6868,176535,4889,82785,3849,56145,2947,18791,1878,7820,927,10971,1567,37354,2472,16214,1504,21140,1972,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1415576,12103,99824,5151,25780,2759,11455,1664,14325,2277,74044,4689,10410,2061,3578,989,6832,1771,63634,3915,15860,1813,47774,3625,1315752,12332,969436,11209,571847,8499,397589,8975,346316,9665,91124,5890,51499,3945,39625,3847,255192,7501,132057,5904,123135,5752,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1597920,13701,132011,6211,38924,3012,18310,1662,20614,2482,93087,4800,10286,2008,3510,957,6776,1709,82801,4106,16001,2032,66800,4014,1465909,13868,1135095,12468,659857,11158,475238,8675,330814,9535,89586,4303,55289,3209,34297,3178,241228,7846,126817,5220,114411,5669,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2472884,13827,309722,7285,103514,4778,39313,2518,64201,3902,206208,6478,38896,3339,13765,1798,25131,2606,167312,6027,38545,2837,128767,5492,2163162,13062,1713940,12467,1084525,10447,629415,9402,449222,7991,133886,5590,71239,4090,62647,4196,315336,7189,173754,5957,141582,4817,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1356466,10910,102942,4216,34155,2517,12443,1195,21712,2247,68787,3575,13209,1507,3562,901,9647,1450,55578,3132,8833,1034,46745,3050,1253524,10605,1032328,9338,616221,7265,416107,6975,221196,7239,77025,4321,35649,2947,41376,2750,144171,5148,63699,3433,80472,4173,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,740958,10100,128617,4967,31441,2644,15039,1921,16402,1915,97176,4352,11649,1841,6670,1609,4979,1253,85527,3691,25278,2288,60249,3302,612341,10378,456068,9868,285784,7126,170284,6239,156273,6456,38352,3292,21360,2557,16992,2235,117921,5658,64874,3590,53047,4661,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1534831,12746,176069,6353,58276,3828,25148,2506,33128,2600,117793,5568,19046,2263,5653,1308,13393,2147,98747,4946,20099,2188,78648,4482,1358762,12420,1086528,11853,682964,9415,403564,8744,272234,8322,80234,4914,39642,3439,40592,3514,192000,6750,95658,4162,96342,5062,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,253131,4418,24521,2093,10023,1341,4798,995,5225,1108,14498,1836,2334,628,507,214,1827,619,12164,1674,2743,785,9421,1360,228610,4454,189533,4811,126675,3958,62858,3205,39077,3246,13787,1879,6242,1253,7545,1539,25290,2442,13345,2013,11945,1386,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,470445,6228,42692,3018,15632,1848,5000,874,10632,1629,27060,2828,4506,1148,1269,490,3237,991,22554,2514,3218,803,19336,2385,427753,5995,354351,5419,212678,4451,141673,3801,73402,3936,25781,2201,11007,1370,14774,1859,47621,3054,21340,1664,26281,2454,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,636981,10614,75701,5093,34154,3881,12236,2279,21918,2939,41547,4127,9012,1686,3214,1031,5798,1359,32535,3653,6768,1628,25767,3206,561280,9863,415918,8900,246336,6438,169582,7261,145362,7996,52495,5150,28496,3390,23999,3649,92867,5394,43459,3343,49408,4696,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,349501,4958,19729,2344,6559,1116,2965,705,3594,998,13170,2186,1841,980,439,348,1402,884,11329,1957,1310,505,10019,1943,329772,4735,270216,5282,170041,5065,100175,3623,59556,3590,19648,2473,9547,1548,10101,1779,39908,2755,19629,2049,20279,1890,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2191404,14596,171559,6460,58552,3976,24929,2464,33623,2928,113007,4941,18211,2040,5955,1248,12256,1771,94796,4606,19958,2232,74838,4265,2019845,14324,1548765,14701,874066,11982,674699,10267,471080,10900,134721,6769,80844,4635,53877,4360,336359,7382,182620,6185,153739,5519,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,502498,8737,83298,5108,32113,2929,14259,1848,17854,2171,51185,4128,11154,1739,4180,1098,6974,1383,40031,3741,8997,1609,31034,3466,419200,7648,317495,7466,206247,5694,111248,5236,101705,4110,32897,2982,18774,2223,14123,1975,68808,3588,35654,2765,33154,2825,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4607636,22601,567575,11385,195635,7369,77509,3659,118126,5681,371940,10062,59275,3745,22416,2566,36859,3011,312665,8998,82869,5140,229796,8420,4040061,22850,2971087,19682,1758652,16217,1212435,12891,1068974,17432,295764,10188,188108,7348,107656,6428,773210,14495,435260,9767,337950,9924,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2455564,21325,325239,10097,111512,5648,49346,4264,62166,4696,213727,8845,32486,3597,10204,1654,22282,2956,181241,8051,42824,3758,138417,6567,2130325,19806,1676630,18160,1062945,14833,613685,13737,453695,11787,122822,6242,63267,4485,59555,4538,330873,9585,166513,6689,164360,7565,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,175219,3737,13805,1595,4133,856,1924,374,2209,750,9672,1510,1500,825,425,306,1075,751,8172,1303,1110,527,7062,1274,161414,3550,138039,3592,83854,2655,54185,2888,23375,2136,9156,1303,4349,977,4807,915,14219,1508,5719,884,8500,1254,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2915927,16276,350368,8799,104559,4050,42946,3048,61613,4018,245809,7887,38357,3518,12010,1698,26347,2797,207452,7041,40108,3185,167344,6534,2565559,16549,2033405,17522,1298070,12731,735335,12610,532154,11873,152821,6321,83409,4242,69412,4678,379333,9543,194847,6760,184486,5862,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,957855,8144,122171,4473,46595,3217,20083,2034,26512,2426,75576,3435,12535,1620,4527,860,8008,1330,63041,2985,14032,1595,49009,2756,835684,8781,668559,7972,413972,6187,254587,5519,167125,5466,54853,3209,25592,2184,29261,2624,112272,4242,55282,2892,56990,3422,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,956746,11057,114203,5079,47351,3623,16984,2066,30367,2791,66852,4561,14825,2070,3972,1092,10853,2007,52027,4292,10911,1930,41116,3774,842543,10679,686872,9076,438702,8092,248170,6628,155671,7094,55817,4166,26520,2631,29297,3169,99854,5388,53071,3895,46783,3363,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3193701,19403,306856,8627,92826,4494,44707,2807,48119,3487,214030,6868,33465,2905,9371,1509,24094,2332,180565,6569,40543,2813,140022,5896,2886845,19281,2281879,19068,1442287,12930,839592,13280,604966,11618,187921,7311,105023,4613,82898,5364,417045,9579,232207,6694,184838,6161,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,256181,5460,27047,2598,8024,1494,3328,839,4696,1199,19023,2230,2240,723,878,523,1362,563,16783,2098,2567,777,14216,2084,229134,5017,173471,5311,107861,4363,65610,3111,55663,3466,17172,2300,10007,1736,7165,1462,38491,3022,20226,2084,18265,2292,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1201688,14648,171751,6065,52471,4626,23740,2929,28731,3766,119280,5489,16580,2314,4616,1003,11964,2102,102700,4949,31078,3292,71622,4526,1029937,13352,802563,11837,517561,9569,285002,9406,227374,9063,63252,4514,35735,3932,27517,3064,164122,7608,89922,5523,74200,5457,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,210679,4391,20158,2313,6061,1061,3169,764,2892,665,14097,2075,3324,976,556,312,2768,897,10773,1807,1943,532,8830,1772,190521,4624,157042,4329,98776,3369,58266,3307,33479,2930,12798,1830,6519,1312,6279,1307,20681,2264,8102,1450,12579,1804,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1625686,15329,223369,7357,81622,4409,33666,2754,47956,3842,141747,6842,24637,2688,8756,1612,15881,2157,117110,6271,30789,2552,86321,6146,1402317,16014,1107920,13455,710357,11003,397563,9802,294397,9606,82770,4758,50878,4026,31892,2934,211627,7387,116953,6018,94674,4948,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6171317,25795,886201,15796,370324,11490,119636,6019,250688,9777,515877,10741,80295,4976,27016,2982,53279,3992,435582,9404,97609,5170,337973,8615,5285116,28584,4059559,27866,2292490,19264,1767069,21082,1225557,21267,376169,13084,219154,10218,157015,8782,849388,18772,424632,10151,424756,14691,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,662478,8210,69117,4249,32740,3181,9137,1585,23603,2593,36377,3033,7756,1832,3547,1334,4209,1168,28621,2677,5445,1164,23176,2562,593361,8210,501266,7994,257516,5324,243750,6180,92095,4818,30370,3408,16284,2251,14086,2058,61725,3971,30903,2792,30822,2823,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,161619,3467,11127,1393,4155,869,1894,548,2261,627,6972,1109,1283,512,93,97,1190,518,5689,980,248,153,5441,988,150492,3125,124112,3197,81857,2492,42255,2111,26380,1953,10048,1246,4580,780,5468,1016,16332,1576,6863,1038,9469,1212,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2010914,15488,165280,7219,54446,4564,23516,2622,30930,3414,110834,6126,15783,2288,5975,1424,9808,1614,95051,5718,20122,2166,74929,5114,1845634,14844,1464498,13888,865089,10995,599409,10248,381136,10459,110751,5902,59736,4343,51015,4099,270385,9295,142671,6015,127714,6686,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1699851,11753,160632,5606,62925,3978,24030,1868,38895,3299,97707,4305,17707,2302,5589,1405,12118,2060,80000,4081,14945,2316,65055,3814,1539219,10641,1240493,11246,740617,8064,499876,8830,298726,9022,98645,6146,48782,3976,49863,4524,200081,6258,98564,4020,101517,5197,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,477809,7963,65327,3718,25844,2152,12922,1405,12922,1766,39483,3228,6621,1307,2836,854,3785,913,32862,2811,8664,1397,24198,2427,412482,7638,330853,6464,228725,5654,102128,4685,81629,4501,28687,2307,16004,1634,12683,1770,52942,3932,32204,2779,20738,2781,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1462927,12624,129303,4787,40272,2871,16263,1700,24009,2521,89031,4226,17911,2346,5631,1414,12280,1803,71120,3816,12000,1563,59120,3636,1333624,12843,1093852,11339,688361,8446,405491,7959,239772,6615,81812,4034,36608,2827,45204,3137,157960,5318,70428,3846,87532,4315,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,142618,4167,11312,1711,4193,1062,1616,617,2577,818,7119,1437,1354,625,178,213,1176,543,5765,1384,720,424,5045,1288,131306,4137,110270,3819,71356,2960,38914,2646,21036,2175,7346,1386,2777,838,4569,1098,13690,1628,5775,1140,7915,1338,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
