GEO_ID,B19101_001E,B19101_001M,B19101_002E,B19101_002M,B19101_003E,B19101_003M,B19101_004E,B19101_004M,B19101_005E,B19101_005M,B19101_006E,B19101_006M,B19101_007E,B19101_007M,B19101_008E,B19101_008M,B19101_009E,B19101_009M,B19101_010E,B19101_010M,B19101_011E,B19101_011M,B19101_012E,B19101_012M,B19101_013E,B19101_013M,B19101_014E,B19101_014M,B19101_015E,B19101_015M,B19101_016E,B19101_016M,B19101_017E,B19101_017M,NAME,B19101_001EA,B19101_001MA,B19101_002EA,B19101_002MA,B19101_003EA,B19101_003MA,B19101_004EA,B19101_004MA,B19101_005EA,B19101_005MA,B19101_006EA,B19101_006MA,B19101_007EA,B19101_007MA,B19101_008EA,B19101_008MA,B19101_009EA,B19101_009MA,B19101_010MA,B19101_010EA,B19101_011EA,B19101_011MA,B19101_012EA,B19101_012MA,B19101_013EA,B19101_013MA,B19101_014MA,B19101_014EA,B19101_015MA,B19101_015EA,B19101_016EA,B19101_016MA,B19101_017EA,B19101_017MA,state
0400000US13,2376008,17596,151779,6699,100492,7066,112477,6212,127739,7841,119103,7108,127141,6986,121188,6363,117125,6343,103728,5930,202707,8449,257395,9810,298970,9362,199976,8019,120245,6956,113752,6307,102191,5755,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,311789,5861,11314,1803,8161,1624,7254,1443,9587,1543,10022,1616,12836,2051,10276,1441,13855,1983,13868,1828,25391,2388,34994,2731,49755,3354,38477,2945,24923,2251,23307,2619,17769,1669,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,398682,6942,18966,2169,14706,1806,19126,2499,18309,1830,23536,2556,23345,2967,23777,2703,23194,2166,22778,2534,38571,3461,47900,3759,55083,3900,33574,3613,14833,2175,12205,1994,8779,1591,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3098864,16403,150620,5737,89972,4734,121696,5649,133894,5663,132331,4304,135555,6407,130547,6104,134180,6107,125189,5557,252613,7083,345406,8497,449897,10182,316554,7707,187130,6471,198546,7317,194734,6206,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1641389,13221,90749,4588,57710,4051,65315,3861,74427,3872,79031,4157,88893,4593,84346,5134,80782,3958,78938,4218,162218,6263,204509,6869,244167,7017,145122,6483,76370,4789,57484,3741,51328,3478,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,784895,8576,29519,2954,19170,1766,23668,1874,32802,2767,34960,2251,38897,3026,37305,2332,41238,2507,35310,2171,76444,3560,108882,4482,128018,4693,77973,3893,38836,2511,34694,2433,27179,2157,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,722016,7825,27093,2132,19315,2105,24267,2457,31586,2929,36009,2825,36566,2659,36387,2593,37350,2585,34163,2663,64427,3796,88096,4078,115535,4494,71962,3316,37424,2598,32596,2874,29240,2446,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1119880,11401,77311,4419,50859,3771,60587,3880,60123,3813,60817,3063,60072,3862,57494,3716,54735,3810,57082,4270,96887,4967,130852,5791,147030,5946,87331,4195,48570,3465,36836,2791,33294,2709,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1118217,11607,85762,5103,53753,3842,61785,4417,58432,3648,60005,3908,57681,3659,55236,3916,47714,3486,48062,3334,79203,5108,117590,5568,155128,6735,98425,4826,52173,3986,48191,3286,39077,3085,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,347960,7218,12831,1685,12477,1805,14751,1673,19091,1779,17823,1714,18416,1921,17193,1711,17600,1866,17507,1585,31090,2174,40538,2631,56140,3114,31659,2662,15985,1674,13422,1906,11437,1478,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1415576,12103,47137,3704,31203,2711,34940,3564,38966,3703,39952,2868,51902,5598,47900,3702,48989,3484,46757,3375,100292,4953,137604,5396,204992,6847,165635,5862,126628,5512,144654,5548,148025,5311,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1597920,13701,62793,4199,43463,3570,49273,3598,51803,4366,53492,3707,59867,3746,55084,4247,54002,3417,56833,3895,106610,5404,155253,5166,224817,7435,185948,6488,126696,4482,154365,5494,157621,5871,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2472884,13827,140198,5133,92826,3727,108535,4513,115129,4309,113189,4382,124652,4847,120009,5200,124153,4373,113243,3954,220982,5770,284708,7185,353522,6294,230666,5451,122892,4558,114030,4731,94150,4058,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1356466,10910,45443,2697,29978,2480,41483,3124,49160,3004,52374,3046,51094,3177,52271,2979,59169,2939,53973,2791,112998,4156,169789,5607,226321,5956,160283,4938,92980,3684,84094,3424,75056,3249,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,740958,10100,57859,3439,39098,3509,47642,3660,46423,3559,43698,3134,44935,3347,42981,3031,38589,3711,35750,3268,65950,3731,78695,4553,87825,5020,47261,3560,23450,2434,22375,2456,18427,2298,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1534831,12746,80452,4558,53956,3762,65623,3689,75752,3983,76137,4698,81953,4586,76908,3877,82437,4349,71034,3887,147684,5962,174626,6356,221115,6051,130387,5603,73188,4080,67196,3326,56383,3025,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,253131,4418,10051,1323,8999,1488,10046,1438,13420,1381,13770,1468,13944,1572,13397,1634,13489,1857,13413,1523,26491,2358,32747,2506,38467,2942,19742,2261,10476,1600,8032,1304,6647,1169,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,470445,6228,18751,2355,11330,1605,16524,1776,19796,2230,18658,1985,21817,1922,22551,2027,22044,1838,21949,1979,45845,2350,60351,3315,77096,3183,48278,2664,23899,2225,21651,1992,19905,1901,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,636981,10614,31756,3521,19117,2944,26729,2841,28505,3366,32354,3280,33669,3831,32833,3361,37105,4292,34202,3981,61103,4679,69289,4750,88116,5022,56633,4085,31440,3732,30206,3558,23924,3448,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,349501,4958,9314,1498,6434,1388,8055,1501,11180,1722,14602,2162,13221,1651,14304,1851,13890,2014,12653,1642,24587,2045,42014,2693,58267,3497,44085,3487,27363,2384,27573,2462,21959,2191,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2191404,14596,77847,5142,48625,3418,61437,4425,69368,4084,71490,4127,76908,4584,75552,4094,79162,4609,71535,4381,147474,5414,210644,6054,308861,8292,255718,7367,181548,6164,216810,6422,238425,6308,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,502498,8737,36307,3778,24980,2723,25966,2495,30677,2877,27890,2678,26460,2993,26253,2858,22269,2396,22892,2465,40883,3331,52617,3757,63549,4039,39363,2667,23359,2808,21874,2043,17159,2430,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4607636,22601,246684,8326,174795,6981,185781,6910,206086,7145,185395,5883,194566,6745,185796,7368,188055,6639,164324,5099,341416,9245,466403,9856,613464,11024,458461,11059,293582,8031,335328,8304,367500,9040,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2455564,21325,143061,6739,101750,6059,119999,6039,129998,6678,134449,6895,134931,6911,120881,6390,129857,6967,113981,6245,214641,7630,273463,9970,315110,9649,203389,8514,116235,7733,109447,7254,94372,5161,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,175219,3737,7810,1381,3366,618,5719,983,6847,1057,6238,886,7332,1200,7926,1152,7433,1256,8221,1289,15764,1839,22263,1526,30222,2021,21653,1876,9093,1224,7658,1076,7674,1263,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2915927,16276,162171,5762,108316,5361,110063,5112,138764,5933,141277,5904,147339,5481,145379,5535,146613,5610,130672,6164,261893,6718,358218,7525,417711,8114,265083,7092,145332,5715,133087,5425,104009,3776,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,957855,8144,54329,3101,37899,2135,45722,2939,47384,2862,54353,3042,52409,3225,50668,2954,51616,2879,46433,2803,88135,3915,112385,4688,131869,4928,81571,4005,42249,3410,31472,2086,29361,2027,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,956746,11057,50742,3504,34647,3486,40623,3097,50616,3859,45122,3523,46781,3552,51385,3763,49116,3664,41215,2904,81505,4810,119939,5627,139514,5794,82692,4391,44449,2637,41640,3418,36760,2659,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3193701,19403,139948,5850,97395,5311,109641,5057,134042,5280,146313,5412,144409,5173,148904,5041,152275,5347,141776,5628,290688,7814,376270,9389,473874,9181,316374,6785,182927,6185,175189,6109,163676,5361,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,256181,5460,12885,1896,8652,1340,7909,1577,11663,1751,10614,1536,11154,1612,9756,1469,9959,1459,9352,1364,17599,2162,28965,2895,38051,2690,30780,2522,16541,1794,18182,2247,14119,1668,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1201688,14648,78407,4557,49726,3647,66697,4264,65983,3997,68348,4418,63750,5230,62846,4665,61006,5166,54276,4215,110212,6774,130893,6296,155198,7852,101527,5381,53173,4312,44258,4255,35388,3265,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,210679,4391,7811,1531,7599,1508,7421,1206,10166,1543,9555,1559,9828,1321,10383,1611,9041,1339,9370,1313,20470,1951,30138,2351,35379,2451,20105,2425,8634,1172,8201,1332,6578,1083,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1625686,15329,99709,4987,68003,4300,85034,4847,93757,4728,89788,5062,88722,5945,84960,4836,82136,5064,80313,4705,151856,5866,176306,6950,216719,6520,128590,5960,62763,4408,61584,4370,55446,3672,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6171317,25795,350542,10312,242604,9721,287476,9042,329241,10524,318500,10971,316679,10349,283835,9859,289065,10065,257174,9645,491378,12574,650596,15502,797606,17055,571292,14915,322464,10353,332119,9523,330746,10289,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,662478,8210,27298,2735,18724,2552,20679,2410,26397,2740,26940,2734,31261,2887,29788,2553,34169,3060,30494,3144,62898,3958,91965,5206,104332,4306,67760,3702,33807,2664,29598,2443,26368,2668,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,161619,3467,4442,947,3459,775,6324,1204,7610,1092,6064,1014,6684,1010,6710,930,8592,1199,7398,1060,13798,1434,21583,1944,27477,2163,16704,1434,8478,1093,9397,1251,6899,984,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2010914,15488,75325,4866,49706,4501,61620,4093,70974,5068,75675,4998,80954,4536,78069,4561,77559,4646,78511,3909,154449,6434,208515,6759,292333,9678,221596,8092,133372,5723,169387,7197,182869,6192,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1699851,11753,68248,4112,50370,4287,51959,3943,62197,3889,61842,4447,77054,4648,71427,4466,75844,4641,72817,4044,140722,5553,197521,6906,260503,7493,182154,7178,116121,5217,111882,5755,99190,4625,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,477809,7963,29740,2528,22099,2647,26996,2371,27793,2262,29648,2587,26548,2250,25270,2073,28104,2495,24141,2433,42845,2944,52032,3523,61462,3273,36082,2991,18754,2424,15224,1698,11071,1886,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1462927,12624,56536,3927,41450,2832,48688,3704,63488,3634,61818,3053,68841,3816,69833,3244,71078,3997,64498,3177,132689,4644,193940,5503,242384,6026,153076,5288,75053,3887,66768,3776,52787,2513,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,142618,4167,4741,1065,3511,1137,4067,965,6877,1499,6823,1245,5915,1157,5900,1019,5720,1088,4660,943,12753,1474,18823,1892,24647,2582,16044,1764,10942,1414,6558,1114,4637,1026,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,903660,10060,220666,5978,100839,4746,98762,4992,79952,4278,62185,3715,59363,3591,45429,3101,38306,3005,32525,2592,49158,3376,46098,2937,32828,2887,15963,2073,8597,1399,7216,1366,5773,1102,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
