GEO_ID,C18101_001E,C18101_001M,C18101_002E,C18101_002M,C18101_003E,C18101_003M,C18101_004E,C18101_004M,C18101_005E,C18101_005M,C18101_006E,C18101_006M,C18101_007E,C18101_007M,C18101_008E,C18101_008M,C18101_009E,C18101_009M,C18101_010E,C18101_010M,C18101_011E,C18101_011M,C18101_012E,C18101_012M,C18101_013E,C18101_013M,C18101_014E,C18101_014M,C18101_015E,C18101_015M,C18101_016E,C18101_016M,C18101_017E,C18101_017M,C18101_018E,C18101_018M,C18101_019E,C18101_019M,C18101_020E,C18101_020M,C18101_021E,C18101_021M,NAME,C18101_001EA,C18101_001MA,C18101_002EA,C18101_002MA,C18101_003MA,C18101_003EA,C18101_004MA,C18101_004EA,C18101_005MA,C18101_005EA,C18101_006EA,C18101_006MA,C18101_007EA,C18101_007MA,C18101_008MA,C18101_008EA,C18101_009MA,C18101_009EA,C18101_010MA,C18101_010EA,C18101_011EA,C18101_011MA,C18101_012EA,C18101_012MA,C18101_013MA,C18101_013EA,C18101_014MA,C18101_014EA,C18101_015MA,C18101_015EA,C18101_016MA,C18101_016EA,C18101_017EA,C18101_017MA,C18101_018EA,C18101_018MA,C18101_019MA,C18101_019EA,C18101_020MA,C18101_020EA,C18101_021MA,C18101_021EA,state
0400000US01,4720067,2155,2262898,5633,569107,4176,34715,3312,534392,5159,1414698,4262,214775,8006,1199923,8836,279093,1597,117216,3898,161877,3709,2457169,5482,553018,4336,19592,2282,533426,4642,1529326,3226,218267,8351,1311059,8423,374825,1967,160423,3871,214402,4019,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,699272,1868,353412,2409,95685,1288,3679,1038,92006,1528,229987,2044,24815,2442,205172,2870,27740,691,12387,1157,15353,1125,345860,1555,92023,1337,1830,748,90193,1423,224593,1324,19188,1740,205405,2007,29244,918,11832,1205,17412,1505,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6378280,1787,3141397,5192,830120,3869,33620,3773,796500,5729,1892465,3160,189230,8882,1703235,9511,418812,1439,137572,5648,281240,5359,3236883,4797,791710,3468,22877,3309,768833,4945,1952969,2665,185772,8180,1767197,8168,492204,1546,163659,6250,328545,6762,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2885212,1095,1412433,4390,366713,3444,24159,2663,342554,3968,864243,2843,134152,6007,730091,6275,181477,1394,78773,3360,102704,3295,1472779,4226,342175,3336,14453,2258,327722,3543,899485,2675,134670,5337,764815,6179,231119,1618,99157,3468,131962,3822,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,37161789,5236,18337173,8165,4731653,4465,178608,7614,4553045,8755,11716855,6623,944549,15252,10772306,15227,1888665,2997,650654,10450,1238011,10596,18824616,6478,4520813,4109,110395,6255,4410418,6768,11890613,4441,935012,17284,10955601,16614,2413190,2783,930574,11133,1482616,11268,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,5024885,2530,2498871,4767,630047,3241,30285,3775,599762,5213,1618210,3693,143048,5733,1475162,6659,250614,1187,83980,3004,166634,3181,2526014,4098,596781,3604,14503,2143,582278,4203,1620615,3014,138882,5752,1481733,6263,308618,1578,105437,3426,203181,3551,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3522709,1144,1707415,2399,410533,1411,19626,2103,390907,2414,1084991,1817,90123,4573,994868,5110,211891,1346,67560,3082,144331,2993,1815294,2210,391817,1419,10238,1716,381579,2169,1142307,1643,95250,4281,1047057,4292,281170,1372,95050,3774,186120,3745,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,892132,847,428892,1281,104294,951,5458,1368,98836,1619,267093,1107,24358,2425,242735,2425,57505,652,18037,1516,39468,1543,463240,1136,100001,916,3090,934,96911,1427,290684,969,31415,2886,259269,3122,72555,728,25301,2227,47254,2034,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,608165,325,285171,863,53456,450,3632,1113,49824,1331,204647,794,18070,2308,186577,2505,27068,387,8227,1413,18841,1359,322994,788,51856,427,2131,653,49725,762,230511,708,18665,2172,211846,2217,40627,548,16710,1529,23917,1483,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,18752294,3756,9088985,8711,2040086,5645,90606,5332,1949480,7683,5576083,6738,587106,14589,4988977,15146,1472816,3748,495688,10970,977128,10736,9663309,8195,1946860,6048,61396,5477,1885464,8276,5892404,5507,544555,14145,5347849,16356,1824045,4157,640684,11496,1183361,11061,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,9619740,3609,4653967,8192,1278808,6801,59311,5542,1219497,7653,2927425,4689,320558,10827,2606867,12442,447734,3059,157160,4981,290574,4655,4965773,7238,1205907,6681,39339,3729,1166568,7800,3161513,4850,343346,12237,2818167,12254,598353,3153,242252,6792,356101,6611,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1326065,2252,648083,2516,154837,1314,6930,1391,147907,1861,405415,2400,35875,3501,369540,3871,87831,795,29749,1727,58082,1619,677982,1697,149240,1289,3036,897,146204,1378,418293,1442,27150,2598,391143,2805,110449,862,38256,2126,72193,2091,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1565645,611,781563,3084,219386,1887,11572,2016,207814,2971,469860,2439,51737,3881,418123,4088,92317,1051,37939,2265,54378,2398,784082,2928,207678,2030,8155,2143,199523,2856,468671,2378,49081,3399,419590,4009,107733,1470,41753,2777,65980,2841,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12688006,1765,6188923,5482,1573940,3455,65750,4442,1508190,5784,3938823,4767,329873,8189,3608950,8248,676160,2302,224890,5896,451270,6228,6499083,5643,1517947,3778,36117,2784,1481830,4532,4075272,4311,329427,8348,3745845,9516,905864,2673,331250,6101,574614,6093,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6417644,1247,3143871,4244,813719,3325,45630,3999,768089,5114,1974747,3330,226642,7277,1748105,7696,355405,1738,128628,3989,226777,4146,3273773,4020,779917,3375,27612,3074,752305,4222,2029923,2898,232493,6748,1797430,7864,463933,1865,181668,4885,282265,5161,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,3017465,552,1490070,3240,367185,2411,17173,1957,350012,2937,933898,2372,86891,4387,847007,4858,188987,1222,63647,2754,125340,2593,1527395,3237,354376,2608,10981,1699,343395,2982,927513,2142,82051,3776,845462,4364,245506,1490,81899,3251,163607,3099,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2813530,1400,1382914,2916,369059,2400,18159,2080,350900,3308,854325,2376,91114,4629,763211,4856,159530,1374,57466,2481,102064,2509,1430616,2615,352152,2316,11422,1448,340730,2582,874124,2119,90864,4414,783260,4454,204340,1529,76693,2738,127647,2757,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4284357,1582,2086414,4688,522385,2891,34294,3099,488091,4011,1314390,3622,212318,6191,1102072,7253,249639,1672,103984,3798,145655,3941,2197943,4284,500563,3430,19859,2077,480704,4309,1375640,2700,208758,6799,1166882,7736,321740,2167,141141,4175,180599,3887,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4473068,1771,2158999,4614,570660,3714,39592,3355,531068,5463,1351449,3301,195737,7164,1155712,7857,236890,1371,96364,3618,140526,3330,2314069,4598,546633,3673,21463,2703,525170,3843,1453631,2778,188635,6790,1264996,7074,313805,1603,138782,4257,175023,3895,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1314121,520,643061,2022,139682,1323,11029,1777,128653,1595,409496,1432,56814,3095,352682,3186,93883,903,36695,1576,57188,1565,671060,2018,130219,1149,6255,1319,123964,1499,424525,1389,51342,3440,373183,3704,116316,1011,41254,2162,75062,2280,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5736588,2191,2754848,4094,684352,2367,28822,3116,655530,3387,1767349,3001,145545,6826,1621804,6720,303147,1740,91254,3268,211893,3508,2981740,3865,660146,2478,17749,2307,642397,3331,1917189,2589,160358,7116,1756831,7657,404405,1788,142739,4732,261666,4618,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6507596,1342,3141830,2921,715493,1727,38710,3805,676783,4156,2051709,2075,179472,5880,1872237,6456,374628,1583,119787,4147,254841,4263,3365766,2676,686380,1555,24713,2911,661667,3404,2171430,1380,193889,7120,1977541,6956,507956,1760,181177,4413,326779,5178,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9762306,764,4769289,3587,1172552,2841,71212,3862,1101340,4613,3006529,3249,379787,8174,2626742,8714,590208,1578,207903,4664,382305,4827,4993017,3459,1116979,2849,40198,3021,1076781,4117,3116224,2316,369927,7834,2746297,7973,759814,1926,287332,5241,472482,5474,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5286728,677,2622717,3650,653369,2915,31917,2770,621452,3739,1671781,2675,142500,5622,1529281,6263,297567,1342,97678,3448,199889,3463,2664011,3589,622666,2908,16645,1749,606021,3267,1668552,2448,127550,4649,1541002,5288,372793,1634,116612,3802,256181,4072,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2911811,1630,1395784,4952,383591,4348,21979,2422,361612,5002,852684,2888,133042,5360,719642,6211,159509,1272,72039,3076,87470,3130,1516027,4544,365981,3740,11778,1837,354203,3950,935528,2210,131834,5306,803694,5839,214518,1415,100832,3489,113686,3539,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5898968,1584,2870998,4884,721274,4558,41843,3502,679431,5618,1791555,3545,221661,6846,1569894,7748,358169,2147,133562,4453,224607,4340,3027970,4474,687981,3310,21866,2342,666115,4199,1879520,3731,227649,7675,1651871,7592,460469,2109,175889,4519,284580,4389,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,983214,886,490234,2032,114224,1467,4885,1019,109339,1788,307118,1691,38130,3054,268988,3069,68892,823,27184,1657,41708,1754,492980,2079,107878,1313,3150,934,104728,1548,307688,1749,29710,3092,277978,3188,77414,840,27523,1820,49891,1772,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1814388,1030,895007,3064,234486,2252,8861,1262,225625,2519,556403,2107,48513,3167,507890,3900,104118,896,36777,1988,67341,2142,919381,2970,224705,2262,7102,1418,217603,2547,560897,1716,45420,2631,515477,2925,133779,1113,43241,2135,90538,2054,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2686989,2047,1343045,3155,337713,2028,14418,2684,323295,3377,846310,2703,80580,5447,765730,6296,159022,1042,53966,3017,105056,2976,1343944,2668,324646,1944,7436,1795,317210,2464,842156,1886,85715,6076,756441,6285,177142,1025,61764,3336,115378,3466,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1303868,471,642689,2013,143055,1304,8663,1253,134392,1780,419863,1462,40232,3380,379631,3584,79771,666,28520,1938,51251,1855,661179,1916,136155,1318,4319,1116,131836,1682,427871,1381,37709,3534,390162,3843,97153,885,32215,1953,64938,2048,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8712982,1438,4227328,2797,1040986,2162,45696,3611,995290,4435,2692258,2068,197079,7479,2495179,7925,494084,1545,147418,4419,346666,4355,4485654,2739,997181,2184,24809,2838,972372,3903,2814680,2047,215870,7013,2598810,6958,673793,1775,240911,5181,432882,5304,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,2047242,1765,1007333,3034,268233,2597,10841,2037,257392,3174,613238,2387,77459,5003,535779,5521,125862,1130,51039,2525,74823,2566,1039909,2929,248554,2440,6876,1317,241678,2652,639011,1634,69601,4616,569410,4957,152344,1101,60981,2747,91363,2739,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
