GEO_ID,B27009_001E,B27009_001M,B27009_002E,B27009_002M,B27009_003E,B27009_003M,B27009_004E,B27009_004M,B27009_005E,B27009_005M,B27009_006E,B27009_006M,B27009_007E,B27009_007M,B27009_008E,B27009_008M,B27009_009E,B27009_009M,B27009_010E,B27009_010M,B27009_011E,B27009_011M,B27009_012E,B27009_012M,B27009_013E,B27009_013M,B27009_014E,B27009_014M,B27009_015E,B27009_015M,B27009_016E,B27009_016M,B27009_017E,B27009_017M,B27009_018E,B27009_018M,B27009_019E,B27009_019M,B27009_020E,B27009_020M,B27009_021E,B27009_021M,B27009_022E,B27009_022M,B27009_023E,B27009_023M,B27009_024E,B27009_024M,B27009_025E,B27009_025M,B27009_026E,B27009_026M,B27009_027E,B27009_027M,B27009_028E,B27009_028M,B27009_029E,B27009_029M,B27009_030E,B27009_030M,B27009_031E,B27009_031M,B27009_032E,B27009_032M,B27009_033E,B27009_033M,B27009_034E,B27009_034M,B27009_035E,B27009_035M,B27009_036E,B27009_036M,B27009_037E,B27009_037M,B27009_038E,B27009_038M,B27009_039E,B27009_039M,B27009_040E,B27009_040M,B27009_041E,B27009_041M,B27009_042E,B27009_042M,B27009_043E,B27009_043M,B27009_044E,B27009_044M,B27009_045E,B27009_045M,B27009_046E,B27009_046M,B27009_047E,B27009_047M,B27009_048E,B27009_048M,B27009_049E,B27009_049M,B27009_050E,B27009_050M,B27009_051E,B27009_051M,B27009_052E,B27009_052M,B27009_053E,B27009_053M,B27009_054E,B27009_054M,B27009_055E,B27009_055M,B27009_056E,B27009_056M,B27009_057E,B27009_057M,NAME,B27009_001EA,B27009_001MA,B27009_002EA,B27009_002MA,B27009_003MA,B27009_003EA,B27009_004EA,B27009_004MA,B27009_005EA,B27009_005MA,B27009_006EA,B27009_006MA,B27009_007EA,B27009_007MA,B27009_008MA,B27009_008EA,B27009_009MA,B27009_009EA,B27009_010MA,B27009_010EA,B27009_011EA,B27009_011MA,B27009_012MA,B27009_012EA,B27009_013MA,B27009_013EA,B27009_014MA,B27009_014EA,B27009_015EA,B27009_015MA,B27009_016EA,B27009_016MA,B27009_017MA,B27009_017EA,B27009_018EA,B27009_018MA,B27009_019EA,B27009_019MA,B27009_020MA,B27009_020EA,B27009_021MA,B27009_021EA,B27009_022MA,B27009_022EA,B27009_023MA,B27009_023EA,B27009_024EA,B27009_024MA,B27009_025EA,B27009_025MA,B27009_026MA,B27009_026EA,B27009_027MA,B27009_027EA,B27009_028EA,B27009_028MA,B27009_029EA,B27009_029MA,B27009_030EA,B27009_030MA,B27009_031MA,B27009_031EA,B27009_032MA,B27009_032EA,B27009_033EA,B27009_033MA,B27009_034EA,B27009_034MA,B27009_035EA,B27009_035MA,B27009_036MA,B27009_036EA,B27009_037MA,B27009_037EA,B27009_038EA,B27009_038MA,B27009_039EA,B27009_039MA,B27009_040EA,B27009_040MA,B27009_041EA,B27009_041MA,B27009_042MA,B27009_042EA,B27009_043MA,B27009_043EA,B27009_044EA,B27009_044MA,B27009_045EA,B27009_045MA,B27009_046EA,B27009_046MA,B27009_047EA,B27009_047MA,B27009_048EA,B27009_048MA,B27009_049EA,B27009_049MA,B27009_050EA,B27009_050MA,B27009_051EA,B27009_051MA,B27009_052EA,B27009_052MA,B27009_053MA,B27009_053EA,B27009_054MA,B27009_054EA,B27009_055EA,B27009_055MA,B27009_056EA,B27009_056MA,B27009_057EA,B27009_057MA,state
0400000US01,4720067,2155,2262898,5633,185616,4083,455,348,185161,4039,383491,4927,1357,809,382134,5043,235435,3207,826,452,234609,3256,279980,4180,6065,1532,273915,4476,284399,3324,8174,1500,276225,3710,327164,3015,14188,2098,312976,3422,287720,1701,29296,2610,258424,3022,171501,1563,26062,1992,145439,2250,107592,1452,24459,2160,83133,2284,2457169,5482,172283,3590,409,475,171874,3575,380735,4774,924,639,379811,4766,239509,2334,1246,786,238263,2504,309685,3586,2224,793,307461,3825,313892,3440,2154,680,311738,3636,349996,2883,2912,969,347084,2962,316244,1782,4252,1120,311992,1788,204722,1433,2522,754,202200,1657,170103,1485,3719,832,166384,1520,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,699272,1868,353412,2409,33525,1292,66,70,33459,1283,62160,1391,108,126,62052,1417,36558,1332,119,118,36439,1334,49026,1853,1249,480,47777,1860,43468,1474,1991,889,41477,1704,53827,1388,3822,944,50005,1710,47108,810,4727,1174,42381,1401,18879,724,3891,1092,14988,1274,8861,529,1446,471,7415,649,345860,1555,30868,1199,19,33,30849,1199,61155,1241,67,102,61088,1244,33476,1036,0,149,33476,1036,49697,1598,711,448,48986,1602,45740,1542,674,449,45066,1636,52364,1319,411,300,51953,1373,43316,783,446,321,42870,774,18371,919,169,112,18202,917,10873,414,31,55,10842,409,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6378280,1787,3141397,5192,273955,4932,325,282,273630,4908,556165,5588,612,489,555553,5534,319414,2860,1538,814,317876,3159,414109,3603,9814,2982,404295,4537,400454,2645,9021,2085,391433,3080,402493,2432,12140,2282,390353,2927,355995,1385,35628,3399,320367,3655,246149,1443,41110,3498,205039,3660,172663,1141,43893,3236,128770,3223,3236883,4797,264887,5678,210,226,264677,5699,526823,5632,390,362,526433,5574,308566,2324,868,642,307698,2465,420107,2813,1677,653,418430,2934,403218,2656,1908,713,401310,2839,425489,2111,3995,1578,421494,2773,395589,1465,4426,1322,391163,1908,274832,1575,4868,1107,269964,1961,217372,1632,4052,1148,213320,1977,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2885212,1095,1412433,4390,119246,3475,357,348,118889,3463,247467,3317,818,714,246649,3477,138726,3214,1819,890,136907,3333,182262,3921,4025,1129,178237,3781,176043,3284,4358,1212,171685,3405,193582,2637,7537,1242,186045,2811,173630,1736,21397,2074,152233,2416,110563,1268,21594,1825,88969,2282,70914,1344,22146,1525,48768,1836,1472779,4226,114782,3103,120,138,114662,3111,227393,3102,250,235,227143,3115,138069,2317,40,49,138029,2316,189664,3210,741,650,188923,3233,181529,2798,1168,540,180361,2844,203380,2183,1849,641,201531,2221,186843,1581,2899,660,183944,1788,124362,1227,1952,674,122410,1403,106757,1364,2486,729,104271,1594,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,37161789,5236,18337173,8165,1559703,10345,454,374,1559249,10346,3171950,9927,2698,818,3169252,10062,1971667,5732,7368,1680,1964299,6147,2650888,6226,34365,4132,2616523,7986,2520280,4835,29544,3211,2490736,5787,2562909,4671,50776,3438,2512133,5136,2011111,2808,119320,5725,1891791,5939,1092291,2538,106800,4336,985491,4628,796374,2679,121093,4363,675281,4702,18824616,6478,1495945,9659,762,624,1495183,9702,3024868,9757,4605,1725,3020263,9841,1901869,3557,2825,932,1899044,3846,2621136,4439,7842,1761,2613294,4451,2564538,4815,6320,1362,2558218,4912,2626928,3174,8936,1459,2617992,3417,2176142,2641,10985,1536,2165157,2965,1262473,2583,9484,1827,1252989,3174,1150717,2960,14232,1687,1136485,3378,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,5024885,2530,2498871,4767,211664,3709,0,201,211664,3709,418383,3952,448,377,417935,3941,245747,2706,1367,911,244380,2874,360129,3347,6378,1353,353751,3470,349106,3094,5790,1164,343316,2997,358068,2229,10691,1646,347377,2508,305160,1537,25430,2280,279730,2739,154588,1301,20356,2153,134232,2321,96026,1395,19890,1601,76136,2000,2526014,4098,198790,3382,61,100,198729,3384,397991,3769,588,394,397403,3759,236420,2373,470,374,235950,2374,358145,3180,1762,646,356383,3266,343791,2857,2027,958,341764,2992,363502,2389,3480,1090,360022,2576,318757,1418,2650,753,316107,1684,170177,1363,1711,523,168466,1418,138441,1350,2563,694,135878,1517,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3522709,1144,1707415,2399,120568,2238,35,58,120533,2239,289965,2513,141,138,289824,2520,163422,1483,560,359,162862,1522,204871,2089,2778,1057,202093,2277,221423,1747,2143,888,219280,2047,275188,1739,4588,1023,270600,2017,220087,1154,10744,1316,209343,1746,120443,1037,12619,1309,107824,1508,91448,1083,20566,1548,70882,1833,1815294,2210,116657,2115,0,198,116657,2115,275160,2298,0,198,275160,2298,160873,1195,191,173,160682,1233,212676,1245,583,474,212093,1194,239207,1065,192,163,239015,1102,292900,1215,633,397,292267,1274,236651,935,895,522,235756,1010,140257,883,1024,495,139233,992,140913,1267,1386,442,139527,1370,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,892132,847,428892,1281,34100,1262,0,192,34100,1262,70194,1286,42,77,70152,1271,43346,836,0,192,43346,836,52887,1079,464,352,52423,1059,54016,969,771,392,53245,1102,62592,966,1591,776,61001,1306,54252,496,2997,686,51255,881,35027,624,3804,933,31223,1042,22478,651,4116,815,18362,949,463240,1136,31943,1122,0,192,31943,1122,68058,1321,16,30,68042,1324,45488,579,57,91,45431,594,57543,1078,239,200,57304,1106,57813,702,19,23,57794,705,68876,651,359,253,68517,706,60964,573,490,362,60474,709,40223,612,370,253,39853,652,32332,745,413,242,31919,779,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,608165,325,285171,863,21805,955,0,200,21805,955,31651,1049,0,200,31651,1049,36002,693,133,162,35869,695,60367,517,410,411,59957,547,40822,805,598,411,40224,915,37118,717,1717,620,35401,863,30338,525,2006,542,28332,737,16200,382,1057,413,15143,516,10868,549,1312,517,9556,746,322994,788,21186,899,0,200,21186,899,30670,958,0,200,30670,958,45955,307,84,191,45871,361,70487,455,412,419,70075,603,40935,517,135,181,40800,540,37513,520,141,150,37372,533,35621,334,403,314,35218,458,21260,249,183,209,21077,313,19367,539,114,150,19253,549,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,18752294,3756,9088985,8711,664588,7751,508,471,664080,7782,1375498,8266,1403,978,1374095,8258,880382,5967,3626,1279,876756,5887,1109896,7423,19341,3288,1090555,7982,1145398,5512,25063,3555,1120335,6427,1311300,5846,47581,4683,1263719,7435,1129107,3351,105044,5706,1024063,7088,821680,3876,118030,5339,703650,6359,651136,2667,155433,5454,495703,5970,9663309,8195,633126,8002,910,769,632216,8049,1313734,8552,1606,720,1312128,8569,864757,5267,2383,1040,862374,5297,1147452,5987,3159,1068,1144293,5987,1209801,4703,5490,1458,1204311,5033,1389317,5047,13516,2020,1375801,5073,1281077,3783,13334,2151,1267743,4490,943420,3543,11274,2134,932146,4260,880625,2977,17624,2760,863001,3450,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
