GEO_ID,B06010_001E,B06010_001M,B06010_002E,B06010_002M,B06010_003E,B06010_003M,B06010_004E,B06010_004M,B06010_005E,B06010_005M,B06010_006E,B06010_006M,B06010_007E,B06010_007M,B06010_008E,B06010_008M,B06010_009E,B06010_009M,B06010_010E,B06010_010M,B06010_011E,B06010_011M,B06010_012E,B06010_012M,B06010_013E,B06010_013M,B06010_014E,B06010_014M,B06010_015E,B06010_015M,B06010_016E,B06010_016M,B06010_017E,B06010_017M,B06010_018E,B06010_018M,B06010_019E,B06010_019M,B06010_020E,B06010_020M,B06010_021E,B06010_021M,B06010_022E,B06010_022M,B06010_023E,B06010_023M,B06010_024E,B06010_024M,B06010_025E,B06010_025M,B06010_026E,B06010_026M,B06010_027E,B06010_027M,B06010_028E,B06010_028M,B06010_029E,B06010_029M,B06010_030E,B06010_030M,B06010_031E,B06010_031M,B06010_032E,B06010_032M,B06010_033E,B06010_033M,B06010_034E,B06010_034M,B06010_035E,B06010_035M,B06010_036E,B06010_036M,B06010_037E,B06010_037M,B06010_038E,B06010_038M,B06010_039E,B06010_039M,B06010_040E,B06010_040M,B06010_041E,B06010_041M,B06010_042E,B06010_042M,B06010_043E,B06010_043M,B06010_044E,B06010_044M,B06010_045E,B06010_045M,B06010_046E,B06010_046M,B06010_047E,B06010_047M,B06010_048E,B06010_048M,B06010_049E,B06010_049M,B06010_050E,B06010_050M,B06010_051E,B06010_051M,B06010_052E,B06010_052M,B06010_053E,B06010_053M,B06010_054E,B06010_054M,B06010_055E,B06010_055M,NAME,B06010_001MA,B06010_001EA,B06010_002MA,B06010_002EA,B06010_003MA,B06010_003EA,B06010_004MA,B06010_004EA,B06010_005MA,B06010_005EA,B06010_006MA,B06010_006EA,B06010_007MA,B06010_007EA,B06010_008MA,B06010_008EA,B06010_009MA,B06010_009EA,B06010_010EA,B06010_010MA,B06010_011MA,B06010_011EA,B06010_012MA,B06010_012EA,B06010_013MA,B06010_013EA,B06010_014MA,B06010_014EA,B06010_015EA,B06010_015MA,B06010_016MA,B06010_016EA,B06010_017MA,B06010_017EA,B06010_018MA,B06010_018EA,B06010_019MA,B06010_019EA,B06010_020EA,B06010_020MA,B06010_021EA,B06010_021MA,B06010_022MA,B06010_022EA,B06010_023MA,B06010_023EA,B06010_024MA,B06010_024EA,B06010_025MA,B06010_025EA,B06010_026EA,B06010_026MA,B06010_027MA,B06010_027EA,B06010_028MA,B06010_028EA,B06010_029MA,B06010_029EA,B06010_030MA,B06010_030EA,B06010_031EA,B06010_031MA,B06010_032EA,B06010_032MA,B06010_033MA,B06010_033EA,B06010_034MA,B06010_034EA,B06010_035EA,B06010_035MA,B06010_036MA,B06010_036EA,B06010_037EA,B06010_037MA,B06010_038MA,B06010_038EA,B06010_039EA,B06010_039MA,B06010_040EA,B06010_040MA,B06010_041MA,B06010_041EA,B06010_042EA,B06010_042MA,B06010_043EA,B06010_043MA,B06010_044EA,B06010_044MA,B06010_045MA,B06010_045EA,B06010_046MA,B06010_046EA,B06010_047MA,B06010_047EA,B06010_048MA,B06010_048EA,B06010_049EA,B06010_049MA,B06010_050EA,B06010_050MA,B06010_051MA,B06010_051EA,B06010_052MA,B06010_052EA,B06010_053MA,B06010_053EA,B06010_054EA,B06010_054MA,B06010_055EA,B06010_055MA,state
0400000US13,7736263,6684,1385991,26373,6350272,26841,1436418,21570,728341,15489,1107273,20471,825697,15413,823618,14936,561960,15270,208188,9488,658777,14551,3807718,30762,748255,16645,3059463,29432,795585,17966,391401,10611,541200,11940,401950,11807,394891,12180,239792,8597,81095,5424,213549,8635,2921031,32534,414741,14903,2506290,28086,479324,14028,241312,8791,379361,13595,315353,12329,348987,10913,261182,11388,109757,7300,371014,10687,113809,8436,21847,3208,91962,8314,18004,2714,8467,1909,16800,3057,9930,1920,12612,2608,9393,1911,3298,1249,13458,2900,893705,20809,201148,11418,692557,17059,143505,9603,87161,7562,169912,9469,98464,6664,67128,5200,51593,5351,14038,2400,60756,4872,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1121353,683,151028,5123,970325,5178,176939,7012,90368,5045,158146,6858,135526,6221,158206,5286,110490,5317,34753,3021,105897,4771,553658,12233,78707,4455,474951,10555,86847,4865,46399,3814,73057,4696,66333,4040,80275,3749,56902,3611,17730,2047,47408,3408,300644,6339,31994,3098,268650,6613,44173,3460,18925,2156,41307,3430,32877,2940,43080,2914,33326,3337,12185,1865,42777,3151,32850,2935,5476,1442,27374,2668,6229,1322,2559,607,4243,950,3058,1007,3805,802,3119,1032,1242,523,3119,835,234201,10902,34851,3480,199350,8893,39690,3746,22485,2427,39539,4067,33258,3108,31046,3029,17143,1886,3596,800,12593,1562,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1224412,1966,153285,5636,1071127,6387,271690,7925,126743,6128,196879,8050,144671,7159,136772,5931,82773,5382,29662,2847,81937,4626,472161,11143,63438,4025,408723,10359,112076,5198,47570,3513,72583,4598,54520,3808,55307,3601,29956,3203,9718,1647,26993,3094,648830,11021,71768,4317,577062,10458,136104,7645,66247,4962,103087,5703,79975,5915,74578,5082,47821,4419,18483,2408,50767,3518,14176,2716,2273,1368,11903,2313,3846,1765,1225,696,2192,806,1463,601,865,540,748,390,307,223,1257,594,89245,5382,15806,2035,73439,5203,19664,2956,11701,2278,19017,2646,8713,1741,6022,1511,4248,1420,1154,617,2920,1073,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10316699,2433,1548081,20949,8768618,20805,1788563,17470,867791,15766,1484058,19821,1098013,17028,1181452,19505,845232,16368,354744,10276,1148765,15046,6374686,29563,985366,16402,5389320,28862,1160772,15036,529402,12936,865209,15994,665084,12552,744426,15816,539266,12699,229117,7150,656044,13729,2100534,23753,215145,7790,1885389,21080,343768,9978,178434,5810,287248,8568,208070,7166,252232,8145,190745,6545,83447,4592,341445,8347,113488,7263,17037,2505,96451,6380,22459,2608,10884,1717,19136,3090,10641,1614,12036,1875,8360,1596,3661,1059,9274,1526,1727991,19978,330533,10280,1397458,17343,261564,9310,149071,6829,312465,10370,214218,10718,172758,8386,106861,5421,38519,3794,142002,6655,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5194347,3254,701864,12948,4492483,13156,983614,14042,493555,11050,800060,14101,642041,11614,646718,11144,411332,10459,148390,6144,366773,8955,3375142,17131,455629,10507,2919513,17899,653564,11380,320918,9400,513873,10764,434018,8804,428834,8123,263762,7912,95989,5847,208555,7335,1502746,17403,177745,6911,1325001,17134,277759,8105,142125,5247,228816,8687,172408,7502,190668,7166,131656,5881,45626,3563,135943,5883,34203,2997,5207,1395,28996,2881,5090,1082,3618,1079,4338,985,5443,1373,3382,886,2681,809,1194,591,3250,1020,282256,7241,63283,4371,218973,6408,47201,3688,26894,2745,53033,4017,30172,3336,23834,2578,13233,1810,5581,1213,19025,2648,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2461674,2155,211422,5147,2250252,5532,466909,9599,232713,6469,384576,8056,338697,8175,357274,8120,211562,5979,70934,4035,187587,6178,1723373,11112,134178,4821,1589195,10469,316603,7422,163155,5297,271332,7126,247903,6940,260146,6433,156242,5353,50840,2937,122974,5062,603060,10752,54127,3044,548933,10169,125169,5076,57256,3197,89635,4257,72331,3913,82000,3599,47757,3058,17476,2052,57309,3245,10559,1297,1175,383,9384,1287,2020,660,1320,438,1168,450,1449,468,1188,427,825,403,409,290,1005,384,124682,5028,21942,2541,102740,4741,23117,2296,10982,1827,22441,2506,17014,2159,13940,2029,6738,1494,2209,743,6299,1194,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2267066,2221,247312,7101,2019754,7148,422555,7680,206977,6109,353859,7873,294501,8094,304063,6625,177142,6062,69363,3385,191294,5372,1223198,13759,130802,5104,1092396,13291,236816,7411,112894,4667,192790,5878,161086,6338,171282,5434,98376,4063,35615,2491,83537,3995,840606,11395,78683,3803,761923,10752,151915,5022,76957,3718,124092,5813,102315,4591,115033,5358,68766,3865,28808,2424,94037,4809,19340,2382,1708,656,17632,2202,3902,964,1339,577,3133,1031,2713,810,2649,825,1473,617,743,485,1680,575,183922,6925,36119,3616,147803,5021,29922,2441,15787,2124,33844,3472,28387,2999,15099,2370,8527,1316,4197,1031,12040,1749,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3518242,3244,467211,11180,3051031,11056,760086,14104,373584,9480,560250,10391,404317,8455,399061,8973,238195,6752,86497,4483,229041,6933,2368359,17194,313936,8248,2054423,16554,525760,11449,255023,8200,387446,9299,277180,8057,268865,7093,155286,5639,55173,3973,129690,5757,995448,16730,124466,6486,870982,14223,207620,7031,101435,4892,145015,6380,111892,5024,116848,5187,73740,4485,27997,2234,86435,3952,27285,3080,3977,962,23308,2829,4499,1295,3480,1218,5245,1376,2749,696,2680,908,2303,693,724,447,1628,620,127150,5790,24832,2785,102318,4595,22207,2249,13646,2114,22544,2781,12496,1727,10668,1687,6866,1676,2603,859,11288,1595,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3641422,2429,575795,11237,3065627,11270,754206,13977,376015,7960,521587,10929,369771,11094,400124,9749,256026,8954,100065,5551,287833,7050,2741965,13626,441694,9857,2300271,13965,593407,13151,290830,7856,396111,10188,275500,9368,293131,8269,185189,7618,71996,4979,194107,5865,710212,12828,98597,5965,611615,11451,126174,5798,65469,4174,94971,5179,75819,4001,87604,4845,57725,3784,23384,2818,80469,4366,23812,2890,3780,978,20032,2753,4327,1251,2468,1002,2674,832,2433,975,2841,863,1775,668,815,564,2699,985,165433,7099,31724,3427,133709,6265,30298,3409,17248,2356,27831,3047,16019,2448,16548,2339,11337,1648,3870,1267,10558,1719,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1107596,1310,91458,3710,1016138,3916,222099,6327,123587,5389,187617,5778,139881,4697,137759,4643,92883,4334,30264,2422,82048,3569,673830,8614,57794,3259,616036,7813,135847,4565,79503,4128,119139,4926,93101,3965,83894,3946,50891,3240,16410,1964,37251,2808,381166,8006,27865,2780,353301,7790,73754,4422,37491,2791,60573,3567,41234,2494,48594,3238,38372,3024,12265,1596,41018,2575,11784,1436,988,417,10796,1434,2507,581,1737,676,1265,483,1306,514,1855,647,1024,381,385,343,717,271,40816,3183,4811,992,36005,3105,9991,1365,4856,982,6640,1164,4240,1094,3416,810,2596,759,1204,517,3062,755,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4717856,2208,585714,12426,4132142,12371,746978,13595,341165,8508,556319,13029,458973,9385,559436,12927,456465,9699,203552,6712,809254,13954,1974569,20099,292616,8927,1681953,19296,386280,9792,153737,6488,243604,7970,202400,7165,237162,8567,179350,6164,66079,4095,213341,8225,1911125,20082,168158,8402,1742967,18845,241192,7842,119935,5319,194187,7403,170782,6983,229806,7323,204448,8664,108550,5969,474067,10181,61723,5228,8728,1737,52995,4698,10983,1985,4137,1153,6126,1190,4806,1194,5944,1136,5433,1051,3096,998,12470,2028,770439,12704,116212,5941,654227,10730,108523,6929,63356,4188,112402,6132,80985,4728,86524,4800,67234,4121,25827,2637,109376,4796,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5440246,1157,582460,11440,4857786,11096,972412,14078,450730,11435,703715,12712,552932,12035,646875,11922,502998,10605,209119,8086,819005,11680,3159110,21656,334724,9315,2824386,20300,563436,12605,276257,8847,408313,9773,323090,8577,397504,10542,308826,7930,127371,5757,419589,8253,1182935,17567,95895,5106,1087040,16713,197222,7117,78863,4488,126021,5883,105224,5497,137282,6308,116042,5685,54655,3525,271731,7059,152272,6788,20223,2509,132049,6655,44403,3847,17808,2654,20338,2663,14426,2072,13980,2130,7785,1538,2497,705,10812,1381,945929,16956,131618,6466,814311,15727,167351,5871,77802,5218,149043,6603,110192,6294,98109,5383,70345,3938,24596,2881,116873,5985,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,8005678,3029,1089701,12813,6915977,13462,1643904,15677,781911,12123,1209273,12682,866382,10338,897461,12900,605103,10225,244513,6964,667430,11391,5877190,18586,811459,11679,5065731,19703,1224008,15119,572062,10304,877065,10973,643973,8977,674920,10875,453443,9719,178958,6815,441302,9630,1498789,16861,158019,6886,1340770,14957,294813,8185,152026,4991,232704,6494,166294,6001,171810,5152,115959,4749,48449,3031,158715,4921,58781,3675,8628,1582,50153,3341,13549,1927,5881,1098,10162,1606,6343,1289,5573,1157,2823,663,1812,695,4010,784,570918,11939,111595,5576,459323,9921,111534,5230,51942,3089,89342,5344,49772,3001,45158,2991,32878,2903,15294,1639,63403,3265,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4283571,2642,376473,8724,3907098,8549,791786,11222,360526,7193,598471,11026,509878,8228,599606,9823,406145,7843,167614,5348,473072,7452,2762920,13562,224843,5951,2538077,14501,513266,7949,238669,6222,391459,7872,335769,7520,408993,8533,275681,6512,105163,4380,269077,5959,1135115,13497,90561,4142,1044554,12988,197947,6294,90846,4315,147123,4530,124049,4413,152576,5111,109521,5157,52683,2893,169809,5145,26602,2759,2823,846,23779,2567,4873,832,1770,451,3521,939,3736,1124,3192,764,2112,705,1648,622,2927,696,358934,8537,58246,3817,300688,8096,75700,4441,29241,2961,56368,3525,46324,3239,34845,3061,18831,2371,8120,1368,31259,3126,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2350019,2263,393513,9060,1956506,9429,522218,11019,250180,7226,372582,8886,250253,8717,248537,7948,136089,6609,48974,3689,127673,5216,1606482,12363,277035,8792,1329447,13189,367356,11535,178222,6435,261458,7898,168612,7346,169698,6278,84144,4715,28076,3045,71881,3978,669915,12752,99681,5551,570234,11462,142201,6194,65355,4506,98323,5388,73429,4039,72170,4395,47875,4600,19233,2281,51648,3388,11987,1927,1825,716,10162,1780,1474,560,1620,675,1832,607,2098,880,1396,820,658,391,66,115,1018,475,61635,4497,14972,2867,46663,3121,11187,1907,4983,1496,10969,1857,6114,1418,5273,1331,3412,907,1599,759,3126,1045,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4841501,3725,567503,10958,4273998,11268,954674,13616,486709,10953,770577,11783,587477,11422,608235,13330,360392,9477,134180,5758,371754,7655,3002020,17672,363911,7351,2638109,17915,601036,12520,304620,9594,477592,9665,376739,9240,377320,9586,221647,7952,79076,3693,200079,5755,1576378,17328,154966,6427,1421412,17437,301131,9116,157733,6241,248840,7661,182558,5963,205537,8326,123735,5709,50619,3853,151259,6094,36209,4317,4106,1251,32103,3831,7971,1569,4338,1670,5245,1304,4212,1332,4324,1038,2702,880,974,560,2337,712,226894,9604,44520,4254,182374,8020,44536,4280,20018,2578,38900,3591,23968,2454,21054,2641,12308,1866,3511,1067,18079,1853,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,814821,2086,73295,3590,741526,4068,167911,5653,90589,4305,143306,5626,98699,4334,104717,5171,59425,3542,23826,2470,53053,3215,405719,8127,40312,2906,365407,7275,84791,4078,44068,3621,71617,4324,51747,3381,52251,3498,27770,2665,10462,1483,22701,2452,384096,8250,30119,2302,353977,7984,77785,4153,43281,2914,66397,3932,44431,3158,50199,3761,30364,2723,12857,1892,28663,2448,5997,1011,522,346,5475,1007,908,433,840,490,1463,721,388,260,566,291,601,398,235,241,474,326,19009,2206,2342,867,16667,1987,4427,954,2400,802,3829,1018,2133,781,1701,576,690,370,272,248,1215,535,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1456792,1639,120046,4895,1336746,5032,285235,7321,136111,5358,225061,5678,194760,6760,203672,5705,123684,4415,43764,3097,124459,4705,900645,8254,67470,3635,833175,8179,178378,4445,85131,4330,134663,4645,125938,5374,131955,4423,77851,3256,27841,2292,71418,3947,438417,6914,32812,2384,405605,7022,84186,4049,42147,2696,64955,3595,52297,2928,59516,3327,40930,2535,14721,1807,46853,3157,10721,1508,813,320,9908,1508,2190,732,762,418,1432,479,1533,666,1145,430,1437,686,365,203,1044,456,107009,4795,18951,2194,88058,4415,20481,2465,8071,1672,24011,2967,14992,2071,11056,1627,3466,992,837,383,5144,1166,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2172537,1505,360448,10323,1812089,10242,340840,9222,195145,8589,336919,11564,271515,10754,256945,11112,154975,7259,66003,4841,189747,8363,300333,12005,86289,6049,214044,9397,60357,4319,18113,2540,39765,4613,28965,3777,29240,4166,15099,2971,5817,1296,16688,2672,1330780,16027,168886,9945,1161894,15758,200369,9076,126862,6860,194707,9693,155526,7139,176992,7747,114418,5949,49007,4275,144013,7561,37869,4620,6182,2317,31687,3759,5670,1647,2569,968,6180,1843,3463,1207,6233,1603,2933,999,949,432,3690,1278,503555,13737,99091,6084,404464,12532,74444,4623,47601,5218,96267,6574,83561,6834,44480,4842,22525,3663,10230,2163,25356,2957,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1090942,1111,102144,4975,988798,5095,182394,6074,91096,3587,153567,5014,131559,5962,147556,5932,98946,4045,43639,2953,140041,5554,398707,9071,43737,3363,354970,8434,75501,4812,37948,2719,62248,3712,51647,3725,51969,3540,32678,2852,11773,1715,31206,2557,609081,8744,46475,3392,562606,8564,92633,4367,47525,2876,81591,3711,70709,4918,85465,4717,60266,3838,29053,2592,95364,4138,13937,2267,959,348,12978,2150,4169,1354,1216,580,1902,717,1194,474,1687,714,1145,410,411,349,1254,479,69217,4179,10973,2149,58244,3677,10091,1586,4407,733,7826,1589,8009,1461,8435,1350,4857,1114,2402,722,12217,1869,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7142414,1172,1058788,12867,6083626,12875,1069139,16454,555834,11351,891744,13732,701966,13862,764771,11899,656883,10342,285483,8482,1157806,14310,3247588,23960,520715,10439,2726873,24054,549913,11498,233317,7535,369904,9473,304908,8848,356847,9110,321552,8797,130520,6127,459912,9611,1873664,21387,201666,8259,1671998,18189,234107,7943,139503,5510,216155,7146,178435,6288,209218,6800,180701,6134,84762,4892,429117,11509,202201,7886,30800,3414,171401,7194,48116,5012,21654,2279,26266,2531,18343,2396,22011,2729,14737,1919,5299,1130,14975,2263,1818961,20635,305607,9394,1513354,19376,237003,8363,161360,6672,279419,9086,200280,8581,176695,6691,139893,5573,64902,5060,253802,7361,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1648114,2276,267862,7169,1380252,6695,336964,9411,165164,6039,239112,7925,175666,6875,179052,6794,106142,5425,43944,2978,134208,5639,748572,12942,142483,5730,606089,11578,173376,8152,73598,4343,105081,5439,75820,3547,78890,4831,42065,3566,15569,1928,41690,3433,683139,12194,76712,4625,606427,10916,118548,6121,64693,3866,97962,5382,75394,4900,84987,5536,56707,4124,24850,2624,83286,4888,17722,2121,2582,950,15140,1850,2956,879,2537,1052,2035,624,2177,1122,1714,514,1403,594,736,479,1582,559,198681,9235,46085,4141,152596,7154,42084,3765,24336,3499,34034,3157,22275,3412,13461,1892,5967,1253,2789,776,7650,1380,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
