GEO_ID,B08007_001E,B08007_001M,B08007_002E,B08007_002M,B08007_003E,B08007_003M,B08007_004E,B08007_004M,B08007_005E,B08007_005M,B08007_006E,B08007_006M,B08007_007E,B08007_007M,B08007_008E,B08007_008M,B08007_009E,B08007_009M,B08007_010E,B08007_010M,B08007_011E,B08007_011M,B08007_012E,B08007_012M,B08007_013E,B08007_013M,B08007_014E,B08007_014M,B08007_015E,B08007_015M,NAME,B08007_001MA,B08007_001EA,B08007_002MA,B08007_002EA,B08007_003EA,B08007_003MA,B08007_004EA,B08007_004MA,B08007_005EA,B08007_005MA,B08007_006MA,B08007_006EA,B08007_007MA,B08007_007EA,B08007_008MA,B08007_008EA,B08007_009EA,B08007_009MA,B08007_010EA,B08007_010MA,B08007_011EA,B08007_011MA,B08007_012EA,B08007_012MA,B08007_013MA,B08007_013EA,B08007_014EA,B08007_014MA,B08007_015EA,B08007_015MA,state
0400000US13,4154468,27187,4035328,27458,2433860,30542,1601468,23629,119140,6433,2195687,16937,2114877,17191,1230008,19084,884869,16200,80810,5767,1958781,18898,1920451,18582,1203852,18457,716599,16152,38330,3211,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,650062,8002,645127,7955,641375,8040,3752,1124,4935,1133,349261,5444,346025,5594,343535,5491,2490,796,3236,957,300801,5502,299102,5431,297840,5495,1262,654,1699,647,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,672900,9003,634300,8708,534255,8974,100045,5901,38600,3598,364040,6479,338420,6383,276375,6385,62045,4746,25620,2630,308860,6249,295880,6009,257880,5916,38000,2914,12980,2007,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5820167,22162,5621231,22392,4259690,25222,1361541,17370,198936,8311,3044418,13556,2928201,13701,2143343,15991,784858,14076,116217,5613,2775749,14866,2693030,15420,2116347,16958,576683,11169,82719,4745,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2885033,16992,2722842,18328,1955245,16704,767597,13203,162191,6398,1519602,11895,1418838,12044,978163,12561,440675,9422,100764,4282,1365431,10841,1304004,11829,977082,10191,326922,7518,61427,3820,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1513058,8689,1444289,9192,1151679,8846,292610,6984,68769,2788,791150,6445,751437,6713,589184,6630,162253,5449,39713,2360,721908,6339,692852,6330,562495,6370,130357,4243,29056,1839,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1379532,10564,1277302,11818,1058258,11524,219044,5949,102230,5150,730874,7149,669351,7672,543952,7759,125399,4698,61523,3951,648658,7961,607951,8104,514306,7562,93645,4493,40707,2897,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1811467,14421,1695563,14255,1233501,14751,462062,11311,115904,5757,947978,9941,876701,10400,615946,10008,260755,8524,71277,3543,863489,9816,818862,9704,617555,9567,201307,5708,44627,3670,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1942076,16712,1900352,17234,1356412,16815,543940,12050,41724,3452,1011282,10900,976571,11168,662974,10936,313597,9491,34711,3263,930794,11264,923781,11215,693438,11581,230343,7887,7013,1189,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,631120,6682,603265,6564,487480,7044,115785,4279,27855,2576,320650,4398,304731,4618,239070,4554,65661,2984,15919,1886,310470,4639,298534,4501,248410,5331,50124,2909,11936,1599,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2855500,15957,2354863,18806,1506812,16516,848051,14790,500637,12628,1448042,10546,1179850,11688,724873,11373,454977,9444,268192,8277,1407458,12659,1175013,13930,781939,11646,393074,9721,232445,7470,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3216363,14727,3079520,13122,2089029,14257,990491,12629,136843,6138,1643090,10034,1561338,9450,1015518,11221,545820,8611,81752,4206,1573273,11144,1518182,10467,1073511,11035,444671,8798,55091,4362,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4094528,19662,4008969,19626,2845473,21840,1163496,14051,85559,3915,2105345,13556,2049239,13784,1402760,13627,646479,10444,56106,3063,1989183,14353,1959730,14051,1442713,15019,517017,9134,29453,1782,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2684968,14138,2613412,14165,1697221,13345,916191,11310,71556,3186,1387897,9309,1343886,9046,844769,9709,499117,8684,44011,2079,1297071,8880,1269526,9258,852452,8411,417074,7394,27545,2112,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1163676,10758,1071074,11690,739850,12512,331224,9543,92602,5806,608102,7703,545080,8168,372138,9239,172942,6149,63022,4721,555574,8656,525994,8903,367712,7780,158282,6341,29580,2707,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2705455,16165,2549202,16323,1764991,16578,784211,14667,156253,6114,1398658,10575,1298361,11500,868321,11886,430040,10450,100297,4518,1306797,11580,1250841,11232,896670,11830,354171,7795,55956,3910,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,470715,6872,463888,7042,426200,6539,37688,2864,6827,1146,245396,4699,240067,4984,218231,4403,21836,1968,5329,993,225319,4373,223821,4357,207969,4192,15852,1660,1498,485,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,931481,8453,903447,8496,731524,8517,171923,4945,28034,2634,492098,5213,476022,5364,381515,5438,94507,3313,16076,2004,439383,5844,427425,5739,350009,5783,77416,3357,11958,1726,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1191557,12624,1166445,12641,1120774,12722,45671,3797,25112,2702,644767,9618,627864,9408,596843,9432,31021,3280,16903,2547,546790,10218,538581,10410,523931,9994,14650,2362,8209,1688,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,671055,8454,563993,8334,425933,7276,138060,6405,107062,4674,350121,5736,285240,5345,208878,5181,76362,3969,64881,3636,320934,5507,278753,5554,217055,5219,61698,4016,42181,2924,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4060148,17821,3512108,19662,2202832,23216,1309276,17322,548040,12944,2142834,11814,1806814,13638,1064187,15019,742627,11691,336020,8980,1917314,14429,1705294,14016,1138645,15624,566649,11742,212020,7519,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,862821,9390,838239,9991,734298,10609,103941,5196,24582,3304,456253,6965,438893,7804,377563,7793,61330,4312,17360,2677,406568,6619,399346,6622,356735,6921,42611,3178,7222,1292,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8774815,30933,8540825,33973,5699596,35242,2841229,27370,233990,9032,4570708,17828,4421968,20668,2826882,23561,1595086,17137,148740,7193,4204107,22426,4118857,23026,2872714,21770,1246143,16365,85250,5057,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4183841,28155,4083521,28112,3025253,27717,1058268,19279,100320,7010,2194207,16925,2123812,17731,1528832,16925,594980,13564,70395,5679,1989634,18341,1959709,17865,1496421,17363,463288,12182,29925,3293,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,369454,4874,355335,5028,315258,5839,40077,2552,14119,2019,199533,2904,192172,2980,168108,3804,24064,2088,7361,1561,169921,3774,163163,3903,147150,3889,16013,1537,6758,1354,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5114314,23154,4962554,23540,3570615,24990,1391939,15863,151760,5776,2650991,14079,2553909,14583,1766081,15327,787828,11526,97082,4919,2463323,15103,2408645,15479,1804534,14849,604111,10085,54678,2929,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1663962,11405,1619603,11369,1245932,12146,373671,8273,44359,3146,900389,7408,870181,7445,653925,8361,216256,6858,30208,2512,763573,7690,749422,7569,592007,7322,157415,4849,14151,1419,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1674840,15115,1636565,14813,1287500,14011,349065,9546,38275,3213,875908,8294,851211,8371,650309,8173,200902,6895,24697,2976,798932,11158,785354,11182,637191,10195,148163,6425,13578,1755,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5728043,23035,5428073,23056,4055249,27469,1372824,15812,299970,8713,2966299,14746,2773675,14920,1996450,17200,777225,10568,192624,6462,2761744,15854,2654398,16020,2058799,17082,595599,11140,107346,4502,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,501044,6794,425901,7024,318432,7934,107469,5668,75143,4783,256837,4580,210107,4501,153653,4945,56454,3533,46730,3323,244207,5372,215794,5462,164779,5253,51015,3813,28413,2791,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1957707,18666,1861248,20330,1401394,19701,459854,14086,96459,5781,1022483,12094,963249,13014,702978,13410,260271,9788,59234,4078,935224,11217,897999,12203,698416,11346,199583,8060,37225,3487,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,410028,6222,399159,6257,326869,6126,72290,3804,10869,1322,215574,4025,208692,3986,171576,3848,37116,2670,6882,1045,194454,4324,190467,4271,155293,4296,35174,2227,3987,812,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2738221,19603,2635707,19841,1968147,20444,667560,10726,102514,5910,1429695,12978,1362454,12875,982843,12948,379611,8443,67241,4790,1308526,13723,1273253,13778,985304,13606,287949,7999,35273,3658,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11336474,45960,11209733,46014,8785675,46028,2424058,29290,126741,7189,6206590,27458,6108737,27923,4670843,27613,1437894,21510,97853,5857,5129884,29712,5100996,29792,4114832,31087,986164,18141,28888,3219,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1246396,10729,1230652,10783,1017523,11717,213129,7055,15744,1812,698848,7782,685975,7566,547059,8114,138916,5740,12873,1675,547548,7707,544677,7642,470464,8204,74213,4242,2871,798,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,317383,4656,295926,4804,249236,5014,46690,2529,21457,1613,161886,2769,149436,2740,123681,2719,25755,1696,12450,1244,155497,3571,146490,3583,125555,3720,20935,1467,9007,1068,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3883249,20139,3529757,22603,1886119,19194,1643638,19300,353492,11790,2052029,12626,1841018,15432,942439,13318,898579,12749,211011,7972,1831220,14584,1688739,15435,943680,13538,745059,12993,142481,7283,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3097398,14708,2990813,14947,2516210,14863,474603,10956,106585,5079,1674763,10527,1602702,10662,1319386,10400,283316,9102,72061,4091,1422635,10438,1388111,10548,1196824,10857,191287,6367,34524,2485,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,729472,8959,643934,9457,491645,9666,152289,5269,85538,4534,382755,6603,329250,6678,238828,7352,90422,4531,53505,3244,346717,7049,314684,7052,252817,6482,61867,3216,32033,2856,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2771411,13557,2659692,13057,1992268,11932,667424,10530,111719,4246,1431949,9205,1366220,9953,988950,10254,377270,8301,65729,3548,1339462,10331,1293472,10508,1003318,9702,290154,6352,45990,2653,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,286078,5051,278503,5126,262645,5169,15858,2013,7575,1579,155275,3504,148926,3586,137372,3764,11554,1497,6349,1426,130803,3539,129577,3509,125273,3346,4304,1137,1226,659,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1060138,10821,1058818,10848,502164,8827,556654,10463,1320,538,558059,8269,556980,8193,258214,6881,298766,7145,1079,544,502079,8022,501838,8023,243950,6424,257888,6543,241,179,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
