GEO_ID,C17018_001E,C17018_001M,C17018_002E,C17018_002M,C17018_003E,C17018_003M,C17018_004E,C17018_004M,C17018_005E,C17018_005M,C17018_006E,C17018_006M,C17018_007E,C17018_007M,C17018_008E,C17018_008M,C17018_009E,C17018_009M,C17018_010E,C17018_010M,C17018_011E,C17018_011M,NAME,C17018_001MA,C17018_001EA,C17018_002EA,C17018_002MA,C17018_003EA,C17018_003MA,C17018_004EA,C17018_004MA,C17018_005MA,C17018_005EA,C17018_006MA,C17018_006EA,C17018_007EA,C17018_007MA,C17018_008EA,C17018_008MA,C17018_009EA,C17018_009MA,C17018_010MA,C17018_010EA,C17018_011MA,C17018_011EA,state
0400000US19,784895,8576,63772,3387,12984,1683,20653,2186,25221,2391,4914,1194,721123,8768,47071,2722,214449,5049,238884,6067,220719,5323,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,722016,7825,66664,3600,16494,1880,20993,1836,23022,2269,6155,1360,655352,7579,45497,3276,155521,5613,223097,5325,231237,6482,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1119880,11401,164243,6798,48508,3494,54551,3799,54124,3997,7060,1413,955637,11084,111596,4277,301539,7370,289085,8160,253417,7218,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1118217,11607,179881,6179,55115,3534,70868,4448,47071,3872,6827,1249,938336,11018,115129,5682,298471,8043,286054,7888,238682,6898,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,347960,7218,32495,2540,4560,889,14131,1665,9148,1362,4656,1189,315465,6969,18444,1799,93166,3994,96683,4566,107172,3234,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1415576,12103,99824,5151,24666,2678,33862,2792,28132,2849,13164,2375,1315752,12332,101702,3883,286125,6655,362501,8495,565424,9639,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1597920,13701,132011,6211,36164,3315,41966,3350,36890,3216,16991,2236,1465909,13868,111728,4985,320913,7249,378942,8239,654326,10261,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2472884,13827,309722,7285,68370,3897,103564,4182,113902,4662,23886,2117,2163162,13062,161404,4938,570276,9221,743649,10236,687833,9353,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1356466,10910,102942,4216,23327,2006,31713,2415,37435,2425,10467,1299,1253524,10605,66642,4140,289437,5199,426872,9078,470573,7751,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,740958,10100,128617,4967,33714,3287,40609,2954,46692,3782,7602,1427,612341,10378,81481,3927,170024,5745,211802,8095,149034,6113,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1534831,12746,176069,6353,46757,3134,57881,3882,58367,3781,13064,1791,1358762,12420,112415,4699,384478,9158,440883,10056,420986,9160,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,253131,4418,24521,2093,3774,862,7913,1363,10131,1528,2703,819,228610,4454,12407,1851,61806,3611,78368,3864,76029,4024,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,470445,6228,42692,3018,10720,1496,12988,1752,15997,2094,2987,803,427753,5995,27546,2080,106096,3873,155088,4793,139023,4311,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,636981,10614,75701,5093,23944,2986,22142,2365,24075,2586,5540,1268,561280,9863,71622,4977,144386,7485,193003,7252,152269,7112,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,349501,4958,19729,2344,4672,1003,6477,1200,6827,1378,1753,578,329772,4735,19941,2241,84198,4054,100421,4224,125212,4032,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2191404,14596,171559,6460,46034,3059,64595,3609,39747,3506,21183,2419,2019845,14324,162742,5158,511271,10282,510390,11713,835442,10186,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,502498,8737,83298,5108,30185,3495,23585,2233,25779,3221,3749,1049,419200,7648,52345,3607,95054,4669,138734,5671,133067,5266,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4607636,22601,567575,11385,189625,6667,186229,6518,135626,6966,56095,3245,4040061,22850,425335,10472,998058,15599,1111807,15106,1504861,16649,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2455564,21325,325239,10097,102550,5813,93026,5783,106560,6952,23103,3205,2130325,19806,215308,9165,511870,10861,715402,12864,687745,12592,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,175219,3737,13805,1595,1810,544,4174,1044,6956,1266,865,329,161414,3550,10626,1166,40033,2367,63763,3201,46992,2226,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2915927,16276,350368,8799,85808,5405,125905,5018,116108,5903,22547,2543,2565559,16549,191462,6108,806396,12699,793784,12742,773917,12244,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,957855,8144,122171,4473,32698,2574,43616,3392,38530,2966,7327,1109,835684,8781,77965,3712,227722,5942,286165,7111,243832,6046,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,956746,11057,114203,5079,28826,3238,31058,3070,43557,3115,10762,1534,842543,10679,64881,4651,176985,5635,310872,8158,289805,6579,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3193701,19403,306856,8627,77036,4726,122445,5747,84428,4564,22947,2402,2886845,19281,224114,6255,978096,14267,762028,12520,922607,12298,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,256181,5460,27047,2598,8568,1481,9211,1393,7377,1473,1891,641,229134,5017,24223,2453,52830,3511,68006,3788,84075,3888,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1201688,14648,171751,6065,52447,3512,58456,4179,50998,4341,9850,2084,1029937,13352,101851,5082,281015,8363,337269,8802,309802,9740,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,210679,4391,20158,2313,5015,1126,5489,873,7897,1475,1757,592,190521,4624,12900,1594,53881,2645,67010,4093,56730,2911,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1625686,15329,223369,7357,62316,3896,87219,5198,61343,3946,12491,1809,1402317,16014,158920,6213,425022,9669,413770,11118,404605,9126,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6171317,25795,886201,15796,368246,10645,247848,10717,213865,8494,56242,4391,5285116,28584,724741,15650,1156961,19402,1692150,22800,1711264,21294,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,662478,8210,69117,4249,15749,2203,16735,2449,28956,2737,7677,1453,593361,8210,37754,3098,118116,5668,225741,7734,211750,6150,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,161619,3467,11127,1393,2002,590,4256,833,3357,761,1512,472,150492,3125,8716,918,41318,2551,42241,2349,58217,2575,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2010914,15488,165280,7219,46520,4141,51784,3893,51807,4112,15169,2193,1845634,14844,156327,6326,393411,8859,534504,10413,761392,12167,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1699851,11753,160632,5606,43901,3036,41085,3528,59205,3462,16441,2134,1539219,10641,97580,5508,307973,7420,557666,9457,576000,10318,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,477809,7963,65327,3718,19618,2226,27595,2659,15681,2047,2433,689,412482,7638,47396,3114,161438,5886,108891,4537,94757,4240,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1462927,12624,129303,4787,29934,2298,44239,3190,45723,3101,9407,1549,1333624,12843,91731,3673,391341,7420,440118,8777,410434,7990,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,142618,4167,11312,1711,2076,679,3866,1019,3726,1222,1644,581,131306,4137,7428,1171,34261,2778,51743,3188,37874,2938,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,903660,10060,376960,8027,145946,5672,120003,5777,82702,4251,28309,2581,526700,9644,90201,4205,118510,4897,129733,5416,188256,6693,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
