GEO_ID,C08014_001E,C08014_001M,C08014_002E,C08014_002M,C08014_003E,C08014_003M,C08014_004E,C08014_004M,C08014_005E,C08014_005M,C08014_006E,C08014_006M,C08014_007E,C08014_007M,C08014_008E,C08014_008M,C08014_009E,C08014_009M,C08014_010E,C08014_010M,C08014_011E,C08014_011M,C08014_012E,C08014_012M,C08014_013E,C08014_013M,C08014_014E,C08014_014M,C08014_015E,C08014_015M,NAME,C08014_001MA,C08014_001EA,C08014_002MA,C08014_002EA,C08014_003MA,C08014_003EA,C08014_004MA,C08014_004EA,C08014_005EA,C08014_005MA,C08014_006EA,C08014_006MA,C08014_007EA,C08014_007MA,C08014_008MA,C08014_008EA,C08014_009MA,C08014_009EA,C08014_010EA,C08014_010MA,C08014_011EA,C08014_011MA,C08014_012EA,C08014_012MA,C08014_013EA,C08014_013MA,C08014_014MA,C08014_014EA,C08014_015MA,C08014_015EA,state
0400000US13,4112272,26608,130494,9090,933578,21554,1808629,30686,1239571,29278,2171380,16499,69026,6015,426599,14188,989336,17137,686419,17474,1940892,18989,61468,5408,506979,14283,819293,19886,553152,15877,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,632799,7954,20254,2750,147317,7885,235112,8931,230116,10467,336395,5550,9569,1650,74885,4968,128710,5627,123231,6114,296404,5444,10685,1817,72432,4776,106402,4849,106885,5726,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,669591,8995,10191,2068,117327,6481,274631,11513,267442,11383,362125,6533,6299,1661,54459,4562,152305,7072,149062,6938,307466,6273,3892,1076,62868,3861,122326,6074,118380,6139,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5763283,21942,300459,11969,1349833,21464,2457737,29164,1655254,22940,3013315,13703,145032,7400,634450,12835,1340076,18383,893757,14035,2749968,14892,155427,7253,715383,13453,1117661,16439,761497,14712,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2859916,16971,74731,5296,567208,14325,1271240,19563,946737,19025,1508106,12155,44181,4176,256771,9184,688822,13378,518332,12072,1351810,10687,30550,2476,310437,8852,582418,10541,428405,10193,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1490459,8514,32828,2722,259669,7243,642998,12869,554964,11375,780196,6291,18845,1932,118666,5329,344528,7844,298157,6914,710263,6224,13983,1788,141003,4343,298470,7163,256807,6435,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1362868,10708,21640,2416,253417,8544,576234,11730,511577,12918,721586,7179,11641,1733,114773,5174,313329,6706,281843,8054,641282,8032,9999,1345,138644,5761,262905,7534,229734,7362,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1792381,14519,43087,3736,354844,11418,784050,15659,610400,14117,936889,10013,22844,3235,160395,6851,420931,10450,332719,8345,855492,9877,20243,2075,194449,7546,363119,8739,277681,8088,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1929154,16709,70561,5078,467857,11641,856465,18707,534271,15248,1003491,10968,32903,3519,208160,7689,461939,11515,300489,9522,925663,11227,37658,3341,259697,7745,394526,11056,233782,8253,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,622821,6608,13572,1867,122107,4839,302997,8722,184145,6309,316180,4276,7489,1410,52371,2764,159629,5055,96691,3653,306641,4742,6083,1231,69736,3477,143368,4823,87454,3662,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2834734,15858,127966,7861,618535,16259,1142165,18024,946068,16333,1436698,10400,59270,5408,262397,9530,602549,11298,512482,11124,1398036,12604,68696,4543,356138,10690,539616,11554,433586,10044,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3153441,15207,178734,8560,753960,16708,1393624,22317,827123,19177,1619810,10229,89102,5277,350959,11559,739919,12823,439830,12077,1533631,10857,89632,5062,403001,9632,653705,13162,387293,9303,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4061962,19312,107453,6434,868549,15490,1787212,22310,1298748,19101,2088186,13637,52874,3958,383863,9354,957381,16035,694068,11401,1973776,14101,54579,4060,484686,9787,829831,11428,604680,11048,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2651526,13836,68466,4729,475537,10643,1195552,14206,911971,13796,1371956,9565,36001,3199,217271,6850,630591,8924,488093,8071,1279570,8671,32465,2647,258266,6953,564961,8129,423878,7701,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1151010,10705,26383,3248,256211,9591,480870,11848,387546,13761,602672,7640,12735,2276,111710,5476,258965,7868,219262,8477,548338,8626,13648,2281,144501,7644,221905,7057,168284,7716,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2670416,16031,71066,4826,545461,11471,1154990,15639,898899,18282,1379871,10177,35636,3167,247159,6418,612137,9757,484939,11523,1290545,11173,35430,2846,298302,8850,542853,9344,413960,10018,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,465723,6854,9450,1692,78930,4294,183228,8272,194115,7739,242158,4726,5343,1203,35030,2760,97640,5293,104145,5203,223565,4358,4107,952,43900,3313,85588,4417,89970,3845,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,920380,8321,19314,2269,157992,6434,407710,9433,335364,8480,487515,5036,10734,1778,73525,4010,219367,5364,183889,5742,432865,5874,8580,1314,84467,4214,188343,5974,151475,4519,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1188270,12635,44906,4276,307232,12196,493612,16845,342520,16865,642910,9590,24839,2800,155219,7621,271683,12145,191169,10819,545360,10146,20067,2734,152013,6930,221929,8630,151351,8514,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,661416,8261,9165,1832,111298,5605,315680,8518,225273,10150,346312,5708,4441,1113,52130,3707,168530,5542,121211,5771,315104,5460,4724,1196,59168,3512,147150,4738,104062,5431,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4035799,17843,276932,12199,944860,17759,1619298,23433,1194709,19976,2130564,11899,153346,8589,453259,11915,883613,13902,640346,12631,1905235,14615,123586,6270,491601,9769,735685,13332,554363,11652,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,857601,9569,21003,3204,178029,7479,348634,11091,309935,11229,453451,7046,11438,2202,80947,4685,189851,6396,171215,7109,404150,6676,9565,1910,97082,4872,158783,6530,138720,6445,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8679348,30164,1937531,27732,2223929,26708,2780927,31059,1736961,25341,4522197,17720,961939,17318,1128695,18007,1494614,18432,936949,16049,4157151,21817,975592,15494,1095234,15966,1286313,17904,800012,12723,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4124921,27927,105783,7374,862195,18547,1810438,30520,1346505,24850,2152745,16952,55696,5430,388777,13951,983387,17982,724885,14608,1972176,17904,50087,4987,473418,12110,827051,17127,621620,14619,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,362811,4847,7610,1583,60838,3197,147567,5576,146796,5404,195834,2859,4867,1298,29106,2245,80012,3108,81849,3244,166977,3926,2743,798,31732,2264,67555,3750,64947,3093,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5068192,22965,152030,6170,1028102,17840,2209186,22082,1678874,21586,2632595,13918,84286,4515,448301,10243,1199856,13432,900152,13832,2435597,14891,67744,3921,579801,11961,1009330,14033,778722,11681,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1643186,11420,32573,3297,345865,9323,715935,13717,548813,12179,888416,7537,18868,2876,165658,5549,398269,8834,305621,8616,754770,7711,13705,1577,180207,6201,317666,8066,243192,6174,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1659022,14850,54323,4211,365601,11090,710415,18126,528683,15438,869185,8286,28711,3035,173207,6826,382440,10444,284827,9186,789837,10913,25612,2655,192394,6870,327975,10414,243856,8598,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5658460,22623,279165,8997,1210395,19333,2438956,26614,1729944,23157,2937890,15017,134632,5769,569547,11924,1301778,15390,931933,13130,2720570,15206,144533,6846,640848,13342,1137178,14924,798011,13145,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,489371,6835,14417,2190,112535,6504,220967,8449,141452,7601,250828,4580,6399,1365,56342,4401,114933,4896,73154,4232,238543,5462,8018,1442,56193,3833,106034,4911,68298,4620,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1922449,18349,56038,4882,413518,12502,837080,22294,615813,16375,1000311,11831,30524,2830,183362,8575,456418,13770,330007,9931,922138,11173,25514,3563,230156,7943,380662,12149,285806,9039,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,401147,6131,7899,1555,65119,3980,164992,6961,163137,6560,210683,4158,4426,1024,29348,2779,88648,4484,88261,3667,190464,4389,3473,1094,35771,2828,76344,3781,74876,3866,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2714651,19257,59220,5205,551172,13879,1156844,21253,947415,18801,1416481,12780,27627,3163,246650,8684,626355,13359,515849,12054,1298170,13516,31593,3158,304522,9557,530489,12268,431566,10764,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11259995,46148,275962,11846,2530806,34744,5044400,50563,3408827,41910,6157264,27670,151108,9541,1228218,24781,2853861,31524,1924077,29881,5102731,30118,124854,6260,1302588,19741,2190539,27716,1484750,20272,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1238878,10901,26581,3401,203217,8649,505979,12451,503101,15063,694819,7860,15269,2149,98205,5773,292803,7985,288542,9849,544059,7688,11312,2173,105012,5459,213176,7178,214559,7975,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,311108,4675,7369,1376,59765,3522,146135,5144,97839,4855,159196,2787,4147,1066,27035,2455,77249,2796,50765,2851,151912,3564,3222,638,32730,2167,68886,3117,47074,2574,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,3817384,19687,99940,7083,730307,17009,1583128,21726,1404009,24089,2008581,13105,51314,4655,330414,12080,865570,13824,761283,14530,1808803,14953,48626,4009,399893,11344,717558,12632,642726,13736,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,3062689,14847,79245,6293,616033,13182,1258936,22830,1108475,20037,1652843,10556,40843,4382,297330,8607,696471,13080,618199,13306,1409846,10454,38402,3565,318703,8978,562465,12934,490276,10193,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,724526,9026,19802,2498,159144,7880,321868,8456,223712,7828,380891,6630,9106,1548,72713,4891,176916,5402,122156,4549,343635,7083,10696,1673,86431,4865,144952,4827,101556,5312,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2741497,13490,78422,4140,516580,11241,1254130,15734,892365,15354,1420225,9256,38997,2776,232951,8449,672772,9660,475505,9740,1321272,10420,39425,3044,283629,7081,581358,9262,416860,7976,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,282705,5070,3409,1103,44112,3802,113464,6974,121720,6742,153657,3491,2120,884,20849,2196,63179,4320,67509,4452,129048,3527,1289,529,23263,2423,50285,3594,54211,3010,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1057834,10725,73484,5160,329921,10218,430771,11864,223658,9528,556687,8190,35690,3489,161195,6429,237256,7421,122546,5636,501147,7950,37794,2961,168726,6279,193515,7047,101112,5678,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
