GEO_ID,B25118_001E,B25118_001M,B25118_002E,B25118_002M,B25118_003E,B25118_003M,B25118_004E,B25118_004M,B25118_005E,B25118_005M,B25118_006E,B25118_006M,B25118_007E,B25118_007M,B25118_008E,B25118_008M,B25118_009E,B25118_009M,B25118_010E,B25118_010M,B25118_011E,B25118_011M,B25118_012E,B25118_012M,B25118_013E,B25118_013M,B25118_014E,B25118_014M,B25118_015E,B25118_015M,B25118_016E,B25118_016M,B25118_017E,B25118_017M,B25118_018E,B25118_018M,B25118_019E,B25118_019M,B25118_020E,B25118_020M,B25118_021E,B25118_021M,B25118_022E,B25118_022M,B25118_023E,B25118_023M,B25118_024E,B25118_024M,B25118_025E,B25118_025M,NAME,B25118_001MA,B25118_001EA,B25118_002MA,B25118_002EA,B25118_003EA,B25118_003MA,B25118_004EA,B25118_004MA,B25118_005EA,B25118_005MA,B25118_006MA,B25118_006EA,B25118_007MA,B25118_007EA,B25118_008EA,B25118_008MA,B25118_009EA,B25118_009MA,B25118_010EA,B25118_010MA,B25118_011MA,B25118_011EA,B25118_012MA,B25118_012EA,B25118_013MA,B25118_013EA,B25118_014EA,B25118_014MA,B25118_015EA,B25118_015MA,B25118_016EA,B25118_016MA,B25118_017MA,B25118_017EA,B25118_018MA,B25118_018EA,B25118_019EA,B25118_019MA,B25118_020EA,B25118_020MA,B25118_021EA,B25118_021MA,B25118_022MA,B25118_022EA,B25118_023MA,B25118_023EA,B25118_024MA,B25118_024EA,B25118_025EA,B25118_025MA,state
0400000US13,3494542,15336,2256703,18001,52364,4169,58620,4563,97000,4840,98291,4509,106073,5292,211259,7340,310342,11061,457492,11555,306538,8212,330750,10299,227974,7649,1237839,18123,109798,5735,115007,6497,119455,6622,109724,7258,107778,7213,172343,8608,196319,8913,177102,7837,67886,5461,44478,4263,17949,3159,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,448563,5562,254700,5244,3321,806,2574,653,6275,1086,5455,1141,7537,1316,15417,1312,28616,2641,47884,3329,41020,2738,55935,3439,40666,2987,193863,5082,12380,2038,9830,1577,12468,1743,9230,1437,10661,1545,22292,2856,32405,3195,37055,2900,21666,2247,19103,2362,6773,1032,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,580193,6204,398816,6649,8078,1420,7593,1285,14960,1910,19776,2110,19644,2182,45709,3434,69173,4166,87576,4441,54919,3645,49528,4125,21860,2615,181377,6700,10421,1967,18082,2533,20139,2361,21296,2453,16682,2064,31509,4119,24969,3094,22958,2821,8429,1578,5594,1717,1298,662,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4737208,12865,3190282,18062,49987,2752,52100,3150,92999,4809,121169,4563,132655,5477,266189,6978,402445,10961,645607,11304,473467,10777,536941,11131,416723,9433,1546926,16631,120464,6175,135370,5730,144364,5388,139142,6394,130790,6589,205246,7177,225066,7093,227764,7303,111355,5946,68213,5172,39152,3762,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2467111,11107,1720062,14287,28044,2963,29631,2646,65360,3970,77258,3780,83449,4559,180653,6893,259873,7847,386653,9128,260106,7668,233175,8093,115860,5354,747049,12479,64896,4080,76140,4587,87226,5415,68826,4445,66784,4023,110465,5232,113757,5067,100829,5490,34300,3819,18136,2383,5690,1252,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1216765,7072,880368,8898,10012,1242,13335,1369,30290,2017,33632,2707,39486,2488,90927,4039,132744,4177,201080,5268,138572,4757,124771,4197,65519,3365,336397,7489,24351,2766,33648,2744,42087,3060,32583,2579,29942,2585,50276,3286,50818,3712,45780,3400,15830,2030,7945,1262,3137,869,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1101701,5567,747079,8180,9837,1349,12611,1368,24920,2276,31702,1971,31337,2296,72484,3394,110249,4629,159739,5482,117287,4801,111621,3767,65292,3772,354622,5979,20886,2430,31172,2467,34672,2791,31071,2841,33787,3271,55421,3183,60198,3961,52114,4373,18614,2075,13229,2372,3458,866,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1672134,9367,1151479,11521,24490,2259,39556,2778,59031,3361,64983,4019,62134,3389,126860,4524,176325,6173,230887,6642,152553,5389,141687,5303,72973,3561,520655,11195,45337,3771,71429,4054,67728,4236,50768,3787,46780,3589,68243,4199,74825,4860,60014,4460,18724,2282,12203,1898,4604,1263,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1702030,9725,1130694,10222,31229,3054,40169,2828,59585,3678,60989,4038,60425,3071,118456,5096,153832,6167,200881,6227,156147,6667,156764,6624,92217,4437,571336,10145,51103,3925,70875,4354,71124,4315,56733,3993,43330,3404,74990,5071,74274,4346,70206,4884,31378,3703,19401,2341,7922,1413,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,552051,5238,391697,5080,6158,1070,7645,1086,18255,1889,17229,1687,20876,1902,42763,2893,57795,2699,80281,3880,61398,3316,51841,3030,27456,2514,160354,5460,8416,1463,18627,2076,21580,2463,16525,2175,17871,2056,20235,1840,21928,2188,20845,2300,8184,1438,4470,1155,1673,679,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2134517,9936,1437447,9760,17665,2264,17504,2174,31532,2641,36507,3101,37863,2793,81062,4377,128720,5496,248092,7103,214735,7751,314157,9434,309610,7552,697070,9889,35890,3127,46593,3635,48247,3138,42296,3390,44675,4303,82379,5962,104813,5974,132734,6508,69829,4285,61599,4529,28015,3254,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2532067,9349,1573279,12931,19101,2037,18689,1724,37851,3134,44345,3085,47458,3637,99629,4375,151185,6167,262602,6862,233777,7666,332105,8222,326537,7996,958788,13982,54492,3976,84767,5138,95298,4704,73628,5037,67255,5127,107505,6126,133667,6227,149982,6832,85775,4383,68972,4581,37447,3361,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3772433,14208,2706280,14314,54505,3527,60274,2675,108267,4079,126406,4822,141798,4918,283132,6971,399898,7984,560393,9997,381290,6588,371140,6530,219177,5866,1066153,10655,93505,4375,119923,4597,127665,4887,108536,5189,95564,3979,144928,5081,150877,7123,128451,5119,52650,3825,31068,3187,12986,2048,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2096477,7824,1525449,9656,18918,1667,23774,1563,39482,2255,46231,2399,54756,2598,119571,4090,196748,5126,328586,7111,250755,6151,275556,6634,171072,5313,571028,8946,34507,2901,55511,3313,58251,3702,55280,3532,46136,3644,79705,3774,88986,4632,88054,5045,35606,2895,19514,1779,9478,1330,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1080991,8431,754663,8918,20650,2397,35271,2985,49427,3501,48025,3864,46214,3562,91562,5140,116047,4811,144962,5580,88281,5072,72088,4566,42136,3368,326328,6852,32058,2805,43227,3617,39288,3201,35882,3138,29160,2828,42980,3580,45077,4101,33952,3014,14300,2138,8058,1516,2346,634,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2341074,10807,1593031,12451,27674,2429,34260,2370,62630,4040,72246,3313,78029,3477,163620,6623,242883,7395,339425,8478,229539,6633,213645,6772,129080,4967,748043,11337,54033,3431,79571,4687,82466,4771,73819,3677,68354,3682,109670,5792,120974,5759,94022,5162,36790,2915,20183,2680,8161,1590,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,404250,4567,274570,4597,3674,789,7790,1104,13093,1564,13420,1637,14504,1562,29681,2171,45869,3085,59976,3245,37976,2942,32545,2966,16042,1865,129680,4780,6163,1181,11346,1550,15590,2064,12561,1764,13472,1837,19591,2275,20451,2364,17735,2276,8223,1691,3482,824,1066,607,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,723800,4514,484308,5955,6263,1232,8844,1252,15716,1492,19403,1520,20866,1735,41440,2221,68953,3213,103983,3702,81108,3235,74122,3329,43610,2755,239492,5819,13732,1892,21827,2235,23297,2379,19677,2203,23288,2286,38901,2876,37383,3274,39613,2834,11715,1499,7127,1137,2932,815,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,982352,9598,552991,9890,12008,1908,9143,1914,18109,2707,19362,2335,23554,2838,52713,4097,81103,5832,112069,6467,79482,5149,88857,5072,56591,4544,429361,9097,24823,2839,23681,2827,32660,3087,34667,3273,33026,3895,59812,4797,74833,5642,75875,6316,35487,3920,24800,3745,9697,2263,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,516454,4150,369070,5978,3531,885,4308,910,9534,1446,10163,1524,11566,1453,27726,2785,40533,2720,70623,3254,61576,3687,77049,3916,52461,3697,147384,4801,6987,1350,10667,1770,13558,1871,10389,1561,12884,1821,21548,2509,24827,2329,23561,2378,11858,1822,7875,1449,3230,891,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3167629,9918,2060480,13626,26370,2438,20830,1962,41211,3045,58616,3633,58489,3469,125356,4453,196925,5975,332594,6787,298184,7073,438971,9350,462934,8211,1107149,14128,59570,4604,72448,4310,85849,4385,82733,5411,78477,4039,134130,6620,158738,6091,186176,6971,108552,5366,90779,5012,49697,3724,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,767285,6715,523004,7065,15545,2232,16504,1932,26941,2371,29039,2571,31516,2457,54945,3820,73948,4418,99910,4992,66010,3787,66607,3482,42039,3328,244281,6805,21704,2539,25961,2728,26565,3199,22033,2194,22178,2347,33977,2970,38102,3733,28474,3265,13344,2258,8256,1632,3687,1155,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7187938,18167,3851687,18573,52514,3146,55566,3503,103307,4643,122659,5090,141098,5360,283817,7020,419377,8090,696603,11828,575796,11071,717518,10457,683432,12185,3336251,18987,202255,7965,293262,9257,294368,8716,260900,6465,237251,8162,380060,8709,447229,11831,511306,13637,280387,10142,245126,8361,184107,7791,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3683364,19202,2449902,20860,52141,4582,61998,3839,113916,5951,114966,5486,124364,6149,255642,8114,361165,10692,496014,13479,326468,10345,330993,11327,212235,8280,1233462,17570,95359,5418,113609,5176,137440,7532,121102,7659,112589,5889,192653,8569,183063,6866,164899,9032,60662,6053,37309,3958,14777,2503,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,283440,2528,186254,3477,2710,735,4370,855,5819,1004,5917,801,7508,1146,13958,1335,25463,2007,39969,2507,32199,2164,31466,1641,16875,1546,97186,3186,6714,1495,8052,1347,9299,1281,7784,1349,10512,1660,14968,2007,14704,1688,14952,1773,5690,970,3717,948,794,374,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4538555,15280,3039713,16684,45956,3047,60710,3537,109039,4496,129536,4559,150126,5683,309338,7391,446938,8033,662538,9883,439280,8260,433501,7745,252751,6593,1498842,14730,130342,6165,163727,6131,182781,6535,145071,5710,129854,5742,215146,8585,215205,7286,189743,7618,73428,4382,38264,3219,15281,2076,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1442731,7338,966998,7973,18253,1582,27162,2131,44943,2720,49413,3285,52851,2742,102504,3745,148937,4884,198953,5516,130429,4961,127609,4674,65944,3187,475733,8920,34452,2652,46092,3416,56819,3269,44695,3168,40682,3184,75043,4274,70874,3783,64394,4149,26584,2228,11328,1699,4770,1109,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1516979,8379,922012,11388,16496,2082,17525,1933,30303,2899,38216,2648,42725,3336,83415,3833,130949,5513,199849,6512,141076,5957,135741,5599,85717,4128,594967,11145,39359,3231,52711,3959,59970,4778,51260,4078,51205,4405,87872,5107,97726,5787,88950,5554,37774,3376,20916,2780,7224,1532,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4937333,13801,3431023,18207,52164,3991,66546,3923,125049,5229,143872,4916,163727,4774,315653,6627,470588,9331,713184,10812,500579,9675,523333,9453,356328,7656,1506310,15295,98472,5047,149285,5816,169829,6085,143543,5888,123030,6314,208154,8016,227478,7457,216101,7272,89133,4459,54848,3337,26437,2860,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,412259,3948,249754,5701,3592,838,3766,946,7371,1204,8260,1326,9500,1420,17430,2052,29251,2531,46937,3436,38382,2711,50665,3609,34600,3098,162505,5344,10879,1913,15062,1701,17998,2252,14248,2008,11393,1701,20596,2610,23326,2652,25035,2488,12296,2032,8077,1649,3595,1158,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1768834,12783,1223474,12626,29224,3089,37042,2760,65988,4666,65021,4551,66074,3689,129210,5539,183404,7007,251281,6986,155619,6945,155755,7197,84856,5031,545360,11328,50026,3524,55302,4390,60161,5122,53883,4642,48024,4204,80208,5355,80040,5909,70108,4625,26212,3443,16651,2524,4745,1178,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,323215,3255,221382,3961,3035,941,5030,926,8225,1321,8049,1144,10356,1576,21479,2084,32657,2831,51687,2892,36990,2631,28532,2416,15342,1606,101833,4336,5059,974,8293,1379,12369,1761,9883,1616,11909,1721,15790,1704,13416,1535,15157,1765,5343,1134,3392,1060,1222,771,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2467428,12592,1660076,14005,31887,2783,46876,3170,84491,4510,85498,4844,92478,4437,181179,5799,252063,8280,335520,7945,227963,7268,198882,7391,123239,5748,807352,12867,69463,4740,89270,4805,86751,3860,84082,5197,74991,4732,124264,7163,117645,5732,94240,5503,34429,4044,24210,3654,8007,1776,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8850370,21114,5568300,32153,112051,6270,131003,6105,219369,7890,218673,8185,259228,10041,494052,11620,719404,14208,1067007,18950,772529,16716,893169,15707,681815,13573,3282070,27556,202680,8945,262161,8421,291770,9703,277024,10972,283403,9583,468035,13967,527848,15031,507042,15269,228551,9539,161312,7816,72244,4828,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,884253,5722,613499,6550,6968,1173,7761,1190,15257,1659,15620,1748,21707,2528,48281,3035,84621,4383,148709,5391,105122,4187,101500,4617,57953,3530,270754,7097,16126,2063,20171,2416,25059,3115,21980,2395,24431,3177,41359,3690,44396,3617,45929,3990,16348,2065,10980,1911,3975,1186,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,257358,2656,183452,2866,1677,348,3157,648,6016,963,6445,867,9058,1099,16339,1736,25567,1766,39133,2346,31567,2203,27212,1778,17281,1421,73906,2835,3543,706,5865,1067,9238,1513,6131,1159,5970,946,10387,1421,12641,1701,11946,1673,4295,889,2986,873,904,403,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2990650,13887,2013595,16957,28079,2457,32621,3018,58647,3366,61972,3485,73935,4283,148357,5633,225105,7541,363438,9816,292758,8990,362354,9387,366329,9377,977055,13943,55046,4008,65690,4539,72911,4326,65020,4090,62172,4803,119433,5198,147315,7149,168788,7771,97216,6517,79042,5682,44422,4089,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
