GEO_ID,C23002A_001E,C23002A_001M,C23002A_002E,C23002A_002M,C23002A_003E,C23002A_003M,C23002A_004E,C23002A_004M,C23002A_005E,C23002A_005M,C23002A_006E,C23002A_006M,C23002A_007E,C23002A_007M,C23002A_008E,C23002A_008M,C23002A_009E,C23002A_009M,C23002A_010E,C23002A_010M,C23002A_011E,C23002A_011M,C23002A_012E,C23002A_012M,C23002A_013E,C23002A_013M,C23002A_014E,C23002A_014M,C23002A_015E,C23002A_015M,C23002A_016E,C23002A_016M,C23002A_017E,C23002A_017M,C23002A_018E,C23002A_018M,C23002A_019E,C23002A_019M,C23002A_020E,C23002A_020M,C23002A_021E,C23002A_021M,C23002A_022E,C23002A_022M,C23002A_023E,C23002A_023M,C23002A_024E,C23002A_024M,C23002A_025E,C23002A_025M,C23002A_026E,C23002A_026M,C23002A_027E,C23002A_027M,NAME,C23002A_001MA,C23002A_001EA,C23002A_002MA,C23002A_002EA,C23002A_003EA,C23002A_003MA,C23002A_004EA,C23002A_004MA,C23002A_005MA,C23002A_005EA,C23002A_006MA,C23002A_006EA,C23002A_007MA,C23002A_007EA,C23002A_008EA,C23002A_008MA,C23002A_009EA,C23002A_009MA,C23002A_010EA,C23002A_010MA,C23002A_011MA,C23002A_011EA,C23002A_012MA,C23002A_012EA,C23002A_013MA,C23002A_013EA,C23002A_014EA,C23002A_014MA,C23002A_015EA,C23002A_015MA,C23002A_016EA,C23002A_016MA,C23002A_017MA,C23002A_017EA,C23002A_018MA,C23002A_018EA,C23002A_019EA,C23002A_019MA,C23002A_020EA,C23002A_020MA,C23002A_021EA,C23002A_021MA,C23002A_022MA,C23002A_022EA,C23002A_023MA,C23002A_023EA,C23002A_024MA,C23002A_024EA,C23002A_025MA,C23002A_025EA,C23002A_026EA,C23002A_026MA,C23002A_027MA,C23002A_027EA,state
0400000US18,4394741,7439,2142159,4901,1802215,4773,1431460,9789,3126,1144,1428334,9524,1286950,9968,141384,6056,370755,8694,339944,960,69416,3423,64357,3140,5059,1150,270528,3452,2252582,4031,1801125,3975,1275097,8710,224,175,1274873,8678,1164724,9304,110149,5138,526028,8703,451457,811,53471,3000,50983,2906,2488,779,397986,3053,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2247159,4125,1097316,3023,905503,3016,752413,5383,1261,473,751152,5451,705588,5712,45564,2878,153090,5018,191813,373,44391,2118,43087,2101,1304,429,147422,2142,1149843,2277,893924,2366,692302,5356,300,237,692002,5329,657320,5795,34682,2778,201622,5442,255919,649,34284,2141,32617,2021,1667,632,221635,2128,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1927026,4873,943158,3048,788514,2990,653680,5000,11607,1377,642073,4937,597851,5361,44222,3036,134834,4870,154644,689,41200,2158,39463,2161,1737,518,113444,2297,983868,2649,781627,2551,590658,6376,944,429,589714,6368,553572,6692,36142,2904,190969,6148,202241,628,29251,1879,28224,1877,1027,402,172990,1915,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3081111,5159,1496663,3917,1256353,3819,924545,7712,10927,1449,913618,7321,817822,8131,95796,4662,331808,7842,240310,597,43841,2639,41167,2522,2674,807,196469,2615,1584448,3128,1269352,3053,831694,7880,545,290,831149,7872,755694,9110,75455,4043,437658,8112,315096,742,33602,2093,31890,2102,1712,535,281494,2283,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2322206,6069,1138469,3595,952855,3554,750888,6717,9527,1503,741361,6820,690303,7905,51058,4649,201967,6672,185614,585,40781,2707,38843,2655,1938,599,144833,2625,1183737,4110,941306,4053,616550,8465,1549,741,615001,8499,569935,8646,45066,3258,324756,7847,242431,933,32130,2479,31147,2379,983,539,210301,2805,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1048302,1770,506910,1590,412963,1582,326723,3899,1299,433,325424,3894,293507,3757,31917,2709,86240,3850,93947,183,21014,1419,20050,1447,964,383,72933,1446,541392,1248,422448,1226,316002,4212,257,287,315745,4197,292732,4209,23013,2396,106446,4023,118944,352,14770,1355,13989,1339,781,396,104174,1413,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2802381,9238,1358225,5857,1129222,5754,941164,7690,14567,1499,926597,7818,859594,8732,67003,4262,188058,6927,229003,745,61299,2505,57595,2488,3704,885,167704,2574,1444156,5004,1144630,4819,850703,7378,3089,804,847614,7292,793654,7919,53960,4103,293927,7110,299526,1332,44472,2891,41991,2789,2481,660,255054,3105,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4397145,9948,2102480,6074,1750522,6049,1445029,9853,4010,1116,1441019,9777,1305694,9836,135325,6671,305493,7970,351958,980,88108,4105,81266,3766,6842,1268,263850,4075,2294665,5354,1808758,5357,1370809,9175,503,377,1370306,9165,1266871,9929,103435,4705,437949,8410,485907,1162,76838,3095,71361,3226,5477,907,409069,3046,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6358443,7448,3106598,4848,2575895,4846,1998654,8926,2271,631,1996383,8870,1751459,10809,244924,7703,577241,9213,530703,815,84974,3018,77038,2815,7936,1085,445729,3004,3251845,4526,2568570,4383,1799260,11037,709,371,1798551,11067,1620132,11643,178419,5534,769310,11352,683275,935,68928,2768,63260,2712,5668,956,614347,2971,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3698063,5481,1816613,3413,1521973,3391,1288898,5878,1622,656,1287276,5797,1188113,7350,99163,4191,233075,5919,294640,306,62062,2121,59010,2094,3052,580,232578,2107,1881450,3113,1505072,3085,1200950,6522,152,168,1200798,6520,1132137,7314,68661,3693,304122,6800,376378,498,51083,2139,48070,2084,3013,760,325295,2150,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1427443,4230,697250,2895,572170,2765,436893,5664,7291,1391,429602,5671,395703,6558,33899,3638,135277,4860,125080,589,24999,1944,23141,1945,1858,675,100081,2046,730193,2474,566649,2470,355090,7819,1113,473,353977,7805,322932,7743,31045,3079,211559,7627,163544,643,19269,1495,18427,1480,842,422,144275,1470,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4017215,6096,1953438,4488,1616188,4528,1284323,8619,11766,1699,1272557,8912,1165475,9907,107082,5175,331865,7677,337250,820,64442,2476,59651,2341,4791,1110,272808,2449,2063777,3589,1627325,3587,1165835,9101,2500,870,1163335,9015,1077170,8770,86165,5188,461490,8928,436452,874,54570,3353,51437,3103,3133,844,381882,3404,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,728201,1802,363658,1427,295896,1400,239199,3074,2467,732,236732,3008,215873,4128,20859,2517,56697,3245,67762,265,14643,1431,14135,1418,508,337,53119,1444,364543,1456,287616,1507,212840,3690,275,265,212565,3744,201367,3886,11198,1909,74776,3649,76927,270,10719,1150,10403,1096,316,282,66208,1182,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1286483,3868,630921,2560,527043,2457,450149,3820,3842,916,446307,3804,421961,4310,24346,2283,76894,3226,103878,566,29307,1984,28297,1899,1010,347,74571,2074,655562,2404,519997,2321,408886,4872,586,296,408300,4875,385508,5108,22792,2192,111111,4873,135565,650,22725,1488,22137,1477,588,264,112840,1675,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1560572,11057,794048,6889,659126,6590,528081,9922,7037,1920,521044,9604,455547,9294,65497,5375,131045,8084,134922,1095,28252,2448,24776,2366,3476,876,106670,2417,766524,6292,620569,6286,434168,8292,896,540,433272,8289,383048,8868,50224,4617,186401,7746,145955,1116,20797,2100,18316,1996,2481,859,125158,2519,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1021005,2078,499574,1613,419057,1648,346437,4244,1033,495,345404,4245,320306,5110,25098,2568,72620,3944,80517,273,17431,1533,16424,1490,1007,472,63086,1461,521431,1157,421333,1149,319928,4805,129,205,319799,4780,299187,4988,20612,2371,101405,4561,100098,333,15914,1471,15318,1435,596,322,84184,1483,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4961070,15862,2390091,9268,1973619,9315,1627720,10637,4370,1052,1623350,10734,1461648,11695,161702,7513,345899,7872,416472,1514,106485,2964,94362,2649,12123,1548,309987,3225,2570979,9476,1996066,9161,1445216,9889,539,383,1444677,9905,1305854,11336,138823,7000,550850,9013,574913,2316,84869,4021,77307,4018,7562,1188,490044,4137,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1190394,10073,582230,5470,474658,4980,366964,6148,7284,1530,359680,6089,321146,6278,38534,3627,107694,4507,107572,1402,21742,1974,19729,1947,2013,636,85830,2122,608164,6200,478501,5561,321026,6487,751,481,320275,6495,289511,6005,30764,3344,157475,5600,129663,1508,19835,1914,18695,1893,1140,544,109828,2324,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,10481223,21411,5068426,12939,4193213,12344,3315736,16276,17379,2133,3298357,16157,3025283,14723,273074,9192,877477,12181,875213,3002,194155,5551,180786,5359,13369,1607,681058,5533,5412797,13528,4223424,13103,2991087,18879,1978,641,2989109,18775,2761970,18579,227139,7278,1232337,16550,1189373,3561,155125,4936,145719,4936,9406,1323,1034248,6077,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5484309,12086,2663013,8571,2210880,8508,1770993,12860,58127,3556,1712866,12730,1545886,14487,166980,7829,439887,11011,452133,1236,94483,4574,88663,4445,5820,1543,357650,4624,2821296,7420,2232127,7253,1530551,15077,5124,1476,1525427,14721,1374355,14788,151072,9051,701576,13406,589169,1504,70466,3483,64704,3439,5762,1398,518703,3999,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,503987,1264,254436,953,212659,947,182752,2564,3794,789,178958,2600,173775,2661,5183,1090,29907,2319,41777,140,11123,921,10750,934,373,191,30654,892,249551,840,195781,835,157177,2628,197,143,156980,2623,152809,2736,4171,1023,38604,2486,53770,44,7945,1106,7912,1114,33,52,45825,1106,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7734429,6981,3747217,5422,3114670,5460,2478469,12221,7509,1367,2470960,12259,2232484,13040,238476,6587,636201,10799,632547,801,118884,4028,112261,4171,6623,1263,513663,3996,3987212,4396,3142102,4283,2253674,14080,1510,461,2252164,14068,2058753,14947,193411,6830,888428,14490,845110,1052,98554,4322,93841,4242,4713,838,746556,4445,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2257668,4620,1104537,3514,907630,3363,721111,5978,12596,1405,708515,5856,663468,5986,45047,3099,186519,5670,196907,462,42257,2427,40756,2357,1501,434,154650,2391,1153131,2969,902920,2848,603133,6728,1387,523,601746,6797,562615,7011,39131,2307,299787,7006,250211,589,32474,2006,31531,1998,943,339,217737,2081,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2689825,8171,1314985,4866,1082258,4816,836798,7887,1713,692,835085,7940,723911,8833,111174,6030,245460,7276,232727,1167,41352,2757,37392,2511,3960,992,191375,2681,1374840,4627,1087538,4464,758411,7939,682,457,757729,7909,678893,9188,78836,4659,329127,8985,287302,864,35233,2220,32537,2138,2696,784,252069,2453,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8662619,8511,4186320,6177,3423170,6303,2732605,11439,4716,850,2727889,11647,2489042,11971,238847,6988,690565,11331,763150,1236,150977,4768,139193,4789,11784,1743,612173,4868,4476299,5067,3441281,5041,2475513,13524,515,366,2474998,13517,2294593,12606,180405,6934,965768,12949,1035018,1007,128311,4259,120108,3895,8203,1103,906707,4517,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,720254,4428,342875,2791,283309,2779,229031,4004,2249,721,226782,4100,205380,4700,21402,2587,54278,3282,59566,441,13850,1379,12640,1364,1210,459,45716,1501,377379,2521,293240,2342,224300,4211,283,363,224017,4274,205215,4481,18802,2415,68940,4098,84139,562,11221,1356,10624,1258,597,358,72918,1437,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2558001,7114,1246378,4810,1016549,4818,795479,8690,21094,2578,774385,8267,701789,9568,72596,6145,221070,7998,229829,766,45568,3014,43286,3136,2282,736,184261,3152,1311623,4105,1025618,3956,682204,8551,3481,926,678723,8691,614045,9166,64678,5323,343414,8933,286005,849,32852,2605,30759,2494,2093,731,253153,2791,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,568864,1967,281238,1694,231376,1688,195317,2736,2538,823,192779,2772,184676,3168,8103,1592,36059,2710,49862,114,13433,1164,13173,1173,260,192,36429,1162,287626,1496,224172,1485,177555,3637,468,311,177087,3603,171590,3504,5497,1149,46617,3286,63454,175,9966,1423,9900,1409,66,80,53488,1422,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
