GEO_ID,B20004_001E,B20004_001M,B20004_002E,B20004_002M,B20004_003E,B20004_003M,B20004_004E,B20004_004M,B20004_005E,B20004_005M,B20004_006E,B20004_006M,B20004_007E,B20004_007M,B20004_008E,B20004_008M,B20004_009E,B20004_009M,B20004_010E,B20004_010M,B20004_011E,B20004_011M,B20004_012E,B20004_012M,B20004_013E,B20004_013M,B20004_014E,B20004_014M,B20004_015E,B20004_015M,B20004_016E,B20004_016M,B20004_017E,B20004_017M,B20004_018E,B20004_018M,NAME,B20004_001EA,B20004_001MA,B20004_002EA,B20004_002MA,B20004_003EA,B20004_003MA,B20004_004MA,B20004_004EA,B20004_005MA,B20004_005EA,B20004_006MA,B20004_006EA,B20004_007EA,B20004_007MA,B20004_008EA,B20004_008MA,B20004_009MA,B20004_009EA,B20004_010MA,B20004_010EA,B20004_011MA,B20004_011EA,B20004_012EA,B20004_012MA,B20004_013EA,B20004_013MA,B20004_014MA,B20004_014EA,B20004_015MA,B20004_015EA,B20004_016MA,B20004_016EA,B20004_017MA,B20004_017EA,B20004_018EA,B20004_018MA,state
0400000US13,31837,224,17318,503,25312,460,30840,332,48405,1394,60916,693,36991,462,20424,569,30113,636,36642,705,60021,2195,76640,1726,27691,573,14001,1039,20965,456,26827,635,40263,953,52308,938,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,35763,493,21880,1235,29958,1131,35088,1198,44453,2544,56555,2474,40994,678,26559,2663,32409,1992,41426,844,47488,2854,67230,5504,31065,504,18183,2121,25187,1496,27482,2582,40988,1088,49912,1685,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,28197,932,17253,1640,23915,1098,26851,967,37394,2097,54951,5666,35225,1050,22604,2375,30144,1313,33832,1865,48553,3220,64745,9512,21715,483,12080,1187,17305,1225,21476,973,28345,3096,46068,4468,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,36083,187,20592,393,27112,305,32718,498,50498,398,65860,942,42114,259,23387,643,32251,332,40986,371,61856,599,82330,2111,30226,213,15863,485,21720,363,27057,401,40951,510,54755,1370,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,32210,189,18587,835,27070,321,31682,347,44013,1707,59897,1448,39300,589,21708,852,33109,840,40143,625,55273,1944,70447,1838,26671,287,13814,1217,21351,386,26032,616,36891,771,51941,1205,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,32876,536,21529,630,26876,384,31885,380,42380,1012,57381,1430,40192,337,24940,1495,32315,450,40162,635,52123,876,68461,4598,27170,341,16293,1232,21256,467,25971,549,36596,684,51410,1312,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,32446,374,21372,784,25818,669,30854,498,42277,788,54985,2407,40044,581,25867,1665,30850,610,38183,1323,52416,2329,70850,2418,26686,399,14762,1267,21145,591,25006,685,35324,807,47496,1266,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,30628,260,18053,885,25244,400,29425,696,42212,721,52071,671,35759,474,21054,782,30557,494,37707,1232,51699,1218,65412,2896,25672,367,13781,1134,20246,419,25022,621,36764,921,47276,983,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,31981,267,18760,1031,26795,526,31160,364,45660,792,53647,1736,40891,456,24017,1298,36079,922,41646,593,55523,2143,72003,3765,25399,410,12899,702,20306,541,24410,754,40286,867,48807,1748,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,30912,538,18557,2008,25367,599,29205,1174,40874,1050,52256,1948,36216,680,20631,2075,30579,783,36623,1223,48500,4304,63821,3972,26148,619,14686,3468,20388,747,25225,891,35761,1440,46784,2785,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,45297,398,22922,946,32233,466,41041,519,56853,1196,77166,1200,51015,347,27556,1652,37700,1682,47888,2084,68782,3090,95775,2575,40267,410,16744,912,28196,921,35730,866,50421,679,66037,1197,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,42086,244,22047,692,30947,359,37345,594,53764,1221,70327,684,50918,303,25968,1188,37127,862,45257,922,70019,2378,89724,3005,35668,480,18364,1375,24185,761,31617,431,44319,1437,59310,1319,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,31895,174,17171,595,24625,403,30229,253,46188,567,64207,1316,40145,289,20487,646,30604,376,38027,1164,59663,2284,78378,3321,26114,267,13567,930,19565,529,24178,482,37070,638,55044,1311,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,37035,230,19598,999,29201,600,34514,582,48777,1057,65331,1111,42482,536,21653,1205,34528,884,40818,393,59214,1736,77097,2472,31520,281,16870,965,22504,602,29650,691,40251,727,56162,1251,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,28901,630,17724,904,24060,815,28421,761,39605,1313,50325,1943,34627,946,21432,878,30776,628,36043,1421,50828,1547,60624,4005,23312,650,13394,1078,18443,935,23155,825,34284,1692,45228,2424,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,31744,239,18165,927,25921,430,30564,398,42271,690,54139,1578,37466,526,21645,910,31122,492,36838,710,52512,1631,68322,3669,26703,363,14759,1039,21178,462,25675,448,36005,809,47073,1089,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,28035,905,17381,2226,22139,930,26967,878,35675,1201,48937,3031,34945,1242,20580,2305,29060,2228,33934,2017,42263,3819,55268,4800,22856,846,14477,2925,16662,1035,21863,914,30782,1179,41375,2370,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,32247,291,21291,804,26501,519,31157,387,41573,624,55169,2333,39024,849,24585,1291,32688,1198,37420,979,51661,990,66043,4781,26347,505,15590,1763,20086,799,24406,885,35297,1153,49490,1844,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,31825,501,22536,953,27280,745,32693,1128,44825,3418,61646,3063,34943,1347,24170,1024,30651,862,37314,2260,50506,2667,78101,6457,29385,986,19519,1481,25007,1082,29358,1346,40152,3559,53846,2993,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,40012,977,22791,2561,32070,666,35719,1016,50739,1442,64565,2437,46621,1025,27130,3112,37340,1282,43934,2459,64537,3809,86158,5319,32238,630,16118,2595,25602,984,30312,1046,41216,1412,53128,3245,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,44110,600,21130,518,31475,353,40421,382,60107,771,80822,727,51903,322,25038,989,37958,1276,48943,1312,72224,1047,100366,1621,36410,367,16404,466,26037,442,33674,921,50273,546,66614,1137,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,29842,690,18307,1690,23604,1203,27710,1171,41808,932,53957,1616,33961,1687,22756,1927,27967,1712,32753,2274,50328,1853,71320,2757,25368,699,13316,1240,18540,1690,24365,1148,36394,1344,48021,3792,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,37958,387,19253,384,28405,481,35937,291,51446,305,68079,1277,42318,210,22032,409,33312,776,41907,370,60477,577,81957,853,33123,366,15373,427,22941,488,30840,331,45431,681,60255,464,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,31048,205,17028,458,24849,490,30326,321,42842,1040,57828,1832,35941,354,19531,594,28693,657,36795,586,52810,1748,75477,2894,26620,293,13450,804,20796,475,25313,428,36751,606,49251,1446,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,33533,747,25026,3595,29454,1504,31754,635,40475,1284,56753,3256,41745,551,30265,4076,36819,1485,41415,995,51008,1577,68701,7363,26551,735,18268,6574,21178,1145,24752,1126,34982,2960,49700,5233,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,32770,297,17615,615,26714,303,31513,229,46594,587,61626,538,40047,305,20743,837,32653,540,38723,769,56234,1106,73322,2075,27411,230,14321,713,21023,298,26648,360,38498,899,54118,1188,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,30785,250,17793,678,25283,460,30094,541,41779,551,51631,964,36549,429,20950,887,30703,569,36942,720,51945,959,67817,4380,25125,427,14267,865,20010,527,24108,509,35719,613,42796,1622,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,30926,290,18632,962,24300,812,29568,642,41282,843,55846,1800,36472,423,22188,1319,28904,1475,35728,730,50889,838,69552,3090,25484,570,13501,1727,20032,1109,24065,721,32294,1107,46538,1665,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,35178,222,20095,494,27896,343,33393,491,47252,519,64118,1210,41575,226,24298,940,34631,508,40930,385,56692,795,80121,2377,28878,334,14518,862,21797,228,28273,517,39812,730,54539,1062,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,38943,1512,23042,1837,29787,1434,36795,1243,50327,1887,68393,3844,43383,1688,27436,4196,34782,2414,42347,1266,60888,1559,78543,8865,33118,1232,15478,2330,24882,1988,31716,1594,41166,1955,61685,2165,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,30559,288,17645,798,24579,797,30343,446,40976,874,54100,2168,36094,509,20305,906,30204,884,36694,695,51551,1292,70568,4569,25651,354,14483,1027,20066,524,25630,440,34100,1590,47235,1646,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,31546,406,21954,1767,26683,861,30719,611,38775,1764,47224,2667,37067,658,26220,1178,33112,1788,36329,1380,46742,2201,54544,7345,26001,715,13059,3674,21187,628,26045,901,33452,2144,42656,2902,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,30842,257,17700,851,24688,510,30663,374,41627,671,54857,1363,35454,420,20402,937,30100,562,35910,713,51676,1116,72251,2546,26367,355,14616,897,20060,586,26611,588,36144,951,47054,1088,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,32769,298,17945,309,26008,277,32809,498,50441,341,63542,1514,38638,530,21584,249,30973,330,40618,361,61212,614,81155,1007,27552,340,12839,382,21202,350,27252,359,44008,797,52474,858,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,32990,697,19956,1340,27499,1361,30387,550,41910,747,61989,1524,42188,528,25222,2053,35691,1316,40227,1253,54587,2853,76027,3094,22728,766,15043,1511,19475,1565,21286,628,31526,941,49051,2470,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,33654,749,22660,1886,26742,678,33603,1569,37995,1896,50593,1975,37331,1047,25606,2961,30156,1629,40162,1846,44914,3375,60857,2399,30558,640,16920,1652,23083,1333,29473,1476,34003,1673,45465,3184,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,39973,329,19892,731,28154,544,35205,482,54130,1170,78537,2585,47231,566,23899,1095,32455,578,42373,933,70409,1076,101238,910,32291,267,16070,770,23068,590,29754,644,42620,1028,58563,2422,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,37486,410,19132,825,29963,829,35382,466,51124,641,64029,1854,45674,504,22469,895,35068,939,42344,1111,63029,2460,79782,3486,30913,325,14674,788,23145,721,29146,837,40182,676,52715,1883,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,29750,652,17256,1183,24639,842,27876,1249,41656,916,52308,1599,36869,806,22451,2315,32053,634,36950,2114,50633,1802,69342,6427,22498,633,12136,1365,18006,895,22880,861,36921,2076,46939,1775,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,33657,364,20494,592,27316,402,32452,376,45581,676,58970,1649,40505,232,23830,1098,32397,589,40619,362,55730,838,67108,2186,28478,518,14648,955,22229,367,27494,586,37318,927,51937,850,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,36035,875,17778,3933,31303,1060,34311,1613,45313,2547,55547,3593,46861,1875,23362,6939,43850,4135,46754,2985,54371,5162,61858,6593,26951,989,10495,2248,22738,1481,26348,1247,36509,4320,52023,3203,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,17489,313,10240,416,14061,368,17057,301,24908,704,35616,981,17285,234,10763,469,14829,415,19029,792,29827,1190,41382,2053,17871,490,9080,720,12667,618,15865,429,22994,677,32439,1297,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
