GEO_ID,B22007_001E,B22007_001M,B22007_002E,B22007_002M,B22007_003E,B22007_003M,B22007_004E,B22007_004M,B22007_005E,B22007_005M,B22007_006E,B22007_006M,B22007_007E,B22007_007M,B22007_008E,B22007_008M,B22007_009E,B22007_009M,B22007_010E,B22007_010M,B22007_011E,B22007_011M,B22007_012E,B22007_012M,B22007_013E,B22007_013M,B22007_014E,B22007_014M,B22007_015E,B22007_015M,B22007_016E,B22007_016M,B22007_017E,B22007_017M,B22007_018E,B22007_018M,B22007_019E,B22007_019M,B22007_020E,B22007_020M,B22007_021E,B22007_021M,B22007_022E,B22007_022M,B22007_023E,B22007_023M,B22007_024E,B22007_024M,B22007_025E,B22007_025M,B22007_026E,B22007_026M,B22007_027E,B22007_027M,B22007_028E,B22007_028M,B22007_029E,B22007_029M,B22007_030E,B22007_030M,B22007_031E,B22007_031M,B22007_032E,B22007_032M,B22007_033E,B22007_033M,B22007_034E,B22007_034M,B22007_035E,B22007_035M,B22007_036E,B22007_036M,B22007_037E,B22007_037M,B22007_038E,B22007_038M,B22007_039E,B22007_039M,B22007_040E,B22007_040M,B22007_041E,B22007_041M,B22007_042E,B22007_042M,B22007_043E,B22007_043M,NAME,B22007_001EA,B22007_001MA,B22007_002MA,B22007_002EA,B22007_003EA,B22007_003MA,B22007_004MA,B22007_004EA,B22007_005EA,B22007_005MA,B22007_006EA,B22007_006MA,B22007_007MA,B22007_007EA,B22007_008EA,B22007_008MA,B22007_009MA,B22007_009EA,B22007_010MA,B22007_010EA,B22007_011EA,B22007_011MA,B22007_012EA,B22007_012MA,B22007_013EA,B22007_013MA,B22007_014EA,B22007_014MA,B22007_015MA,B22007_015EA,B22007_016MA,B22007_016EA,B22007_017MA,B22007_017EA,B22007_018MA,B22007_018EA,B22007_019EA,B22007_019MA,B22007_020EA,B22007_020MA,B22007_021MA,B22007_021EA,B22007_022MA,B22007_022EA,B22007_023MA,B22007_023EA,B22007_024MA,B22007_024EA,B22007_025EA,B22007_025MA,B22007_026EA,B22007_026MA,B22007_027EA,B22007_027MA,B22007_028MA,B22007_028EA,B22007_029MA,B22007_029EA,B22007_030EA,B22007_030MA,B22007_031EA,B22007_031MA,B22007_032EA,B22007_032MA,B22007_033MA,B22007_033EA,B22007_034EA,B22007_034MA,B22007_035MA,B22007_035EA,B22007_036EA,B22007_036MA,B22007_037EA,B22007_037MA,B22007_038MA,B22007_038EA,B22007_039EA,B22007_039MA,B22007_040MA,B22007_040EA,B22007_041EA,B22007_041MA,B22007_042EA,B22007_042MA,B22007_043MA,B22007_043EA,state
0400000US13,2376008,17596,399064,10755,141037,8214,22645,2695,56339,4752,48194,4657,36850,4058,11344,2169,13859,2173,10542,1876,3317,1015,258027,8656,41118,4558,11245,2234,21668,3485,6726,1816,1479,673,216909,7385,65901,4422,115511,6480,28750,3216,6747,1356,1976944,17380,1526661,17590,203246,6381,439061,10907,742855,15059,694109,14622,48746,4683,141499,6746,131344,6461,10155,1993,450283,12307,123834,7353,12154,1818,64980,4630,36030,4936,10670,2125,326449,10517,45120,3312,189289,8856,75407,5720,16633,2964,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,311789,5861,34798,2957,16699,2138,3598,1162,4448,1186,4567,1016,3372,944,1195,433,4086,857,2484,649,1602,573,18099,2279,3816,997,880,403,1977,849,380,196,579,266,14283,2003,4375,1210,6943,1211,1829,681,1136,422,276991,6531,212942,6246,25355,1987,51225,3312,102054,4624,91146,4828,10908,1495,34308,2745,29190,2662,5118,1031,64049,3775,21952,2209,1863,509,10441,1622,6833,1251,2815,708,42097,3357,4436,772,22053,2581,10324,1402,5284,1104,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,398682,6942,55258,3887,24755,2729,2292,661,9872,1978,8963,1381,7483,1268,1480,591,3628,939,2956,879,672,446,30503,3162,6547,1425,1259,639,3772,928,882,616,634,432,23956,2640,4928,977,14453,2182,3667,1236,908,486,343424,6824,294515,7060,47457,2461,73268,4237,144365,6227,137327,6036,7038,1212,29425,2930,27353,2845,2072,624,48909,3961,18647,2803,1997,799,11360,2385,5045,1423,245,235,30262,2970,3508,898,17108,2273,7849,1508,1797,760,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3098864,16403,415561,10077,141976,5894,20658,2248,54946,3565,45827,3343,34783,2912,11044,1479,20545,2328,15128,2111,5417,1220,273585,8020,43658,3530,9295,1678,25493,2904,6661,1257,2209,574,229927,7397,62946,3911,128864,5252,29373,3180,8744,1489,2683303,16025,2127267,14602,271441,6714,524548,9499,1045042,15180,962126,14953,82916,4144,286236,7329,257727,6943,28509,2864,556036,11646,168448,6163,14834,2102,87635,5269,50625,3441,15354,2149,387588,9587,46581,3294,206709,7294,106925,5077,27373,3069,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1641389,13221,220296,7367,74415,4325,13623,1943,28478,2333,24624,2442,18756,2029,5868,1033,7690,1278,6255,1186,1435,471,145881,5602,24256,2488,6892,1524,13442,1712,3351,925,571,348,121625,4791,39234,3135,66658,4721,13901,1885,1832,664,1421093,12125,1142619,13595,164503,4235,273625,7530,574784,11382,538155,11159,36629,2797,129707,5653,120026,5338,9681,1359,278474,8705,86534,5438,8650,1647,49994,3884,22767,2915,5123,1412,191940,6894,21524,2062,113627,5006,46950,3195,9839,1629,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,784895,8576,85431,4218,33343,2264,4553,811,10326,1372,14179,1494,11335,1436,2844,589,4285,914,3389,807,896,451,52088,3492,10719,1555,1050,408,7411,1290,1865,596,393,309,41369,3169,9533,1379,26013,2511,4823,793,1000,355,699464,8722,591888,7712,78234,2910,112580,4571,331440,6935,319795,6726,11645,1218,69634,2919,67863,2894,1771,619,107576,4526,36512,2990,2116,554,21612,2494,11808,1737,976,395,71064,3363,7313,1128,42998,3008,18256,1814,2497,709,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,722016,7825,71402,3528,25270,2338,2481,543,9014,1498,10388,1622,9229,1537,1159,393,3387,825,2851,765,536,329,46132,2942,8369,1231,1051,352,5327,1144,1646,530,345,339,37763,2820,8861,1411,21278,2327,6611,1483,1013,472,650614,7933,532149,7535,61644,2764,119554,4628,286892,6747,272157,6320,14735,1921,64059,4128,60405,4180,3654,1004,118465,4765,38591,3082,2458,671,22120,2464,12048,1880,1965,655,79874,4173,7975,1211,47228,3296,20161,2195,4510,987,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1119880,11401,196923,6706,76831,4451,20292,1909,27788,2726,23154,2792,18564,2644,4590,984,5597,1275,3962,1022,1635,705,120092,5221,22269,2092,7119,1499,12003,1504,2457,734,690,340,97823,4918,38587,3094,46906,3211,10846,1815,1484,471,922957,10607,750688,11808,127558,4771,187514,5705,355070,8296,328076,8226,26994,2530,80546,4189,75163,4116,5383,930,172269,7044,52798,3760,7744,1490,27708,2441,13630,2165,3716,1249,119471,5717,18724,2155,69760,5397,25628,2221,5359,1287,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1118217,11607,200884,6853,54246,3208,11708,1657,16777,1883,20177,2293,14757,2259,5420,1287,5584,1220,4601,1124,983,461,146638,5461,19021,1994,4486,985,11419,1717,2251,817,865,459,127617,5390,37322,2954,71369,4512,15398,1985,3528,775,917333,10911,688892,9887,98912,3788,189601,6004,331293,8707,304930,8559,26363,2321,69086,4898,63350,4405,5736,1181,228441,7319,65571,3976,8116,1440,36237,3090,18104,2654,3114,873,162870,5920,18040,1859,94325,4496,40390,2949,10115,1941,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,347960,7218,56696,3202,23880,2447,4538,978,8451,1173,8154,1535,6715,1353,1439,497,2737,726,2283,707,454,280,32816,2721,6363,1081,2228,762,3070,610,1002,398,63,63,26453,2472,6255,1270,16645,2001,2874,845,679,387,291264,7307,247079,6784,37981,2113,53320,2814,129360,4712,123767,4830,5593,1231,26418,1997,25319,1944,1099,393,44185,2793,16710,1795,1191,612,10827,1605,4012,811,680,334,27475,2243,2178,506,14986,1777,8421,1391,1890,625,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1415576,12103,154284,6647,46675,4345,6844,1280,13854,2148,17367,2806,14106,2570,3261,839,8610,1405,6585,1234,2025,821,107609,5393,15123,2257,3224,1162,8153,1460,2641,963,1105,607,92486,4564,23914,2883,49702,3418,14647,1888,4223,1171,1261292,11586,948541,11342,102755,4295,211914,6798,490498,9990,454984,9625,35514,3052,143374,5586,130983,5346,12391,1825,312751,9180,86411,5420,5223,1130,48528,4324,24996,2991,7664,1566,226340,7634,18028,2013,120888,6003,67669,3809,19755,2544,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1597920,13701,195639,7990,59464,4326,14534,2040,16778,2475,20227,2077,15224,1858,5003,1089,7925,1476,5846,1263,2079,540,136175,6542,18717,2316,4400,1140,9854,1615,3578,911,885,507,117458,6040,38540,3072,58485,4080,15311,2297,5122,1191,1402281,14259,1114555,12662,123285,4650,230169,5932,585855,9916,542785,9540,43070,3069,175246,5581,161529,5517,13717,1889,287726,8438,81155,4301,5938,1210,39676,3551,27095,2712,8446,1470,206571,7249,20280,2471,107197,5168,60635,4170,18459,2210,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2472884,13827,458541,8373,167562,5607,29068,2242,62633,3351,55679,3321,44073,2807,11606,1338,20182,1801,15932,1656,4250,773,290979,6576,55931,3359,17053,1879,29486,2886,8102,1488,1290,526,235048,6852,74651,4245,121027,4568,31465,2721,7905,1697,2014343,13167,1649892,12910,292881,5245,406286,7963,756695,9998,700197,8961,56498,3453,194030,5236,177879,5264,16151,1532,364451,7885,116851,5240,15017,1669,68209,4136,27939,2456,5686,1327,247600,7089,30861,2227,141270,5961,63629,3359,11840,1529,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1356466,10910,118283,4564,40036,2273,5904,1013,13156,1418,15555,1761,12248,1623,3307,925,5421,1056,3844,831,1577,553,78247,4032,15619,2052,2763,756,10198,1756,2199,651,459,234,62628,3639,16640,1720,35456,2750,8215,1330,2317,643,1238183,10480,1026447,9444,126631,3132,194510,4670,566296,7854,541288,8057,25008,2090,139010,4663,131963,4539,7047,982,211736,7182,74615,4250,3382,682,41817,3098,23049,2052,6367,1325,137121,5242,10191,1260,76944,3923,41173,2903,8813,1306,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,740958,10100,137382,5216,37394,2966,6629,1166,14206,1928,13654,2018,11287,1988,2367,635,2905,862,2203,754,702,401,99988,4430,13098,1771,4574,1144,5988,1320,2224,860,312,247,86890,4190,27487,2395,46434,3718,10668,1681,2301,657,603576,9761,450115,9683,73812,3242,121857,5250,214899,7509,198699,7547,16200,1942,39547,3391,37794,3395,1753,428,153461,6140,36903,3063,4591,948,21537,2359,9118,1932,1657,628,116558,5070,19001,2007,68417,4200,24130,2450,5010,1332,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1534831,12746,226228,6789,77367,4428,13017,1712,26537,2541,29964,2955,23646,2638,6318,1329,7849,1393,6423,1304,1426,509,148861,6072,26279,2455,6455,1343,15444,2219,3572,841,808,459,122582,5359,34121,3471,70194,4043,15220,1910,3047,876,1308603,12198,1067437,11499,167001,4941,243793,6340,533419,10136,499895,9501,33524,2800,123224,4967,116815,4993,6409,1143,241166,8273,73001,4855,5667,1181,41551,3777,19855,2019,5928,1433,168165,6443,20516,2492,96723,5399,42108,2993,8818,1382,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
