GEO_ID,B27001_001E,B27001_001M,B27001_002E,B27001_002M,B27001_003E,B27001_003M,B27001_004E,B27001_004M,B27001_005E,B27001_005M,B27001_006E,B27001_006M,B27001_007E,B27001_007M,B27001_008E,B27001_008M,B27001_009E,B27001_009M,B27001_010E,B27001_010M,B27001_011E,B27001_011M,B27001_012E,B27001_012M,B27001_013E,B27001_013M,B27001_014E,B27001_014M,B27001_015E,B27001_015M,B27001_016E,B27001_016M,B27001_017E,B27001_017M,B27001_018E,B27001_018M,B27001_019E,B27001_019M,B27001_020E,B27001_020M,B27001_021E,B27001_021M,B27001_022E,B27001_022M,B27001_023E,B27001_023M,B27001_024E,B27001_024M,B27001_025E,B27001_025M,B27001_026E,B27001_026M,B27001_027E,B27001_027M,B27001_028E,B27001_028M,B27001_029E,B27001_029M,B27001_030E,B27001_030M,B27001_031E,B27001_031M,B27001_032E,B27001_032M,B27001_033E,B27001_033M,B27001_034E,B27001_034M,B27001_035E,B27001_035M,B27001_036E,B27001_036M,B27001_037E,B27001_037M,B27001_038E,B27001_038M,B27001_039E,B27001_039M,B27001_040E,B27001_040M,B27001_041E,B27001_041M,B27001_042E,B27001_042M,B27001_043E,B27001_043M,B27001_044E,B27001_044M,B27001_045E,B27001_045M,B27001_046E,B27001_046M,B27001_047E,B27001_047M,B27001_048E,B27001_048M,B27001_049E,B27001_049M,B27001_050E,B27001_050M,B27001_051E,B27001_051M,B27001_052E,B27001_052M,B27001_053E,B27001_053M,B27001_054E,B27001_054M,B27001_055E,B27001_055M,B27001_056E,B27001_056M,B27001_057E,B27001_057M,NAME,B27001_001EA,B27001_001MA,B27001_002EA,B27001_002MA,B27001_003MA,B27001_003EA,B27001_004EA,B27001_004MA,B27001_005EA,B27001_005MA,B27001_006EA,B27001_006MA,B27001_007EA,B27001_007MA,B27001_008EA,B27001_008MA,B27001_009EA,B27001_009MA,B27001_010EA,B27001_010MA,B27001_011EA,B27001_011MA,B27001_012EA,B27001_012MA,B27001_013EA,B27001_013MA,B27001_014MA,B27001_014EA,B27001_015EA,B27001_015MA,B27001_016EA,B27001_016MA,B27001_017EA,B27001_017MA,B27001_018EA,B27001_018MA,B27001_019MA,B27001_019EA,B27001_020EA,B27001_020MA,B27001_021EA,B27001_021MA,B27001_022EA,B27001_022MA,B27001_023EA,B27001_023MA,B27001_024EA,B27001_024MA,B27001_025MA,B27001_025EA,B27001_026MA,B27001_026EA,B27001_027EA,B27001_027MA,B27001_028MA,B27001_028EA,B27001_029EA,B27001_029MA,B27001_030EA,B27001_030MA,B27001_031MA,B27001_031EA,B27001_032MA,B27001_032EA,B27001_033EA,B27001_033MA,B27001_034EA,B27001_034MA,B27001_035EA,B27001_035MA,B27001_036MA,B27001_036EA,B27001_037MA,B27001_037EA,B27001_038EA,B27001_038MA,B27001_039EA,B27001_039MA,B27001_040EA,B27001_040MA,B27001_041EA,B27001_041MA,B27001_042MA,B27001_042EA,B27001_043MA,B27001_043EA,B27001_044EA,B27001_044MA,B27001_045EA,B27001_045MA,B27001_046EA,B27001_046MA,B27001_047MA,B27001_047EA,B27001_048MA,B27001_048EA,B27001_049EA,B27001_049MA,B27001_050EA,B27001_050MA,B27001_051EA,B27001_051MA,B27001_052EA,B27001_052MA,B27001_053MA,B27001_053EA,B27001_054EA,B27001_054MA,B27001_055EA,B27001_055MA,B27001_056EA,B27001_056MA,B27001_057EA,B27001_057MA,state
0400000US01,4720067,2155,2262898,5633,185616,4083,177923,4306,7693,2105,383491,4927,361384,5678,22107,2879,235435,3207,167147,4488,68288,4489,279980,4180,190364,5662,89616,5092,284399,3324,216648,4719,67751,5071,327164,3015,265790,4997,61374,4155,287720,1701,255840,2909,31880,2758,171501,1563,170528,1547,973,513,107592,1452,107193,1606,399,380,2457169,5482,172283,3590,164493,4041,7790,1860,380735,4774,359264,5712,21471,3467,239509,2334,186592,4303,52917,4296,309685,3586,227883,5052,81802,4758,313892,3440,246423,4029,67469,4123,349996,2883,292138,4622,57858,4164,316244,1782,282517,3348,33727,3035,204722,1433,204232,1452,490,237,170103,1485,169744,1455,359,365,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,699272,1868,353412,2409,33525,1292,29783,1601,3742,917,62160,1391,54244,1807,7916,1228,36558,1332,23299,2003,13259,1637,49026,1853,30629,2328,18397,1787,43468,1474,31584,2223,11884,1759,53827,1388,39703,2087,14124,1853,47108,810,38517,1285,8591,1247,18879,724,18589,744,290,209,8861,529,8780,527,81,78,345860,1555,30868,1199,28266,1246,2602,708,61155,1241,53306,1670,7849,1449,33476,1036,24247,1476,9229,1359,49697,1598,36068,2017,13629,1718,45740,1542,37302,1654,8438,1229,52364,1319,41041,1581,11323,1435,43316,783,34702,1170,8614,1157,18371,919,17860,936,511,376,10873,414,10692,472,181,197,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,6378280,1787,3141397,5192,273955,4932,241891,5576,32064,3801,556165,5588,473366,8144,82799,5956,319414,2860,219106,6381,100308,5852,414109,3603,284279,6939,129830,6402,400454,2645,292990,7059,107464,6838,402493,2432,310217,6522,92276,6347,355995,1385,302492,4187,53503,4185,246149,1443,243691,1814,2458,1071,172663,1141,170930,1295,1733,710,3236883,4797,264887,5678,240600,7440,24287,4419,526823,5632,457554,6948,69269,5388,308566,2324,226383,4986,82183,5378,420107,2813,328138,6620,91969,6412,403218,2656,316119,6496,87099,6013,425489,2111,350492,5406,74997,5018,395589,1465,338316,3815,57273,3872,274832,1575,271065,2035,3767,1206,217372,1632,215641,1904,1731,771,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2885212,1095,1412433,4390,119246,3475,113798,3642,5448,1343,247467,3317,231216,4163,16251,3048,138726,3214,90005,3535,48721,3938,182262,3921,113359,4690,68903,4598,176043,3284,126218,4385,49825,4005,193582,2637,150395,3578,43187,2937,173630,1736,149101,2804,24529,2705,110563,1268,110267,1254,296,210,70914,1344,70713,1364,201,185,1472779,4226,114782,3103,109044,3255,5738,1460,227393,3102,214880,3468,12513,2246,138069,2317,92725,2953,45344,2882,189664,3210,128858,4493,60806,4623,181529,2798,138265,3813,43264,3380,203380,2183,163811,3755,39569,3180,186843,1581,159540,2685,27303,2455,124362,1227,124060,1286,302,313,106757,1364,106647,1347,110,146,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,37161789,5236,18337173,8165,1559703,10345,1466462,12664,93241,6493,3171950,9927,2881532,16225,290418,11653,1971667,5732,1310422,13087,661245,12828,2650888,6226,1694246,16078,956642,16713,2520280,4835,1818029,14694,702251,12938,2562909,4671,1981514,11744,581395,10859,2011111,2808,1666606,9224,344505,9028,1092291,2538,1069526,4118,22765,3084,796374,2679,787982,2981,8392,1656,18824616,6478,1495945,9659,1410795,10735,85150,6127,3024868,9757,2748880,13362,275988,9057,1901869,3557,1383720,11734,518149,11108,2621136,4439,1940087,12658,681049,11544,2564538,4815,2000231,12520,564307,11933,2626928,3174,2099836,12316,527092,12297,2176142,2641,1806362,9732,369780,9750,1262473,2583,1231496,4092,30977,3125,1150717,2960,1138459,3422,12258,2061,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,5024885,2530,2498871,4767,211664,3709,194456,4211,17208,2823,418383,3952,374589,5891,43794,4350,245747,2706,177401,5482,68346,5469,360129,3347,251205,4716,108924,5064,349106,3094,269517,5145,79589,4404,358068,2229,294893,4873,63175,4670,305160,1537,264638,3297,40522,3528,154588,1301,153293,1457,1295,734,96026,1395,95556,1340,470,333,2526014,4098,198790,3382,183935,3840,14855,2694,397991,3769,358122,5176,39869,3395,236420,2373,185159,4534,51261,4178,358145,3180,280632,5429,77513,4876,343791,2857,286879,4709,56912,4285,363502,2389,307375,4028,56127,3509,318757,1418,280790,3243,37967,2849,170177,1363,168958,1377,1219,432,138441,1350,137868,1391,573,342,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,3522709,1144,1707415,2399,120568,2238,117756,2339,2812,973,289965,2513,280526,2960,9439,2076,163422,1483,135116,2596,28306,2704,204871,2089,152813,4002,52058,3605,221423,1747,188060,3279,33363,3229,275188,1739,240535,3558,34653,2970,220087,1154,201999,2104,18088,1986,120443,1037,119630,1071,813,552,91448,1083,90865,1070,583,486,1815294,2210,116657,2115,113564,2414,3093,1247,275160,2298,267127,3031,8033,1716,160873,1195,140305,2556,20568,2454,212676,1245,185246,2622,27430,2565,239207,1065,218757,2525,20450,2497,292900,1215,267746,3066,25154,2840,236651,935,215419,2097,21232,2041,140257,883,138814,1002,1443,636,140913,1267,139486,1382,1427,852,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,892132,847,428892,1281,34100,1262,32616,1444,1484,689,70194,1286,67101,1692,3093,985,43346,836,35969,1672,7377,1487,52887,1079,39009,2231,13878,2030,54016,969,45543,1707,8473,1528,62592,966,55274,1433,7318,1296,54252,496,49080,1633,5172,1600,35027,624,34944,648,83,90,22478,651,22436,651,42,66,463240,1136,31943,1122,31062,1324,881,595,68058,1321,64137,1827,3921,1263,45488,579,39796,1433,5692,1370,57543,1078,48585,1624,8958,1403,57813,702,52433,1390,5380,1216,68876,651,62174,1423,6702,1379,60964,573,55972,1147,4992,954,40223,612,39840,767,383,446,32332,745,32166,795,166,244,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,608165,325,285171,863,21805,955,21529,1061,276,343,31651,1049,30095,1411,1556,1002,36002,693,32654,1466,3348,1161,60367,517,53482,1414,6885,1338,40822,805,35839,1629,4983,1433,37118,717,33115,1197,4003,1112,30338,525,28008,854,2330,686,16200,382,16079,373,121,157,10868,549,10834,553,34,56,322994,788,21186,899,20471,970,715,589,30670,958,29084,1422,1586,923,45955,307,43126,951,2829,962,70487,455,65119,1311,5368,1400,40935,517,38770,877,2165,715,37513,520,33978,1187,3535,1005,35621,334,33693,744,1928,697,21260,249,20975,363,285,297,19367,539,19307,547,60,103,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,18752294,3756,9088985,8711,664588,7751,606805,9222,57783,5645,1375498,8266,1192854,13287,182644,10261,880382,5967,530400,11302,349982,10913,1109896,7423,633934,12250,475962,12345,1145398,5512,750948,10493,394450,10471,1311300,5846,946506,11731,364794,10648,1129107,3351,902584,8876,226523,9114,821680,3876,808093,4455,13587,2609,651136,2667,646001,2964,5135,1341,9663309,8195,633126,8002,577200,9374,55926,5362,1313734,8552,1134975,11510,178759,10391,864757,5267,586088,11126,278669,10726,1147452,5987,788730,11903,358722,10522,1209801,4703,864518,11651,345283,12109,1389317,5047,1048646,12478,340671,11835,1281077,3783,1027827,10328,253250,10092,943420,3543,923586,5060,19834,3613,880625,2977,871218,3499,9407,1914,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,9619740,3609,4653967,8192,429335,8745,399031,8457,30304,4484,849473,9740,757065,10356,92408,7532,485596,6662,304836,8863,180760,7851,609466,7067,359489,8018,249977,9664,652067,6017,468088,8854,183979,9452,661107,4835,502481,7933,158626,7164,519189,2718,437752,5483,81437,5593,291177,2849,287044,3092,4133,1282,156557,2414,155647,2446,910,529,4965773,7238,391217,6693,361549,7263,29668,4076,814690,6741,730502,9485,84188,6986,490307,6211,348981,9083,141326,7878,667521,7226,454896,9495,212625,9392,714102,5978,534116,8032,179986,8485,705761,4964,553026,7613,152735,7341,583822,3155,490473,5913,93349,5391,343060,2904,338129,2476,4931,1744,255293,3101,253877,3206,1416,526,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1326065,2252,648083,2516,52408,1642,51263,1808,1145,594,102429,1513,98057,1950,4372,1369,58029,1515,48636,2069,9393,1530,85650,2246,72611,2727,13039,1854,81038,1612,71516,2007,9522,1486,92429,948,82876,1645,9553,1433,88269,626,81433,1267,6836,1234,50729,622,50321,614,408,249,37102,531,36804,552,298,197,677982,1697,49819,1613,48756,1612,1063,452,99421,1526,95021,1994,4400,1248,58304,1341,52489,1481,5815,1058,91018,1573,83346,1621,7672,1374,85416,1130,78847,1757,6569,1305,93652,1225,87210,1439,6442,1102,89903,644,83765,1335,6138,1192,54174,747,52826,1171,1348,804,56275,757,55889,721,386,333,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1565645,611,781563,3084,73668,2225,68675,2487,4993,1192,145718,2579,132552,3331,13166,2241,77740,1512,52425,3203,25315,3283,102765,2380,72188,3023,30577,3006,95899,2041,71647,2595,24252,3093,100689,1915,76834,2749,23855,2610,92767,966,80124,1871,12643,1765,56120,855,55802,901,318,265,36197,743,36021,743,176,217,784082,2928,69542,2664,63295,2761,6247,1750,138136,2198,123574,3083,14562,2241,77524,1643,60458,2175,17066,2038,98391,1848,72513,2811,25878,2481,96261,1548,73141,2989,23120,2807,101762,1479,82374,2178,19388,1947,94733,1152,77383,2151,17350,1938,59443,1187,59255,1120,188,251,48290,896,48290,896,0,195,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12688006,1765,6188923,5482,503131,6042,491452,6282,11679,1959,1070809,5964,1024028,6354,46781,4269,618445,3092,451323,5895,167122,6543,865150,3252,601692,8277,263458,7970,831093,3783,651699,8233,179394,7425,893674,3557,739649,7444,154025,6334,730461,2151,638013,5117,92448,4898,396806,1828,390283,2200,6523,1355,279354,1844,277046,2003,2308,948,6499083,5643,491782,5858,477908,6339,13874,2323,1026165,5451,985188,6284,40977,3872,607170,3147,496393,5839,110777,5143,885373,3276,713223,6858,172150,7422,856525,2921,715869,6463,140656,6122,934089,2329,796035,6191,138054,5705,792115,1933,683786,4507,108329,4321,467757,1760,459502,2528,8255,1702,438107,2533,435642,2745,2465,1096,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
