GEO_ID,C16001_001E,C16001_001M,C16001_002E,C16001_002M,C16001_003E,C16001_003M,C16001_004E,C16001_004M,C16001_005E,C16001_005M,C16001_006E,C16001_006M,C16001_007E,C16001_007M,C16001_008E,C16001_008M,C16001_009E,C16001_009M,C16001_010E,C16001_010M,C16001_011E,C16001_011M,C16001_012E,C16001_012M,C16001_013E,C16001_013M,NAME,C16001_001MA,C16001_001EA,C16001_002MA,C16001_002EA,C16001_003EA,C16001_003MA,C16001_004EA,C16001_004MA,C16001_005MA,C16001_005EA,C16001_006MA,C16001_006EA,C16001_007MA,C16001_007EA,C16001_008EA,C16001_008MA,C16001_009EA,C16001_009MA,C16001_010MA,C16001_010EA,C16001_011MA,C16001_011EA,C16001_012MA,C16001_012EA,C16001_013MA,C16001_013EA,state
0400000US13,9141183,5010,7926400,21633,715127,13780,53412,7737,32958,4452,31162,6568,101543,10325,48764,8946,47953,7211,43636,6550,13045,3487,51976,8098,75207,11177,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1286790,336,962875,13955,27239,3732,4159,1352,4075,1091,3459,1999,5911,1605,16781,2847,31775,4615,6932,2052,58063,7205,164217,10639,1304,662,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1466499,1173,1313787,5930,114870,5072,3204,1346,3282,925,4084,1572,8509,2409,1695,1309,5594,2140,262,201,1694,1271,4303,1654,5215,1710,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12042289,2784,9311852,24836,1614022,15905,38759,5039,50460,5106,282937,13974,290717,15593,54163,6873,94208,6916,22769,4274,78550,8227,77887,7869,125965,12232,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6088598,2338,5586887,12482,282516,7737,15119,3120,57772,5356,22225,3647,39235,4594,7784,1783,21292,3105,4637,1819,5695,1496,23083,3490,22353,4323,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2864107,1975,2656041,7098,113951,4991,5156,918,16937,2322,9884,2295,17768,3136,4268,2049,8613,1650,5660,1735,2638,878,10441,1963,12750,2624,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2669198,1936,2365087,8528,198239,6196,4395,1267,15013,2081,4844,2195,17144,2873,2810,996,10268,2430,15486,2660,3177,892,13593,2036,19142,4554,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4090258,2803,3893127,7146,98243,4515,10509,2220,15533,3048,8866,2434,17679,3788,2681,879,7649,1757,4728,2100,1555,566,13151,2803,16537,3321,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4261861,2265,3889875,9582,157240,6232,126727,6830,6323,1622,3891,1308,14821,2908,1616,885,10055,2524,27107,3165,4614,1718,9895,2206,9697,2737,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1261967,1092,1178388,4991,12569,2128,45506,3401,3559,798,3536,1187,3686,1199,859,637,1850,802,1152,988,1863,1004,3501,1372,5498,1390,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5465168,1520,4551058,17569,378689,10687,67824,6750,22881,4421,33701,4304,120835,9781,40923,6526,59583,5312,22045,4996,36612,4117,35937,4099,95080,8855,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6224979,1031,4854530,19380,497800,9550,136806,9615,22025,2552,68355,6591,332530,15198,18836,3140,108917,6692,47053,5832,8753,2480,58601,5031,70773,8286,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9292794,2286,8445539,18479,264965,6976,26172,2930,52454,3755,71267,6368,132002,9809,16248,2843,39728,3686,15957,3791,18416,2791,44305,4445,165741,11152,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4992262,2268,4451639,12295,195885,6211,16647,2267,29632,2634,27135,3522,35035,3600,4586,1554,21175,3378,20991,3588,5371,1450,97902,5544,86264,7573,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2773115,2308,2667929,6101,62270,4035,3360,916,4105,1112,924,518,6423,1651,1076,460,4510,2248,8949,2781,2567,1306,3075,1422,7927,2003,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5629071,2603,5266861,11286,152223,6093,13618,2479,35764,5272,27364,5631,36708,4830,5922,2069,21060,3161,11085,2668,7089,2031,22219,3240,29158,4809,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,937750,1344,894090,3954,15262,2381,2356,823,7828,1770,757,436,1507,513,191,225,741,500,0,165,955,571,1866,994,12197,2175,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1711659,1722,1535651,7070,116344,6098,5127,1316,6148,868,5275,1205,8495,2078,1199,644,3967,1045,9162,2197,1334,577,8279,1765,10678,2484,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2538136,1069,1783605,17029,529391,12759,8894,2109,9850,1894,16863,5619,29055,5744,8774,2782,25737,5980,12170,4757,63095,7119,29069,6024,21633,3940,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1250588,1078,1153109,5751,26533,2557,23393,2543,4452,1030,4887,1355,15172,2866,1696,807,3922,1393,1054,795,1229,822,7409,2321,7732,2496,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8285611,1107,5764850,24128,1288272,13758,88645,7919,35787,3972,155331,10063,440548,16740,81922,7284,116485,9232,25678,4907,81237,6697,93525,8944,113331,8935,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1937824,1795,1230227,13572,560964,11805,4709,1301,9413,1739,3392,1053,9725,2315,2058,945,3850,1081,1767,967,2462,1106,5180,1609,104077,4994,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18307740,1992,12800748,32315,2698739,18642,298072,12681,212042,11191,409894,15998,742456,20451,112557,10024,507227,11680,25203,4593,76128,7231,139171,7629,285503,18106,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,9029678,4982,8063356,17162,655303,11615,25409,4007,25038,3639,20860,4276,71855,8081,13173,3281,29319,5885,20100,4213,7893,2134,49759,6097,47613,7456,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,637666,1234,605286,2352,9420,1499,321,260,7923,1205,2322,917,2414,641,162,172,1144,531,1090,712,745,478,1036,428,5803,1516,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10836508,2683,10114712,16932,240103,7398,31143,3339,98257,7361,55525,5774,94745,7759,11712,1980,39934,4554,12672,3319,11081,2114,43275,5787,83349,8239,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3527312,2274,3198295,9246,222734,7265,6595,1758,10135,1924,4786,1760,10556,1802,4329,1370,8195,1741,15088,2957,3183,986,19414,3170,24002,3251,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3633190,2343,3092734,14383,323721,10533,11048,2231,17833,2928,30123,4956,31574,4822,12727,2814,28945,4004,21344,3908,8359,2098,30591,4152,24191,5077,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12021912,2000,10784198,20710,518056,9775,52925,5700,115662,6688,97424,7829,166474,9877,28010,3834,73872,5233,38520,4715,17135,3288,68829,6660,60807,5918,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,995856,641,784706,7701,106799,4177,18654,2662,2600,840,4981,1746,46992,4384,733,565,6642,1925,542,458,2299,782,12981,2259,7927,2374,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4376509,2412,4087505,11695,187394,8866,11500,2101,15925,2693,7557,2936,21324,4300,5146,1719,9764,3111,5665,2020,6885,1516,11222,2412,6622,1926,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,765534,769,715199,3564,17599,1630,963,539,6019,1187,3341,1661,2470,1118,1525,933,1120,558,316,558,680,574,2130,912,14172,2198,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6003565,3559,5588896,12973,246448,9859,13939,2649,17879,2908,11065,2985,37418,5038,6484,1923,12638,2646,11553,3079,6126,1410,22777,3463,28342,5017,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,23721334,5089,15500132,41266,6988697,39736,64027,7187,77741,6353,53097,5949,287243,16922,52065,7600,138769,9560,185994,13288,75964,8212,144202,10215,153403,12610,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2554924,1828,2174542,11590,258275,9704,5817,1434,10434,1564,10206,2269,23996,4307,5196,1553,9793,1903,8617,2211,4018,1331,25017,3184,19013,2672,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,595658,692,566256,2880,6055,1159,9675,1580,3216,822,2819,848,2477,977,295,219,1726,727,1500,943,100,83,380,249,1159,598,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7588188,3722,6455878,20999,511047,10463,40584,5401,39009,5534,27047,4725,160732,11451,62379,8634,45218,5758,47738,6192,44866,5253,60847,6679,92843,9837,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6390691,1457,5204148,21943,517751,11985,27200,3833,37822,4181,94702,10258,85151,8449,45123,5446,83777,6527,62696,7337,53846,4721,114727,8616,63748,6305,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1751216,1930,1710906,4173,15999,2014,4272,1124,4152,1247,1592,1108,5307,1282,1221,913,2071,1028,943,533,721,379,1445,481,2587,1061,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5362567,1949,4895012,12640,235950,6902,12801,2163,53586,4269,20919,3120,38647,5189,3357,1005,15147,2889,3581,1131,5075,1277,56397,5929,22095,3186,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,529136,1050,495202,3239,25587,2697,500,369,1255,498,679,409,879,527,480,393,1014,578,194,223,465,444,1248,670,1633,632,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3489898,1138,166653,10534,3318530,10656,1221,864,235,212,296,293,765,389,0,210,933,658,86,141,0,210,182,162,997,721,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
