GEO_ID,C17026_001E,C17026_001M,C17026_002E,C17026_002M,C17026_003E,C17026_003M,C17026_004E,C17026_004M,C17026_005E,C17026_005M,C17026_006E,C17026_006M,C17026_007E,C17026_007M,C17026_008E,C17026_008M,NAME,C17026_001MA,C17026_001EA,C17026_002MA,C17026_002EA,C17026_003EA,C17026_003MA,C17026_004EA,C17026_004MA,C17026_005EA,C17026_005MA,C17026_006EA,C17026_006MA,C17026_007MA,C17026_007EA,C17026_008EA,C17026_008MA,state
0400000US13,2376008,17596,143524,6441,205621,10208,104773,6534,114987,6762,157959,7666,66378,4452,1582766,18300,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,311789,5861,11782,1799,14896,1962,8241,1384,9850,1698,15030,1885,6978,1242,245012,5966,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,398682,6942,18892,2221,27349,2705,17116,2091,21199,2726,32652,3202,11033,1736,270441,7060,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3098864,16403,145486,5974,194758,7241,119358,5342,119298,5933,162964,6053,73195,4131,2283805,17095,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1641389,13221,85192,4737,107583,5201,61355,4142,64296,4199,100799,4748,46773,3600,1175391,13167,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,784895,8576,28383,2758,35389,2504,23468,1958,29722,2458,44057,2393,19178,1723,604698,7978,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,722016,7825,25394,2139,41270,2619,24643,2293,26729,2284,47728,3431,19542,2081,536710,7637,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1119880,11401,70125,4486,94118,4776,51262,2861,52525,3535,70874,4514,32063,2375,748913,9253,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1118217,11607,78350,5282,101531,5316,50220,3696,57979,4064,69476,4405,28845,2778,731816,10838,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,347960,7218,11186,1647,21309,2083,13174,1384,14510,1523,22745,2458,9124,1084,255912,6892,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1415576,12103,43196,3695,56628,3569,32781,3264,39356,3713,58635,4053,26465,3019,1158515,12392,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1597920,13701,54086,3878,77925,4380,47426,3117,43475,3371,69115,4456,30014,2337,1275879,13139,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2472884,13827,132313,5345,177409,6054,96019,4702,97734,4740,137628,5137,64453,3483,1767328,12785,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1356466,10910,39396,2613,63546,3268,38720,2781,40969,2971,67083,2926,29487,2473,1077265,9480,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,740958,10100,52074,3295,76543,4385,41210,3650,41677,3491,56877,3619,21755,2281,450822,8938,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1534831,12746,73779,4292,102290,4840,61123,3876,62119,3655,98367,4373,41536,3558,1095617,11711,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,253131,4418,8910,1346,15611,1610,9985,1554,11654,1589,16948,1702,7793,1341,182230,4527,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,470445,6228,17318,2303,25374,2560,15472,1997,18324,1910,26668,2143,10529,1417,356760,5980,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,636981,10614,30935,3477,44766,3924,26290,3132,30160,3964,41037,4680,21391,3074,442402,9024,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,349501,4958,8784,1453,10945,1808,7971,1422,9116,1577,16007,2049,7274,1449,289404,4442,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2191404,14596,73704,5175,97855,5130,59508,4258,63982,4161,98051,4394,40469,2963,1757835,14776,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,502498,8737,33714,3476,49584,4106,24999,2869,24963,2623,36822,3223,12056,1895,320360,7110,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4607636,22601,230021,7776,337554,9704,181415,7146,179524,6526,237893,7550,102404,5297,3338825,21226,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2455564,21325,131805,6792,193434,7418,106638,6104,119520,6674,168680,7999,67097,4610,1668390,19086,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,175219,3737,7273,1315,6532,1031,5186,1002,6273,1159,9433,1326,3666,1049,136856,3142,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2915927,16276,151616,5988,198752,6558,104939,4786,111218,4828,167208,5751,77802,4188,2104392,16930,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,957855,8144,50168,3307,72003,3553,43172,3301,45793,2309,67528,3180,27305,2233,651886,7793,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,956746,11057,45729,3702,68474,4887,37755,3173,39948,3325,62348,3957,24433,2743,678059,10258,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3193701,19403,126786,6152,180070,6539,96376,4800,112299,5721,178916,6199,81749,3909,2417505,17359,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,256181,5460,11643,1886,15404,1938,7037,1347,10704,1773,12884,1768,5607,1204,192902,4996,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1201688,14648,71348,4822,100403,5146,57230,4495,56712,4847,83450,4898,36596,3826,795949,12510,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,210679,4391,7300,1425,12858,1622,7235,1320,7925,1570,12100,1403,5250,1048,158011,4679,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1625686,15329,91749,4685,131620,5551,71396,4788,77534,5224,113089,6255,46207,3584,1094091,14551,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6171317,25795,346859,9638,539342,12455,288319,9673,288937,9700,406927,10724,171005,7400,4129928,27117,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,662478,8210,26102,2564,43015,3967,22599,2339,26543,2930,42736,3352,20445,2689,481038,8339,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,161619,3467,4007,928,7120,994,5445,947,5467,959,8857,1301,4042,732,126681,3055,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2010914,15488,69893,4980,95387,5343,62183,4663,63975,4055,95526,5968,42484,3393,1581466,14786,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1699851,11753,63334,3816,97298,4958,52632,4101,59376,3828,83299,4494,37897,3314,1306015,11631,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,477809,7963,25664,2436,39663,3066,21639,2582,23808,2282,32005,2518,14974,1819,320056,6654,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1462927,12624,51300,3762,78003,3670,49763,2960,50944,3281,77137,3440,36778,2622,1119002,10425,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,142618,4167,4133,1043,7179,1288,3860,1104,4813,1022,8728,1714,3090,828,110815,4109,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,903660,10060,201613,5770,175347,6158,80561,4097,68978,4447,80255,3976,30245,2423,266661,7685,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
