GEO_ID,B16008_001E,B16008_001M,B16008_002E,B16008_002M,B16008_003E,B16008_003M,B16008_004E,B16008_004M,B16008_005E,B16008_005M,B16008_006E,B16008_006M,B16008_007E,B16008_007M,B16008_008E,B16008_008M,B16008_009E,B16008_009M,B16008_010E,B16008_010M,B16008_011E,B16008_011M,B16008_012E,B16008_012M,B16008_013E,B16008_013M,B16008_014E,B16008_014M,B16008_015E,B16008_015M,B16008_016E,B16008_016M,B16008_017E,B16008_017M,B16008_018E,B16008_018M,B16008_019E,B16008_019M,B16008_020E,B16008_020M,B16008_021E,B16008_021M,B16008_022E,B16008_022M,B16008_023E,B16008_023M,B16008_024E,B16008_024M,B16008_025E,B16008_025M,B16008_026E,B16008_026M,B16008_027E,B16008_027M,B16008_028E,B16008_028M,B16008_029E,B16008_029M,B16008_030E,B16008_030M,B16008_031E,B16008_031M,B16008_032E,B16008_032M,B16008_033E,B16008_033M,B16008_034E,B16008_034M,B16008_035E,B16008_035M,B16008_036E,B16008_036M,B16008_037E,B16008_037M,B16008_038E,B16008_038M,B16008_039E,B16008_039M,B16008_040E,B16008_040M,B16008_041E,B16008_041M,B16008_042E,B16008_042M,B16008_043E,B16008_043M,B16008_044E,B16008_044M,B16008_045E,B16008_045M,B16008_046E,B16008_046M,B16008_047E,B16008_047M,B16008_048E,B16008_048M,B16008_049E,B16008_049M,B16008_050E,B16008_050M,B16008_051E,B16008_051M,B16008_052E,B16008_052M,B16008_053E,B16008_053M,NAME,B16008_001EA,B16008_001MA,B16008_002MA,B16008_002EA,B16008_003MA,B16008_003EA,B16008_004MA,B16008_004EA,B16008_005MA,B16008_005EA,B16008_006EA,B16008_006MA,B16008_007EA,B16008_007MA,B16008_008EA,B16008_008MA,B16008_009MA,B16008_009EA,B16008_010MA,B16008_010EA,B16008_011EA,B16008_011MA,B16008_012EA,B16008_012MA,B16008_013EA,B16008_013MA,B16008_014MA,B16008_014EA,B16008_015MA,B16008_015EA,B16008_016MA,B16008_016EA,B16008_017EA,B16008_017MA,B16008_018EA,B16008_018MA,B16008_019EA,B16008_019MA,B16008_020MA,B16008_020EA,B16008_021MA,B16008_021EA,B16008_022EA,B16008_022MA,B16008_023EA,B16008_023MA,B16008_024EA,B16008_024MA,B16008_025MA,B16008_025EA,B16008_026MA,B16008_026EA,B16008_027MA,B16008_027EA,B16008_028EA,B16008_028MA,B16008_029EA,B16008_029MA,B16008_030EA,B16008_030MA,B16008_031MA,B16008_031EA,B16008_032MA,B16008_032EA,B16008_033EA,B16008_033MA,B16008_034EA,B16008_034MA,B16008_035EA,B16008_035MA,B16008_036MA,B16008_036EA,B16008_037EA,B16008_037MA,B16008_038MA,B16008_038EA,B16008_039EA,B16008_039MA,B16008_040EA,B16008_040MA,B16008_041MA,B16008_041EA,B16008_042EA,B16008_042MA,B16008_043MA,B16008_043EA,B16008_044EA,B16008_044MA,B16008_045EA,B16008_045MA,B16008_046MA,B16008_046EA,B16008_047MA,B16008_047EA,B16008_048MA,B16008_048EA,B16008_049MA,B16008_049EA,B16008_050EA,B16008_050MA,B16008_051EA,B16008_051MA,B16008_052MA,B16008_052EA,B16008_053MA,B16008_053EA,state
0400000US13,9141183,5010,8204945,22708,1748518,8030,1533356,10677,153329,7568,124021,7765,29308,3601,61833,5858,54244,6068,7589,2067,6456427,20379,6214618,20266,157987,9227,126524,8604,31463,4328,83822,5856,73952,5530,9870,1922,936238,22199,371425,16276,18381,3655,7939,2278,3547,1979,3287,1929,260,324,6895,1900,6428,1880,467,388,353044,15289,96328,7373,75915,7959,42708,6367,33207,4622,180801,10876,105574,7443,75227,6868,564813,18226,47143,4973,6589,1877,25491,3980,17579,2902,7912,2254,15063,2857,9379,2504,5684,1869,517670,16048,67570,7943,298858,12216,58689,7066,240169,11502,151242,9261,71878,5996,79364,8196,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1286790,336,1041736,12012,200509,3026,172220,4318,3418,1210,2729,1049,689,520,24871,2592,19960,2551,4911,1136,841227,10308,751925,10921,15866,2372,13407,2019,2459,892,73436,4929,55357,4615,18079,2045,245054,11930,137164,6310,3183,1071,1685,767,0,187,0,187,0,187,1498,624,624,375,874,439,133981,6016,24935,2394,3734,964,2698,901,1036,532,105312,5335,41142,3356,64170,4183,107890,9590,12645,2729,1533,703,350,555,332,540,18,33,10762,2766,5319,1640,5443,1740,95245,8056,10577,1923,3871,1597,1253,1148,2618,1448,80797,7899,26774,4377,54023,5487,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1466499,1173,1372133,5666,302164,2408,270647,3223,26749,3071,23189,2900,3560,1019,4768,1315,4370,1293,398,269,1069969,5298,1021969,5185,36864,3696,32998,3287,3866,1382,11136,1695,9781,1619,1355,537,94366,5750,31019,3572,1283,553,718,361,161,124,134,118,27,51,404,383,404,383,0,195,29736,3405,10781,1945,10373,2057,4925,1358,5448,1326,8582,1945,4911,1563,3671,1779,63347,5685,5720,1907,310,354,4085,1786,1658,698,2427,1550,1325,738,977,653,348,293,57627,5342,9362,2380,36638,3581,8168,1837,28470,3105,11627,2391,3817,1128,7810,2222,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12042289,2784,10252698,21114,2172652,6842,1685805,12200,361537,8849,282057,10128,79480,6338,125310,8319,105452,7706,19858,3932,8080046,19638,7439969,19893,446142,11163,370716,9965,75426,6095,193935,8422,171760,7789,22175,2775,1789591,20794,834676,16626,25871,3213,10883,2140,5574,1418,3973,1114,1601,911,9414,1910,8637,1905,777,534,808805,16136,108573,6078,246060,8838,99155,6652,146905,6422,454172,11953,251232,9520,202940,8807,954915,18861,71047,5463,5328,1616,43577,4721,29904,3697,13673,2932,22142,3247,14320,2807,7822,1864,883868,16931,61294,4796,511132,12475,99216,6636,411916,12277,311442,12372,128441,7732,183001,10073,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6088598,2338,5785992,7627,1141207,3956,1043483,6359,62990,3887,49281,3956,13709,2225,34734,4361,25841,3816,8893,1927,4644785,6940,4491973,8837,86076,4557,68919,4476,17157,2099,66736,4573,55729,4219,11007,2038,302606,7889,106615,6002,7644,1490,5110,1194,1069,505,960,521,109,167,1465,754,1400,723,65,161,98971,5540,26069,3151,26420,3519,12011,2079,14409,2629,46482,3969,27110,2786,19372,2910,195991,8324,20082,2957,2573,1586,10611,2133,8263,1961,2348,998,6898,1540,3853,1232,3045,982,175909,6920,17679,2496,95350,5577,17626,2535,77724,5519,62880,5136,30764,3877,32116,3816,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2864107,1975,2732450,5989,514844,3197,471496,4057,30040,2262,23844,2203,6196,1248,13308,2196,10040,1767,3268,997,2217606,4441,2160789,5061,34979,3361,27728,2558,7251,1552,21838,2005,18009,1775,3829,951,131657,5151,50001,3777,2564,820,1775,666,661,452,246,212,415,386,128,126,128,126,0,155,47437,3654,11988,2128,11566,1852,4679,1047,6887,1410,23883,2783,14267,2295,9616,1848,81656,4113,8246,1517,632,433,3913,1183,2150,954,1763,735,3701,1156,1801,786,1900,726,73410,3650,9361,1294,32792,2586,5166,1375,27626,2675,31257,2951,14932,2486,16325,2013,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2669198,1936,2472562,8083,502998,2723,444856,3488,45589,3233,36983,3453,8606,1650,12553,2015,10807,1914,1746,614,1969564,7431,1892821,7121,51986,3390,43362,3329,8624,1697,24757,2712,21712,2712,3045,868,196636,7605,67168,4276,3109,844,2198,705,472,316,283,186,189,258,439,307,374,298,65,88,64059,4147,13521,1854,22297,2757,10133,1816,12164,1900,28241,3011,15862,2613,12379,1888,129468,7491,14266,2030,1395,606,8959,1553,7042,1465,1917,822,3912,1155,2199,687,1713,835,115202,6391,10296,1747,68936,4628,13878,2127,55058,3952,35970,3646,17752,2635,18218,2860,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4090258,2803,3951835,6662,730506,3856,696979,4281,19643,1994,15031,1803,4612,1112,13884,2423,10515,1996,3369,1236,3221329,5507,3166089,5663,32202,3623,24779,3048,7423,1382,23038,3111,18549,2546,4489,1229,138423,6579,49586,3858,4654,1251,3546,1099,125,120,96,102,29,58,983,701,888,688,95,128,44932,3544,12992,2006,7707,1435,3887,1007,3820,1007,24233,2503,14325,2170,9908,1757,88837,6227,10741,2330,1713,978,3588,1122,2165,889,1423,947,5440,1837,2442,853,2998,1416,78096,5167,11808,2148,34978,3267,6994,1572,27984,3051,31310,3446,14824,2283,16486,2265,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4261861,2265,4088859,7739,795025,3273,751800,3809,25836,2870,22596,2796,3240,1085,17389,2504,14735,2439,2654,838,3293834,6749,3112519,8629,47592,4334,38388,3496,9204,2004,133723,6108,115646,5900,18077,2216,173002,7642,69448,4242,2424,798,1325,657,345,315,286,266,59,93,754,439,462,295,292,262,67024,4189,11622,2050,24456,2755,13686,2229,10770,2022,30946,2735,16264,2168,14682,1958,103554,7235,8824,1944,771,489,4833,1587,2821,1341,2012,945,3220,913,1400,674,1820,699,94730,6310,11838,2338,54178,4420,11110,2135,43068,4531,28714,3224,12567,2049,16147,2606,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1261967,1092,1219366,3397,201344,1883,192846,2472,2415,836,1952,738,463,350,6083,1639,5498,1555,585,335,1018022,3572,966352,4291,8110,1454,6599,1314,1511,580,43560,2825,37333,2858,6227,1063,42601,3352,23683,2206,1508,717,881,462,0,157,0,157,0,157,627,607,553,614,74,124,22175,2139,12190,1692,815,499,624,447,191,171,9170,1309,5954,881,3216,769,18918,2509,1249,590,406,343,82,147,82,147,0,157,761,397,491,316,270,188,17669,2339,5713,1352,1147,630,363,254,784,618,10809,1610,4749,997,6060,1231,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
