GEO_ID,C23008_001E,C23008_001M,C23008_002E,C23008_002M,C23008_003E,C23008_003M,C23008_004E,C23008_004M,C23008_005E,C23008_005M,C23008_006E,C23008_006M,C23008_007E,C23008_007M,C23008_008E,C23008_008M,C23008_009E,C23008_009M,C23008_010E,C23008_010M,C23008_011E,C23008_011M,C23008_012E,C23008_012M,C23008_013E,C23008_013M,C23008_014E,C23008_014M,C23008_015E,C23008_015M,C23008_016E,C23008_016M,C23008_017E,C23008_017M,C23008_018E,C23008_018M,C23008_019E,C23008_019M,NAME,C23008_001MA,C23008_001EA,C23008_002EA,C23008_002MA,C23008_003EA,C23008_003MA,C23008_004EA,C23008_004MA,C23008_005EA,C23008_005MA,C23008_006MA,C23008_006EA,C23008_007MA,C23008_007EA,C23008_008EA,C23008_008MA,C23008_009EA,C23008_009MA,C23008_010EA,C23008_010MA,C23008_011MA,C23008_011EA,C23008_012MA,C23008_012EA,C23008_013EA,C23008_013MA,C23008_014EA,C23008_014MA,C23008_015EA,C23008_015MA,C23008_016MA,C23008_016EA,C23008_017MA,C23008_017EA,C23008_018MA,C23008_018EA,C23008_019EA,C23008_019MA,state
0400000US13,2343697,10873,783790,10731,470705,12534,262147,11376,186740,10666,13988,2789,7830,2715,313085,10042,235658,8957,77427,7722,1559907,12921,972087,16007,624108,16594,291386,15640,36617,5121,19976,3734,587820,15892,476121,15636,111699,10677,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,288395,2300,97960,2128,65699,2839,39056,3305,22626,2522,1950,708,2067,1234,32261,2940,24080,2868,8181,1718,190435,2715,133198,4969,90363,4908,32184,3326,6115,1909,4536,1790,57237,5227,47528,5053,9709,2113,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,406995,3664,138280,3468,103107,4335,49553,4431,49290,4860,2518,1028,1746,631,35173,3890,26065,3287,9108,2147,268715,4109,197572,6377,117874,7690,68498,6175,8255,2834,2945,1093,71143,6131,57730,5342,13413,3222,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,2968960,6737,961495,7904,618725,10519,363095,10959,230950,8943,15907,2518,8773,2155,342770,10119,271123,9380,71647,6379,2007465,9304,1341873,14077,872765,15577,403074,13508,44685,4099,21349,3858,665592,13911,551667,12754,113925,8447,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1509211,6824,495733,5626,308700,7227,188062,7174,108188,5316,8314,1667,4136,1352,187033,6994,145378,6492,41655,3960,1013478,7184,666821,13317,444198,13467,187218,11329,24269,3294,11136,2765,346657,11747,283961,11548,62696,6039,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,695169,3130,231649,3634,161129,4336,113769,4571,41319,2710,3556,1214,2485,909,70520,4273,58445,3968,12075,1782,463520,4545,326119,7065,251599,7413,58546,4631,10725,2163,5249,1416,137401,6300,117880,6460,19521,2636,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,690313,3495,234752,3875,155004,5011,95510,4029,54110,3828,4441,1352,943,384,79748,4530,65080,4617,14668,2093,455561,4112,322551,6252,227263,6700,81939,5834,9882,1957,3467,1105,133010,6317,115815,6248,17195,2406,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,949259,5444,317999,4963,201191,5920,121515,5846,66804,4492,7455,1478,5417,1367,116808,5617,83020,4891,33788,3705,631260,5872,407828,10251,269655,9454,105379,6001,18568,2705,14226,2218,223432,9969,174830,9497,48602,4819,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1049484,6476,358947,5296,187193,6366,109611,6387,67665,5200,5495,1666,4422,1549,171754,5801,125820,5643,45934,4501,690537,7368,391126,7874,258901,9264,106237,7846,17290,3559,8698,2152,299411,9197,235960,8822,63451,5220,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,256593,2292,77257,2165,51180,2998,35800,3158,12309,1523,1914,1161,1157,552,26077,2408,20760,2378,5317,1332,179336,2426,117242,4428,84615,4360,24304,2983,5609,1244,2714,1065,62094,4113,51861,3624,10233,2503,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1280972,6115,422033,5314,262242,6358,171942,6243,79946,5559,7694,2392,2660,1049,159791,6760,134855,7089,24936,3690,858939,6210,550336,11775,389995,10351,131211,7921,21768,3692,7362,2174,308603,11520,267217,10639,41386,5151,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1356652,4237,425524,4508,292383,6547,193376,7125,87605,5500,7753,1969,3649,1095,133141,6413,100163,5389,32978,3922,931128,5769,639876,9999,463045,11563,147318,8423,20941,3025,8572,2117,291252,9126,230651,8435,60601,5793,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2191674,5106,678706,5367,427921,6996,256453,5969,146234,5956,15315,2386,9919,2245,250785,7096,191451,7642,59334,4558,1512968,6322,1006091,11816,668660,12562,267128,8909,45297,3786,25006,3870,506877,12223,407182,11456,99695,7199,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1234642,4892,412558,4245,288351,6521,199892,5637,78444,4330,6424,1351,3591,1053,124207,6113,102190,5261,22017,2530,822084,5564,596636,8848,454094,8847,117284,6180,18372,2744,6886,1540,225448,8149,193083,7942,32365,3127,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,699937,5134,232490,4537,114560,5008,71178,4897,37784,4015,3572,942,2026,1008,117930,5036,88834,5887,29096,3817,467447,5396,253012,6954,166974,7918,67962,5731,12826,2383,5250,1625,214435,7953,164037,8309,50398,5838,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1337975,6149,448222,5259,283134,7358,177329,5941,89988,5953,9713,2328,6104,1739,165088,7216,132488,6680,32600,3332,889753,7160,589908,11291,414142,11238,144624,7670,21037,2666,10105,2021,299845,11056,248873,11508,50972,5730,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,212186,2544,73194,2424,50355,2467,30096,2840,18363,2370,1088,536,808,544,22839,2680,17723,2460,5116,1188,138992,3249,97690,4142,68443,3809,23614,3055,3685,1432,1948,745,41302,3593,35401,3379,5901,1253,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,440585,2775,151161,2896,100999,3869,69356,3546,27982,2921,2078,655,1583,937,50162,3583,41913,3395,8249,1909,289424,2738,210974,5681,158879,5345,44572,3851,5663,1658,1860,769,78450,5212,68664,4643,9786,2322,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,630870,4924,219164,5287,139995,6568,76448,6513,57365,6858,4460,1681,1722,1218,79169,6600,62836,5923,16333,3140,411706,5189,264121,9437,159494,8992,87867,8573,11737,3460,5023,1813,147585,9340,126508,8512,21077,3812,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,270876,1840,80045,2153,56777,2935,36643,2427,17725,2445,1447,738,962,604,23268,2577,18613,2514,4655,1199,190831,2387,136416,4320,98220,5171,30154,4134,5281,1500,2761,1466,54415,3751,46048,3332,8367,1962,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1977861,5347,635578,4958,438445,7835,261641,8473,154483,7068,17136,3369,5185,1709,197133,7199,155975,6848,41158,4399,1342283,6906,934998,11196,620495,12671,268124,9490,35016,4376,11363,2596,407285,10842,348744,11098,58541,5693,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,489985,4448,170651,3271,91642,4843,47536,4504,38442,4242,3249,1105,2415,991,79009,5322,59745,4757,19264,2833,319334,4076,189985,7998,110490,7053,64424,5604,9465,2061,5606,1634,129349,8044,104853,7337,24496,3853,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4098553,9354,1342737,9228,856400,12861,483988,11336,323513,11012,35632,4501,13267,2189,486337,12302,352809,9251,133528,8677,2755816,9264,1785600,18015,1134390,16013,536752,14886,78253,6095,36205,4330,970216,17038,770928,18269,199288,9333,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2185276,9305,727128,8793,429119,10159,245703,10785,167233,8409,11822,2118,4361,1509,298009,10518,227249,9347,70760,6998,1458148,10131,899412,15896,595423,18829,246560,11944,40600,4872,16829,3116,558736,13992,461590,13833,97146,7666,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,145859,1397,51936,1594,37595,1948,26319,2423,10171,1608,674,449,431,318,14341,1888,12004,1779,2337,849,93923,1453,70289,2411,55095,2874,13188,2072,1393,563,613,377,23634,2144,20237,2055,3397,776,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2567057,7189,829333,6791,502553,9759,314816,8471,165484,8392,16010,2440,6243,1274,326780,8726,254243,8625,72537,4851,1737724,9358,1120238,15105,750192,14923,303062,9802,46492,3846,20492,2574,617486,14290,494132,12942,123354,7108,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,882421,3971,303649,4027,189068,5370,104538,4840,75357,4554,6091,1383,3082,906,114581,5221,84239,4788,30342,3017,578772,5458,377701,7499,241306,7997,112818,6268,14726,2139,8851,1768,201071,8549,159239,7454,41832,4130,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,820679,5842,272154,4214,188408,6146,104902,5446,73106,5702,7403,1867,2997,1017,83746,6204,58465,4840,25281,3806,548525,5154,371538,8762,238607,9491,110165,7021,15321,2989,7445,2128,176987,8707,138697,7776,38290,4827,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2649288,6827,842340,6306,531655,10075,337585,10536,172795,7454,13865,2028,7410,1862,310685,7991,232376,7781,78309,5539,1806948,8775,1205723,15541,819148,15486,314129,12469,49675,4187,22771,3173,601225,13413,471941,11966,129284,7494,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,208399,2506,65838,1932,39207,2924,26458,2555,10508,2056,1338,648,903,849,26631,2778,21613,2617,5018,1484,142561,2917,90440,4252,65773,4117,20824,3160,2996,1062,847,549,52121,4474,43237,4164,8884,2098,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1023667,5835,345819,5698,189579,7402,108683,6745,71733,6453,5990,1756,3173,1343,156240,7095,123958,6754,32282,4421,677848,7436,406054,10593,259139,11586,122139,9351,15507,2894,9269,2506,271794,10982,224049,10092,47745,4454,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,190961,1869,66591,1815,43823,2338,31527,2531,10685,1825,995,548,616,462,22768,2459,19467,2253,3301,952,124370,1948,85503,3772,66107,3358,16049,3004,1606,603,1741,827,38867,3531,34018,3330,4849,1365,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1402073,8575,458566,6534,282707,8062,166833,6945,101550,6882,9412,2130,4912,1333,175859,8178,132406,7255,43453,5027,943507,9131,603147,13037,386037,11840,172021,10237,26257,3238,18832,3176,340360,12123,276809,11067,63551,5077,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6630852,14511,2268756,13925,1423697,20000,710948,17123,652207,17395,37110,4763,23432,3988,845059,17080,612874,13846,232185,12837,4362096,16988,2843994,27577,1688730,28459,1006579,26162,97864,10218,50821,5573,1518102,24377,1247942,26638,270160,11371,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,852472,4135,306274,4183,243773,4859,108222,6252,128023,6575,5440,1735,2088,893,62501,5141,50001,5301,12500,2373,546198,4573,428183,9120,228211,10714,183516,9633,11982,3108,4474,1460,118015,7974,99394,7504,18621,3821,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,120147,1474,36497,1289,23327,1737,16034,1646,6355,1148,844,314,94,88,13170,1536,10265,1416,2905,868,83650,1613,57902,2212,44745,2638,9857,1667,2328,877,972,611,25748,2531,22157,2553,3591,958,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1779946,6217,595358,5854,403459,8784,241012,8558,149253,8034,9233,1601,3961,1347,191899,9190,154303,8582,37596,4266,1184588,7963,817711,13757,530803,14971,239222,11901,29802,4472,17884,3701,366877,11743,313296,11290,53581,4986,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1506122,6378,503841,5953,355431,9873,188200,8152,150422,9132,11158,1885,5651,1653,148410,7887,114186,7424,34224,3279,1002281,7390,698168,9412,428931,10889,224941,9549,29579,4456,14717,2368,304113,8675,246850,8926,57263,5268,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,361246,3796,119476,2984,71769,3590,40545,3108,25875,2721,3696,1239,1653,766,47707,3488,30538,2770,17169,2434,241770,3333,159914,5920,92098,5622,47987,4512,13149,2382,6680,1734,81856,4655,59254,4336,22602,3003,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1269211,4646,406909,4760,271917,5634,184677,6334,74690,4167,10035,1830,2515,705,134992,4963,113969,4891,21023,2784,862302,5802,594531,8801,439112,10447,125113,6034,20419,3012,9887,2347,267771,9459,225442,8734,42329,4526,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,128165,1717,45031,1865,32319,1944,17582,1608,13730,1798,836,548,171,197,12712,1759,10555,1704,2157,806,83134,2127,57193,3022,39364,3491,14536,2312,2619,1311,674,521,25941,2751,22431,2724,3510,1253,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,838070,4050,255218,3937,98303,4513,61033,4779,26615,2858,3054,905,7601,1567,156915,5217,91559,5781,65356,4722,582852,4322,260914,8275,140340,6849,73899,6245,19785,2707,26890,3728,321938,7937,213273,8594,108665,6206,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
